id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,clearance,counterpress,dribble,out,ball_recovery,interception,off_camera,foul_won,foul_committed,goalkeeper,shot,miscontrol,50_50,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,clearance_right_foot,related_events,foul_won_defensive,pass_cross,pass_switch,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,related_events_3,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,pass_technique_id,pass_technique_name,shot_first_time,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,ball_recovery_recovery_failure,clearance_left_foot,shot_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_goal_assist,shot_one_on_one
1e95ce4f-2f83-4e75-ae23-5441d8f33a38,120,1,00:03:49.025,3,49,6,Block,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,50.7,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79219f8f-1b26-406d-8153-60f943f5920a,121,1,00:03:50.774,3,50,2,Ball Recovery,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,49.5,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb3db73-22ce-475f-a9c0-cf70e76eb236,122,1,00:03:50.774,3,50,43,Carry,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.689438,,00972ab2-b040-4e74-827c-4afba71d0286,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,49.5,57.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6eab051a-b890-48b7-b46b-fceaaf53f0cd,47.4,55.6,79219f8f-1b26-406d-8153-60f943f5920a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00972ab2-b040-4e74-827c-4afba71d0286,123,1,00:03:52.173,3,52,17,Pressure,12,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.173637,,ecb3db73-22ce-475f-a9c0-cf70e76eb236,8167,Sergio Ezequiel Araújo,22,Right Center Forward,70.9,19.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eab051a-b890-48b7-b46b-fceaaf53f0cd,124,1,00:03:52.463,3,52,30,Pass,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.417789,,7dab7b96-ed39-46f7-9695-55376bee42f5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,47.4,55.6,26607.0,José Raúl Baena Urdiales,12.303658,0.7853982,3.0,High Pass,56.1,64.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dab7b96-ed39-46f7-9695-55376bee42f5,125,1,00:03:52.881,3,52,42,Ball Receipt*,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6eab051a-b890-48b7-b46b-fceaaf53f0cd,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,56.1,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e8dc91c-813f-45dc-ab0a-55261f521390,126,1,00:03:52.881,3,52,30,Pass,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.777134,,a4d37d4e-03f9-4757-be10-3b3c571309db,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,56.1,63.7,,,11.761377,-0.9119903,2.0,Low Pass,63.3,54.4,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e741962b-a79b-420f-b187-4711c7d6c9a1,214,1,00:06:06.406,6,6,30,Pass,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.070055,,58164e56-fd1b-48e2-84f6-4af22aff5d71,10727,Răzvan Dincă Raț,6,Left Back,43.2,41.5,4711.0,Pablo Hernández Domínguez,12.093387,1.0516502,2.0,Low Pass,49.2,52.0,70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58164e56-fd1b-48e2-84f6-4af22aff5d71,215,1,00:06:07.476,6,7,42,Ball Receipt*,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e741962b-a79b-420f-b187-4711c7d6c9a1,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,49.2,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4fa2fbf-c975-43ce-a3c9-3cdd1977ee88,216,1,00:06:07.476,6,7,43,Carry,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.467255,,03b345d7-cd30-4788-a5df-49f5464d1349,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,49.2,52.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,58164e56-fd1b-48e2-84f6-4af22aff5d71,48.9,49.0,e9803c08-a772-41c9-8db6-226232f62c8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b345d7-cd30-4788-a5df-49f5464d1349,217,1,00:06:07.583,6,7,17,Pressure,18,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.451751,,c4fa2fbf-c975-43ce-a3c9-3cdd1977ee88,27521,Juan Emmanuel Culio,15,Left Center Midfield,70.9,31.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,e9803c08-a772-41c9-8db6-226232f62c8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9803c08-a772-41c9-8db6-226232f62c8b,218,1,00:06:07.943,6,7,3,Dispossessed,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,03b345d7-cd30-4788-a5df-49f5464d1349,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,48.9,49.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6e10ddb5-49d7-43ee-ba57-fa0ed27c198f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e10ddb5-49d7-43ee-ba57-fa0ed27c198f,219,1,00:06:07.943,6,7,4,Duel,18,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.0,,e9803c08-a772-41c9-8db6-226232f62c8b,27521,Juan Emmanuel Culio,15,Left Center Midfield,71.2,31.1,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b26b279-cea4-4096-a43b-85ed4ae5ace9,220,1,00:06:08.824,6,8,17,Pressure,18,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.191778,,d9d89b62-886d-495b-901f-c8b387f6286f,27521,Juan Emmanuel Culio,15,Left Center Midfield,71.8,33.8,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,f3cb9a2e-0d3a-4490-9569-a584bcd1863c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3cb9a2e-0d3a-4490-9569-a584bcd1863c,221,1,00:06:09.014,6,9,2,Ball Recovery,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2b26b279-cea4-4096-a43b-85ed4ae5ace9,11539,Adrián Embarba Blázquez,17,Right Wing,48.3,46.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9d89b62-886d-495b-901f-c8b387f6286f,222,1,00:06:09.014,6,9,43,Carry,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.039448,,2b26b279-cea4-4096-a43b-85ed4ae5ace9,11539,Adrián Embarba Blázquez,17,Right Wing,48.3,46.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,750803a7-12e2-4e75-9d1f-6e02f4a28932,48.3,45.4,f3cb9a2e-0d3a-4490-9569-a584bcd1863c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750803a7-12e2-4e75-9d1f-6e02f4a28932,223,1,00:06:09.054,6,9,30,Pass,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.892619,,0d0886a5-56b5-4b45-a885-d238bb544aae,11539,Adrián Embarba Blázquez,17,Right Wing,48.3,45.4,4711.0,Pablo Hernández Domínguez,7.874643,0.86630225,1.0,Ground Pass,53.4,51.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43f84a4c-7360-4026-a3cb-c438fec6910c,224,1,00:06:09.839,6,9,17,Pressure,18,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.177478,,0d0886a5-56b5-4b45-a885-d238bb544aae,3610,Roque Mesa Quevedo,13,Right Center Midfield,65.8,26.6,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,82538d69-1503-4da5-b88f-469bf353e201,,,c77c43ad-d21d-4a64-a36d-e53411c59ddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d0886a5-56b5-4b45-a885-d238bb544aae,225,1,00:06:09.946,6,9,42,Ball Receipt*,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,43f84a4c-7360-4026-a3cb-c438fec6910c,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,53.4,51.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,750803a7-12e2-4e75-9d1f-6e02f4a28932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82538d69-1503-4da5-b88f-469bf353e201,226,1,00:06:09.946,6,9,43,Carry,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.040000003,,0d0886a5-56b5-4b45-a885-d238bb544aae,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,53.4,51.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,43f84a4c-7360-4026-a3cb-c438fec6910c,53.4,51.1,c77c43ad-d21d-4a64-a36d-e53411c59ddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c77c43ad-d21d-4a64-a36d-e53411c59ddd,227,1,00:06:09.986,6,9,30,Pass,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.900291,,43f84a4c-7360-4026-a3cb-c438fec6910c,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,53.4,51.1,11542.0,Javier Guerra Rodríguez,15.288231,-0.27829966,1.0,Ground Pass,68.1,46.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,741cc9c3-5f20-4222-9e23-2f606ea4324c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741cc9c3-5f20-4222-9e23-2f606ea4324c,228,1,00:06:10.887,6,10,42,Ball Receipt*,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c77c43ad-d21d-4a64-a36d-e53411c59ddd,11542,Javier Guerra Rodríguez,23,Center Forward,68.1,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dddda96-8c76-41be-86ba-d7570f3a20e3,229,1,00:06:10.887,6,10,43,Carry,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.617784,,0f91a839-1ef3-44d2-b835-f3e73e04401b,11542,Javier Guerra Rodríguez,23,Center Forward,68.1,46.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1fec8740-2998-453b-ae8c-a3a80237eb50,65.4,54.4,741cc9c3-5f20-4222-9e23-2f606ea4324c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f91a839-1ef3-44d2-b835-f3e73e04401b,230,1,00:06:11.249,6,11,17,Pressure,18,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,1.336244,,1dddda96-8c76-41be-86ba-d7570f3a20e3,8440,Aythami Artiles Oliva,4,Center Back,52.3,34.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1fec8740-2998-453b-ae8c-a3a80237eb50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fec8740-2998-453b-ae8c-a3a80237eb50,231,1,00:06:12.505,6,12,30,Pass,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.958766,,0f91a839-1ef3-44d2-b835-f3e73e04401b,11542,Javier Guerra Rodríguez,23,Center Forward,65.4,54.4,11298.0,José Ignacio Martínez García,20.961393,1.7288862,1.0,Ground Pass,62.1,75.1,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,fb1cd4ed-c3c4-4428-88e9-ce712857cfaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb1cd4ed-c3c4-4428-88e9-ce712857cfaf,232,1,00:06:14.463,6,14,42,Ball Receipt*,18,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1fec8740-2998-453b-ae8c-a3a80237eb50,11298,José Ignacio Martínez García,2,Right Back,62.1,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
