id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,off_camera,under_pressure,dribble,ball_receipt,counterpress,interception,clearance,foul_committed,foul_won,shot,goalkeeper,duel,out,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,related_events_4,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
b11fe3f2-c312-4c2d-8e53-120403218470,15,1,00:00:07.827,0,7,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.2192,,894f99f0-480f-49e3-9d77-0a922f0ef137,5213,Gerard Piqué Bernabéu,3,Right Center Back,29.6,59.3,5506.0,Javier Alejandro Mascherano,35.431767,-1.6131439,1.0,Ground Pass,28.1,23.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894f99f0-480f-49e3-9d77-0a922f0ef137,16,1,00:00:10.047,0,10,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,b11fe3f2-c312-4c2d-8e53-120403218470,5506,Javier Alejandro Mascherano,5,Left Center Back,28.1,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f259d91b-773a-497a-881b-27d33803943a,17,1,00:00:10.128,0,10,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.0874,,dc11e318-e057-4f5e-9371-29fd21dbb178,5506,Javier Alejandro Mascherano,5,Left Center Back,28.7,22.6,4691.0,Claudio Andrés Bravo Muñoz,22.98369,2.340811,1.0,Ground Pass,12.7,39.1,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc11e318-e057-4f5e-9371-29fd21dbb178,18,1,00:00:11.215,0,11,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,f259d91b-773a-497a-881b-27d33803943a,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.7,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f83fd9cb-979b-424b-acdc-b56999ac350c,19,1,00:00:13.498,0,13,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.332,,3a136f65-a102-4a6f-9046-e258c28fecc9,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,19.8,40.4,5203.0,Sergio Busquets i Burgos,22.905895,0.096193425,1.0,Ground Pass,42.6,42.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a136f65-a102-4a6f-9046-e258c28fecc9,20,1,00:00:14.830,0,14,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,f83fd9cb-979b-424b-acdc-b56999ac350c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,42.6,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f52f664e-54f1-4c01-8159-db5a465c2bc0,21,1,00:00:14.830,0,14,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.9074,,3e214f1d-b47f-4337-9be8-b2eca39bcbc6,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.5,42.0,5506.0,Javier Alejandro Mascherano,26.702995,-1.9506073,1.0,Ground Pass,33.6,17.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e214f1d-b47f-4337-9be8-b2eca39bcbc6,22,1,00:00:16.737,0,16,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,f52f664e-54f1-4c01-8159-db5a465c2bc0,5506,Javier Alejandro Mascherano,5,Left Center Back,33.6,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5018e404-5c24-4a76-ae2f-c600bed07d3e,23,1,00:00:16.737,0,16,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.1974,,3e214f1d-b47f-4337-9be8-b2eca39bcbc6,5506,Javier Alejandro Mascherano,5,Left Center Back,33.6,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec922e12-0266-46a9-90cb-1fe81936c7e3,40.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec922e12-0266-46a9-90cb-1fe81936c7e3,24,1,00:00:17.935,0,17,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.4374,,cb6638d0-c9f9-4761-95b3-d889fb8afc34,5506,Javier Alejandro Mascherano,5,Left Center Back,40.1,12.8,10609.0,Jérémy Mathieu,16.198765,-0.5743048,1.0,Ground Pass,53.7,4.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6638d0-c9f9-4761-95b3-d889fb8afc34,25,1,00:00:19.372,0,19,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,ec922e12-0266-46a9-90cb-1fe81936c7e3,10609,Jérémy Mathieu,6,Left Back,53.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267e6f2-fdf9-4a67-aa23-06c2755ac8a3,26,1,00:00:19.372,0,19,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.0166,,1e7918b7-eb8f-4796-a179-72f1d7963768,10609,Jérémy Mathieu,6,Left Back,53.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6638d0-c9f9-4761-95b3-d889fb8afc34,53.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e7918b7-eb8f-4796-a179-72f1d7963768,27,1,00:00:20.389,0,20,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.4556,,e15dd85b-6ae9-49db-b1f8-ae501aac4e2d,10609,Jérémy Mathieu,6,Left Back,53.7,4.0,5506.0,Javier Alejandro Mascherano,17.361164,1.8870825,1.0,Ground Pass,48.3,20.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e15dd85b-6ae9-49db-b1f8-ae501aac4e2d,28,1,00:00:22.844,0,22,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,1e7918b7-eb8f-4796-a179-72f1d7963768,5506,Javier Alejandro Mascherano,5,Left Center Back,48.3,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860def4c-78f0-4f3d-b5a3-62199181b08a,29,1,00:00:22.844,0,22,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.9647,,3efb389a-7f74-4091-b8de-fc8139336791,5506,Javier Alejandro Mascherano,5,Left Center Back,49.1,21.3,4320.0,Neymar da Silva Santos Junior,9.166243,0.12029548,1.0,Ground Pass,58.2,22.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3efb389a-7f74-4091-b8de-fc8139336791,30,1,00:00:23.809,0,23,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,860def4c-78f0-4f3d-b5a3-62199181b08a,4320,Neymar da Silva Santos Junior,21,Left Wing,58.2,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227287b-2ff3-4b22-815a-45b1460faccc,31,1,00:00:23.809,0,23,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.9805,,d024ddeb-112d-43e2-85ed-533f50c4b7ae,4320,Neymar da Silva Santos Junior,21,Left Wing,59.1,22.1,5506.0,Javier Alejandro Mascherano,11.075197,-2.4456983,1.0,Ground Pass,50.6,15.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d024ddeb-112d-43e2-85ed-533f50c4b7ae,32,1,00:00:24.790,0,24,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,8227287b-2ff3-4b22-815a-45b1460faccc,5506,Javier Alejandro Mascherano,5,Left Center Back,50.6,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69150286-f62f-4c88-b4e2-1836ff02dadb,33,1,00:00:24.790,0,24,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,3.2225,,0d8aec9f-87d2-4dbe-898d-bc6f0bafdc49,5506,Javier Alejandro Mascherano,5,Left Center Back,50.6,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d024ddeb-112d-43e2-85ed-533f50c4b7ae,52.0,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d8aec9f-87d2-4dbe-898d-bc6f0bafdc49,34,1,00:00:28.012,0,28,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,3.03,,285a052f-9de7-48c6-8d26-7acc9f3be77f,5506,Javier Alejandro Mascherano,5,Left Center Back,52.0,24.6,4324.0,Daniel Alves da Silva,53.14753,1.3719248,3.0,High Pass,62.5,76.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285a052f-9de7-48c6-8d26-7acc9f3be77f,35,1,00:00:31.042,0,31,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,0d8aec9f-87d2-4dbe-898d-bc6f0bafdc49,4324,Daniel Alves da Silva,2,Right Back,62.5,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03d6807-eaf1-4d7f-bfc1-ab9a9bfd58b9,36,1,00:00:31.042,0,31,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.4098,,285a052f-9de7-48c6-8d26-7acc9f3be77f,4324,Daniel Alves da Silva,2,Right Back,62.5,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57bcea73-40b6-4655-bf5a-a0a36d196c3e,63.3,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57bcea73-40b6-4655-bf5a-a0a36d196c3e,37,1,00:00:33.452,0,33,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.2283,,78ea361f-c14d-4139-bbed-3f4803d5a79b,4324,Daniel Alves da Silva,2,Right Back,63.3,76.7,5503.0,Lionel Andrés Messi Cuccittini,23.577955,-0.9663246,1.0,Ground Pass,76.7,57.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78ea361f-c14d-4139-bbed-3f4803d5a79b,38,1,00:00:34.680,0,34,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,57bcea73-40b6-4655-bf5a-a0a36d196c3e,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,76.7,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76200918-b583-4843-8d5d-dc4ca0f8d562,39,1,00:00:34.680,0,34,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,4.1258,,6c963ea1-e0f5-4ecd-97e7-cb5bf0f9e40c,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,76.7,57.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,78ea361f-c14d-4139-bbed-3f4803d5a79b,82.7,65.0,,c5ebb707-c729-4d6f-b389-997ff3c24b3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
