id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,goalkeeper,counterpress,interception,duel,clearance,dribble,out,off_camera,foul_won,shot,miscontrol,foul_committed,ball_recovery,substitution,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,related_events_4,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_switch
a8b8fa3d-64ad-48d9-8ca6-c187bd80d9b9,3747,2,00:42:58.510,87,58,2,Ball Recovery,156,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5470,Ivan Rakitić,13,Right Center Midfield,65.4,18.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a69bc4b-cc8f-4a1a-aab4-00da255d1fc0,3757,2,00:43:16.234,88,16,2,Ball Recovery,158,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,9af5308e-43e1-4a05-b901-8fa95faa15ef,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,29.0,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a49fa40-20a6-4b36-a556-6b0d72a431cf,3758,2,00:43:16.234,88,16,43,Carry,158,217,Barcelona,1,Regular Play,217,Barcelona,1.738267,,8004e7ab-60c2-43b8-be1d-b61d6d5d7e2e,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,29.0,48.8,,,,,,,,,,,,,,,,,,,8a69bc4b-cc8f-4a1a-aab4-00da255d1fc0,,,,,,,,,,,,,34.1,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004e7ab-60c2-43b8-be1d-b61d6d5d7e2e,3759,2,00:43:17.972,88,17,30,Pass,158,217,Barcelona,1,Regular Play,217,Barcelona,1.0016,,c3968f2e-6b33-4b4c-9680-3480ca7a3ec2,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,34.1,46.0,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,15.029637,-1.0863184,1.0,Ground Pass,41.1,32.7,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3968f2e-6b33-4b4c-9680-3480ca7a3ec2,3760,2,00:43:18.974,88,18,42,Ball Receipt*,158,217,Barcelona,1,Regular Play,217,Barcelona,,,8004e7ab-60c2-43b8-be1d-b61d6d5d7e2e,7068,Marc Bartra Aregall,5,Left Center Back,41.1,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bf87989-a47a-4d3c-bfef-1edaab4a3c9a,3761,2,00:43:18.974,88,18,43,Carry,158,217,Barcelona,1,Regular Play,217,Barcelona,1.038,,c3968f2e-6b33-4b4c-9680-3480ca7a3ec2,7068,Marc Bartra Aregall,5,Left Center Back,41.1,32.7,,,,,,,,,,,,,,,,,,,ff9a6569-b69b-4761-ba4a-b3cdc12b1719,,,,,,,,,,,,,39.2,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9a6569-b69b-4761-ba4a-b3cdc12b1719,3762,2,00:43:20.012,88,20,30,Pass,158,217,Barcelona,1,Regular Play,217,Barcelona,1.846,,95723473-904d-44ae-ac9c-001e3c23b8d5,7068,Marc Bartra Aregall,5,Left Center Back,39.2,31.5,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,23.256826,2.5893743,1.0,Ground Pass,19.4,43.7,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f6621a1-5a69-4d1e-96e9-375d6ccecf97,3763,2,00:43:21.303,88,21,17,Pressure,158,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,1.589,,72974d76-613f-462f-8fc5-bc6eb14f7e53,6732,Lucas Pérez Martínez,22,Right Center Forward,88.2,42.7,,,,,,,,,,,,,,,,,,,7631acb3-ed5a-4732-aff8-278a2151fa73,95723473-904d-44ae-ac9c-001e3c23b8d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95723473-904d-44ae-ac9c-001e3c23b8d5,3764,2,00:43:21.858,88,21,42,Ball Receipt*,158,217,Barcelona,1,Regular Play,217,Barcelona,,,5f6621a1-5a69-4d1e-96e9-375d6ccecf97,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,19.4,43.7,,,,True,,,,,,,,,,,,,,,ff9a6569-b69b-4761-ba4a-b3cdc12b1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72974d76-613f-462f-8fc5-bc6eb14f7e53,3765,2,00:43:21.858,88,21,43,Carry,158,217,Barcelona,1,Regular Play,217,Barcelona,0.9683,,5f6621a1-5a69-4d1e-96e9-375d6ccecf97,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,19.4,43.7,,,,True,,,,,,,,,,,,,,,7631acb3-ed5a-4732-aff8-278a2151fa73,95723473-904d-44ae-ac9c-001e3c23b8d5,,,,,,,,,,,,21.3,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7631acb3-ed5a-4732-aff8-278a2151fa73,3766,2,00:43:22.826,88,22,30,Pass,158,217,Barcelona,1,Regular Play,217,Barcelona,1.957385,,5f6621a1-5a69-4d1e-96e9-375d6ccecf97,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,21.3,45.4,,,,True,,,,,,,True,,,,,,,,,,,,42.26121,0.93486726,3.0,High Pass,46.4,79.4,,,,,,40.0,Right Foot,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb103288-bcc1-46ea-80ed-29b048761d2c,3768,2,00:44:00.209,89,0,2,Ball Recovery,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.2,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b81c4a8f-3ae1-4460-b051-5f594df98735,3769,2,00:44:00.226,89,0,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.1654,,c0cf085b-35a5-4053-bc97-61de3fca2e94,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.4,74.6,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,21.558525,-0.53007776,1.0,Ground Pass,45.0,63.7,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2c5c58-089a-402b-a3c9-6ea4141b4f19,3770,2,00:44:01.298,89,1,17,Pressure,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.837607,,22f021ec-e30f-480c-beb5-a64841353258,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,71.7,18.2,,,,,,True,,,,,,,,,,,,,c0cf085b-35a5-4053-bc97-61de3fca2e94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0cf085b-35a5-4053-bc97-61de3fca2e94,3771,2,00:44:01.391,89,1,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,5d2c5c58-089a-402b-a3c9-6ea4141b4f19,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,45.0,63.7,,,,True,,,,,,,,,,,,,,,b81c4a8f-3ae1-4460-b051-5f594df98735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22f021ec-e30f-480c-beb5-a64841353258,3772,2,00:44:01.391,89,1,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,1.411102,,3ce4aeea-05b9-486b-b0a8-f45b4cc4cb5d,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,45.0,63.7,,,,True,,,,,,,,,,,,,,,5d2c5c58-089a-402b-a3c9-6ea4141b4f19,a2a0d908-a7c4-47a1-b3fb-bb0984ab9d24,,,,,,,,,,,,49.2,60.1,,,,,,,,,,,,,c0cf085b-35a5-4053-bc97-61de3fca2e94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2a0d908-a7c4-47a1-b3fb-bb0984ab9d24,3773,2,00:44:02.802,89,2,22,Foul Committed,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,085becc0-1f42-4419-ac7c-925d7c1ce930,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,70.9,20.0,,,,,,True,,,,,,,,,,,,,22f021ec-e30f-480c-beb5-a64841353258,3ce4aeea-05b9-486b-b0a8-f45b4cc4cb5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ce4aeea-05b9-486b-b0a8-f45b4cc4cb5d,3774,2,00:44:02.802,89,2,21,Foul Won,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a2a0d908-a7c4-47a1-b3fb-bb0984ab9d24,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,49.2,60.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
085becc0-1f42-4419-ac7c-925d7c1ce930,3775,2,00:44:02.802,89,2,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,5.221398,,3ce4aeea-05b9-486b-b0a8-f45b4cc4cb5d,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,49.2,60.1,,,,True,,,,,,,,,,,,,,,9b44bfb3-89c5-4138-bfd0-72af939bff29,a2a0d908-a7c4-47a1-b3fb-bb0984ab9d24,,,,,,,,,,,,87.2,47.4,,,,,,,,,,,,,e129d6ab-07b3-431d-9020-582f64adfd84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b44bfb3-89c5-4138-bfd0-72af939bff29,3776,2,00:44:03.474,89,3,17,Pressure,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,4.533313,,085becc0-1f42-4419-ac7c-925d7c1ce930,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,68.5,19.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd42477-a310-441f-8db8-412f9e5e6ed0,3777,2,00:44:07.538,89,7,17,Pressure,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,1.018783,,0903018d-045b-4a36-b0b2-e07b99f86aa8,26107,Alberto Lopo García,3,Right Center Back,31.5,31.3,,,,,,,,,,,,,,,,,,,0bc3f1b1-249c-45e0-b2bb-79a320d8d0ce,33bc77ce-b1c7-4d9c-8326-e609ced73cac,,,,,,,,,,,,,,,,,,,,,,,,,,e129d6ab-07b3-431d-9020-582f64adfd84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e129d6ab-07b3-431d-9020-582f64adfd84,3778,2,00:44:08.023,89,8,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.0346,,0903018d-045b-4a36-b0b2-e07b99f86aa8,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,87.2,47.4,,,,True,,,,,,,,,,,,,,,4cd42477-a310-441f-8db8-412f9e5e6ed0,,5246.0,Luis Alberto Suárez Díaz,12.725172,-1.6337054,1.0,Ground Pass,86.4,34.7,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0903018d-045b-4a36-b0b2-e07b99f86aa8,3779,2,00:44:08.072,89,8,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,4cd42477-a310-441f-8db8-412f9e5e6ed0,5246,Luis Alberto Suárez Díaz,23,Center Forward,86.4,34.7,,,,True,,,,,,,,,,,,,,,e129d6ab-07b3-431d-9020-582f64adfd84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110fcacf-720f-4175-96a7-1793f4b125ce,3780,2,00:44:08.072,89,8,22,Foul Committed,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,0bc3f1b1-249c-45e0-b2bb-79a320d8d0ce,26107,Alberto Lopo García,3,Right Center Back,33.5,32.9,,,,,,,,,,,,,,,,,,,33bc77ce-b1c7-4d9c-8326-e609ced73cac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33bc77ce-b1c7-4d9c-8326-e609ced73cac,3781,2,00:44:08.072,89,8,21,Foul Won,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,110fcacf-720f-4175-96a7-1793f4b125ce,5246,Luis Alberto Suárez Díaz,23,Center Forward,86.6,47.2,,,,True,,,,,,,,,,,,,,,4cd42477-a310-441f-8db8-412f9e5e6ed0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bc3f1b1-249c-45e0-b2bb-79a320d8d0ce,3782,2,00:44:08.072,89,8,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,0.98575,,110fcacf-720f-4175-96a7-1793f4b125ce,5246,Luis Alberto Suárez Díaz,23,Center Forward,86.6,47.2,,,,True,,,,,,,,,,,,,,,33bc77ce-b1c7-4d9c-8326-e609ced73cac,4cd42477-a310-441f-8db8-412f9e5e6ed0,,,,,,,,,,,,85.0,37.2,,,,,,,,,,,,,53bf3645-8095-4e20-8494-564e2041d51c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53bf3645-8095-4e20-8494-564e2041d51c,3783,2,00:44:09.058,89,9,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.4022,,2698a1f0-0a16-419d-a27c-6f7cddf89e57,5246,Luis Alberto Suárez Díaz,23,Center Forward,85.0,37.2,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,20.715454,-1.1373771,1.0,Ground Pass,93.7,18.4,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698a1f0-0a16-419d-a27c-6f7cddf89e57,3784,2,00:44:10.460,89,10,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,53bf3645-8095-4e20-8494-564e2041d51c,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,93.7,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50116181-c960-4f33-8589-f0340fce0d2f,3785,2,00:44:10.460,89,10,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,2.4328,,2698a1f0-0a16-419d-a27c-6f7cddf89e57,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,93.7,18.4,,,,,,,,,,,,,,,,,,,8a1bb6bd-4d67-45c7-b358-babd8019f269,,,,,,,,,,,,,92.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a1bb6bd-4d67-45c7-b358-babd8019f269,3786,2,00:44:12.893,89,12,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.1056,,68afb823-2230-419f-9bb7-c0f134012693,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,92.5,17.8,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,16.011246,2.2943265,1.0,Ground Pass,81.9,29.8,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68afb823-2230-419f-9bb7-c0f134012693,3787,2,00:44:13.999,89,13,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,8a1bb6bd-4d67-45c7-b358-babd8019f269,5470,Ivan Rakitić,13,Right Center Midfield,81.9,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc81fad0-9c66-443c-8723-c97bbe6f520f,3788,2,00:44:13.999,89,13,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.005,,ea789326-4629-4555-893b-0c1b0432f60d,5470,Ivan Rakitić,13,Right Center Midfield,81.9,29.8,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,9.441399,-1.0739856,1.0,Ground Pass,86.4,21.5,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea789326-4629-4555-893b-0c1b0432f60d,3789,2,00:44:15.004,89,15,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,cc81fad0-9c66-443c-8723-c97bbe6f520f,5211,Jordi Alba Ramos,6,Left Back,86.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55fc40d7-029e-4b76-bf0d-8fa7103955be,3790,2,00:44:15.004,89,15,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,0.6734,,281649e5-2d4e-42bb-8a0f-090d6076c599,5211,Jordi Alba Ramos,6,Left Back,86.4,21.5,,,,,,,,,,,,,,,,,,,ea789326-4629-4555-893b-0c1b0432f60d,,,,,,,,,,,,,86.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
