id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events_3,player,position,location
697fdbc4-feb6-4b83-b370-0184749eb686,3456,2,00:47:06.453,92,6,43,Carry,205,217,Barcelona,4,From Throw In,217,Barcelona,1.4194,,b1b0e1cd-0668-44a6-9f89-e2a955860192,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,81.1,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe06025-6935-4eb1-9f52-b2d32809236a,,82.9,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1b0e1cd-0668-44a6-9f89-e2a955860192,3457,2,00:47:07.873,92,7,30,Pass,205,217,Barcelona,4,From Throw In,217,Barcelona,1.122611,,6196dfde-dcb9-4ba8-9992-a2943cda08de,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,82.9,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,15.604166,1.6864074,1.0,Ground Pass,81.1,51.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6196dfde-dcb9-4ba8-9992-a2943cda08de,3458,2,00:47:08.995,92,8,42,Ball Receipt*,205,217,Barcelona,4,From Throw In,217,Barcelona,,,b1b0e1cd-0668-44a6-9f89-e2a955860192,,20131.0,Xavier Hernández Creus,7.0,Right Wing Back,81.1,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fb7c754-087b-4d60-a772-984b54794d04,3459,2,00:47:08.995,92,8,43,Carry,205,217,Barcelona,4,From Throw In,217,Barcelona,1.014989,,6196dfde-dcb9-4ba8-9992-a2943cda08de,,20131.0,Xavier Hernández Creus,7.0,Right Wing Back,81.1,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fb74380-c75f-4733-86cf-56ea6b2e6c35,,84.9,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fb74380-c75f-4733-86cf-56ea6b2e6c35,3460,2,00:47:10.010,92,10,30,Pass,205,217,Barcelona,4,From Throw In,217,Barcelona,2.2045,,a64d369e-0f05-46e9-91c5-207b1221833c,,20131.0,Xavier Hernández Creus,7.0,Right Wing Back,84.9,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,24.839485,0.87090343,1.0,Ground Pass,100.9,72.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a64d369e-0f05-46e9-91c5-207b1221833c,3461,2,00:47:12.215,92,12,42,Ball Receipt*,205,217,Barcelona,4,From Throw In,217,Barcelona,,,8fb74380-c75f-4733-86cf-56ea6b2e6c35,,22102.0,Adriano Correia Claro,3.0,Right Center Back,100.9,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4e8ed25-7308-48b6-a82e-fc9951407aa1,3462,2,00:47:12.215,92,12,43,Carry,205,217,Barcelona,4,From Throw In,217,Barcelona,2.9371,,6246a6e1-06ab-4db6-bc98-e22ea51030e1,,22102.0,Adriano Correia Claro,3.0,Right Center Back,100.9,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a64d369e-0f05-46e9-91c5-207b1221833c,,99.6,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246a6e1-06ab-4db6-bc98-e22ea51030e1,3463,2,00:47:15.152,92,15,30,Pass,205,217,Barcelona,4,From Throw In,217,Barcelona,0.881,,f3624cf4-40ce-4db4-bbf9-1592121c2c20,,22102.0,Adriano Correia Claro,3.0,Right Center Back,99.6,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.228001,-2.7813995,1.0,Ground Pass,91.9,67.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3624cf4-40ce-4db4-bbf9-1592121c2c20,3464,2,00:47:16.033,92,16,42,Ball Receipt*,205,217,Barcelona,4,From Throw In,217,Barcelona,,,6246a6e1-06ab-4db6-bc98-e22ea51030e1,,20131.0,Xavier Hernández Creus,7.0,Right Wing Back,91.9,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a5e8a44-e44f-4ce5-89e4-bda4501f5828,3465,2,00:47:16.033,92,16,43,Carry,205,217,Barcelona,4,From Throw In,217,Barcelona,0.7098,,50df3e00-bfe0-446e-a218-07e0d076809d,,20131.0,Xavier Hernández Creus,7.0,Right Wing Back,91.9,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3624cf4-40ce-4db4-bbf9-1592121c2c20,,91.9,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50df3e00-bfe0-446e-a218-07e0d076809d,3466,2,00:47:16.743,92,16,30,Pass,205,217,Barcelona,4,From Throw In,217,Barcelona,0.8203,,93787d30-deb5-4fcc-aa8b-31d38c8a6a62,,20131.0,Xavier Hernández Creus,7.0,Right Wing Back,91.9,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.283968,-1.3352513,1.0,Ground Pass,94.3,57.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93787d30-deb5-4fcc-aa8b-31d38c8a6a62,3467,2,00:47:17.563,92,17,42,Ball Receipt*,205,217,Barcelona,4,From Throw In,217,Barcelona,,,50df3e00-bfe0-446e-a218-07e0d076809d,,5246.0,Luis Alberto Suárez Díaz,22.0,Right Center Forward,94.3,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28eb6818-4ffe-4c2a-b08a-c3ba2b81fe26,3468,2,00:47:17.563,92,17,43,Carry,205,217,Barcelona,4,From Throw In,217,Barcelona,0.4761,,93787d30-deb5-4fcc-aa8b-31d38c8a6a62,,5246.0,Luis Alberto Suárez Díaz,22.0,Right Center Forward,94.3,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4f9079-ee31-474d-9427-2a02045daad5,,94.3,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e4f9079-ee31-474d-9427-2a02045daad5,3469,2,00:47:18.039,92,18,30,Pass,205,217,Barcelona,4,From Throw In,217,Barcelona,0.3931,,4ac61d56-e315-471d-bee6-e12e45d95e69,,5246.0,Luis Alberto Suárez Díaz,22.0,Right Center Forward,94.3,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.8541956,-1.1659045,1.0,Ground Pass,97.0,50.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ac61d56-e315-471d-bee6-e12e45d95e69,3470,2,00:47:18.432,92,18,42,Ball Receipt*,205,217,Barcelona,4,From Throw In,217,Barcelona,,,9e4f9079-ee31-474d-9427-2a02045daad5,,5503.0,Lionel Andrés Messi Cuccittini,24.0,Left Center Forward,97.0,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c488ea6b-518b-44f3-88fa-ab50ceb6001b,3471,2,00:47:18.432,92,18,30,Pass,205,217,Barcelona,4,From Throw In,217,Barcelona,2.0483,,e206e255-6710-4886-845d-20cb205a30b0,,5503.0,Lionel Andrés Messi Cuccittini,24.0,Left Center Forward,97.0,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.269548,0.44170755,1.0,Ground Pass,109.9,57.0,,,40.0,Right Foot,,,,,,,,,,,,,1085282c-e98c-4615-8811-6d94cc03ecba,True,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e206e255-6710-4886-845d-20cb205a30b0,3472,2,00:47:20.481,92,20,42,Ball Receipt*,205,217,Barcelona,4,From Throw In,217,Barcelona,,,c488ea6b-518b-44f3-88fa-ab50ceb6001b,,5246.0,Luis Alberto Suárez Díaz,22.0,Right Center Forward,109.9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f7dd94-c26d-494e-a971-be4954eb8155,3473,2,00:47:20.481,92,20,43,Carry,205,217,Barcelona,4,From Throw In,217,Barcelona,0.7374,,1085282c-e98c-4615-8811-6d94cc03ecba,,5246.0,Luis Alberto Suárez Díaz,22.0,Right Center Forward,109.9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e206e255-6710-4886-845d-20cb205a30b0,,114.5,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085282c-e98c-4615-8811-6d94cc03ecba,3474,2,00:47:21.218,92,21,16,Shot,205,217,Barcelona,4,From Throw In,217,Barcelona,0.2608,,e9274a19-ad22-4eae-89a1-797e22995996,,5246.0,Luis Alberto Suárez Díaz,22.0,Right Center Forward,114.5,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.10911027,118.8,45.0,0.1,c488ea6b-518b-44f3-88fa-ab50ceb6001b,87.0,Open Play,100.0,Saved,93.0,Normal,40.0,Right Foot,118.2,44.4,24040.0,Cristian Darío Álvarez,1.0,Goalkeeper,False,101.9,28.9,3958.0,Pedro Eliezer Rodríguez Ledesma,15.0,Left Center Midfield,True,108.0,43.2,5503.0,Lionel Andrés Messi Cuccittini,24.0,Left Center Forward,True,91.9,56.3,20131.0,Xavier Hernández Creus,7.0,Right Wing Back,True,100.6,62.9,22102.0,Adriano Correia Claro,3.0,Right Center Back,True,113.0,50.7,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,False,111.8,40.4,3130.0,Gaël Kakuta,12.0,Right Midfield,False,105.7,46.1,12626.0,Emiliano Adrián Insúa Zapata,6.0,Left Back,False,97.9,54.9,6879.0,Alberto Bueno Calvo,13.0,Right Center Midfield,False,108.8,58.8,27153.0,Javier Ignacio Aquino Carmona,16.0,Left Midfield,False,98.5,41.3,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,False,108.3,35.8,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,False,,,,,,
e9274a19-ad22-4eae-89a1-797e22995996,3475,2,00:47:21.479,92,21,23,Goal Keeper,205,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.0,,1085282c-e98c-4615-8811-6d94cc03ecba,,24040.0,Cristian Darío Álvarez,1.0,Goalkeeper,1.9,35.7,,,,,,53.0,In Play Safe,33.0,Shot Saved,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,
e5dc5bc6-2616-4146-9833-9227810cffe9,3476,2,00:47:23.532,92,23,17,Pressure,205,217,Barcelona,4,From Throw In,217,Barcelona,0.744463,,48765b14-6854-4431-96b0-f2f4179cacf0,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,93.5,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e7cd10-ee7a-412f-9e60-0660aa2c06d7,d414311a-1e5c-4d50-a15f-a1c34bf1144b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e681a4-b377-4c11-afc5-1b58ee917584,3494,2,00:47:52.551,92,52,30,Pass,207,217,Barcelona,7,From Goal Kick,217,Barcelona,1.4735,,0530ea55-c3b3-4177-804f-15b803af90a4,True,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,41.717144,0.6012997,1.0,Ground Pass,40.4,59.6,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0530ea55-c3b3-4177-804f-15b803af90a4,3495,2,00:47:54.025,92,54,42,Ball Receipt*,207,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c8e681a4-b377-4c11-afc5-1b58ee917584,,5213.0,Gerard Piqué Bernabéu,4.0,Center Back,40.4,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb50a4e5-26a9-41df-b2d5-e92e0d7f19eb,3496,2,00:47:54.045,92,54,17,Pressure,207,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,6.124614,,7c3576ef-8cc2-4be4-994f-88ef00394ad0,,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,79.7,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c263d4b0-b4fa-4ac9-ae4f-2bc61f91d2b1,c5be408d-a8a8-4aee-9eac-a3a0b51bdd2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c77219a5-c8d4-4bfc-8594-e8d1474b51cc,,,
c5be408d-a8a8-4aee-9eac-a3a0b51bdd2d,3497,2,00:47:55.464,92,55,30,Pass,207,217,Barcelona,7,From Goal Kick,217,Barcelona,2.1501,,7c3576ef-8cc2-4be4-994f-88ef00394ad0,,5213.0,Gerard Piqué Bernabéu,4.0,Center Back,40.4,56.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,13.507405,-3.0154011,1.0,Ground Pass,27.0,54.5,,,40.0,Right Foot,,fb50a4e5-26a9-41df-b2d5-e92e0d7f19eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c3576ef-8cc2-4be4-994f-88ef00394ad0,3498,2,00:47:57.614,92,57,42,Ball Receipt*,207,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c5be408d-a8a8-4aee-9eac-a3a0b51bdd2d,,22102.0,Adriano Correia Claro,3.0,Right Center Back,27.0,54.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb50a4e5-26a9-41df-b2d5-e92e0d7f19eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c77219a5-c8d4-4bfc-8594-e8d1474b51cc,3499,2,00:47:57.614,92,57,30,Pass,207,217,Barcelona,7,From Goal Kick,217,Barcelona,2.275848,,fb50a4e5-26a9-41df-b2d5-e92e0d7f19eb,,22102.0,Adriano Correia Claro,3.0,Right Center Back,27.0,54.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,22.720036,-2.4998522,1.0,Ground Pass,8.8,40.9,,,38.0,Left Foot,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b2f7327-62f6-4852-98e8-998fa9a4d4db,3500,2,00:47:59.962,92,59,34,Half End,207,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.0,,c263d4b0-b4fa-4ac9-ae4f-2bc61f91d2b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c263d4b0-b4fa-4ac9-ae4f-2bc61f91d2b1,3501,2,00:47:59.962,92,59,34,Half End,207,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,3b2f7327-62f6-4852-98e8-998fa9a4d4db,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb50a4e5-26a9-41df-b2d5-e92e0d7f19eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
