id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,duel,counterpress,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble,foul_committed,foul_won,off_camera,interception,block,ball_recovery,substitution,50_50,miscontrol,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_switch,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,pass_assisted_shot_id,pass_goal_assist,pass_outswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
3f4d56f1-1536-4038-a45a-23d9303708dc,2348,2,00:06:45.669,51,45,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,1.358242,,2d4f5a54-55fc-4d58-a36a-6624ffbe2c94,5211,Jordi Alba Ramos,6,Left Back,65.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,20.039211,2.3032405,2.0,Low Pass,52.0,19.7,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d4f5a54-55fc-4d58-a36a-6624ffbe2c94,2349,2,00:06:47.027,51,47,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,3f4d56f1-1536-4038-a45a-23d9303708dc,5506,Javier Alejandro Mascherano,5,Left Center Back,52.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34314472-7b4c-4a4c-982a-c46e47e68e3e,2350,2,00:06:47.027,51,47,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,2.191958,,2d4f5a54-55fc-4d58-a36a-6624ffbe2c94,5506,Javier Alejandro Mascherano,5,Left Center Back,52.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6cb8dc-9029-43cc-87d8-08f2340394ab,52.0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f6cb8dc-9029-43cc-87d8-08f2340394ab,2351,2,00:06:49.219,51,49,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,1.8578,,eb74bc3a-c645-458c-996a-f62dada00c63,5506,Javier Alejandro Mascherano,5,Left Center Back,52.0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,40.40854,1.3360214,1.0,Ground Pass,61.4,59.2,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb74bc3a-c645-458c-996a-f62dada00c63,2352,2,00:06:51.077,51,51,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,5f6cb8dc-9029-43cc-87d8-08f2340394ab,5470,Ivan Rakitić,13,Right Center Midfield,61.4,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7836008d-28a9-44f5-9fd5-496f5f618467,2353,2,00:06:51.077,51,51,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,2.155,,76e9f2b8-a40c-46ea-a438-37ca81e6207c,5470,Ivan Rakitić,13,Right Center Midfield,61.4,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb74bc3a-c645-458c-996a-f62dada00c63,70.5,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76e9f2b8-a40c-46ea-a438-37ca81e6207c,2354,2,00:06:53.232,51,53,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.8624,,e09e6875-d2e7-4e85-a8ca-4fd9bfaf3cfb,5470,Ivan Rakitić,13,Right Center Midfield,70.5,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.124144,0.16514868,1.0,Ground Pass,79.5,68.5,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e09e6875-d2e7-4e85-a8ca-4fd9bfaf3cfb,2355,2,00:06:54.094,51,54,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,76e9f2b8-a40c-46ea-a438-37ca81e6207c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.5,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de95473d-24ec-4f23-9df2-13d243f1093e,2356,2,00:06:54.094,51,54,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.2285,,3358fa79-1112-443c-97e3-4e4a4a5971c6,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.5,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09e6875-d2e7-4e85-a8ca-4fd9bfaf3cfb,79.5,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358fa79-1112-443c-97e3-4e4a4a5971c6,2357,2,00:06:54.323,51,54,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.593089,,a0bf690f-cd01-4e6a-ae68-ee4bd8ace06c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.5,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,8.766413,2.7801518,1.0,Ground Pass,71.3,72.2,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0bf690f-cd01-4e6a-ae68-ee4bd8ace06c,2358,2,00:06:54.916,51,54,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,3358fa79-1112-443c-97e3-4e4a4a5971c6,5470,Ivan Rakitić,13,Right Center Midfield,71.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015ed6c-b2cf-466c-963e-1063addb96c0,2359,2,00:06:54.916,51,54,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,2.193311,,a0bf690f-cd01-4e6a-ae68-ee4bd8ace06c,5470,Ivan Rakitić,13,Right Center Midfield,71.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b785efd6-44fa-4f1d-a4f7-92d74ff46f3f,68.1,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b785efd6-44fa-4f1d-a4f7-92d74ff46f3f,2360,2,00:06:57.109,51,57,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.699,,1647d410-9c8b-4709-9119-54b83f54ac96,5470,Ivan Rakitić,13,Right Center Midfield,68.1,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.016986,-1.8230388,1.0,Ground Pass,65.6,63.4,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647d410-9c8b-4709-9119-54b83f54ac96,2361,2,00:06:57.808,51,57,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,b785efd6-44fa-4f1d-a4f7-92d74ff46f3f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666e5db4-971d-4503-9105-5c65c1359721,2362,2,00:06:57.808,51,57,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.04,,1647d410-9c8b-4709-9119-54b83f54ac96,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323ec754-d8c4-4251-8e95-04786cbab6c0,65.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323ec754-d8c4-4251-8e95-04786cbab6c0,2363,2,00:06:57.848,51,57,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.7519,,8e9d4699-979b-4e8a-922b-1d98ce8642d1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.228217,0.52183425,1.0,Ground Pass,73.6,68.0,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d5b1c8-9d77-4ed6-b3e9-4527f9aae619,2364,2,00:06:58.302,51,58,17,Pressure,98,217,Barcelona,3,From Free Kick,214,Espanyol,2.817155,,78a38761-4712-4d58-9e5e-ae9424dac357,6758,Víctor Sánchez Mata,16,Left Midfield,43.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9d4699-979b-4e8a-922b-1d98ce8642d1,,,d0728155-2654-495e-9f51-4e9a37106fd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e9d4699-979b-4e8a-922b-1d98ce8642d1,2365,2,00:06:58.600,51,58,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,19d5b1c8-9d77-4ed6-b3e9-4527f9aae619,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,73.6,68.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323ec754-d8c4-4251-8e95-04786cbab6c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0728155-2654-495e-9f51-4e9a37106fd0,2366,2,00:06:58.600,51,58,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,2.468,,19d5b1c8-9d77-4ed6-b3e9-4527f9aae619,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,73.6,68.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a38761-4712-4d58-9e5e-ae9424dac357,84.7,56.3,8e9d4699-979b-4e8a-922b-1d98ce8642d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78a38761-4712-4d58-9e5e-ae9424dac357,2367,2,00:07:01.068,52,1,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.6688,,0f6594cc-1f94-4812-8f58-a8433beb68fa,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.7,56.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,8.769264,-0.12576942,1.0,Ground Pass,93.4,55.2,,38.0,Left Foot,,,,19d5b1c8-9d77-4ed6-b3e9-4527f9aae619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f6594cc-1f94-4812-8f58-a8433beb68fa,2368,2,00:07:01.737,52,1,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,78a38761-4712-4d58-9e5e-ae9424dac357,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.4,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff26c2b-cd80-454d-a54f-7e992fec2a9d,2369,2,00:07:01.737,52,1,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,1.1351,,0f6594cc-1f94-4812-8f58-a8433beb68fa,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.4,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a87090c9-13ed-4fb3-8957-3c9599f8b2ef,91.3,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a87090c9-13ed-4fb3-8957-3c9599f8b2ef,2370,2,00:07:02.872,52,2,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.7904,,a953ca58-85f8-49f8-ba1e-63345930bcbf,5246,Luis Alberto Suárez Díaz,23,Center Forward,91.3,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.624979,1.0949169,1.0,Ground Pass,98.0,76.0,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a953ca58-85f8-49f8-ba1e-63345930bcbf,2371,2,00:07:03.662,52,3,42,Ball Receipt*,98,217,Barcelona,3,From Free Kick,217,Barcelona,,,a87090c9-13ed-4fb3-8957-3c9599f8b2ef,4324,Daniel Alves da Silva,2,Right Back,98.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083517b-6bd9-429f-9a01-bbf7fa140525,2372,2,00:07:03.662,52,3,43,Carry,98,217,Barcelona,3,From Free Kick,217,Barcelona,1.7685,,2701e381-d131-45f4-9366-cd0b583d25e7,4324,Daniel Alves da Silva,2,Right Back,98.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a953ca58-85f8-49f8-ba1e-63345930bcbf,105.1,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701e381-d131-45f4-9366-cd0b583d25e7,2373,2,00:07:05.431,52,5,30,Pass,98,217,Barcelona,3,From Free Kick,217,Barcelona,0.1957,,c5357ed7-c8c8-47b2-b5e6-913544e2fa88,4324,Daniel Alves da Silva,2,Right Back,105.1,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8721027,-1.1241925,2.0,Low Pass,108.5,69.3,,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5357ed7-c8c8-47b2-b5e6-913544e2fa88,2374,2,00:07:05.627,52,5,6,Block,98,217,Barcelona,3,From Free Kick,214,Espanyol,0.0,,2701e381-d131-45f4-9366-cd0b583d25e7,4741,Juan Rafael Fuentes Hernández,6,Left Back,12.5,11.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1dc7531-c6d7-4a58-9d9d-636ac5095615,2375,2,00:07:31.288,52,31,30,Pass,99,217,Barcelona,2,From Corner,217,Barcelona,1.5946,,d2297ced-4290-4b2d-85f2-ce9167abc768,5470,Ivan Rakitić,13,Right Center Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,40.858414,-1.7033478,3.0,High Pass,114.6,39.5,True,40.0,Right Foot,61.0,Corner,,,,,,,,732380c9-4e78-48b1-8be8-65e1a588c8fb,True,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2297ced-4290-4b2d-85f2-ce9167abc768,2376,2,00:07:32.883,52,32,42,Ball Receipt*,99,217,Barcelona,2,From Corner,217,Barcelona,,,f1dc7531-c6d7-4a58-9d9d-636ac5095615,5213,Gerard Piqué Bernabéu,3,Right Center Back,114.6,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
