id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,ball_receipt,interception,counterpress,foul_won,off_camera,clearance,out,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol,foul_committed,ball_recovery,substitution,block,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_no_touch,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,interception_outcome_id,interception_outcome_name,related_events_4,related_events_5,dribble_overrun,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,clearance_head,clearance_left_foot,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,bad_behaviour_card_id,bad_behaviour_card_name
5f5616ea-8f53-4b12-9e32-5b0d20deeb1d,2760,2,00:23:17.998,68,17,30,Pass,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.741833,,fa0426e2-dd36-4281-a642-98fa22ecf915,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,76.4,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,11.025879,0.67615736,1.0,Ground Pass,85.0,22.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa0426e2-dd36-4281-a642-98fa22ecf915,2761,2,00:23:18.740,68,18,42,Ball Receipt*,125,217,Barcelona,3,From Free Kick,217,Barcelona,,,5f5616ea-8f53-4b12-9e32-5b0d20deeb1d,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,85.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a56f849-4a0b-4184-857e-f8ffb87c104c,2762,2,00:23:18.740,68,18,43,Carry,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.717767,,cf8ef4cc-5be4-4a5a-b348-44fb2a398c79,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,85.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa0426e2-dd36-4281-a642-98fa22ecf915,,,,,,,,,,,,,,,85.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf8ef4cc-5be4-4a5a-b348-44fb2a398c79,2763,2,00:23:19.458,68,19,30,Pass,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.485358,,e23241f5-0548-4ffe-adb4-942e74bc3ac1,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,85.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.1269894,0.45634848,1.0,Ground Pass,90.5,24.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23241f5-0548-4ffe-adb4-942e74bc3ac1,2764,2,00:23:19.943,68,19,42,Ball Receipt*,125,217,Barcelona,3,From Free Kick,217,Barcelona,,,cf8ef4cc-5be4-4a5a-b348-44fb2a398c79,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.5,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9963c3d0-c50c-4b23-8084-da0139425c9b,2765,2,00:23:19.943,68,19,43,Carry,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.681835,,c292b2cb-8989-42ce-95b1-cef3392f311f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.5,24.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,e23241f5-0548-4ffe-adb4-942e74bc3ac1,,,,,,,,,,,,,,f8ad30f6-509c-4122-ac3b-592d95b5d120,88.2,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c292b2cb-8989-42ce-95b1-cef3392f311f,2766,2,00:23:20.073,68,20,17,Pressure,125,217,Barcelona,3,From Free Kick,212,Atlético Madrid,1.116098,,71e86097-55d0-413c-94b1-4d93bd618692,5259.0,José María Giménez de Vargas,3.0,Right Center Back,27.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96b92853-e6cf-4423-80a3-4bb3e13f8274,,,,,,,,,,,,,,9963c3d0-c50c-4b23-8084-da0139425c9b,,,,,,,,,,,,,,f8ad30f6-509c-4122-ac3b-592d95b5d120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8ad30f6-509c-4122-ac3b-592d95b5d120,2767,2,00:23:20.625,68,20,30,Pass,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.387263,,71e86097-55d0-413c-94b1-4d93bd618692,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,88.2,34.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c292b2cb-8989-42ce-95b1-cef3392f311f,5503.0,Lionel Andrés Messi Cuccittini,6.503076,1.5400368,1.0,Ground Pass,88.4,41.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71e86097-55d0-413c-94b1-4d93bd618692,2768,2,00:23:21.012,68,21,42,Ball Receipt*,125,217,Barcelona,3,From Free Kick,217,Barcelona,,,c292b2cb-8989-42ce-95b1-cef3392f311f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,88.4,41.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,f8ad30f6-509c-4122-ac3b-592d95b5d120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96b92853-e6cf-4423-80a3-4bb3e13f8274,2769,2,00:23:21.012,68,21,43,Carry,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.320044,,4768a1ba-4630-40b8-8de3-29a712fa0359,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,88.4,41.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,71e86097-55d0-413c-94b1-4d93bd618692,,,,,,,,,,,,,,c292b2cb-8989-42ce-95b1-cef3392f311f,89.0,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768a1ba-4630-40b8-8de3-29a712fa0359,2770,2,00:23:21.332,68,21,30,Pass,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.4892,,c7b85a91-02ac-410b-a7a3-aab3e1e57fde,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,89.0,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,3.9,-0.39479113,1.0,Ground Pass,92.6,39.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7b85a91-02ac-410b-a7a3-aab3e1e57fde,2771,2,00:23:21.821,68,21,42,Ball Receipt*,125,217,Barcelona,3,From Free Kick,217,Barcelona,,,4768a1ba-4630-40b8-8de3-29a712fa0359,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,92.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515b916-4000-452e-80ec-38cc32af335d,2772,2,00:23:21.821,68,21,43,Carry,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.2602,,0e2ddc0a-caa0-4b94-9dd4-821867e5383c,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,92.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b85a91-02ac-410b-a7a3-aab3e1e57fde,,,,,,,,,,,,,,,92.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2ddc0a-caa0-4b94-9dd4-821867e5383c,2773,2,00:23:22.081,68,22,3,Dispossessed,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,9af869f8-f3c1-4254-a36a-0c7a1621ad39,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,92.6,39.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9a5c593-8bb9-4f66-84a4-592497036025,2786,2,00:23:25.111,68,25,4,Duel,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,060e0133-f5e5-430b-a8a5-81a7fae2b7dc,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,93.6,44.3,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c8a986a-9fb7-4d95-be96-3e9714c8de4c,2787,2,00:23:25.644,68,25,2,Ball Recovery,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,90.3,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94ee9215-45c3-42c1-9850-e90a101e91f1,2788,2,00:23:25.644,68,25,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,2.345419,,8c8a986a-9fb7-4d95-be96-3e9714c8de4c,5470.0,Ivan Rakitić,13.0,Right Center Midfield,90.3,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,c58277be-d804-4386-a7a5-57e01a8e975c,,,,,,,,,,,,,,,94.9,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58277be-d804-4386-a7a5-57e01a8e975c,2789,2,00:23:27.989,68,27,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.123923,,4020ab17-b672-4fa2-8bc1-3f0d29671975,5470.0,Ivan Rakitić,13.0,Right Center Midfield,94.9,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.98954,1.3037462,1.0,Ground Pass,97.8,58.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020ab17-b672-4fa2-8bc1-3f0d29671975,2790,2,00:23:29.113,68,29,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,c58277be-d804-4386-a7a5-57e01a8e975c,4324.0,Daniel Alves da Silva,2.0,Right Back,97.8,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02d888e0-9b3a-4a5c-a8a4-efa7b6573b92,2791,2,00:23:29.113,68,29,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,1.786977,,4020ab17-b672-4fa2-8bc1-3f0d29671975,4324.0,Daniel Alves da Silva,2.0,Right Back,97.8,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b345828-2c59-420f-887f-17c6743737c2,,,,,,,,,,,,,,,98.9,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b345828-2c59-420f-887f-17c6743737c2,2792,2,00:23:30.900,68,30,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,0.970504,,55fc7e76-d4a6-41e5-a71d-fcf462e5e2a9,4324.0,Daniel Alves da Silva,2.0,Right Back,98.9,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.317122,-1.9500057,2.0,Low Pass,93.6,45.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c12a7d73-cd83-405e-89af-d4c680f8a78f,2793,2,00:23:31.680,68,31,17,Pressure,127,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.923284,,55fc7e76-d4a6-41e5-a71d-fcf462e5e2a9,6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,22.5,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0032372-8c1d-459e-b835-185e300cf5fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
