id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,duel,50_50,interception,foul_won,foul_committed,block,substitution,ball_recovery,injury_stoppage,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_switch,pass_cross,related_events,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,related_events_4,foul_committed_penalty,foul_won_penalty,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,shot_deflected,shot_first_time,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
3c7e86eb-15ec-43f4-8416-f1745ac7fe3b,1326,1,00:34:50.946,34,50,43,Carry,90,217,Barcelona,1,Regular Play,217,Barcelona,0.652639,,91757767-f05f-41be-998f-05443be7210f,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,35.7,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,a104a801-ce87-4028-bb35-993709ffc392,,,,,,,,,,,,,,36.8,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a104a801-ce87-4028-bb35-993709ffc392,1327,1,00:34:51.599,34,51,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,1.045062,,e47455ee-783d-48e8-95bb-53fd784fd7dc,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,36.8,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,12.847178,0.55777425,1.0,Ground Pass,47.7,63.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e47455ee-783d-48e8-95bb-53fd784fd7dc,1328,1,00:34:52.644,34,52,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,a104a801-ce87-4028-bb35-993709ffc392,,4324.0,Daniel Alves da Silva,2.0,Right Back,47.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734e74a-85f0-4f4c-9abb-f3f2cef50e90,1329,1,00:34:52.644,34,52,43,Carry,90,217,Barcelona,1,Regular Play,217,Barcelona,1.457239,,010f1131-1f3e-412d-9525-7b164a0ddc51,,4324.0,Daniel Alves da Silva,2.0,Right Back,47.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,e47455ee-783d-48e8-95bb-53fd784fd7dc,,,,,,,,,,,,,,49.0,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010f1131-1f3e-412d-9525-7b164a0ddc51,1330,1,00:34:54.101,34,54,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,0.709481,,f990cc90-e833-49b6-b566-d0134d4d108b,,4324.0,Daniel Alves da Silva,2.0,Right Back,49.0,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.474306,-0.20164181,1.0,Ground Pass,67.1,59.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f990cc90-e833-49b6-b566-d0134d4d108b,1331,1,00:34:54.811,34,54,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,010f1131-1f3e-412d-9525-7b164a0ddc51,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,67.1,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c411a2a0-3eda-49fe-8868-321d8798622f,1332,1,00:34:54.811,34,54,43,Carry,90,217,Barcelona,1,Regular Play,217,Barcelona,1.585019,,cdf04094-c324-4cf8-bf80-702257300eae,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,67.1,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,f990cc90-e833-49b6-b566-d0134d4d108b,,,,,,,,,,,,,,65.1,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdf04094-c324-4cf8-bf80-702257300eae,1333,1,00:34:56.396,34,56,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,0.7266,,b9aa4896-72f5-4ec1-9d98-ab49420c7ab4,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,65.1,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.793516,-0.693552,1.0,Ground Pass,73.4,49.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9aa4896-72f5-4ec1-9d98-ab49420c7ab4,1334,1,00:34:57.122,34,57,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,cdf04094-c324-4cf8-bf80-702257300eae,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.4,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e493f356-6849-4b96-94ff-7bc07966a9d7,1335,1,00:34:57.122,34,57,43,Carry,90,217,Barcelona,1,Regular Play,217,Barcelona,0.039999,,b9aa4896-72f5-4ec1-9d98-ab49420c7ab4,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.4,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,ce852f71-29db-40ac-a50a-166b75843573,,,,,,,,,,,,,,73.2,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce852f71-29db-40ac-a50a-166b75843573,1336,1,00:34:57.162,34,57,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,0.529301,,0045be5e-282a-482f-b47b-f2dfed955d35,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.2,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,27266d11-7984-48c3-919d-07e25c8fe762,5503.0,Lionel Andrés Messi Cuccittini,7.7077885,-2.3653686,1.0,Ground Pass,67.7,43.9,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27266d11-7984-48c3-919d-07e25c8fe762,1337,1,00:34:57.692,34,57,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,ce852f71-29db-40ac-a50a-166b75843573,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,65.8,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0045be5e-282a-482f-b47b-f2dfed955d35,1338,1,00:34:57.692,34,57,30,Pass,90,217,Barcelona,1,Regular Play,221,Levante UD,1.3525,,0ae59859-392d-43cc-a7ef-89b89d8bf6c2,,6867.0,Papa Kouly Diop,13.0,Right Center Midfield,53.3,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,c7225dd5-7ce8-4c58-8026-b9587dfc4b80,6668.0,José Luis Morales Nogales,11.271202,-0.47951928,1.0,Ground Pass,63.3,31.9,40.0,Right Foot,66.0,Recovery,,,,9.0,Incomplete,,,ce852f71-29db-40ac-a50a-166b75843573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7225dd5-7ce8-4c58-8026-b9587dfc4b80,1339,1,00:34:59.044,34,59,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,221,Levante UD,,,0045be5e-282a-482f-b47b-f2dfed955d35,,6668.0,José Luis Morales Nogales,17.0,Right Wing,59.6,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ae59859-392d-43cc-a7ef-89b89d8bf6c2,1340,1,00:34:59.044,34,59,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,1.6505,,0045be5e-282a-482f-b47b-f2dfed955d35,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,57.7,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6882e7-f209-490c-8fe3-f9c564da697d,10609.0,Jérémy Mathieu,14.649232,-2.13229,1.0,Ground Pass,49.9,36.7,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce6882e7-f209-490c-8fe3-f9c564da697d,1341,1,00:35:00.695,35,0,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,0ae59859-392d-43cc-a7ef-89b89d8bf6c2,,10609.0,Jérémy Mathieu,5.0,Left Center Back,49.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a979ddc4-7f2a-4175-8c1d-deafea4bface,1342,1,00:35:00.695,35,0,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,1.806537,,4faecc3a-510c-4c51-a26c-f6e6bb047944,,10609.0,Jérémy Mathieu,5.0,Left Center Back,49.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,26.468283,-1.0089931,1.0,Ground Pass,64.0,14.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4faecc3a-510c-4c51-a26c-f6e6bb047944,1343,1,00:35:02.501,35,2,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,a979ddc4-7f2a-4175-8c1d-deafea4bface,,5211.0,Jordi Alba Ramos,6.0,Left Back,64.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcd6fd7d-6a11-4b8e-b369-10447416b8be,1344,1,00:35:02.501,35,2,43,Carry,90,217,Barcelona,1,Regular Play,217,Barcelona,1.082163,,4faecc3a-510c-4c51-a26c-f6e6bb047944,,5211.0,Jordi Alba Ramos,6.0,Left Back,64.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,76348901-8c96-4a39-b081-f34a1e5677d9,,,,,,,,,,,,,,63.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76348901-8c96-4a39-b081-f34a1e5677d9,1345,1,00:35:03.583,35,3,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,0.817564,,75a109b8-87fb-43a3-bf51-b56c09dea133,,5211.0,Jordi Alba Ramos,6.0,Left Back,63.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.8942003,1.152572,1.0,Ground Pass,66.4,18.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75a109b8-87fb-43a3-bf51-b56c09dea133,1346,1,00:35:04.401,35,4,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,76348901-8c96-4a39-b081-f34a1e5677d9,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,66.4,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9789c39-a171-46e7-88e6-8b35f5259636,1347,1,00:35:04.401,35,4,43,Carry,90,217,Barcelona,1,Regular Play,217,Barcelona,1.101335,,75a109b8-87fb-43a3-bf51-b56c09dea133,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,66.4,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe4dec9-59dd-42fa-88b9-758fed625097,,,,,,,,,,,,,,66.2,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fe4dec9-59dd-42fa-88b9-758fed625097,1348,1,00:35:05.502,35,5,30,Pass,90,217,Barcelona,1,Regular Play,217,Barcelona,0.592001,,4b675762-6797-4872-a908-bc529910bd22,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,66.2,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.515433,0.7853982,1.0,Ground Pass,70.1,22.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b675762-6797-4872-a908-bc529910bd22,1349,1,00:35:06.094,35,6,42,Ball Receipt*,90,217,Barcelona,1,Regular Play,217,Barcelona,,,7fe4dec9-59dd-42fa-88b9-758fed625097,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,70.1,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
