id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper,out,clearance,ball_recovery,block,substitution,miscontrol,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_advantage,foul_won_advantage,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_no_touch,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,related_events_4,shot_end_location_2,pass_cross,pass_through_ball,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,shot_first_time,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate
a53babad-8df0-4320-8790-711469e94733,261,1,00:04:27.578,4,27,17,Pressure,9,217,Barcelona,1,Regular Play,213,Sevilla,0.677921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f819bb9f-a36e-420b-8a00-3e446a8e1b66,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,41.3,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b020580-43e3-4b93-a707-91b1f9137e01,262,1,00:04:29.048,4,29,22,Foul Committed,9,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e193ab5-a480-4222-9f85-6c6f640253df,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,36.0,42.0,,,,,,,,,,,,,89384090-fa0f-46f9-9eac-c3bbe543877f,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e193ab5-a480-4222-9f85-6c6f640253df,263,1,00:04:29.048,4,29,21,Foul Won,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9b020580-43e3-4b93-a707-91b1f9137e01,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89384090-fa0f-46f9-9eac-c3bbe543877f,264,1,00:04:29.048,4,29,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,0.443588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1218a596-cc6e-440d-b53b-ecebfc1db535,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.0,39.0,,,,,,,,,,,,,3e193ab5-a480-4222-9f85-6c6f640253df,84.1,37.8,,9b020580-43e3-4b93-a707-91b1f9137e01,,,,,,,,,,,,,,,9f955444-66bd-4b73-ac90-af979d23821a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218a596-cc6e-440d-b53b-ecebfc1db535,265,1,00:04:29.492,4,29,39,Dribbled Past,9,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593e1238-95a5-4e53-b949-cff80034eb4d,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,36.9,43.2,,,,,,,,,,,,,89384090-fa0f-46f9-9eac-c3bbe543877f,,,,9f955444-66bd-4b73-ac90-af979d23821a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f955444-66bd-4b73-ac90-af979d23821a,266,1,00:04:29.492,4,29,14,Dribble,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1218a596-cc6e-440d-b53b-ecebfc1db535,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,84.1,37.8,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593e1238-95a5-4e53-b949-cff80034eb4d,267,1,00:04:29.492,4,29,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,0.081893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1218a596-cc6e-440d-b53b-ecebfc1db535,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,84.1,37.8,,,,,,,,,,,,,5f04b6ee-7aa3-45be-81a1-09e6c0d95c6c,81.8,35.8,,9f955444-66bd-4b73-ac90-af979d23821a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f04b6ee-7aa3-45be-81a1-09e6c0d95c6c,268,1,00:04:29.574,4,29,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.376805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf608363-bca9-4856-b0bc-c2ec5b3f68d6,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,81.8,35.8,5470.0,Ivan Rakitić,16.127617,-0.81170785,1.0,Ground Pass,92.9,24.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,c61c4758-0c9d-4890-85d6-1f2d6604383c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf608363-bca9-4856-b0bc-c2ec5b3f68d6,269,1,00:04:30.950,4,30,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f04b6ee-7aa3-45be-81a1-09e6c0d95c6c,5470.0,Ivan Rakitić,15.0,Left Center Midfield,92.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef51e37a-ff9c-417a-84cb-80d86b746eca,270,1,00:04:30.950,4,30,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,1.853785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8a674f5f-4721-424c-afbc-936eed8a2ba2,5470.0,Ivan Rakitić,15.0,Left Center Midfield,92.9,24.1,,,,,,,,,,,,,8a7d559c-ac79-49de-9b37-2ff2eb8f4688,100.5,24.9,,cf608363-bca9-4856-b0bc-c2ec5b3f68d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a674f5f-4721-424c-afbc-936eed8a2ba2,271,1,00:04:32.804,4,32,39,Dribbled Past,9,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6448a143-ca55-47a8-b7ce-d4222a0bb5e1,6672.0,Jorge Andújar Moreno,2.0,Right Back,20.5,56.1,,,,,,,,,,,,,8a7d559c-ac79-49de-9b37-2ff2eb8f4688,,,,ef51e37a-ff9c-417a-84cb-80d86b746eca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a7d559c-ac79-49de-9b37-2ff2eb8f4688,272,1,00:04:32.804,4,32,14,Dribble,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8a674f5f-4721-424c-afbc-936eed8a2ba2,5470.0,Ivan Rakitić,15.0,Left Center Midfield,100.5,24.9,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6448a143-ca55-47a8-b7ce-d4222a0bb5e1,273,1,00:04:32.804,4,32,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,1.849135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8a674f5f-4721-424c-afbc-936eed8a2ba2,5470.0,Ivan Rakitić,15.0,Left Center Midfield,100.5,24.9,,,,,,,,,,,,,8a7d559c-ac79-49de-9b37-2ff2eb8f4688,106.1,21.3,,b426d9fe-f840-44f1-92f8-7da3b7cfe4e9,,,,,,,,,,,,,,,ff5243aa-684a-4b36-bfe0-c766af540bdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff5243aa-684a-4b36-bfe0-c766af540bdf,274,1,00:04:33.246,4,33,17,Pressure,9,217,Barcelona,1,Regular Play,213,Sevilla,0.788228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6448a143-ca55-47a8-b7ce-d4222a0bb5e1,6400.0,Aleix Vidal Parreu,17.0,Right Wing,19.8,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d192c47-0764-4034-850e-63036bb7f3a9,275,1,00:04:34.653,4,34,39,Dribbled Past,9,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b426d9fe-f840-44f1-92f8-7da3b7cfe4e9,6672.0,Jorge Andújar Moreno,2.0,Right Back,14.9,59.7,,,,,,,,,,,,,c70f95d6-b8bc-4b46-a190-10c7d715af9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b426d9fe-f840-44f1-92f8-7da3b7cfe4e9,276,1,00:04:34.653,4,34,14,Dribble,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0d192c47-0764-4034-850e-63036bb7f3a9,5470.0,Ivan Rakitić,15.0,Left Center Midfield,106.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c70f95d6-b8bc-4b46-a190-10c7d715af9b,277,1,00:04:34.653,4,34,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,0.624875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0d192c47-0764-4034-850e-63036bb7f3a9,5470.0,Ivan Rakitić,15.0,Left Center Midfield,106.1,21.3,,,,,,,,,,,,,b426d9fe-f840-44f1-92f8-7da3b7cfe4e9,104.2,22.0,,c61c4758-0c9d-4890-85d6-1f2d6604383c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c61c4758-0c9d-4890-85d6-1f2d6604383c,278,1,00:04:35.278,4,35,16,Shot,9,217,Barcelona,1,Regular Play,217,Barcelona,0.1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19524026-c2f2-4bf7-a788-c320f3101e9a,5470.0,Ivan Rakitić,15.0,Left Center Midfield,104.2,22.0,,,,,,,,,,,,,6ab6968e-a566-41ce-ae28-c0b84241a263,,,,,,,,,,,,,,,,,,,,,,0.014732033,105.0,22.9,5f04b6ee-7aa3-45be-81a1-09e6c0d95c6c,87.0,Open Play,40.0,Right Foot,93.0,Normal,96.0,Blocked,98.2,40.4,6841.0,Víctor Machín Pérez,21.0,Left Wing,False,108.0,45.8,10881.0,Diogo José Rosário Gomes Figueiras,6.0,Left Back,False,108.2,38.5,6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,False,100.1,30.5,5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,False,101.6,21.0,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,False,105.3,23.2,7909.0,Nicolás Martín Pareja,3.0,Right Center Back,False,107.7,18.1,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,93.2,20.2,5211.0,Jordi Alba Ramos,6.0,Left Back,True,95.6,30.5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,100.7,35.8,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,True,104.0,50.6,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,101.1,59.0,4324.0,Daniel Alves da Silva,2.0,Right Back,True,118.3,38.5,27111.0,António Alberto Bastos Pimparel,1.0,Goalkeeper,False,108.0,21.1,6400.0,Aleix Vidal Parreu,17.0,Right Wing,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ab6968e-a566-41ce-ae28-c0b84241a263,279,1,00:04:35.475,4,35,6,Block,9,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c61c4758-0c9d-4890-85d6-1f2d6604383c,7909.0,Nicolás Martín Pareja,3.0,Right Center Back,15.1,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19524026-c2f2-4bf7-a788-c320f3101e9a,280,1,00:04:35.675,4,35,23,Goal Keeper,9,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c61c4758-0c9d-4890-85d6-1f2d6604383c,27111.0,António Alberto Bastos Pimparel,1.0,Goalkeeper,1.8,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,41.6,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0c25b7e-a438-49a7-8b6c-ffb29ca6fd30,281,1,00:04:38.350,4,38,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.147787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8308c9dc-07a2-4f58-ba87-caeda34d87c7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,94.0,7.9,5211.0,Jordi Alba Ramos,6.5604877,2.226492,1.0,Ground Pass,90.0,13.1,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8308c9dc-07a2-4f58-ba87-caeda34d87c7,282,1,00:04:39.497,4,39,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0c25b7e-a438-49a7-8b6c-ffb29ca6fd30,5211.0,Jordi Alba Ramos,6.0,Left Back,90.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
