id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,clearance,counterpress,interception,ball_recovery,dribble,out,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won,foul_committed,miscontrol,substitution,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_through_ball,shot_end_location_2,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,foul_won_advantage,foul_won_defensive,related_events_3,pass_aerial_won,pass_no_touch,block_deflection,foul_committed_advantage,ball_recovery_recovery_failure,pass_cross,pass_cut_back,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist
965d0875-214f-4aa8-b098-7295a332ea45,2593,2,00:17:51.545,62,51,30,Pass,122,217,Barcelona,4,From Throw In,217,Barcelona,1.027944,,431ebdba-caa2-4d71-a0ff-6ce4b6a2be15,5216,Andrés Iniesta Luján,15,Left Center Midfield,89.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,7.8517513,-0.81241864,1.0,Ground Pass,94.4,17.5,38.0,Left Foot,66.0,Recovery,,e3e1676f-fd6d-4573-b110-947c60faa346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431ebdba-caa2-4d71-a0ff-6ce4b6a2be15,2594,2,00:17:52.573,62,52,42,Ball Receipt*,122,217,Barcelona,4,From Throw In,217,Barcelona,,,965d0875-214f-4aa8-b098-7295a332ea45,5211,Jordi Alba Ramos,6,Left Back,94.4,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8915226-d2ee-4743-92c3-2f9e678a44dd,2595,2,00:17:52.573,62,52,43,Carry,122,217,Barcelona,4,From Throw In,217,Barcelona,2.231157,,431ebdba-caa2-4d71-a0ff-6ce4b6a2be15,5211,Jordi Alba Ramos,6,Left Back,94.4,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5c287d7-42ad-4807-a3ca-a399970d7d37,,94.4,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5c287d7-42ad-4807-a3ca-a399970d7d37,2596,2,00:17:54.805,62,54,30,Pass,122,217,Barcelona,4,From Throw In,217,Barcelona,1.00861,,6b3d4d30-3940-4971-af89-eec1f51d9b11,5211,Jordi Alba Ramos,6,Left Back,94.4,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.125307,3.057286,1.0,Ground Pass,87.3,18.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b3d4d30-3940-4971-af89-eec1f51d9b11,2597,2,00:17:55.813,62,55,42,Ball Receipt*,122,217,Barcelona,4,From Throw In,217,Barcelona,,,e5c287d7-42ad-4807-a3ca-a399970d7d37,5216,Andrés Iniesta Luján,15,Left Center Midfield,87.3,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8b57c79-84f6-4bfe-bb52-301d3f53b2ba,2598,2,00:17:55.813,62,55,43,Carry,122,217,Barcelona,4,From Throw In,217,Barcelona,0.86099,,6b3d4d30-3940-4971-af89-eec1f51d9b11,5216,Andrés Iniesta Luján,15,Left Center Midfield,87.3,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49445ea-57f2-4f70-b6ff-6a377e8757ed,,87.6,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f49445ea-57f2-4f70-b6ff-6a377e8757ed,2599,2,00:17:56.674,62,56,30,Pass,122,217,Barcelona,4,From Throw In,217,Barcelona,0.953154,,6c4d94b0-1fc3-48bb-bdd4-9a15c01b702b,5216,Andrés Iniesta Luján,15,Left Center Midfield,87.6,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,11.609048,1.8680286,1.0,Ground Pass,84.2,30.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c4d94b0-1fc3-48bb-bdd4-9a15c01b702b,2600,2,00:17:57.627,62,57,42,Ball Receipt*,122,217,Barcelona,4,From Throw In,217,Barcelona,,,f49445ea-57f2-4f70-b6ff-6a377e8757ed,20131,Xavier Hernández Creus,13,Right Center Midfield,84.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f3714c9-4b1e-4814-8541-ffd9a47b078c,2601,2,00:17:57.627,62,57,43,Carry,122,217,Barcelona,4,From Throw In,217,Barcelona,0.040046,,6c4d94b0-1fc3-48bb-bdd4-9a15c01b702b,20131,Xavier Hernández Creus,13,Right Center Midfield,84.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d3ff448-6e4c-47d4-a4cf-028e24d4d22b,,84.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d3ff448-6e4c-47d4-a4cf-028e24d4d22b,2602,2,00:17:57.667,62,57,30,Pass,122,217,Barcelona,4,From Throw In,217,Barcelona,0.79084,,4c7b6d7e-f704-43b1-8fbe-aca9cb266ce0,20131,Xavier Hernández Creus,13,Right Center Midfield,84.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,8.670063,-3.0143764,1.0,Ground Pass,75.6,29.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c7b6d7e-f704-43b1-8fbe-aca9cb266ce0,2603,2,00:17:58.458,62,58,42,Ball Receipt*,122,217,Barcelona,4,From Throw In,217,Barcelona,,,8d3ff448-6e4c-47d4-a4cf-028e24d4d22b,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,75.6,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de0d2889-c31c-4bfa-a27c-f8a88a18fa8a,2604,2,00:17:58.458,62,58,43,Carry,122,217,Barcelona,4,From Throw In,217,Barcelona,0.602862,,4c7b6d7e-f704-43b1-8fbe-aca9cb266ce0,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,75.6,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e8a5ed0-1565-4f06-b7cb-ef656bc18a75,,76.2,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e8a5ed0-1565-4f06-b7cb-ef656bc18a75,2605,2,00:17:59.061,62,59,30,Pass,122,217,Barcelona,4,From Throw In,217,Barcelona,0.711481,,fe39b6ab-a544-46f8-981b-e550677d4ce1,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,76.2,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.860023,-0.92955256,1.0,Ground Pass,81.5,22.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe39b6ab-a544-46f8-981b-e550677d4ce1,2606,2,00:17:59.773,62,59,42,Ball Receipt*,122,217,Barcelona,4,From Throw In,217,Barcelona,,,8e8a5ed0-1565-4f06-b7cb-ef656bc18a75,5216,Andrés Iniesta Luján,15,Left Center Midfield,81.5,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bbdd2a1-1b68-45de-b5e4-d9fcc3266033,2607,2,00:17:59.773,62,59,43,Carry,122,217,Barcelona,4,From Throw In,217,Barcelona,1.552217,,461233ad-b1ad-4f58-9871-1bea7298bb5a,5216,Andrés Iniesta Luján,15,Left Center Midfield,81.5,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe39b6ab-a544-46f8-981b-e550677d4ce1,,90.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461233ad-b1ad-4f58-9871-1bea7298bb5a,2608,2,00:18:01.325,63,1,30,Pass,122,217,Barcelona,4,From Throw In,217,Barcelona,0.639976,,de41eb8c-9850-4f0e-bcb1-05bc2f28a40f,5216,Andrés Iniesta Luján,15,Left Center Midfield,90.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.638465,0.39399305,1.0,Ground Pass,99.5,23.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de41eb8c-9850-4f0e-bcb1-05bc2f28a40f,2609,2,00:18:01.965,63,1,42,Ball Receipt*,122,217,Barcelona,4,From Throw In,217,Barcelona,,,461233ad-b1ad-4f58-9871-1bea7298bb5a,4320,Neymar da Silva Santos Junior,21,Left Wing,99.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41d86bb3-8119-4692-995a-40a53c862d2f,2610,2,00:18:01.965,63,1,43,Carry,122,217,Barcelona,4,From Throw In,217,Barcelona,1.853982,,137dce62-7cef-415c-acc5-384fbbe286ce,4320,Neymar da Silva Santos Junior,21,Left Wing,99.5,23.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fed77c2-a22d-448a-b61a-835b0af1e1c1,de41eb8c-9850-4f0e-bcb1-05bc2f28a40f,95.5,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137dce62-7cef-415c-acc5-384fbbe286ce,2611,2,00:18:02.791,63,2,17,Pressure,122,217,Barcelona,4,From Throw In,322,Eibar,0.847897,,41d86bb3-8119-4692-995a-40a53c862d2f,24508,Manuel Castellano Castro,3,Right Center Back,18.7,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effe451a-27f9-431a-9dd1-c2f9a8b63ea2,2612,2,00:18:03.819,63,3,22,Foul Committed,122,217,Barcelona,4,From Throw In,322,Eibar,0.0,,3fed77c2-a22d-448a-b61a-835b0af1e1c1,24508,Manuel Castellano Castro,3,Right Center Back,24.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fed77c2-a22d-448a-b61a-835b0af1e1c1,2613,2,00:18:03.819,63,3,21,Foul Won,122,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,effe451a-27f9-431a-9dd1-c2f9a8b63ea2,4320,Neymar da Silva Santos Junior,21,Left Wing,95.5,19.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4dca651-efbb-4bb5-a23c-369a72b28223,2614,2,00:19:12.169,64,12,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,1.338715,,906b9cc2-cf61-45e7-b6ea-d56864a96bbe,20131,Xavier Hernández Creus,13,Right Center Midfield,89.9,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,24.288681,0.69210255,3.0,High Pass,108.6,33.7,40.0,Right Foot,62.0,Free Kick,,90f39892-814d-44a0-aa4c-c56a1612de5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
906b9cc2-cf61-45e7-b6ea-d56864a96bbe,2615,2,00:19:13.508,64,13,42,Ball Receipt*,123,217,Barcelona,3,From Free Kick,217,Barcelona,,,b4dca651-efbb-4bb5-a23c-369a72b28223,10609,Jérémy Mathieu,5,Left Center Back,110.0,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
ef52220e-33d6-4a18-bccb-ff0a3db1a178,2616,2,00:19:13.508,64,13,4,Duel,123,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,90f39892-814d-44a0-aa4c-c56a1612de5d,10609,Jérémy Mathieu,5,Left Center Back,108.6,33.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,
90f39892-814d-44a0-aa4c-c56a1612de5d,2617,2,00:19:13.508,64,13,9,Clearance,123,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,b4dca651-efbb-4bb5-a23c-369a72b28223,6386,Eneko Bóveda Altube,7,Right Wing Back,11.5,46.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef52220e-33d6-4a18-bccb-ff0a3db1a178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
d433ded6-c98b-42ee-9bed-88253b15a7ae,2618,2,00:19:15.910,64,15,2,Ball Recovery,123,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,,24070,Saúl Berjón Pérez,24,Left Center Forward,20.8,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878d4991-d0ab-40a2-91de-8e7ad3885997,2619,2,00:19:15.910,64,15,43,Carry,123,217,Barcelona,3,From Free Kick,322,Eibar,1.278031,,9bc4047c-77af-4192-a2a6-2aeaef02fcd8,24070,Saúl Berjón Pérez,24,Left Center Forward,20.8,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d433ded6-c98b-42ee-9bed-88253b15a7ae,,19.2,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc4047c-77af-4192-a2a6-2aeaef02fcd8,2620,2,00:19:17.188,64,17,30,Pass,123,217,Barcelona,3,From Free Kick,322,Eibar,0.8273,,c634105b-56fd-458c-8a4a-d1aafd47d0a1,24070,Saúl Berjón Pérez,24,Left Center Forward,19.2,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6386.0,Eneko Bóveda Altube,9.7,-2.305144,1.0,Ground Pass,12.7,62.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c634105b-56fd-458c-8a4a-d1aafd47d0a1,2621,2,00:19:18.015,64,18,42,Ball Receipt*,123,217,Barcelona,3,From Free Kick,322,Eibar,,,9bc4047c-77af-4192-a2a6-2aeaef02fcd8,6386,Eneko Bóveda Altube,7,Right Wing Back,12.7,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
