id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,ball_receipt,under_pressure,duel,counterpress,shot,goalkeeper,off_camera,out,clearance,dribble,foul_committed,foul_won,interception,ball_recovery,block,substitution,bad_behaviour,50_50,tactics,related_events_0,related_events_1,related_events_2,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate
f0467861-9334-4a9a-837f-c2893e04fd18,31,1,00:00:19.427,0,19,43,Carry,3,217,Barcelona,1,Regular Play,217,Barcelona,1.147926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5a05303a-1612-4305-b3fe-0e93dbbdcf89,74807cb8-a5a8-45eb-8ef1-48d86a989acf,f15281b9-86a6-4cce-a884-4f227a08817b,22102.0,Adriano Correia Claro,6.0,Left Back,19.4,7.9,,,,,,,,,,,,17.4,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f15281b9-86a6-4cce-a884-4f227a08817b,32,1,00:00:19.872,0,19,17,Pressure,3,217,Barcelona,1,Regular Play,207,Valencia,0.939291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a05303a-1612-4305-b3fe-0e93dbbdcf89,f0467861-9334-4a9a-837f-c2893e04fd18,,18724.0,Sofiane Feghouli,17.0,Right Wing,97.5,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a05303a-1612-4305-b3fe-0e93dbbdcf89,33,1,00:00:20.575,0,20,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,1.142237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,162a030a-5bec-43cd-8e60-36ac109d302b,f15281b9-86a6-4cce-a884-4f227a08817b,,22102.0,Adriano Correia Claro,6.0,Left Back,17.4,6.2,10609.0,Jérémy Mathieu,12.85496,2.7336366,1.0,Ground Pass,5.6,11.3,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88e07fe0-94a5-464c-8762-d49b66507140,34,1,00:00:21.711,0,21,17,Pressure,3,217,Barcelona,1,Regular Play,207,Valencia,0.859146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162a030a-5bec-43cd-8e60-36ac109d302b,97e4a179-abc4-4e5a-a33f-8451d0760479,,6402.0,Francisco Alcácer García,23.0,Center Forward,112.8,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162a030a-5bec-43cd-8e60-36ac109d302b,35,1,00:00:21.717,0,21,42,Ball Receipt*,3,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5a05303a-1612-4305-b3fe-0e93dbbdcf89,88e07fe0-94a5-464c-8762-d49b66507140,,10609.0,Jérémy Mathieu,5.0,Left Center Back,5.6,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97e4a179-abc4-4e5a-a33f-8451d0760479,36,1,00:00:21.717,0,21,43,Carry,3,217,Barcelona,1,Regular Play,217,Barcelona,1.085768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,162a030a-5bec-43cd-8e60-36ac109d302b,88e07fe0-94a5-464c-8762-d49b66507140,f2aa877e-ab34-4568-a1df-13f59c51e76e,10609.0,Jérémy Mathieu,5.0,Left Center Back,5.6,11.3,,,,,,,,,,,,7.8,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2aa877e-ab34-4568-a1df-13f59c51e76e,37,1,00:00:22.803,0,22,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,1.343935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5444d65-23bb-4909-8708-ae31fa68582c,,,10609.0,Jérémy Mathieu,5.0,Left Center Back,7.8,9.7,4320.0,Neymar da Silva Santos Junior,30.43222,0.046020117,3.0,High Pass,38.2,11.1,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5444d65-23bb-4909-8708-ae31fa68582c,38,1,00:00:24.147,0,24,42,Ball Receipt*,3,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2aa877e-ab34-4568-a1df-13f59c51e76e,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,38.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75ee88e2-f1e0-43ac-b05d-b8cc21a6548c,39,1,00:00:24.147,0,24,43,Carry,3,217,Barcelona,1,Regular Play,217,Barcelona,0.404711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01e238f7-a6ba-45da-b758-cfe1b2c7a4d2,e5444d65-23bb-4909-8708-ae31fa68582c,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,38.2,11.1,,,,,,,,,,,,37.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e238f7-a6ba-45da-b758-cfe1b2c7a4d2,40,1,00:00:24.552,0,24,38,Miscontrol,3,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,37.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
