id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed,foul_won,ball_receipt,out,clearance,counterpress,dribble,duel,50_50,interception,ball_recovery,block,miscontrol,substitution,bad_behaviour,goalkeeper,foul_committed_advantage,foul_won_advantage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_head,pass_miscommunication,ball_receipt_outcome_id,ball_receipt_outcome_name,shot_one_on_one,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,player,position,location,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_won_defensive,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_goal_assist
185b4850-970e-4bc6-ac51-4b815be54d87,1420,1,00:39:30.250,39,30,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.111,,774b01f1-8d43-48bb-a94f-08c78229de4b,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,87.8,54.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.56702,2.6708276,1.0,Ground Pass,76.6,60.3,38.0,Left Foot,,,,b29d260e-9edd-47e0-9add-71e1261da294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786dc993-869a-4969-ad6f-17b587df0ffe,1423,1,00:39:32.621,39,32,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,0.602,,9fda4da2-1592-4bd7-bb3c-d2cc6d00b9b2,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,76.6,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.532878,-0.17670886,1.0,Ground Pass,85.0,58.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75d41a3e-ab0d-4f9a-bc9a-631c0166477a,1425,1,00:39:33.223,39,33,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,0.7611,,f6f2ec00-1876-45a6-90be-0682b7fcbc2d,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.0,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,5.1264024,2.782822,1.0,Ground Pass,80.2,60.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6d55ef8-3838-4188-8399-ab5f62f152a8,1427,1,00:39:33.984,39,33,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.0359,,3133c3b0-685a-4aaf-9773-835d53eabbc4,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,80.2,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,20.68671,0.8469641,2.0,Low Pass,93.9,76.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51ba3e10-9f9c-4551-a9b6-ba01df283d4f,1430,1,00:39:37.759,39,37,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.3986,,117d7c6e-0880-4a2f-b903-924fa8f02a9f,,6593.0,Martín Montoya Torralbo,2.0,Right Back,85.8,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.635592,-2.177179,2.0,Low Pass,72.9,52.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70200da9-2c46-45d8-9163-dc11364943ef,1433,1,00:39:39.157,39,39,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.4488,,8d5193d9-6e55-472e-809e-92ac6170c356,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,72.9,52.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,17.14701,2.9716501,1.0,Ground Pass,56.0,55.7,40.0,Right Foot,,,,d2f3f271-6fda-4d03-af25-2482739740b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73121524-e9e1-4c81-8477-6d59bc42b9cd,1435,1,00:39:40.606,39,40,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.4584,,16008668-c5b0-4d9e-934e-12b02dfdbaf2,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,56.2,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.990398,-1.3938061,1.0,Ground Pass,60.6,29.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e6e4283-0b5c-4938-8692-cc7ab5c051c1,1438,1,00:39:43.757,39,43,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,2.0326,,2bba28b6-d1c0-4728-b108-44f3350c11be,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,64.1,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,37.180775,-0.6499561,3.0,High Pass,93.7,5.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91060fb6-4b78-45ee-8421-75dc62b42ad2,1441,1,00:39:47.555,39,47,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.1786,,55ba62f6-dc39-412b-bf6f-9117bf2f543a,,22102.0,Adriano Correia Claro,6.0,Left Back,94.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,13.473678,2.801065,1.0,Ground Pass,81.8,11.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253c1cf4-20a0-45ad-bc70-c7f28baf56ad,1444,1,00:39:49.451,39,49,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.0452,,b9d8734f-79cf-423b-ab97-7b780988d0da,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,81.1,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.687395,1.9249545,1.0,Ground Pass,76.7,25.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5cde30a-d4cc-42de-ab5c-c4980c1b272e,1447,1,00:39:50.536,39,50,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,0.9723,,ff962d2e-ec5f-4d94-8451-fb2ffc9b0596,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,76.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,10.692053,3.0102773,1.0,Ground Pass,66.1,26.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1e65140-f37e-47e6-98e6-923c737bd6be,1450,1,00:39:52.516,39,52,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.0814,,654b4c85-8b53-481e-b989-20ab5528648c,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,66.1,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.068882,1.049178,1.0,Ground Pass,76.1,46.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93a003aa-a087-4bea-9e4e-1c504ec93d8e,1453,1,00:39:53.638,39,53,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,0.7761,,39e0c1bc-5cfe-43fc-a187-bfe966b86f1f,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,76.1,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.881283,-1.6790669,1.0,Ground Pass,74.6,32.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78238055-16ca-435e-bfbe-74af577cfb48,1455,1,00:39:54.414,39,54,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.0244,,d5566bb0-455b-4309-8570-112373ced7d4,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,74.6,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.109871,1.5214537,1.0,Ground Pass,75.0,40.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514e67af-5d01-4dab-98a8-00417b7bc562,1458,1,00:39:56.708,39,56,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,2.3416,,53f99590-633b-4ad0-9e5c-52f7278d6c47,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,77.4,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,34.65083,-0.37836275,3.0,High Pass,109.6,22.1,38.0,Left Foot,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcd813e0-4197-4286-a897-9744e1a438a2,1460,1,00:39:59.050,39,59,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,1.0586,,bd89a4a0-e350-4787-ba82-f225197b2edd,,22102.0,Adriano Correia Claro,6.0,Left Back,109.6,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.650496,1.3711785,1.0,Ground Pass,113.1,39.4,38.0,Left Foot,,,,,,,,108.0,Through Ball,True,True,ac8cd1b7-8db9-4678-ac46-cea98eda69e1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aa3ae56-e8a8-482c-949a-96f2d2a5deb5,1465,1,00:40:02.060,40,2,30,Pass,82,217,Barcelona,3,From Free Kick,217,Barcelona,0.6291,,0e1bcbbc-d960-44c2-abaf-ae852c4c0507,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,110.9,38.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.5805027,-2.5148497,1.0,Ground Pass,108.0,36.7,40.0,Right Foot,,66.0,Recovery,c5811f76-6c53-47ad-b4b4-0ef01e5a75ed,,,,,,,,3f895ad8-c24d-4d59-b10f-d5408fb15206,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f4c0782-d716-4137-a7f4-91a3f83d0ede,1476,1,00:40:43.734,40,43,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.9141,,a8ec4516-e7fe-4719-bb48-3fc5b4ccf26f,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,54.7,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,11.162885,-1.741836,1.0,Ground Pass,52.8,6.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7f5d232-c7d7-4f67-9952-77d72cc6997b,1478,1,00:40:44.648,40,44,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,2.3706,,e85e8e70-f046-44d7-ad12-ed8004beaa37,,22102.0,Adriano Correia Claro,6.0,Left Back,52.9,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.052027,2.5755012,1.0,Ground Pass,32.6,22.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ba6cddb-b645-426b-a0d0-f4061245fb76,1481,1,00:40:48.978,40,48,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.0372,,f9331471-f958-4b8e-aaad-5a5d3e73cfb9,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,35.5,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.795945,0.16292647,1.0,Ground Pass,50.1,25.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81e775d9-4845-4669-93fb-dddeb0bf8f29,1483,1,00:40:50.015,40,50,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.9323,,d1edc9c5-c729-4ebe-ba55-a4628d18acb9,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,50.1,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,17.181677,2.4841228,1.0,Ground Pass,36.5,36.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55a14b5b-cc67-4c56-847d-9c4e06d20ecb,1486,1,00:40:53.859,40,53,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,2.4932,,be5d0097-640e-44d3-a571-0c377709608c,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,45.9,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,27.518175,1.607144,1.0,Ground Pass,44.9,65.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa2526e-447d-4419-b5a2-b3b869f7e7f2,1488,1,00:40:56.352,40,56,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.2582,,b98d518e-5af3-4a0f-9bc3-184eb11d6428,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,46.0,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,15.654073,0.7266424,1.0,Ground Pass,57.7,76.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2621aee-b60f-454e-92ce-b2abc7c123a3,1491,1,00:40:58.597,40,58,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.8081,,57de064b-7902-4f7b-ae64-432ed1ab7d4e,,6593.0,Martín Montoya Torralbo,2.0,Right Back,62.5,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.860034,0.44075084,1.0,Ground Pass,67.8,77.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b5b97e9-a13d-4bc9-a165-06097347e7e8,1493,1,00:40:59.405,40,59,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.1764,,a069a57e-f009-4def-8cc8-01da761ab5f7,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,67.8,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,7.071068,-2.3561945,1.0,Ground Pass,62.8,72.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74d100bc-c12b-4ea3-b680-524cc0c4f92e,1496,1,00:41:01.534,41,1,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.8941,,5a9b4832-95d8-4398-8533-a5536e6fabd9,,6593.0,Martín Montoya Torralbo,2.0,Right Back,63.0,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,19.55326,-2.6459193,1.0,Ground Pass,45.8,63.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
