id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,out,clearance,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_goal_assist,shot_end_location_2,shot_key_pass_id
17a1ee88-2260-4bc6-9cb2-ba91a2651a7a,1330,1,00:33:34.837,33,34,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.274461,,16d23adc-2e2b-4af8-9522-dce3a44992ed,22102,Adriano Correia Claro,6,Left Back,64.4,11.3,,,True,,,,,,,,,,,,,,,,,,,,,,,fa30c8f5-855c-4c58-98b1-53d7f2226155,10609.0,Jérémy Mathieu,19.054659,2.6967223,1.0,Ground Pass,47.2,19.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efe3dc8c-7eb1-4c2c-8231-16a88a300c40,1333,1,00:33:37.836,33,37,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.6103,,a018d991-dfe5-4ac7-b304-dfa212837488,10609,Jérémy Mathieu,5,Left Center Back,47.2,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.642416,0.840661,1.0,Ground Pass,58.3,31.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ae478be-3fb3-46d8-8f06-56015c051075,1336,1,00:33:41.501,33,41,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,2.0131,,eb9dd649-2d1f-4b83-be97-a84616db9304,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.2,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,20.50878,1.6000563,1.0,Ground Pass,62.6,57.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b7ab834-f61e-4723-b07d-7a321cbb5c3c,1339,1,00:33:46.332,33,46,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.2464,,060801a6-e605-4d04-b73e-c2160a5de95b,4324,Daniel Alves da Silva,2,Right Back,67.3,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,20.446272,-1.8228923,1.0,Ground Pass,62.2,44.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b03dae3e-5249-400e-a797-7114dfb6f632,1342,1,00:33:48.120,33,48,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.8246,,f1744bb2-c4e9-4c1e-bafc-8ab53c724723,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.2,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,18.327303,-1.5162058,1.0,Ground Pass,63.2,26.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8db87f7a-73d4-40b7-a6d4-b8b3aff63c2a,1344,1,00:33:49.944,33,49,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.2128,,56756ff3-7e82-4ee6-b507-5f486572db87,10609,Jérémy Mathieu,5,Left Center Back,63.8,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.720082,0.6393859,1.0,Ground Pass,71.6,30.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d7ab97-8e64-4b29-b40a-0dad5ba56108,1347,1,00:33:51.157,33,51,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.801637,,2f9ab983-95a0-468c-b607-7f7378648053,20131,Xavier Hernández Creus,15,Left Center Midfield,70.8,29.7,,,True,,,,,,,,,,,,,,,,,,,,,,,6c3f0f80-de8a-4ebb-bc09-2ea66f8bc852,10609.0,Jérémy Mathieu,10.20784,-2.5372872,1.0,Ground Pass,62.4,23.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83512a58-3423-42ef-b8ef-d9a0e74fe54d,1350,1,00:33:53.486,33,53,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.025256,,cfcb020d-820c-492f-b436-92fa54cd7d74,10609,Jérémy Mathieu,5,Left Center Back,63.8,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,18.56475,-1.083057,1.0,Ground Pass,72.5,5.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901e08e-a8e5-4971-a757-b420c55d853a,1353,1,00:33:56.182,33,56,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.237,,851a7cbf-a1a3-434f-bed1-24601964ffa5,22102,Adriano Correia Claro,6,Left Back,72.5,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,10.339246,2.3014548,1.0,Ground Pass,65.6,13.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1203f57-465a-4662-8e49-6d1a137b2b05,1356,1,00:33:59.824,33,59,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,3.425799,,f72f073f-7736-4b87-a20f-3ebbc06f7b66,20131,Xavier Hernández Creus,15,Left Center Midfield,61.7,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,32.897568,1.3501492,1.0,Ground Pass,68.9,63.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115f78d-f25c-469a-810a-64020ed52156,1359,1,00:34:06.055,34,6,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.318262,,4ab72bd9-7ba1-49fa-84c7-0c7bcce6e32e,7068,Marc Bartra Aregall,3,Right Center Back,83.1,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,13.152946,0.79615045,1.0,Ground Pass,92.3,74.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec701d91-138f-4ae3-ae16-f0b1664eb9fe,1363,1,00:34:10.331,34,10,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.0671,,38e42622-c23e-4e8a-9a42-f3e152370384,4324,Daniel Alves da Silva,2,Right Back,89.9,68.0,,,True,,,,,,,,,,,,,,,,,,,,,,,aa3cb6d5-9926-4641-81cb-35f9188b3e6a,5246.0,Luis Alberto Suárez Díaz,15.632018,-1.5067813,2.0,Low Pass,90.9,52.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bb69797-d51a-465b-99f1-7355d1ec10e9,1367,1,00:34:12.840,34,12,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.80227,,1203be58-3051-4f6c-a895-46a51b280c7e,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.7,54.3,,,True,,,,,,,,,,,,,,,,,,,,,,,6373dae3-7bda-4459-8da1-aa417ee90c66,20131.0,Xavier Hernández Creus,16.279127,-1.0989071,2.0,Low Pass,98.1,39.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77004ad1-f783-4d77-b6c1-24014016025d,1371,1,00:34:14.710,34,14,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.410941,,bece8f87-3e6d-4686-bd48-28cfe16cf42c,20131,Xavier Hernández Creus,15,Left Center Midfield,97.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.469277,-0.70712703,2.0,Low Pass,108.2,24.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76f58db2-b3eb-4db5-b5d9-8d14c7af709b,1374,1,00:34:16.160,34,16,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.833176,,08f7f419-0bab-4cf5-b2b7-d41232941f71,4320,Neymar da Silva Santos Junior,21,Left Wing,108.5,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,60c93305-8391-4005-bb78-59bad40cd970,5246.0,Luis Alberto Suárez Díaz,10.288342,2.0561795,2.0,Low Pass,103.7,33.7,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85dd26f8-5101-48c5-858f-24eea91c86fb,1386,1,00:34:23.388,34,23,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.416944,,57513b42-8c78-4099-b363-4fa15b1558d5,10609,Jérémy Mathieu,5,Left Center Back,83.9,17.3,,,True,,,,,,,,,,,,,,,,,,,,,,,ec890eaf-ec4f-459b-a872-683e24a669fe,4320.0,Neymar da Silva Santos Junior,11.967038,-0.83860236,1.0,Ground Pass,91.9,8.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82ef7243-144d-4669-b66e-dc4a740651ff,1389,1,00:34:27.552,34,27,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.985516,,58d369dc-ea3b-456a-bc97-d0bc855bea06,4320,Neymar da Silva Santos Junior,21,Left Wing,91.1,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,10.121264,2.2301064,1.0,Ground Pass,84.9,18.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30bb09c5-c10d-4337-b176-b743943e1924,1392,1,00:34:29.508,34,29,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.996611,,5d1bdcd3-7e82-4bf4-822e-da1ffdc0b0f2,20131,Xavier Hernández Creus,15,Left Center Midfield,84.8,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,20.778114,1.484058,1.0,Ground Pass,86.6,39.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c9b293-23a2-4653-9cff-c1be0df5610a,1396,1,00:34:31.509,34,31,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.345014,,02cbecd2-dff8-43a0-b783-cd2ba4ea76c7,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,83.9,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,7e05cbd8-e34d-4746-b7f8-be8de6e668a4,22102.0,Adriano Correia Claro,22.46642,-1.0334302,3.0,High Pass,95.4,19.6,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4f72755-84ad-4889-990a-7df3ca6b587e,1408,1,00:34:45.131,34,45,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.01863,,b4dea9ff-1362-4646-a715-e6af6148a605,4324,Daniel Alves da Silva,2,Right Back,56.4,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.884864,-2.109773,1.0,Ground Pass,50.3,49.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c31a57b-f800-439c-9ea2-a1a119853387,1411,1,00:34:48.640,34,48,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.67158,,d96d3c99-c1b6-45e6-a1c9-569176584505,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,58.0,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,37.9796,-0.8058795,3.0,High Pass,84.3,15.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ade9ab-07da-4708-b5b5-e952b2196849,1415,1,00:34:52.892,34,52,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,3.197299,,ebf1e907-746e-4271-a1ed-a534483c8458,4320,Neymar da Silva Santos Junior,21,Left Wing,96.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,20.5,-0.7059808,1.0,Ground Pass,111.8,10.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944f5f1-e60a-45b9-9cf2-00ab94b6fb00,1418,1,00:34:58.922,34,58,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.786313,,17fbc901-4ab0-4684-95c0-339c611df00d,22102,Adriano Correia Claro,6,Left Back,102.7,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,15.713688,2.3111799,1.0,Ground Pass,92.1,19.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f56481dd-cb3a-4c0e-a999-5498f8fb194e,1422,1,00:35:02.187,35,2,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.787056,,9f05178f-73f8-41c8-9ecd-63ac72f4ac04,20131,Xavier Hernández Creus,15,Left Center Midfield,90.4,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.870509,2.173884,1.0,Ground Pass,83.1,33.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38240d0c-03a8-4098-bc19-a603fa3a8b78,1425,1,00:35:04.287,35,4,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.7028,,6436d13a-9928-4d0a-b4c0-5b843a2eaf9e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,83.2,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,18.30956,1.6802473,1.0,Ground Pass,81.2,51.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3bae23-00e9-44fa-9efb-7234b9567520,1428,1,00:35:07.241,35,7,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,2.072956,,548d0e2b-0198-4f15-a013-fb275db75735,7068,Marc Bartra Aregall,3,Right Center Back,83.7,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,17.17731,1.1827226,1.0,Ground Pass,90.2,71.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d6bca7-7648-49e1-b6f3-e481a1fc2a08,1431,1,00:35:10.547,35,10,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.6339,,d95234cb-10b2-43f7-b8b6-b8985d63fdeb,4324,Daniel Alves da Silva,2,Right Back,90.2,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,19.870832,-2.9234695,1.0,Ground Pass,70.8,66.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a3018fe-588d-4bdc-95f4-c9f2450987b5,1434,1,00:35:13.021,35,13,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,0.833101,,e9473e62-5518-4200-9847-d6dee888f148,7068,Marc Bartra Aregall,3,Right Center Back,71.3,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.084098,-1.0656296,1.0,Ground Pass,78.6,54.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53e103b6-66a5-475c-ba22-d088b953a4aa,1437,1,00:35:13.854,35,13,30,Pass,69,217,Barcelona,3,From Free Kick,217,Barcelona,1.1205,,161ddd95-2034-489a-9a02-9303cf4da26b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.0,52.6,,,True,,,,,,,,,,,,,,,,,,,,,,,204a56fc-50fa-462d-9df2-b5adc1df6789,5203.0,Sergio Busquets i Burgos,10.336827,-2.7125633,1.0,Ground Pass,69.6,48.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
