id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,related_events,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,pass_switch,related_events_2,carry_end_location_0,carry_end_location_1,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,dribble_overrun,pass_cross,pass_cut_back,shot_first_time,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_5,clearance_aerial_won,clearance_head,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_miscommunication,clearance_left_foot,pass_outswinging,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,shot_deflected
da14c3a8-93a2-4189-a01e-638c066130cd,268,1,00:08:33.602,8,33,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,1.397498,,15c64155-474e-42bc-b878-9e78449c8b3c,,5246,Luis Alberto Suárez Díaz,23,Center Forward,105.9,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,18.952572,1.4438236,1.0,Ground Pass,108.3,29.7,38.0,Left Foot,9.0,Incomplete,,,,,,,ead9de88-8af6-47f0-a156-c990d09e8159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f65674d7-fc2f-4cb1-b61d-5e79a5efbb7c,271,1,00:08:47.879,8,47,30,Pass,22,217,Barcelona,4,From Throw In,217,Barcelona,2.597016,,7c3b1500-2530-44b0-9764-bef314dc9a98,True,5211,Jordi Alba Ramos,6,Left Back,88.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.461481,0.6540827,3.0,High Pass,109.7,16.2,,,9.0,Incomplete,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353ff6c-d75d-406f-a02d-4e28e7bacb7b,299,1,00:09:08.545,9,8,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,0.474,,9d8af00c-d955-497a-a077-b9d7b00ff1db,,10609,Jérémy Mathieu,5,Left Center Back,22.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.243867,0.9031307,2.0,Low Pass,30.5,23.0,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ba29fa2-b47e-4d31-a780-44af572e11ef,303,1,00:09:11.884,9,11,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,0.5167,,dd62c07d-4112-41aa-85aa-098a76208287,,5213,Gerard Piqué Bernabéu,3,Right Center Back,15.8,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,8.080841,0.7153376,1.0,Ground Pass,21.9,26.2,40.0,Right Foot,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694511f0-b885-453c-a99e-56a63fcd1902,305,1,00:09:12.401,9,12,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.6118,,8cc6d982-f147-4669-96bb-39cba9020140,,10609,Jérémy Mathieu,5,Left Center Back,21.9,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,4.080441,-0.29849893,1.0,Ground Pass,25.8,25.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075f739-16fb-4e0e-be8f-eaa6898e6873,307,1,00:09:14.012,9,14,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,0.0894,,d7158978-caff-4abb-841b-04ba11dba78a,,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,2.236068,-0.1798535,1.0,Ground Pass,28.0,24.6,40.0,Right Foot,9.0,Incomplete,,,,,,,f000c7a5-0157-41c5-b477-ec40301c997f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bc16fcb-5b1c-43ab-8515-6814e0fe4187,311,1,00:09:33.900,9,33,30,Pass,25,217,Barcelona,7,From Goal Kick,217,Barcelona,2.3995,,c3c27c6e-eff3-47cc-b6e8-c1cd5e27b30e,True,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,34.523182,0.39234015,1.0,Ground Pass,38.9,49.3,40.0,Right Foot,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a1142d4-56ed-4799-8b06-4403124c11c9,319,1,00:09:39.324,9,39,30,Pass,25,217,Barcelona,7,From Goal Kick,217,Barcelona,0.948473,,436665a6-0c9a-418e-ad8e-e99f22a89144,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,25.4,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,19.84364,-0.62435025,1.0,Ground Pass,41.5,31.2,40.0,Right Foot,9.0,Incomplete,,,,,,,e581e034-a21e-4ad6-95bf-06d6d4406047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752f930d-0740-4829-9756-5db37016c540,326,1,00:09:45.969,9,45,30,Pass,26,217,Barcelona,8,From Keeper,217,Barcelona,2.056,,53dcf5c3-4ac8-401a-968a-9a68ad252a45,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,2.9,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,34.68328,0.23868504,3.0,High Pass,36.6,48.7,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a66224-ced6-4f4d-9147-c17040823b64,328,1,00:09:50.289,9,50,30,Pass,27,217,Barcelona,1,Regular Play,217,Barcelona,1.1487,,f8fd72a3-0c27-46f7-bb70-6ef4eab123c2,True,20131,Xavier Hernández Creus,13,Right Center Midfield,35.8,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.7341385,0.30288488,1.0,Ground Pass,47.0,51.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed1cde80-6ee1-4e32-a778-60c89c738e17,330,1,00:09:51.438,9,51,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.2511,,004febaa-27f0-4ead-91a1-3cb959e9c113,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,47.0,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,12.876335,-2.3891497,1.0,Ground Pass,37.6,42.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c205c873-9938-478f-a98b-bc08cf3a76c7,333,1,00:09:52.689,9,52,30,Pass,29,217,Barcelona,1,Regular Play,217,Barcelona,1.4473,,4b5997c0-5c84-4900-b86d-9d7817ee20e7,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,39.7,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,34.070076,1.4708356,1.0,Ground Pass,43.1,74.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3981ca1d-8cae-4607-84ef-b20e804e36e2,337,1,00:09:55.238,9,55,30,Pass,30,217,Barcelona,1,Regular Play,217,Barcelona,1.9839,,351efd77-f949-46eb-949c-780a4cec5829,,4324,Daniel Alves da Silva,2,Right Back,40.9,74.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,29.359325,-2.3875096,1.0,Ground Pass,19.5,54.0,40.0,Right Foot,,,,,,,,,79e68c89-fcb4-4364-ada8-ac43d0703d97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40f70157-ad7f-445a-afd6-43f0cd6bbb6d,341,1,00:09:59.884,9,59,30,Pass,31,217,Barcelona,1,Regular Play,217,Barcelona,1.2435,,68571994-9a1e-4a3c-93c2-cf7ec4e7f9ba,,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.1,55.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,21.0,0.0,1.0,Ground Pass,41.1,55.5,40.0,Right Foot,,,,,,,,,bd9d3965-c75f-4068-b982-097116ba3cbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba8059-5104-42df-89d5-8c10001504c6,344,1,00:10:03.337,10,3,30,Pass,32,217,Barcelona,1,Regular Play,217,Barcelona,1.8966,,1a13df84-57c4-41b6-8e74-229444186598,,20131,Xavier Hernández Creus,13,Right Center Midfield,41.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,30.696743,-1.3906515,2.0,Low Pass,47.0,23.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67a2dc45-5c24-4d5c-a34b-6101a3bd6f66,347,1,00:10:06.042,10,6,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.1556,,d3517252-1f20-4a84-83bb-b73609a51c57,,5216,Andrés Iniesta Luján,15,Left Center Midfield,48.7,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,26.241379,-0.36635303,2.0,Low Pass,73.2,13.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a02181-6c21-4365-a31a-64705a9b3006,361,1,00:10:16.350,10,16,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.421,,1556b79c-da4e-47ea-9e87-2a7461560fdb,,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.8,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.7868185,0.10841674,3.0,High Pass,79.5,52.2,37.0,Head,,,,,66.0,Recovery,,,2cdc806f-5603-46e4-ba30-f88822b7a81f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192d13d-0391-4182-b43a-ada8d6473f70,364,1,00:10:17.771,10,17,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.3266,,3e55a36a-731d-49f3-860d-95402bd5659f,,5246,Luis Alberto Suárez Díaz,23,Center Forward,79.5,52.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.843272,-2.7780657,2.0,Low Pass,70.3,48.7,,,,,,,,,,,42b20b3f-0ef0-4b2e-9d23-7e72fbc3f331,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4666fc4-c703-4b21-8c7d-6a17f09c9035,407,1,00:11:34.778,11,34,30,Pass,36,217,Barcelona,4,From Throw In,217,Barcelona,4.6882,,25424458-a142-48b2-bfcc-7a93d8380c97,,5211,Jordi Alba Ramos,6,Left Back,52.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,45.157722,0.3175489,3.0,High Pass,95.4,14.2,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664d909c-e3e1-4a97-acea-bc1fbaf03594,416,1,00:11:47.865,11,47,30,Pass,36,217,Barcelona,4,From Throw In,217,Barcelona,0.4167,,24b0306f-d5f4-4fe9-b992-324d4a6bc8c1,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,92.6,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,2.376973,-2.8864102,1.0,Ground Pass,90.3,3.6,40.0,Right Foot,9.0,Incomplete,,,,,,,8adca489-3ccb-4e32-bbd1-0f9aeb68ecc7,,,f872297a-6e47-4a8b-9355-cb246eaa03c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5efb68f2-a124-4890-9e90-50472cbe6308,419,1,00:12:07.541,12,7,30,Pass,37,217,Barcelona,4,From Throw In,217,Barcelona,1.187705,,088655be-3d5e-411a-998d-359b9c25433a,True,5211,Jordi Alba Ramos,6,Left Back,86.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,17.001764,1.8143485,2.0,Low Pass,82.4,16.6,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454ddb5-bcdb-43b5-8007-cbbd1116abc0,421,1,00:12:09.250,12,9,30,Pass,37,217,Barcelona,4,From Throw In,217,Barcelona,2.066618,,255232b6-33c6-4587-a657-f46859f3207f,,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.4,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,16.662832,0.40725586,3.0,High Pass,97.7,23.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df123cc0-ae03-4db3-a40c-0f5f95ce9749,447,1,00:12:58.908,12,58,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,2.3152,,861ace6e-23c8-415a-81f5-deae6206c4c3,,10609,Jérémy Mathieu,5,Left Center Back,28.6,19.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,20.688644,0.23911707,3.0,High Pass,48.7,24.4,38.0,Left Foot,,,,,,,,,b2036aa7-be22-4544-b054-b8a43579a18a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aef6b5da-d43d-4e99-a7ca-46ee51d1154f,449,1,00:13:01.223,13,1,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,2.9767,,bb37bd3b-cf7e-412d-addb-c5d395af2f93,,5216,Andrés Iniesta Luján,15,Left Center Midfield,48.7,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,29.258844,1.8406454,2.0,Low Pass,40.9,52.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
