id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,interception,duel,clearance,dribble,out,off_camera,foul_won,shot,miscontrol,foul_committed,ball_recovery,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_switch,related_events_3,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_advantage,foul_won_advantage,shot_first_time,dribble_no_touch,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_cut_back,pass_goal_assist,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
9d486340-a40c-445f-a14c-ee3ee02ed5e8,1632,1,00:34:23.928,34,23,30,Pass,51,217,Barcelona,7,From Goal Kick,217,Barcelona,1.386499,,45b3b378-1fb3-4454-aacd-58d2ec464733,5211.0,Jordi Alba Ramos,6.0,Left Back,78.6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.440307,-0.3520443,1.0,Ground Pass,88.4,5.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d367f1a7-8b2a-41c9-8b18-abc0aa5d0d41,1639,1,00:34:33.159,34,33,30,Pass,51,217,Barcelona,7,From Goal Kick,217,Barcelona,1.087263,,ff9935e5-4c35-4174-912a-2a03b54f6c70,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,86.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.843771,2.1347554,1.0,Ground Pass,78.6,15.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bb9fb83-e120-44ab-9299-59a210c63e62,1642,1,00:34:35.260,34,35,30,Pass,51,217,Barcelona,7,From Goal Kick,217,Barcelona,1.140213,,3eb7ae9c-0535-436b-91af-4bfb2a8ec56f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,79.2,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.604244,1.542502,1.0,Ground Pass,79.5,29.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b1cdb3f-5235-48ae-b796-5ac94a3b269b,1645,1,00:34:37.335,34,37,30,Pass,51,217,Barcelona,7,From Goal Kick,217,Barcelona,2.275976,,540cd7f8-97e3-46ce-9a7b-0ff8ac2974c2,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,79.6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,34.259304,0.73997486,3.0,High Pass,104.9,54.7,40.0,Right Foot,,,,cce5a6e5-75c0-4980-bda3-9bbb5eba806b,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23adcf63-4ed2-4618-86f2-2898fc8ef2dc,1662,1,00:34:46.717,34,46,30,Pass,53,217,Barcelona,6,From Counter,217,Barcelona,1.026102,,01dd0a1c-4d13-4b48-97c9-456535027ad9,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,81.5,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,21.219803,-0.199244,1.0,Ground Pass,102.3,55.3,40.0,Right Foot,,,,,,,,,,,,,,4e9c5873-1baa-44be-bb9d-4dd581f57f00,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0f8fc05-10d8-46be-9a74-8a3c4c514eb0,1682,1,00:35:31.524,35,31,30,Pass,55,217,Barcelona,1,Regular Play,217,Barcelona,0.625371,,5e19a694-2ba7-4c08-a897-ac7b1a31208b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,88.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.672269,0.96686584,1.0,Ground Pass,97.5,16.0,38.0,Left Foot,,,,abeaa98d-222a-4b63-9c29-4316c8906195,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d489d341-ec34-4cbc-9f19-a1126bed4eab,1731,1,00:36:36.555,36,36,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,1.130191,,17b9cc42-3948-43e8-b52a-673724cb9df2,5211.0,Jordi Alba Ramos,6.0,Left Back,56.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.1,1.371459,1.0,Ground Pass,58.3,15.6,40.0,Right Foot,66.0,Recovery,,3be86b1c-4461-4c23-b0f9-2c077d233232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216e611a-4934-46a2-83e9-531e799b0986,1734,1,00:36:38.861,36,38,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,1.232,,e967a45b-4567-4cb5-aaad-03c6bd9dc550,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,59.3,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,18.788294,1.7744548,1.0,Ground Pass,55.5,38.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7014647-b8d5-4aa2-b84f-0e3236162a83,1737,1,00:36:42.904,36,42,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,1.034025,,d37c7e69-d458-4d54-9b03-72d2e6001c53,5470.0,Ivan Rakitić,13.0,Right Center Midfield,61.4,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,5.5226803,-1.0179551,1.0,Ground Pass,64.3,34.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3e0905f-dc9d-47cc-80e3-bb89aa3213e2,1740,1,00:36:45.263,36,45,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,2.751405,,3b89072b-19ee-4993-8aad-8f273458ccf8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.3,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,42.624405,1.1554304,2.0,Low Pass,81.5,73.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2fad4f5-182e-4413-abe0-dd6d5be32bf4,1744,1,00:36:52.000,36,52,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,1.4818,,026d4c47-a370-49ef-a98c-384ad4c36965,4324.0,Daniel Alves da Silva,2.0,Right Back,92.6,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.90238,-2.1984258,1.0,Ground Pass,81.5,58.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e05b289-58fe-4346-b0e5-e503179234ce,1747,1,00:36:54.231,36,54,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,0.6128,,f9126b93-41e1-459d-8ad6-72f7ae96a621,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,82.2,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,13.567977,-0.5593806,1.0,Ground Pass,93.7,51.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb70a207-9378-4359-90c6-c417e6133e04,1749,1,00:36:54.844,36,54,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,1.4943,,32ee6c84-c809-43a3-8129-64fe0ffdab03,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,93.7,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.592458,-1.9704744,1.0,Ground Pass,88.8,39.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5d90c30-778b-4be5-9aa3-5f3c3aab5e31,1753,1,00:36:56.348,36,56,30,Pass,58,217,Barcelona,1,Regular Play,217,Barcelona,0.0847,,e2e67969-21a6-449e-ad74-595ac4ebaa4d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,88.1,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9832869,-0.8803499,1.0,Ground Pass,90.0,36.5,38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fa8c8be-0290-48f8-a193-2d2944c27ed4,1771,1,00:37:57.989,37,57,30,Pass,61,217,Barcelona,4,From Throw In,217,Barcelona,3.655264,,229348d1-6181-45c5-96a1-09a21472e2c8,5211.0,Jordi Alba Ramos,6.0,Left Back,23.8,0.1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,39.247166,0.8900865,3.0,High Pass,48.5,30.6,,,67.0,Throw-in,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2424bc4-2cc0-45de-a75e-c11e3ec9e681,1778,1,00:38:07.441,38,7,30,Pass,61,217,Barcelona,4,From Throw In,217,Barcelona,3.4713,,02f1070d-b9e9-41ce-b6db-773d5530d760,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,68.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,34.662083,0.6544643,1.0,Ground Pass,96.3,65.7,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53416b89-a6b7-43d2-a5a1-8db23b81bb17,1782,1,00:38:13.140,38,13,30,Pass,61,217,Barcelona,4,From Throw In,217,Barcelona,1.4457,,409ba64e-e74e-4c50-9d03-1bb1caf68905,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,103.1,65.4,,,,True,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,24.698177,-1.8413097,2.0,Low Pass,96.5,41.6,38.0,Left Foot,,,,a2945a5a-43d6-43c9-bc81-b3763ac6aa88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e6a7c99-503a-45bd-90ac-0e931ee3012a,1784,1,00:38:14.585,38,14,30,Pass,61,217,Barcelona,4,From Throw In,217,Barcelona,1.161,,14387ebc-8b66-4d59-878d-c67d003a295e,5470.0,Ivan Rakitić,13.0,Right Center Midfield,96.5,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,15.31829,0.5191461,3.0,High Pass,109.8,49.2,40.0,Right Foot,,,,,,,,,,,,,,cf2a27e0-c65c-4a08-8458-04b6e83574ff,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a668266-e660-4cf2-9866-bfe33f0503b6,1793,1,00:38:23.212,38,23,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.132,,f246fea9-daed-4478-b45a-d859cf2b5ab0,5211.0,Jordi Alba Ramos,6.0,Left Back,78.5,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.171038,1.6890539,1.0,Ground Pass,77.3,16.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03065598-e9e7-40cb-8e3f-debbcc812a76,1796,1,00:38:25.293,38,25,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,0.9907,,759fdb23-7144-4c0e-bad4-6183d8f656de,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,79.6,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,17.52056,0.6355104,1.0,Ground Pass,93.7,26.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37530f31-ec5e-4a9f-be82-e789bc1697dd,1811,1,00:38:34.047,38,34,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.858291,,08397f2d-1d6e-42d5-846f-b88f0a580421,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,68.8,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,11.162885,-1.3997567,1.0,Ground Pass,70.7,15.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a06d8483-a381-4e2b-9bac-c4d469c60bda,1814,1,00:38:35.829,38,35,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,2.127797,,3bd69d93-f3ed-441f-a672-6b7351d712eb,5211.0,Jordi Alba Ramos,6.0,Left Back,70.7,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,22.09887,-0.4393609,1.0,Ground Pass,90.7,6.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
