id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,clearance,dribble,off_camera,shot,interception,ball_recovery,50_50,foul_won,foul_committed,bad_behaviour,substitution,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,pass_aerial_won,pass_switch,related_events_3,related_events_4,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_5,pass_through_ball,shot_one_on_one,pass_cross,pass_cut_back,location,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,dribble_overrun,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_miscommunication,pass_no_touch,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name
ce51c299-68d9-4029-a86c-cd7cfb6097d2,1763,1,00:37:25.406,37,25,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.382361,,44f4ce34-2722-4497-9505-6b1fe927f190,5246,Luis Alberto Suárez Díaz,23,Center Forward,72.9,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,18.681808,-1.7104224,1.0,Ground Pass,70.3,5.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68236cc9-a408-4207-bebb-4baf6c7a132e,1766,1,00:37:27.641,37,27,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.902011,,3c8ba356-7eb0-4d49-bb28-2cc5f5b11416,4320,Neymar da Silva Santos Junior,21,Left Wing,70.1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,16.992352,1.963324,1.0,Ground Pass,63.6,21.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78014d67-4c3c-4650-ad59-53af553d50f5,1769,1,00:37:29.472,37,29,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.08436,,0ff3c8a4-c950-4209-824a-556f3a5f7d98,5216,Andrés Iniesta Luján,15,Left Center Midfield,63.6,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,16.974392,0.99096346,1.0,Ground Pass,72.9,35.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa1e3fc-5b8c-4f7b-ae16-c8f6ebf268ef,1778,1,00:37:32.089,37,32,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.832762,,3bb14d7f-5df7-45e8-bcf3-7f403e5916f9,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.3,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.207141,-1.5350972,1.0,Ground Pass,62.7,20.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ea12d3-a5f2-49f0-bb97-1c6fa26db16b,1781,1,00:37:34.404,37,34,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,2.778899,,e6b7a34d-b390-4e8e-b469-3dafc229bcb7,5216,Andrés Iniesta Luján,15,Left Center Midfield,60.9,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,51.542797,1.5300422,3.0,High Pass,63.0,72.2,40.0,Right Foot,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682d4dad-48fb-478a-82f0-cb4d78b5a309,1785,1,00:37:37.582,37,37,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.617922,,73bdf995-95c8-4725-8493-7bfd0b9c4b69,4324,Daniel Alves da Silva,2,Right Back,66.2,67.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.994443,1.0723369,1.0,Ground Pass,70.5,75.5,40.0,Right Foot,,,,f8f36eb3-a6ea-45f6-99b6-9be8a979d8da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb0e4be9-f19b-44b2-9119-619d4c07f29b,1788,1,00:37:40.256,37,40,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.764762,,71951142-d3d6-4396-9f6a-4179a9f2bf83,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.5,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,11.827087,-1.5031033,1.0,Ground Pass,71.3,63.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2efe2c3-78d2-4469-8025-884065d435e7,1791,1,00:37:41.836,37,41,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.426346,,24cde4c2-c43f-4970-a633-6f8277171e4d,4324,Daniel Alves da Silva,2,Right Back,71.3,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.021087,2.1188202,1.0,Ground Pass,66.6,71.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d24d1b6-1a2b-44aa-9ea4-086e39f42a8c,1798,1,00:37:44.668,37,44,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.212808,,3c538e24-16ee-4cde-a9a1-64d22d52b6ac,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.2,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,7.376313,-1.8453716,1.0,Ground Pass,73.2,61.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d28005b1-3203-4049-a25a-b6b555b103c9,1802,1,00:37:47.654,37,47,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.081052,,26ab1522-fa54-4504-8df4-273569e69c23,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,75.7,65.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.426028,1.4964654,1.0,Ground Pass,76.4,75.2,40.0,Right Foot,,,,59ef2d76-ea1c-4a23-8a55-026fa2b023ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef9818bb-d6b9-4167-a4b4-b0d1fb1fb720,1805,1,00:37:49.414,37,49,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.201516,,b7475713-ed66-4b64-8ff3-a25a3815ff62,4324,Daniel Alves da Silva,2,Right Back,76.4,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.90202,-0.99399775,1.0,Ground Pass,81.8,66.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec912957-2d17-4df1-8c06-6e2dec0a7680,1808,1,00:37:51.202,37,51,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.79705,,821196c1-0ab4-4a05-a5c7-a619e45293c1,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.8,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,13.520355,2.6316206,1.0,Ground Pass,70.0,73.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0fc0daa-809f-48ad-997c-6abefde39880,1811,1,00:37:54.711,37,54,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.819691,,da540de6-fd66-4eac-b61f-366e3a3200ad,4324,Daniel Alves da Silva,2,Right Back,70.0,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,11.933147,0.23684876,1.0,Ground Pass,81.6,76.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47791f89-85cf-4f14-b042-c9e4228caf13,1814,1,00:37:56.365,37,56,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.833361,,c84b200b-219f-457f-8956-4baf0e48deed,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,79.7,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,12.370934,-2.540138,1.0,Ground Pass,69.5,69.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e91e2c8-634c-455b-b700-23e47e2a1934,1817,1,00:37:58.853,37,58,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.913223,,d23b0bb6-480a-4d1b-a845-94994b2b5c7f,4324,Daniel Alves da Silva,2,Right Back,69.3,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,13.355523,-0.19592713,1.0,Ground Pass,82.4,66.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52fff979-bf31-47c5-841e-b9584e2a3f31,1820,1,00:37:59.940,37,59,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.057965,,cb2be7d6-7489-4446-967b-e38e03f50d0e,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,82.4,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.151806,-2.70175,1.0,Ground Pass,70.5,61.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89d3cb8b-807f-42ff-9068-c60e419abdd9,1823,1,00:38:01.381,38,1,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,3.533683,,98ba14f8-6d43-4e84-9b03-2ebcd78a22a3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,70.5,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,38.98025,-1.9965745,1.0,Ground Pass,54.4,25.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b31d0b0-e6ee-46dd-9f9d-0bea2cf54763,1826,1,00:38:07.311,38,7,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.085601,,a3e76e50-025b-4f6e-b4ed-433730bc62ba,5216,Andrés Iniesta Luján,15,Left Center Midfield,54.4,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,11.025879,2.2469537,1.0,Ground Pass,47.5,34.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5185174-8d21-438a-ae3f-57f7e5d5e258,1830,1,00:38:11.421,38,11,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.70715,,21be649d-43ed-40e0-b882-b68a70d19b62,5506,Javier Alejandro Mascherano,5,Left Center Back,58.0,33.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.329666,1.0870172,1.0,Ground Pass,64.2,45.1,40.0,Right Foot,,,,5991c2b4-717f-4412-8d94-c0e343026e61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a90b7d9f-4034-4af7-a7d0-34507e02900f,1833,1,00:38:13.247,38,13,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.722238,,807e6808-ef64-4b07-94a2-8a2ae3d2b896,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,25.975565,1.815775,1.0,Ground Pass,57.9,70.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e721ad3-dd4b-471c-a74d-dc42267d4ecb,1836,1,00:38:16.290,38,16,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.942332,,7f2c0139-4da6-42eb-be38-53df7bc76011,4324,Daniel Alves da Silva,2,Right Back,64.7,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.641848,0.44725564,1.0,Ground Pass,77.0,76.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc16572-4363-47f3-bed9-9c3c9d9abe4c,1839,1,00:38:19.916,38,19,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.311248,,17d599bd-67dd-4677-8c01-6483c85ce1fb,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,13.705838,-2.7759902,1.0,Ground Pass,64.2,71.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583e4e8-7359-4e07-ae00-ee1066b3dd66,1842,1,00:38:23.053,38,23,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.960187,,b12e61de-7dc2-440f-bfdc-4a09a82dc3fa,4324,Daniel Alves da Silva,2,Right Back,68.6,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.694154,1.0838971,1.0,Ground Pass,72.2,77.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0334e201-ed77-4ae3-a74d-5642ccd66676,1846,1,00:38:24.813,38,24,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.968388,,104dde65-2e25-425c-8c8e-996b99c2b0b1,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,71.6,78.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.501579,-2.2817056,1.0,Ground Pass,65.4,70.9,38.0,Left Foot,,,,3fcbb29d-a1ca-4c06-bcfd-862933100d64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853a2c94-e76e-47b3-87db-7a13e40d55d4,1849,1,00:38:26.089,38,26,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.991398,,5d16d916-4996-471f-98d1-5472a0524a2e,4324,Daniel Alves da Silva,2,Right Back,65.4,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,4.89183,0.8577355,1.0,Ground Pass,68.6,74.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
