id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,out,under_pressure,clearance,counterpress,duel,off_camera,interception,dribble,goalkeeper,shot,foul_committed,foul_won,ball_recovery,substitution,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,related_events_3,foul_committed_offensive,foul_won_defensive,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_4,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,pass_through_ball,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,pass_goal_assist,shot_deflected
3dbcd7d5-5741-4a55-927d-4811a3896b3d,1365,1,00:38:06.296,38,6,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,2.0186,,80cea752-03c1-4deb-82c6-6397f88d31b0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.1,40.9,5506.0,Javier Alejandro Mascherano,23.070543,1.048962,1.0,Ground Pass,64.6,60.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33e3c420-8a87-45c2-bf50-e7ecd515a72f,1368,1,00:38:09.844,38,9,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,1.5651,,f7d73292-13cc-4ac6-9b9d-0522ec4641ec,5506,Javier Alejandro Mascherano,3,Right Center Back,69.7,61.3,22102.0,Adriano Correia Claro,24.791328,0.37151787,2.0,Low Pass,92.8,70.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b1d92bb-88c6-4fde-bec6-d3ad9b4685f9,1372,1,00:38:13.442,38,13,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,1.3614,,2592d444-cd39-4941-9fdf-9796e4e812a1,22102,Adriano Correia Claro,2,Right Back,88.2,66.8,5470.0,Ivan Rakitić,26.942904,-0.8589495,3.0,High Pass,105.8,46.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,ded82a65-267d-4cf9-978c-178fd7a32f22,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057d9024-b0da-43f5-84d3-d6618ccd7141,1378,1,00:38:22.604,38,22,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,2.044,,8b4b91c6-f9e5-44a4-966b-f01332a7c2d0,5211,Jordi Alba Ramos,6,Left Back,70.5,6.4,5203.0,Sergio Busquets i Burgos,24.581701,1.9853032,1.0,Ground Pass,60.6,28.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254b1e02-2fe5-4495-a2a1-5849106bff10,1382,1,00:38:27.561,38,27,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,2.7891,,d93fac6b-a154-4e35-ae71-485901a97ea7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.3,36.9,22102.0,Adriano Correia Claro,45.396477,0.7822829,3.0,High Pass,86.5,68.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6b5c46b-5d51-4e89-be06-8677a4fd90ea,1385,1,00:38:33.893,38,33,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,1.1093,,dd8b8439-a256-45d7-821a-96afabba92c2,22102,Adriano Correia Claro,2,Right Back,94.9,63.0,6616.0,Munir El Haddadi Mohamed,10.543718,0.95385444,1.0,Ground Pass,101.0,71.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aa15e92-4571-4010-8e1f-517737f5536a,1388,1,00:38:36.935,38,36,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,1.00183,,3c3841b6-f0e0-44dc-8ca3-76640610b490,6616,Munir El Haddadi Mohamed,21,Left Wing,95.3,65.9,5503.0,Lionel Andrés Messi Cuccittini,21.0789,-0.98805684,3.0,High Pass,106.9,48.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,ff12d065-376d-4b19-83e3-70666a6b0649,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0161e6e4-d37e-40d8-bb00-4755330f2f2d,1394,1,00:38:43.059,38,43,30,Pass,74,217,Barcelona,9,From Kick Off,217,Barcelona,1.8285,,4bb2d0b4-11d1-4bff-a3df-0a514f67e690,22102,Adriano Correia Claro,2,Right Back,98.0,67.8,5470.0,Ivan Rakitić,39.721657,-0.9988538,3.0,High Pass,119.5,34.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6438caee-a720-4719-9b9a-fd80e42e586b,1451,1,00:41:30.719,41,30,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,0.9961,,8eae3c05-7b92-488b-8493-094906453948,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,14.4,41.1,6998.0,Rafael Alcântara do Nascimento,4.148494,1.8391626,1.0,Ground Pass,13.3,45.1,38.0,Left Foot,66.0,Recovery,,,,True,,,,,,,,,,,,,,,c8944267-83ae-4aac-b572-125d48b8dca0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b08e8894-f5ce-44c6-8001-a529ba34b3cb,1455,1,00:41:32.362,41,32,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,1.9913,,051f27c9-09e1-4345-8e80-fdb4f690c17a,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,13.3,44.7,6616.0,Munir El Haddadi Mohamed,23.438856,0.9674103,1.0,Ground Pass,26.6,64.0,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,693ba0da-0798-40ff-9ba1-7df3a697ce6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8814504-812a-4470-a4be-7b75d1e6b1d1,1459,1,00:41:35.267,41,35,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,2.2947,,85f8081e-906c-430f-90d8-921b2ae01352,6616,Munir El Haddadi Mohamed,21,Left Wing,27.8,72.0,5506.0,Javier Alejandro Mascherano,27.492544,-0.14601226,1.0,Ground Pass,55.0,68.0,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,be567a18-b190-4485-8613-019cfc96f052,,,e746904a-9e5f-449a-93f0-eb141583d02e,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357a26cf-eca8-4577-9bc1-be9936cc8089,1471,1,00:41:46.043,41,46,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,1.725242,,00140560-eefa-484a-b355-60b0bf898325,22102,Adriano Correia Claro,2,Right Back,21.1,57.5,6616.0,Munir El Haddadi Mohamed,14.207745,0.39749822,3.0,High Pass,34.2,63.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37713fba-42a9-426d-9495-04bfd7af65f5,1474,1,00:41:48.610,41,48,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,1.2066,,8b0a9a3d-ac14-42ad-8c2a-3536e4131195,6616,Munir El Haddadi Mohamed,21,Left Wing,35.8,63.0,5503.0,Lionel Andrés Messi Cuccittini,14.294754,-1.2357723,1.0,Ground Pass,40.5,49.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,939ce481-8167-4fbd-81d3-1c41fff23f92,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85f0ce4c-12a7-42c8-98d6-bcf991b78d1c,1479,1,00:41:51.792,41,51,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,0.7909,,b8f861d4-12af-4444-9c1a-715b23552775,7068,Marc Bartra Aregall,5,Left Center Back,35.6,43.9,5503.0,Lionel Andrés Messi Cuccittini,13.130879,-0.0685945,1.0,Ground Pass,48.7,43.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e0b286-794f-400f-8688-b02efa3e610b,1487,1,00:42:34.516,42,34,30,Pass,79,217,Barcelona,7,From Goal Kick,217,Barcelona,1.110748,,73764811-2d53-4275-b639-dc82a7c1cfee,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,5506.0,Javier Alejandro Mascherano,26.602444,1.4198618,1.0,Ground Pass,10.0,70.3,40.0,Right Foot,63.0,Goal Kick,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a25d44f-f184-40bd-9c3e-362c5107ce78,1489,1,00:42:36.298,42,36,30,Pass,79,217,Barcelona,7,From Goal Kick,217,Barcelona,2.2156,,16a1f7f0-ed1c-40df-987f-653614ab8c79,5506,Javier Alejandro Mascherano,3,Right Center Back,10.0,70.3,22102.0,Adriano Correia Claro,21.205894,0.023580534,1.0,Ground Pass,31.2,70.8,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640dc69f-d169-4bac-836f-38f5c7156d25,1491,1,00:42:43.292,42,43,30,Pass,79,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2665,,226c7e4a-b5fd-430e-9b76-a5908d606c2b,22102,Adriano Correia Claro,2,Right Back,53.7,70.1,6616.0,Munir El Haddadi Mohamed,18.199451,0.104589336,1.0,Ground Pass,71.8,72.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976dcd51-aa9f-4f41-9031-69cafa6ed365,1494,1,00:42:44.848,42,44,30,Pass,79,217,Barcelona,7,From Goal Kick,217,Barcelona,0.812092,,264186ff-e744-4380-9ea2-8fb0c19a90f7,6616,Munir El Haddadi Mohamed,21,Left Wing,71.1,73.5,22102.0,Adriano Correia Claro,9.402127,-3.1203194,1.0,Ground Pass,61.7,73.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af5db20d-eff0-45b8-94bb-7c3276000b11,1498,1,00:42:45.700,42,45,30,Pass,79,217,Barcelona,7,From Goal Kick,217,Barcelona,2.7917,,4f91ee23-e373-4028-88a7-117f8fa6f127,22102,Adriano Correia Claro,2,Right Back,61.9,75.0,5470.0,Ivan Rakitić,29.230806,0.17189772,3.0,High Pass,90.7,80.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a63589f-6957-4f58-bf43-b58ea853ec06,1518,1,00:43:19.709,43,19,30,Pass,82,217,Barcelona,1,Regular Play,217,Barcelona,4.635382,,026e6aac-2070-413f-bb7b-4433591b82fb,7068,Marc Bartra Aregall,5,Left Center Back,40.0,75.2,6616.0,Munir El Haddadi Mohamed,64.868866,-0.09107859,3.0,High Pass,104.6,69.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,a6f12a56-bfd9-4028-9d9f-c390afe67c72,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676b3687-2e16-4c4b-9030-006c16a12c79,1522,1,00:43:32.538,43,32,30,Pass,83,217,Barcelona,4,From Throw In,217,Barcelona,1.3599,,8e4de154-656f-42dd-86e8-3d4d69020616,5470,Ivan Rakitić,13,Right Center Midfield,94.9,80.0,22102.0,Adriano Correia Claro,10.171038,-2.09604,2.0,Low Pass,89.8,71.2,,,67.0,Throw-in,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b99273-8f06-422b-9c8c-40a17cd27ed3,1524,1,00:43:34.174,43,34,30,Pass,83,217,Barcelona,4,From Throw In,217,Barcelona,0.2085,,907985f1-14f5-4b56-9da9-06df2101d611,22102,Adriano Correia Claro,2,Right Back,89.4,71.8,5470.0,Ivan Rakitić,4.2059484,0.3142319,2.0,Low Pass,93.4,73.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,cf34b329-927a-4ea9-a58e-69c770f654c4,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8c14346-9a8a-462c-a94d-670f33a8bbef,1565,2,00:00:14.206,45,14,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.8277,,7488db25-931b-435c-bed9-7c536f408988,5211,Jordi Alba Ramos,6,Left Back,34.0,5.4,7068.0,Marc Bartra Aregall,22.203604,2.1962814,1.0,Ground Pass,21.0,23.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5824cc6-8479-437d-b5e6-da7ffd8226a9,1568,2,00:00:17.630,45,17,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.6752,,e451b859-82d0-47d0-b398-af4e7000fc6a,7068,Marc Bartra Aregall,5,Left Center Back,26.1,29.9,5506.0,Javier Alejandro Mascherano,20.590532,1.2290791,1.0,Ground Pass,33.0,49.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13722334-9248-43c4-b820-3c24ab8533ab,1571,2,00:00:20.736,45,20,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,2.9643,,95231f61-c09b-454b-8600-9cda85eea09b,5506,Javier Alejandro Mascherano,3,Right Center Back,38.7,52.4,22102.0,Adriano Correia Claro,27.020363,0.9324765,1.0,Ground Pass,54.8,74.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860089d9-d859-4267-accc-fd590a3ec858,1574,2,00:00:23.890,45,23,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.8676,,b5e2b435-ee79-4fb6-a24a-9a9357a2fd3d,22102,Adriano Correia Claro,2,Right Back,58.6,71.5,5503.0,Lionel Andrés Messi Cuccittini,18.020544,0.240941,1.0,Ground Pass,76.1,75.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
