id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,interception,dribble,foul_committed,foul_won,off_camera,clearance,ball_recovery,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,miscontrol,50_50,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,50_50_outcome_id,50_50_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch,interception_outcome_id,interception_outcome_name,related_events_3,foul_committed_type_id,foul_committed_type_name,pass_technique_id,pass_technique_name,pass_through_ball,clearance_right_foot,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,player,position,location,clearance_left_foot,pass_goal_assist,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate
9de7fa94-a282-4fd9-999e-0eef637dc116,919,1,00:28:20.361,28,20,30,Pass,53,217,Barcelona,1,Regular Play,217,Barcelona,2.828801,,56b12cb3-cb77-4149-8ee8-17460b0997b7,5211.0,Jordi Alba Ramos,6.0,Left Back,41.8,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,36.8,0.0,3.0,High Pass,78.6,61.7,,,,40.0,Right Foot,ef187e4f-80d7-4fe1-a6dd-781543e0d282,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613b5b9-c19c-456e-99d4-51813ff09552,997,1,00:30:29.003,30,29,30,Pass,55,217,Barcelona,3,From Free Kick,217,Barcelona,2.4259,,344e305b-38db-4464-8557-de03797be7f0,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5.3,40.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,73.799324,-0.50183403,3.0,High Pass,70.0,4.9,62.0,Free Kick,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d46a3b0-f980-4bfb-bb9a-d57b6074ab74,999,1,00:30:32.411,30,32,30,Pass,55,217,Barcelona,3,From Free Kick,217,Barcelona,0.5332,,339bfd45-223c-49c7-8059-46794704ba25,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,71.9,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,6.935416,2.710192,1.0,Ground Pass,65.6,13.1,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5de48f0-7542-495e-89b4-911375780e4a,1002,1,00:30:32.985,30,32,30,Pass,55,217,Barcelona,3,From Free Kick,217,Barcelona,0.828954,,aadb3c7a-ea33-4c7d-9994-e7426eb7ee1b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,65.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,9.394147,-1.7744548,1.0,Ground Pass,63.7,3.9,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f9dd478-e09e-408a-8df8-558d9a06bd55,1009,1,00:30:36.784,30,36,30,Pass,55,217,Barcelona,3,From Free Kick,217,Barcelona,2.283304,,14bd628e-7cd4-4788-85e5-8b101ad1aafe,5211.0,Jordi Alba Ramos,6.0,Left Back,71.0,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,24.113897,0.5304625,1.0,Ground Pass,91.8,24.9,,,,38.0,Left Foot,2d877b0d-cb3f-4f74-a2f1-1065fe6d4f41,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a69360ef-50cd-46c6-b8a8-a0da29b26e92,1023,1,00:31:08.220,31,8,30,Pass,57,217,Barcelona,4,From Throw In,217,Barcelona,0.949852,,b3de5b4f-d88b-4b76-a93f-3db7ffa72491,5211.0,Jordi Alba Ramos,6.0,Left Back,55.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.55462,0.47212198,2.0,Low Pass,65.1,4.9,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a32ebf5-7624-4cff-a245-08458b8b7416,1035,1,00:31:14.253,31,14,30,Pass,57,217,Barcelona,4,From Throw In,217,Barcelona,0.0862,,01019335-d0c8-452e-a096-ff2e3f8df25e,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,58.8,18.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,1.7,-1.5707964,2.0,Low Pass,58.8,17.1,66.0,Recovery,,,,d0f34ef5-9e76-437e-8911-2788432cd140,,,e241a824-55c1-4859-ab93-b89c5c1b8af0,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97f1354a-000e-439c-9e4d-9df398e15e74,1042,1,00:31:16.485,31,16,30,Pass,57,217,Barcelona,4,From Throw In,217,Barcelona,3.242073,,1ff08189-4adb-4ad2-ae9f-f30d932c6c35,5211.0,Jordi Alba Ramos,6.0,Left Back,50.4,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,16.907099,1.683413,2.0,Low Pass,48.5,35.6,66.0,Recovery,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6d2cea-623b-4051-9500-6ce18508b877,1046,1,00:31:21.082,31,21,30,Pass,57,217,Barcelona,4,From Throw In,217,Barcelona,5.312637,,4aa71840-a782-4426-84ec-e8f5cacaaf94,7068.0,Marc Bartra Aregall,3.0,Right Center Back,51.1,42.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,65.849525,0.43919596,3.0,High Pass,110.7,70.1,,,,40.0,Right Foot,9e8c27db-442f-444b-8ff8-cfd42378724e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ac35969-3744-4d58-9408-ea988a9b4f3c,1050,1,00:31:29.769,31,29,30,Pass,57,217,Barcelona,4,From Throw In,217,Barcelona,0.2203,,090e15aa-af24-4255-8c55-36206fcb2e9f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,118.1,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,2.8071337,-1.4994888,2.0,Low Pass,118.3,52.6,,,,40.0,Right Foot,fa1030d6-9f09-4400-b78f-423bc5b450b6,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
