id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed,foul_won,ball_receipt,out,clearance,counterpress,dribble,duel,50_50,interception,ball_recovery,block,miscontrol,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,pass_switch,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,foul_committed_card_id,foul_committed_card_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,dribble_outcome_id,dribble_outcome_name,clearance_head,related_events_3,pass_goal_assist,shot_first_time
9d02473e-d082-48c9-b9a4-899fb662b003,2618,2,00:23:25.189,68,25,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,2.588,,e60df288-d91f-4696-afcb-399b3557fc63,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.7,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,38.581085,-1.9007434,1.0,Ground Pass,66.2,36.0,62.0,Free Kick,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405b1a24-8e3c-4f91-9f10-ed81d3eda5b1,2621,2,00:23:28.905,68,28,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,2.1722,,d5316c08-6e6f-4c84-a902-b1e5b17399ee,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,69.7,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,33.719135,-1.0181699,1.0,Ground Pass,87.4,3.0,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390bc047-2e5b-4d1d-b23b-001a21eec67b,2624,2,00:23:33.315,68,33,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,0.8546,,b561d159-6549-42e6-9c79-231a4c51d6a6,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,92.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,5.6885853,2.9648838,1.0,Ground Pass,86.5,3.8,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3e282ff-67ea-4b59-81dc-ffa03701cb3a,2627,2,00:23:36.099,68,36,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,1.4489,,af7cbd19-0d62-4679-a67d-86ba7fbf24fd,,22102.0,Adriano Correia Claro,6.0,Left Back,86.8,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,19.17081,2.733961,1.0,Ground Pass,69.2,15.4,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a4196d-84a9-4f41-8ca8-9e0bf588951c,2630,2,00:23:39.810,68,39,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,1.4573,,be1db82e-8883-4074-9b9f-1b4f3ea44628,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,68.3,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,40.080544,1.665748,1.0,Ground Pass,64.5,55.3,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff650b5a-f714-4873-ae36-cfbbb702a704,2633,2,00:23:42.372,68,42,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,1.2491,,ee1dde61-25db-49d7-9c6c-b83a6619f6fe,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,64.9,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,20.362957,1.0059503,1.0,Ground Pass,75.8,72.5,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9d6104-215b-4d95-ac47-01ee592b54fc,2636,2,00:23:45.375,68,45,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,0.7917,,24db17e0-a375-4e34-b4b4-d9635328a17d,,6593.0,Martín Montoya Torralbo,2.0,Right Back,76.4,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,9.350936,-0.84593016,1.0,Ground Pass,82.6,65.8,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c194227-435e-4f37-bcf2-6aff9d842ea4,2647,2,00:23:51.599,68,51,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,2.4664,,e29c2e8b-2af4-4e6b-a64c-5012e878729d,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,66.9,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,26.650703,-1.2063165,2.0,Low Pass,76.4,18.9,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629384a-20db-482e-9733-461a1da900ef,2650,2,00:23:58.259,68,58,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,1.5836,,6b5cdbf1-326f-4d01-91a3-c7cefd5d9389,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,99.2,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,12.349089,-1.1978086,1.0,Ground Pass,103.7,8.9,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a98ae62-5b5f-4f41-acb2-56ea0e21a5e7,2654,2,00:24:02.283,69,2,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,1.1766,,072dbf8d-7243-4eae-93e4-0cbc235a6a8d,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,114.5,13.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,27.700722,1.5635762,3.0,High Pass,114.7,40.9,,,,,38.0,Left Foot,69564ba3-0702-4c26-8539-0d400359fa23,,,,,,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85c74cf0-63b0-4b50-b2a4-3718fd0b7b9c,2656,2,00:24:05.984,69,5,30,Pass,120,217,Barcelona,3,From Free Kick,217,Barcelona,0.807,,85bfb00b-0a63-4bbc-b12e-c4a151e2f89d,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,105.4,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.631338,2.0396252,1.0,Ground Pass,101.5,21.2,66.0,Recovery,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,f636b51c-7e06-48a4-8a96-e244995e8720,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cffca46a-99bf-459f-99f8-b9bce802c590,2664,2,00:24:38.690,69,38,30,Pass,122,217,Barcelona,1,Regular Play,217,Barcelona,0.4194,,8dcb6cd9-643a-4dc5-b8b1-777acd1f3440,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,47.1,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,11.205802,-2.1464233,1.0,Ground Pass,41.0,18.3,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d717bff2-c2dd-49bb-8ab3-f490776bf06b,2666,2,00:24:39.109,69,39,30,Pass,122,217,Barcelona,1,Regular Play,217,Barcelona,1.7692,,c61e8ba3-5cfc-45f2-befe-06a535eced2b,,22102.0,Adriano Correia Claro,6.0,Left Back,41.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,16.54237,1.8025793,1.0,Ground Pass,37.2,39.3,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a84aea29-c586-403a-bb0e-22a9eb8a6c62,2669,2,00:24:41.576,69,41,30,Pass,122,217,Barcelona,1,Regular Play,217,Barcelona,1.804149,,3507e8f7-30d3-4b95-bf41-46cef5a01c89,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,32.6,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.580109,-1.8582093,1.0,Ground Pass,27.9,20.2,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109b6f4-4fcf-4f8c-90c1-4cd41bc7da1f,2672,2,00:24:43.674,69,43,30,Pass,122,217,Barcelona,1,Regular Play,217,Barcelona,1.2714,,2743b0b0-948e-448a-a31c-435dd5f50d76,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,29.9,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.543809,0.3685595,1.0,Ground Pass,44.4,28.8,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22fe373c-0c8c-42b0-8c87-6ad2627d9927,2679,2,00:25:13.360,70,13,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,1.919192,,53738c6b-0e91-465f-a459-55c0d1ca1175,True,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,59.4,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,7.574299,-2.4028895,1.0,Ground Pass,53.8,31.8,62.0,Free Kick,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7680eb1-4a93-4ea7-9d1d-556a466f8962,2684,2,00:25:15.563,70,15,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,1.7949,,53416ab9-f1e9-405b-be39-23858856b63a,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,50.4,32.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,27.26628,3.071853,1.0,Ground Pass,23.2,34.7,,,,,40.0,Right Foot,f7783645-f2ab-4be5-843a-232ebba7a45f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beca14b7-a468-4348-8cbf-0d961f34d075,2687,2,00:25:19.025,70,19,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,2.7321,,df80af2f-3a9f-41bf-886c-a9f082a62ac8,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,26.8,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.555965,-1.3947246,1.0,Ground Pass,29.7,18.9,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac509923-71ed-472b-86db-07619795f5c9,2690,2,00:25:23.461,70,23,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,2.0425,,779fe490-bde4-49b6-bfaf-eb50092beb8a,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,36.7,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,37.348362,1.6216906,1.0,Ground Pass,34.8,57.2,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1f9754-3410-45a9-9bba-f66dbc118339,2692,2,00:25:25.503,70,25,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,1.8667,,1418b918-504d-498d-9709-4c458b36baba,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,34.8,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,21.569654,-2.3725865,1.0,Ground Pass,19.3,42.2,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e4b3c37-6ebd-464b-87ee-6db81a66a9df,2695,2,00:25:28.657,70,28,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,1.585,,b7603919-88e7-4982-af32-10610f1fb296,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,19.3,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,17.942686,1.1395563,1.0,Ground Pass,26.8,58.5,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e39391f-c3c7-4946-bef0-3db9fdbe32c9,2698,2,00:25:31.497,70,31,30,Pass,123,217,Barcelona,3,From Free Kick,217,Barcelona,1.9159,,c8eb98d2-1403-4a43-b3a7-ee0d54a2d628,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,26.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,24.912848,-2.18218,1.0,Ground Pass,12.5,38.1,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
