id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,counterpress,dribble,clearance,interception,off_camera,duel,ball_recovery,foul_committed,foul_won,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,block,bad_behaviour,injury_stoppage,substitution,miscontrol,related_events_1,carry_end_location_0,carry_end_location_1,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,foul_committed_card_id,foul_committed_card_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,dribble_outcome_id,dribble_outcome_name,pass_switch,player,position,pass_no_touch,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,clearance_left_foot,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,interception_outcome_id,interception_outcome_name,shot_first_time,pass_cut_back,shot_one_on_one,clearance_right_foot,pass_straight,shot_aerial_won,pass_through_ball
8a14dc9b-ccc2-4193-bb8b-a636e002feba,1779,2,00:01:56.177,46,56,30,Pass,111,217,Barcelona,3,From Free Kick,217,Barcelona,1.180652,,a8f70e24-1e34-42ad-b0ff-6174b7b5b52c,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,79.1,58.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,fe0c23a7-b772-4464-8a43-d929505af251,,,,5216.0,Andrés Iniesta Luján,21.833002,-2.0057633,1.0,Ground Pass,69.9,38.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e043a2-0478-4256-857f-b83d413eb35d,1782,2,00:01:59.655,46,59,30,Pass,111,217,Barcelona,3,From Free Kick,217,Barcelona,1.037761,,1de582e1-19a9-4a77-994b-92fea46e24d8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,71.6,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.151355,1.9018924,1.0,Ground Pass,68.3,62.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da03e79d-b192-458e-88d9-cf5918956184,1785,2,00:02:01.638,47,1,30,Pass,111,217,Barcelona,3,From Free Kick,217,Barcelona,1.195887,,724ffb3c-9635-44c7-9312-de580a8dbd4f,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,68.3,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.817116,-1.3280598,1.0,Ground Pass,70.9,52.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d785c7-9905-4377-a754-6aee0d3cd9f9,1789,2,00:02:04.127,47,4,30,Pass,111,217,Barcelona,3,From Free Kick,217,Barcelona,1.624997,,9ba0eca4-f371-4240-ab4e-ca1672e39fdf,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,63.4,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,13.360015,-2.1047974,1.0,Ground Pass,56.6,31.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa766c93-f4d1-4ca2-805e-b2e1e547f61e,1792,2,00:02:05.792,47,5,30,Pass,111,217,Barcelona,3,From Free Kick,217,Barcelona,1.517372,,13d4ef80-fc86-43b4-a677-970a008aa96e,7068.0,Marc Bartra Aregall,5.0,Left Center Back,56.4,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,26.752943,-1.2514099,1.0,Ground Pass,64.8,5.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932ac9d1-e518-4461-8a52-081aeb759eb6,1795,2,00:02:07.621,47,7,30,Pass,111,217,Barcelona,3,From Free Kick,217,Barcelona,1.582992,,86d3da4c-660a-4f9a-9112-0f604580cfc8,10609.0,Jérémy Mathieu,6.0,Left Back,71.8,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.851936,0.8044435,1.0,Ground Pass,82.1,14.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054769ce-0ab1-4a52-b71d-487eace181f9,1801,2,00:02:26.821,47,26,30,Pass,112,217,Barcelona,3,From Free Kick,217,Barcelona,1.532687,,89ce0601-e142-43dd-85a0-ad2d20e9edf9,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,82.8,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.005623,2.7842839,1.0,Ground Pass,75.3,21.1,38.0,Left Foot,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba58fedc-766b-4759-b910-421b4da0c900,1804,2,00:02:30.009,47,30,30,Pass,112,217,Barcelona,3,From Free Kick,217,Barcelona,1.103515,,d6b3a21b-03a9-42d7-82ea-e82a0e4455cb,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,72.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.403628,1.5466075,1.0,Ground Pass,72.3,36.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c10b60f-6e9d-448d-955c-a3446146fa81,1808,2,00:02:31.510,47,31,30,Pass,112,217,Barcelona,3,From Free Kick,217,Barcelona,1.5343,,9cba6a0b-1853-4c64-8bf0-55771ad6a0f2,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,71.1,38.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,c6494977-268f-4346-aa19-9b459ba56522,,,,5213.0,Gerard Piqué Bernabéu,13.238202,2.6880798,1.0,Ground Pass,59.2,44.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc400145-f46e-4c58-94b9-048cae626582,1811,2,00:02:33.164,47,33,30,Pass,112,217,Barcelona,3,From Free Kick,217,Barcelona,0.949271,,091df540-c8a2-4765-a19a-1e869b1e7b4e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,59.2,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,12.330855,0.39104816,1.0,Ground Pass,70.6,48.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a22a9f0-3c3f-4a59-af2b-d3c325accd51,1814,2,00:02:38.074,47,38,30,Pass,112,217,Barcelona,3,From Free Kick,217,Barcelona,0.8399,,dc16c3ec-e7c7-405e-b2ca-8b6fb53d04ec,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,60.8,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.629746,0.328711,1.0,Ground Pass,73.7,48.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519bffaf-8073-47de-b30c-4d81905d5b43,1817,2,00:02:39.034,47,39,30,Pass,112,217,Barcelona,3,From Free Kick,217,Barcelona,0.682999,,81063674-1015-4115-9717-5cdff4e8bf0e,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,73.2,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.676981,-1.091686,1.0,Ground Pass,77.2,40.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15725fb8-118c-4da1-8c7c-d222fe14c3c7,1827,2,00:03:30.822,48,30,30,Pass,113,217,Barcelona,3,From Free Kick,217,Barcelona,1.497673,,81a1b875-7e3f-4979-ac77-3d79fc69f37d,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,93.1,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.515844,-0.57858866,3.0,High Pass,115.3,39.1,38.0,Left Foot,,,,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6ce54cf-5ab2-48f3-afdf-fdab1cb9fdff,1869,2,00:04:18.396,49,18,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,1.5092,,91eb1ffe-a038-44d7-a216-04aa1ce3ef3c,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,44.7,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,19.051771,1.1141908,1.0,Ground Pass,53.1,54.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8c79b71-867a-4146-9152-b6e6abe312e6,1872,2,00:04:21.097,49,21,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,1.175198,,ad6d693f-6571-4bfe-a52a-f1b9e1a1926f,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,55.9,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8804dd0-71eb-4d97-91f9-0189c6306df8,,,,5503.0,Lionel Andrés Messi Cuccittini,20.27856,-0.56748563,2.0,Low Pass,73.0,42.4,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73ef1e83-5f76-4616-aced-273fb46bd264,1877,2,00:04:27.607,49,27,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,0.889196,,c293e903-3448-41f9-8aa0-a3c406b781be,10609.0,Jérémy Mathieu,6.0,Left Back,58.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.521151,1.6412677,1.0,Ground Pass,57.6,10.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71fb4ce8-1785-4a98-9a66-fe8921e67d3c,1881,2,00:04:34.856,49,34,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,3.6471,,26bf5f4a-d0f3-4dbf-82f7-051017c8942a,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,50.8,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,41.68117,2.6843827,1.0,Ground Pass,13.4,28.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd038c12-34cf-49bd-8c2d-d74c87b4eeaf,1884,2,00:04:40.107,49,40,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,2.945262,,445634a4-768b-4f78-8220-c555720842e4,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,12.0,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,64.82978,0.70678586,3.0,High Pass,61.3,72.3,40.0,Right Foot,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb556448-3284-4b8a-bcf8-b2014bca5370,1887,2,00:04:46.790,49,46,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,0.9157,,fd61ff37-0177-4153-8fc4-6fbd76a64fad,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,70.1,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.786215,-1.9475076,1.0,Ground Pass,66.5,53.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7463ed6-6617-4a58-b13b-a945507f42a5,1890,2,00:04:48.092,49,48,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,2.003652,,85acff8a-d776-4f09-9ff6-44e15be2c157,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,66.1,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f735b00-24fb-4ff1-b1a4-5179ef3b517a,,,,20131.0,Xavier Hernández Creus,14.214429,-3.0146198,1.0,Ground Pass,52.0,52.2,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
