id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,clearance,shot,goalkeeper,duel,counterpress,off_camera,ball_receipt,out,interception,dribble,foul_committed,foul_won,block,ball_recovery,50_50,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,clearance_right_foot,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,shot_freeze_frame_19_location_0,shot_freeze_frame_19_location_1,shot_freeze_frame_19_player_id,shot_freeze_frame_19_player_name,shot_freeze_frame_19_position_id,shot_freeze_frame_19_position_name,shot_freeze_frame_19_teammate,player,position
d79324a2-d9f0-46eb-ba65-d1ee5c54bf81,3531,2,00:39:34.002,84,34,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,0.95333,,8769ad14-d18e-4b10-9eb2-c345774c4807,5211.0,Jordi Alba Ramos,6.0,Left Back,37.8,14.1,10609.0,Jérémy Mathieu,19.123022,2.1210809,1.0,Ground Pass,27.8,30.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ce7ebaf-5f21-47b1-9ab4-5f060d01554d,3534,2,00:39:35.907,84,35,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,1.697703,,2efc9c68-8bef-427f-a8c6-e736d82bd85d,10609.0,Jérémy Mathieu,5.0,Left Center Back,30.7,31.7,5213.0,Gerard Piqué Bernabéu,30.813147,1.3880401,1.0,Ground Pass,36.3,62.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89863d99-4d9f-4b2c-b4a8-c0ea9db7bbe8,3537,2,00:39:39.940,84,39,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,2.344554,,3b58fa14-3e8d-4d06-a60b-26f25f5988ba,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,48.6,62.3,,,45.081814,-0.69587433,3.0,High Pass,83.2,33.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c31551e2-785a-4faa-acc0-4c04ded9f5ec,3542,2,00:39:47.848,84,47,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,1.903332,,05dac472-6675-4e3c-bfad-a45183335950,10609.0,Jérémy Mathieu,5.0,Left Center Back,22.7,20.5,4691.0,Claudio Andrés Bravo Muñoz,22.42008,2.4954154,1.0,Ground Pass,4.8,34.0,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,e1ab2a95-580e-4b69-8d99-c8c2f3a85917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e1bf286-ae66-4e0b-844f-319cf61e030f,3546,2,00:39:51.014,84,51,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,1.1765,,9dd617b8-a2ce-4f44-bc15-9ae2e6ca7995,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.3,35.2,5203.0,Sergio Busquets i Burgos,18.677526,-0.09114462,1.0,Ground Pass,26.9,33.5,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,cfb5cf4e-7806-4043-b77d-77e967b8a426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a15ad89-2e90-47b2-9f92-d3ccb7a34685,3549,2,00:39:53.632,84,53,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,1.463295,,688f94a1-6c83-45d3-a15c-3d578614c5fc,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,30.6,33.4,20131.0,Xavier Hernández Creus,25.978838,-0.69818825,1.0,Ground Pass,50.5,16.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4434c12c-dc2c-420b-880d-1a832d765947,3552,2,00:40:00.253,85,0,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,1.238795,,dd1c9bce-c498-4262-a3e6-d1da49ef91f3,20131.0,Xavier Hernández Creus,19.0,Center Attacking Midfield,69.3,21.9,5470.0,Ivan Rakitić,20.124115,1.2836232,1.0,Ground Pass,75.0,41.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4da724b8-1edb-4aff-862a-db32e521fcf6,3555,2,00:40:02.854,85,2,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,2.939833,,8ead07c3-0327-4ea8-b706-df0d0a676f17,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.7,47.2,4324.0,Daniel Alves da Silva,32.78079,1.1057844,2.0,Low Pass,90.4,76.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82d552b3-2d55-4bf5-8d6c-f2e673f4e361,3558,2,00:40:08.089,85,8,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,1.8262,,8f10d70d-4aa4-4339-b2da-9b650a52587b,4324.0,Daniel Alves da Silva,2.0,Right Back,91.3,77.2,5503.0,Lionel Andrés Messi Cuccittini,28.503508,-2.3338656,3.0,High Pass,71.6,56.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cee97974-8f3e-429c-95df-d5a2a1c00dc2,3562,2,00:40:14.050,85,14,30,Pass,163,217,Barcelona,9,From Kick Off,217,Barcelona,4.224914,,6d321b15-18a1-4dfe-a286-27ffc9899248,5503.0,Lionel Andrés Messi Cuccittini,24.0,Left Center Forward,85.8,45.2,20131.0,Xavier Hernández Creus,47.518417,-0.7794458,2.0,Low Pass,119.6,11.8,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,f607b2c2-eb1e-4533-889c-b2b8ba862a97,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28c62c3-8ede-47a4-a687-c40f7b5e565f,3580,2,00:41:03.393,86,3,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,1.305652,,2ffc22fb-c8ba-4358-bffa-b06afe1c70f8,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.1,24.4,5211.0,Jordi Alba Ramos,16.447796,-0.52894974,2.0,Low Pass,21.3,16.1,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d05831d2-2de3-4e40-8579-dd6acfbaa2d5,3583,2,00:41:06.937,86,6,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,2.604415,,65b84ffd-a928-4eef-82be-6ebc733a446f,5211.0,Jordi Alba Ramos,6.0,Left Back,30.2,26.3,4324.0,Daniel Alves da Silva,40.141872,1.4609644,2.0,Low Pass,34.6,66.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0428e74b-59a4-42d8-93f8-3adda84e28d0,3586,2,00:41:09.581,86,9,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,1.189676,,60bc1747-74ee-4e0d-8388-01176fb68298,4324.0,Daniel Alves da Silva,2.0,Right Back,34.6,66.2,5213.0,Gerard Piqué Bernabéu,8.820431,-2.566168,1.0,Ground Pass,27.2,61.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c0fa034-76e3-4a79-8f3f-7e77e3c1ed3c,3589,2,00:41:12.730,86,12,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,1.533897,,00920334-ef20-4333-a130-4225cd8952d7,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,36.1,60.5,10609.0,Jérémy Mathieu,35.346428,-1.411694,1.0,Ground Pass,41.7,25.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae1cdd3d-d9eb-441b-86a6-cbcc1bda07bb,3592,2,00:41:15.327,86,15,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,0.913128,,61620b42-752c-43ab-b3c1-1a15b7316ee1,10609.0,Jérémy Mathieu,5.0,Left Center Back,47.7,23.9,20131.0,Xavier Hernández Creus,10.621205,-0.91223043,1.0,Ground Pass,54.2,15.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d04443e3-9299-4310-ad75-c40c4287efd1,3595,2,00:41:19.072,86,19,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,1.064855,,a16d52b8-1ab5-4cac-bddf-2c3ed671ad11,20131.0,Xavier Hernández Creus,19.0,Center Attacking Midfield,61.6,15.5,5211.0,Jordi Alba Ramos,11.605602,-1.246321,1.0,Ground Pass,65.3,4.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735dcc8-d18e-40d9-a104-c33771153dfb,3598,2,00:41:21.204,86,21,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,0.708799,,6c39dbf4-d3be-4c1e-9a7e-6dc14038a7f9,5211.0,Jordi Alba Ramos,6.0,Left Back,65.3,4.5,3958.0,Pedro Eliezer Rodríguez Ledesma,7.7833157,1.2165369,1.0,Ground Pass,68.0,11.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451799e-5365-4f00-8f9a-85f224fc8d80,3600,2,00:41:21.913,86,21,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,0.620842,,b7743569-7606-433b-bbff-b586f959d979,3958.0,Pedro Eliezer Rodríguez Ledesma,15.0,Left Center Midfield,69.1,11.8,5211.0,Jordi Alba Ramos,5.1312766,-2.5644004,1.0,Ground Pass,64.8,9.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b95f7950-e364-4b96-970e-f5a654fde2f9,3607,2,00:41:25.519,86,25,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,0.4691,,47d54b99-9889-4c24-9223-a840d100e513,5211.0,Jordi Alba Ramos,6.0,Left Back,68.0,6.8,3958.0,Pedro Eliezer Rodríguez Ledesma,3.5735137,1.2578951,1.0,Ground Pass,69.1,10.2,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,fa9d779d-e555-4762-8668-e83353796c44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54318d7b-9cf5-41f6-8702-db997058d0bd,3610,2,00:41:27.562,86,27,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,0.793653,,d4b501e0-1a86-45bf-a963-2cdb7b7fa9fa,3958.0,Pedro Eliezer Rodríguez Ledesma,15.0,Left Center Midfield,63.9,21.9,5503.0,Lionel Andrés Messi Cuccittini,9.119759,1.6366351,1.0,Ground Pass,63.3,31.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20cad8f8-1305-486d-ad26-1c81ccb4cd8d,3613,2,00:41:32.732,86,32,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,3.173,,af9865fc-f203-4db6-9c3a-75483f51083f,5503.0,Lionel Andrés Messi Cuccittini,24.0,Left Center Forward,78.1,39.4,5211.0,Jordi Alba Ramos,44.91603,-0.5453832,2.0,Low Pass,116.5,16.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c9c7811-318f-40fd-9b26-f990f58993d5,3615,2,00:41:35.905,86,35,30,Pass,165,217,Barcelona,1,Regular Play,217,Barcelona,1.0718,,7dbb2afe-cddf-428e-86db-e9c7fe7ceb3e,5211.0,Jordi Alba Ramos,6.0,Left Back,116.5,16.1,,,20.632013,1.7757963,3.0,High Pass,112.3,36.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b007b0c0-85f8-49de-9ddc-f309b4e5a963,3638,2,00:42:04.569,87,4,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,1.118125,,6ee79826-3b05-41ed-82a4-31a47b2d29e1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,35.0,38.7,10609.0,Jérémy Mathieu,5.140039,-0.9234042,2.0,Low Pass,38.1,34.6,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,f44c2a12-b99f-419a-a272-103684f8f598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6c03e0c-25db-476d-89b3-eba9bc89a539,3641,2,00:42:06.928,87,6,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,1.141388,,eef5ba95-db2a-47b0-a983-71c2bfc03dd2,10609.0,Jérémy Mathieu,5.0,Left Center Back,41.4,38.1,5470.0,Ivan Rakitić,10.890363,0.7724119,1.0,Ground Pass,49.2,45.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6c1cfa5-7e83-4ad4-ad59-57c4597bb56b,3644,2,00:42:09.348,87,9,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,0.908495,,6a19a630-26a1-4de4-937c-09a07ede9b67,5470.0,Ivan Rakitić,13.0,Right Center Midfield,53.1,41.4,5203.0,Sergio Busquets i Burgos,9.1268835,-1.0040671,1.0,Ground Pass,58.0,33.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
