id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,duel,interception,dribble,foul_committed,foul_won,off_camera,clearance,ball_recovery,out,shot,goalkeeper,block,miscontrol,50_50,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_left_foot,dribble_nutmeg,pass_aerial_won,pass_switch,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id
1d9b2f60-b1d5-4151-8910-2b0726263694,2022,2,00:18:10.486,63,10,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,3.611663,,beea9c91-bd96-43d0-b1c5-2e41586c0c13,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.9,19.0,5503.0,Lionel Andrés Messi Cuccittini,86.41875,0.62267077,3.0,High Pass,82.1,69.4,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
24f31dad-511b-45a3-841d-ec207f4d3d4c,2046,2,00:20:40.357,65,40,30,Pass,125,217,Barcelona,7,From Goal Kick,217,Barcelona,4.5964,,46d0a942-a1e6-45dc-9f6f-ebfe4a6127d0,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,,,63.51378,-0.5836358,3.0,High Pass,59.0,9.0,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,True,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b72132-7f66-47ea-9b7e-8c8a3347077f,2058,2,00:20:57.963,65,57,30,Pass,125,217,Barcelona,7,From Goal Kick,217,Barcelona,0.592627,,d2d69dab-628e-4681-8c00-a6c69d152139,4320,Neymar da Silva Santos Junior,21,Left Wing,36.2,2.3,6998.0,Rafael Alcântara do Nascimento,8.202438,1.5951817,1.0,Ground Pass,36.0,10.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58586298-19a2-4c65-b403-c7482eab255f,2064,2,00:21:56.881,66,56,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.999599,,34b13e81-4b47-40cf-8f1f-81324ac80af3,10609,Jérémy Mathieu,5,Left Center Back,42.3,18.2,7068.0,Marc Bartra Aregall,37.65634,1.7577755,1.0,Ground Pass,35.3,55.2,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0584ec8d-cf47-4896-9342-50e0f0cd9989,2067,2,00:21:58.903,66,58,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.741633,,69458938-77ef-4390-aee0-e45174a46403,7068,Marc Bartra Aregall,3,Right Center Back,35.3,55.2,4324.0,Daniel Alves da Silva,19.331322,1.5138631,1.0,Ground Pass,36.4,74.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f57787bb-7de6-4c8e-8e06-a61398e2269d,2070,2,00:22:05.202,67,5,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.203443,,6526175d-1d67-450b-9830-e404787996be,4324,Daniel Alves da Silva,2,Right Back,41.7,70.1,7068.0,Marc Bartra Aregall,16.070158,-2.3077743,1.0,Ground Pass,30.9,58.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e9c4a1d-bdd6-4aca-b2c8-c4c9a1dd3686,2073,2,00:22:08.210,67,8,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.38678,,da583882-6210-4b15-a414-eed4a66c5458,7068,Marc Bartra Aregall,3,Right Center Back,42.3,55.4,5506.0,Javier Alejandro Mascherano,25.181343,-1.7666342,1.0,Ground Pass,37.4,30.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db5274d0-b8a2-4e12-b627-c8cb319bbb75,2076,2,00:22:14.707,67,14,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.6934,,244a9998-75e3-4b3d-84d5-12a07816c3a3,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,50.2,29.4,10609.0,Jérémy Mathieu,22.472204,-1.2912742,1.0,Ground Pass,56.4,7.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79a1e072-8722-45ac-b333-24a520fdfecf,2079,2,00:22:18.873,67,18,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.597413,,4d1a58fc-6758-4cd8-b4bd-df5fac0c2853,10609,Jérémy Mathieu,5,Left Center Back,64.1,6.0,5506.0,Javier Alejandro Mascherano,19.382982,1.9905921,1.0,Ground Pass,56.2,23.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25cbfdb7-433c-475d-8609-1cb433b9be19,2082,2,00:22:23.711,67,23,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,3.995,,b433680b-578d-4c2b-bf43-16e71b41527a,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,57.6,31.3,5211.0,Jordi Alba Ramos,56.503185,-0.18871823,3.0,High Pass,113.1,20.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,dafa1b89-5e2a-4e4b-82f2-82d21a6d1a05,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e5f24b7-7da0-4fc0-8530-9154b9494868,2092,2,00:22:46.177,67,46,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.246408,,38377c13-4c13-4072-a865-4fe46a7fd4da,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,15.1,52.5,10609.0,Jérémy Mathieu,22.480213,-1.1588953,1.0,Ground Pass,24.1,31.9,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835353e-2093-414b-add2-7ee319d4ba42,2095,2,00:22:51.244,67,51,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.046464,,8fe7b6a2-6555-4feb-abc3-be451fad9ff3,10609,Jérémy Mathieu,5,Left Center Back,40.7,19.6,4320.0,Neymar da Silva Santos Junior,22.179495,-0.35454905,1.0,Ground Pass,61.5,11.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3324957c-3e9b-4df2-adac-86cc7b00d54f,2099,2,00:22:54.667,67,54,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.400003,,e13c8e81-5636-45ab-a99c-fb98ff228b74,4320,Neymar da Silva Santos Junior,21,Left Wing,56.4,16.8,10609.0,Jérémy Mathieu,14.17392,2.567288,1.0,Ground Pass,44.5,24.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31379d01-825d-4967-bb81-b95d558ec802,2102,2,00:23:01.769,68,1,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.110636,,54661032-c6c6-45f1-94c7-b59bfa93ed99,10609,Jérémy Mathieu,5,Left Center Back,55.3,20.5,4320.0,Neymar da Silva Santos Junior,22.853008,-0.45777684,1.0,Ground Pass,75.8,10.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d4925ee-7d02-4b84-9f5c-5879419df9b7,2105,2,00:23:09.939,68,9,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.889623,,a45e8481-e992-4ab3-b803-d1b445ff08e1,4320,Neymar da Silva Santos Junior,21,Left Wing,80.1,23.7,5506.0,Javier Alejandro Mascherano,11.045361,2.3049574,1.0,Ground Pass,72.7,31.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367a124c-731d-4a17-80a1-60f22a641a8b,2108,2,00:23:10.909,68,10,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.80378,,01e0f3b1-1c20-4016-86b7-4482cb8d26c5,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,72.7,31.9,6998.0,Rafael Alcântara do Nascimento,12.175796,-1.262032,2.0,Low Pass,76.4,20.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677f56b9-62ba-47c6-86ab-d81a8b56a122,2111,2,00:23:12.408,68,12,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.7746,,6d450c7e-d3b8-41e5-9ba6-e4c0000a9947,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,76.4,20.3,5506.0,Javier Alejandro Mascherano,11.962023,2.195905,3.0,High Pass,69.4,30.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d369b92-759d-4839-9a2a-6f6cafd20736,2113,2,00:23:13.695,68,13,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.105148,,09f735e7-f9ce-4884-a61d-b52b96586d1e,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,69.4,30.0,10609.0,Jérémy Mathieu,13.669309,-2.612465,3.0,High Pass,57.6,23.1,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed0fd3b4-51ad-40c4-b899-1728699dd271,2117,2,00:23:16.557,68,16,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.946335,,16883320-8ff0-4a78-9053-8545354fe79d,10609,Jérémy Mathieu,5,Left Center Back,56.6,14.1,6998.0,Rafael Alcântara do Nascimento,10.1242285,-0.9964915,1.0,Ground Pass,62.1,5.6,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,8df3a888-f699-4c67-93a3-c6c73f816157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204a68e2-9f89-41d5-a629-8fd581d08914,2121,2,00:23:17.583,68,17,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.957752,,97bdf938-dc88-499f-b66e-5da16ed3eb77,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,61.9,5.6,4691.0,Claudio Andrés Bravo Muñoz,46.98191,2.7322292,3.0,High Pass,18.8,24.3,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,e1aa43ee-dfc6-482a-a31f-fefbc33f61e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3da4c153-1f27-4c3e-a4e7-ed107201b55f,2124,2,00:23:22.837,68,22,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.691472,,70cc728c-fd4d-4ae1-8db2-b72ea47c3bfa,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,22.7,29.4,7068.0,Marc Bartra Aregall,30.158249,1.1397781,1.0,Ground Pass,35.3,56.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419d3977-ee05-4393-8c80-2675f892d5c7,2127,2,00:23:26.561,68,26,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.178126,,b1c175eb-9773-40a4-be18-58bab525d2f2,7068,Marc Bartra Aregall,3,Right Center Back,33.5,53.7,4691.0,Claudio Andrés Bravo Muñoz,22.981731,-2.5922182,1.0,Ground Pass,13.9,41.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eaf58b3-3e20-4531-8d0e-94d67df8f8f9,2131,2,00:23:30.363,68,30,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.817,,e23fa114-84b5-4330-a643-e2808d0b50ee,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,13.5,42.7,10609.0,Jérémy Mathieu,26.61015,-1.3084995,1.0,Ground Pass,20.4,17.0,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,f2a45ddc-5d9d-4521-9218-b07704b8cbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06b2881e-47fe-4fe1-9a62-55d38732b2ab,2134,2,00:23:33.651,68,33,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.343937,,25522390-bfbe-4120-b5e6-08af7a468597,10609,Jérémy Mathieu,5,Left Center Back,27.6,13.9,5211.0,Jordi Alba Ramos,17.724842,-0.57235444,1.0,Ground Pass,42.5,4.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b5c043c-a29b-4018-9e05-2b29ebf50537,2138,2,00:23:35.789,68,35,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.46574,,c0cb9fe0-23c3-449d-90de-4bb4d948084a,5211,Jordi Alba Ramos,6,Left Back,44.1,4.1,4320.0,Neymar da Silva Santos Junior,18.186808,-0.14345226,1.0,Ground Pass,62.1,1.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c68af67a-24f6-485a-881f-c1c9b4ec3b26,2142,2,00:23:38.273,68,38,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.2378,,21f17114-c8cb-4b1d-b755-df6d0a1ad3d3,4320,Neymar da Silva Santos Junior,21,Left Wing,59.0,3.1,5211.0,Jordi Alba Ramos,2.529822,1.2490457,2.0,Low Pass,59.8,5.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,e29c6e52-3f13-49f9-ba0b-048a0d3560c8,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1e71bc0-0c34-47b0-9553-0aadd3c33ab0,2154,2,00:24:03.484,69,3,30,Pass,127,217,Barcelona,3,From Free Kick,217,Barcelona,1.952289,,d815aa2c-ddee-477f-ac0a-25407d0ac4f0,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,56.0,44.1,5503.0,Lionel Andrés Messi Cuccittini,38.541534,1.0130221,1.0,Ground Pass,76.4,76.8,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
