id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,out,clearance,dribble,counterpress,duel,goalkeeper,shot,off_camera,foul_committed,foul_won,ball_recovery,interception,50_50,substitution,miscontrol,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events,dribble_outcome_id,dribble_outcome_name,related_events_2,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,related_events_3,related_events_4,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_aerial_won,foul_committed_offensive,foul_won_defensive,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,interception_outcome_id,interception_outcome_name,clearance_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,foul_committed_type_id,foul_committed_type_name,50_50_outcome_id,50_50_outcome_name,related_events_5,pass_no_touch,dribble_overrun,clearance_left_foot,pass_outswinging,shot_aerial_won,pass_straight,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,player,position
f694b95c-c454-483c-a5d7-bf0e226665ff,492,1,00:10:37.355,10,37,30,Pass,32,217,Barcelona,3,From Free Kick,217,Barcelona,0.9849,,29973843-2080-44d5-90a4-cf8be2b40ed0,5211.0,Jordi Alba Ramos,6.0,Left Back,74.0,6.5,5216.0,Andrés Iniesta Luján,14.610955,1.9055332,1.0,Ground Pass,69.2,20.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36ff36f9-79e8-43c2-baa1-5e47d620f74e,495,1,00:10:38.420,10,38,30,Pass,32,217,Barcelona,3,From Free Kick,217,Barcelona,1.5806,,ad4b9319-117b-4463-8084-ebeb283c6493,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,69.2,20.3,5211.0,Jordi Alba Ramos,15.477726,-0.5736667,1.0,Ground Pass,82.2,11.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621da84-f6a0-45f0-9f93-9f6f21cc93dd,498,1,00:10:41.230,10,41,30,Pass,32,217,Barcelona,3,From Free Kick,217,Barcelona,0.719,,29fa399b-2a84-4845-9f4f-029fcc31d845,5211.0,Jordi Alba Ramos,6.0,Left Back,88.3,17.4,3958.0,Pedro Eliezer Rodríguez Ledesma,18.539957,0.5505949,2.0,Low Pass,104.1,27.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,ae2c99a3-99ef-4a7c-a30c-b1c1b497364e,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12d5483c-d358-4b65-bb75-f6ef16c644d3,503,1,00:10:47.009,10,47,30,Pass,32,217,Barcelona,3,From Free Kick,217,Barcelona,1.825987,,1bc085d7-819a-4827-90ec-38921a00f77b,5211.0,Jordi Alba Ramos,6.0,Left Back,71.7,8.6,5203.0,Sergio Busquets i Burgos,15.60801,2.0287132,3.0,High Pass,64.8,22.6,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,365d5d46-d851-42bd-a82d-9e60065ee6ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acad3141-328c-415b-a6f3-dbb22e11f118,506,1,00:10:54.092,10,54,30,Pass,32,217,Barcelona,3,From Free Kick,217,Barcelona,1.4661,,302c1b0a-5d95-444a-8a87-e2df610281a9,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,66.3,37.8,5213.0,Gerard Piqué Bernabéu,17.090641,2.005656,1.0,Ground Pass,59.1,53.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55b27e27-33b8-47d4-9a63-ba2e0e3b9948,509,1,00:10:59.285,10,59,30,Pass,32,217,Barcelona,3,From Free Kick,217,Barcelona,1.2107,,f7c34854-9495-4efd-a3f1-cacd7e810952,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,73.4,54.0,5470.0,Ivan Rakitić,17.216852,1.2086266,1.0,Ground Pass,79.5,70.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317855b3-e94a-4b50-a99b-5e43f4c976ef,513,1,00:11:02.151,11,2,30,Pass,32,217,Barcelona,3,From Free Kick,217,Barcelona,1.204034,,98db1750-6bb9-44bc-a3a9-9e006f430c3d,5470.0,Ivan Rakitić,15.0,Left Center Midfield,78.7,69.3,5503.0,Lionel Andrés Messi Cuccittini,19.349936,-1.4098957,1.0,Ground Pass,81.8,50.2,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,9a9c6226-7a77-475c-a10d-572c5265e032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0650a4d2-8c0b-4cf3-a7f0-e710a48eb760,533,1,00:11:48.772,11,48,30,Pass,34,217,Barcelona,1,Regular Play,217,Barcelona,1.590112,,592be8b2-c030-4982-b5d2-611a312bef58,27318.0,Douglas Pereira dos Santos,2.0,Right Back,46.1,76.0,5213.0,Gerard Piqué Bernabéu,23.829603,-2.7813485,1.0,Ground Pass,23.8,67.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0928675e-2cdc-41ad-ae17-21d7a4211770,536,1,00:11:52.904,11,52,30,Pass,34,217,Barcelona,1,Regular Play,217,Barcelona,2.044514,,3ca32aa9-3aec-4b4f-8977-c6743efc0676,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,29.1,68.2,7068.0,Marc Bartra Aregall,34.832314,-1.6138731,1.0,Ground Pass,27.6,33.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed3633c-20aa-4323-b7f6-6d1bdf542df6,539,1,00:11:56.949,11,56,30,Pass,34,217,Barcelona,1,Regular Play,217,Barcelona,1.59673,,659855f6-bfe9-42d3-b8dd-b5be6ad83ed4,7068.0,Marc Bartra Aregall,5.0,Left Center Back,43.3,30.2,5211.0,Jordi Alba Ramos,27.10166,-1.049362,1.0,Ground Pass,56.8,6.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c54f26c-d905-4ee0-80c7-4f0f45eeb014,543,1,00:12:01.745,12,1,30,Pass,34,217,Barcelona,1,Regular Play,217,Barcelona,0.7781,,31bddc5e-1ee9-4f30-a63f-6c18c6df1432,5211.0,Jordi Alba Ramos,6.0,Left Back,65.4,6.0,5216.0,Andrés Iniesta Luján,10.301942,1.5513813,1.0,Ground Pass,65.6,16.3,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,869da7e1-ec49-47b2-9c4b-a57177ac3c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60b17485-db61-4b67-9df0-0850a66347ad,563,1,00:12:53.800,12,53,30,Pass,37,217,Barcelona,7,From Goal Kick,217,Barcelona,2.3913,,73eeb5d4-ec3f-4c46-80f7-6b31ace2bf78,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,45.0,5470.0,Ivan Rakitić,29.662266,-0.4017931,1.0,Ground Pass,34.3,33.4,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20a2d33a-e720-40ed-b06f-c4572dceb35c,565,1,00:12:56.250,12,56,30,Pass,37,217,Barcelona,7,From Goal Kick,217,Barcelona,3.239615,,c8a5e6bb-c56f-4689-8db9-076a640708ca,5470.0,Ivan Rakitić,15.0,Left Center Midfield,39.4,66.1,5213.0,Gerard Piqué Bernabéu,19.338045,2.9543388,1.0,Ground Pass,20.4,69.7,,,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6d06a6a-3820-4b13-8617-eaf0f031b158,567,1,00:13:02.659,13,2,30,Pass,37,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6202,,8eff4473-bc3e-41f2-8b2c-b175e7b0f75c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,29.7,55.8,7068.0,Marc Bartra Aregall,29.474905,-1.6421038,1.0,Ground Pass,27.6,26.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd8a9db-378f-400b-8fd0-a7e3d78ab2e0,570,1,00:13:05.880,13,5,30,Pass,37,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6801,,8b8dd6fc-d464-4c26-ac68-75a39f901f62,7068.0,Marc Bartra Aregall,5.0,Left Center Back,30.7,25.0,5211.0,Jordi Alba Ramos,29.027056,-0.6214509,1.0,Ground Pass,54.3,8.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f655f79-804a-4dd1-bd79-26a854e96a8e,573,1,00:13:09.168,13,9,30,Pass,37,217,Barcelona,7,From Goal Kick,217,Barcelona,4.706346,,008d9481-cd65-4244-8a2c-27716f4d6b4e,5211.0,Jordi Alba Ramos,6.0,Left Back,60.0,6.9,4320.0,Neymar da Silva Santos Junior,53.539238,0.4193622,2.0,Low Pass,108.9,28.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,cfda8c7f-3805-4f5a-9499-4dc7225a0219,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ac268e-4159-4fd6-99bf-ac79e47397db,591,1,00:13:27.828,13,27,30,Pass,39,217,Barcelona,1,Regular Play,217,Barcelona,1.034022,,f67d92e9-9819-4c45-bda6-8ecc7e540eb3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.8,21.8,5470.0,Ivan Rakitić,9.626006,2.3121054,1.0,Ground Pass,58.3,28.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278d25a-6a63-4873-9e04-421af47b888f,594,1,00:13:30.094,13,30,30,Pass,39,217,Barcelona,1,Regular Play,217,Barcelona,1.4833,,bd4c22d1-fc19-4b32-bcda-b2c9a31b0642,5470.0,Ivan Rakitić,15.0,Left Center Midfield,58.1,39.5,27318.0,Douglas Pereira dos Santos,23.404701,1.8168112,1.0,Ground Pass,52.4,62.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b5a7a3-be5f-4b8c-b8f4-67982d2fa6d3,597,1,00:13:32.934,13,32,30,Pass,39,217,Barcelona,1,Regular Play,217,Barcelona,1.6137,,4efcc5ba-a72a-426c-a03a-40fa8ed35454,27318.0,Douglas Pereira dos Santos,2.0,Right Back,55.3,62.2,7068.0,Marc Bartra Aregall,40.304466,-1.6428108,2.0,Low Pass,52.4,22.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a16933-fafc-4a50-a4bf-2efe986c0eee,600,1,00:13:36.893,13,36,30,Pass,39,217,Barcelona,1,Regular Play,217,Barcelona,1.2489,,57b80085-cc6d-4740-b14c-1e3bc0858d62,7068.0,Marc Bartra Aregall,5.0,Left Center Back,55.3,30.6,5213.0,Gerard Piqué Bernabéu,19.152546,1.73337,1.0,Ground Pass,52.2,49.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0de626c6-30cc-47f4-8cd1-deb4004b5c19,603,1,00:13:39.742,13,39,30,Pass,39,217,Barcelona,1,Regular Play,217,Barcelona,2.8,,df8ded44-a3e9-4331-a9c0-48b7398fe3eb,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,55.1,51.4,27318.0,Douglas Pereira dos Santos,37.3877,0.73241746,1.0,Ground Pass,82.9,76.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc7a2c2-5bb6-47e1-8bfc-f568ccd9430a,606,1,00:13:44.577,13,44,30,Pass,39,217,Barcelona,1,Regular Play,217,Barcelona,1.012978,,d7c098c2-ed4c-472a-8005-bedfb78f5ab4,27318.0,Douglas Pereira dos Santos,2.0,Right Back,87.3,75.4,5470.0,Ivan Rakitić,16.0,-1.5707964,1.0,Ground Pass,87.3,59.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5918d39c-13ab-4a0f-bc4d-022f1eb436d6,615,1,00:15:16.324,15,16,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.7342,,40ad2240-2990-4f48-86d8-b0b65c879b3d,27318.0,Douglas Pereira dos Santos,2.0,Right Back,34.7,70.6,5203.0,Sergio Busquets i Burgos,18.344753,-0.7275477,2.0,Low Pass,48.4,58.4,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,9b67cf03-c7ed-4c92-8ba0-9c2ed8de5a14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
