id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,ball_receipt,interception,counterpress,foul_won,off_camera,clearance,out,dribble,shot,goalkeeper,miscontrol,foul_committed,ball_recovery,substitution,block,bad_behaviour,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,related_events,foul_won_defensive,location,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events_4,pass_technique_id,pass_technique_name,pass_outswinging,pass_cross,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot,related_events_5,clearance_head,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,dribble_overrun,related_events_6,related_events_7,related_events_8,pass_inswinging,shot_first_time,pass_no_touch,pass_goal_assist
1e9e5b15-f843-4c2a-a715-0e8d2f4016f4,531,1,00:12:08.894,12,8,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.1773,,75dd0398-a3d7-477a-a170-9ecd81d9a018,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,25.08904,-2.2885015,1.0,Ground Pass,66.8,56.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab0c3349-93ea-4337-9f8e-b88ac00f3831,534,1,00:12:11.095,12,11,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.340122,,17d17b06-8941-45f1-942b-8c8431b2d757,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.2,52.6,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,18.483505,-1.8000282,1.0,Ground Pass,64.0,34.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163761c-25b3-454d-9d57-5dae9df59239,537,1,00:12:13.116,12,13,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,3.0344,,ad2f69a1-d01f-4d7b-897f-9a7488e9dc59,5506,Javier Alejandro Mascherano,5,Left Center Back,64.0,33.6,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,34.30175,-1.1019336,1.0,Ground Pass,79.5,3.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33bb12de-18c0-474a-a627-6db7b3d7c650,540,1,00:12:16.896,12,16,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,2.2233,,552ed922-e587-4489-90e5-83a44bebbcc5,5211,Jordi Alba Ramos,6,Left Back,86.3,9.8,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,29.710604,2.3847582,1.0,Ground Pass,64.7,30.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5c7b93a-46a8-4212-9967-79b721b13d7a,544,1,00:12:20.089,12,20,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.0543,,8ac9ddb1-6478-4718-be9e-abad61ad64c4,5506,Javier Alejandro Mascherano,5,Left Center Back,62.7,33.1,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,29.380436,1.2630384,2.0,Low Pass,71.6,61.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11f3af96-a678-49ac-8bbd-4d7f59a5ca43,548,1,00:12:23.590,12,23,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.5649,,e86ad003-6c8f-427a-a8d4-94894cf95561,4324,Daniel Alves da Silva,2,Right Back,75.0,63.6,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.839823,0.7943265,1.0,Ground Pass,86.1,74.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d715373-aa33-4e5a-8589-6be73a7043ba,551,1,00:12:26.576,12,26,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,0.9036,,214c4060-bb86-4844-a0eb-a4f3ef09958a,5470,Ivan Rakitić,13,Right Center Midfield,91.6,75.9,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,15.060212,-0.9791105,2.0,Low Pass,100.0,63.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b411fc-deaf-422e-8db0-e74026810e96,555,1,00:12:27.560,12,27,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,0.4958,,a1692cfb-8573-455a-bde1-9c77c0f45e1d,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,98.8,63.6,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.335784,2.2937758,1.0,Ground Pass,91.3,72.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26d61a9f-3d17-41d1-b224-817c3d09d797,558,1,00:12:28.135,12,28,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.3914,,98ab1514-c6cd-4941-9643-ad81d3854d73,5470,Ivan Rakitić,13,Right Center Midfield,91.4,72.3,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.490583,-2.1293957,2.0,Low Pass,86.9,65.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ffca81d-f5f0-4f87-8fed-59bf7b1cdd06,562,1,00:12:30.177,12,30,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.299,,6c23b90c-e38c-418c-8311-c4035049a911,4324,Daniel Alves da Silva,2,Right Back,87.1,57.7,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,10.309219,0.31561565,3.0,High Pass,96.9,60.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bd855de-79b3-4ac3-ac4f-8d8c355f2f75,564,1,00:12:31.556,12,31,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.2796,,c8085c06-fa67-4c15-b836-7b1732918b6b,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,96.9,60.9,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.763078,2.693153,2.0,Low Pass,86.3,66.0,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08390c9c-438f-4bda-9e3b-687d74c24553,568,1,00:12:33.210,12,33,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.134488,,5761c5f3-7541-468f-8607-7c6deb8f3ac2,5470,Ivan Rakitić,13,Right Center Midfield,82.0,65.3,,,True,,,,,,,,,,,,,,,,,,b0d998b3-c39e-41eb-a133-9b17b8d360c2,,,5203.0,Sergio Busquets i Burgos,17.098831,-2.1182368,1.0,Ground Pass,73.1,50.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294a0cfb-c3f9-419b-aa29-97a2d69e25dd,571,1,00:12:34.431,12,34,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.3389,,44b69936-eb11-40dc-8fd4-665deab6adce,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.1,50.5,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,6.64003,-2.4950795,1.0,Ground Pass,67.8,46.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af48cb68-84cd-48b7-83c8-8d5f2fccea54,575,1,00:12:38.838,12,38,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.3221,,46a80759-7919-4d61-ba2a-442923446cb4,5213,Gerard Piqué Bernabéu,3,Right Center Back,84.8,46.9,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,17.564737,1.7078625,1.0,Ground Pass,82.4,64.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ffc1607-deed-40d5-85f1-f153c1ad7c47,578,1,00:12:41.804,12,41,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.4953,,4d9bb165-bf15-4963-98d1-8f398dfad447,5470,Ivan Rakitić,13,Right Center Midfield,82.4,64.3,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.56475,0.48773932,1.0,Ground Pass,98.8,73.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b974a564-6a5a-4e4a-979e-720b3b000c9d,581,1,00:12:44.158,12,44,30,Pass,24,217,Barcelona,1,Regular Play,217,Barcelona,1.6236,,c7b0dcbd-aee8-4bfe-9c78-8ba5952704b0,4324,Daniel Alves da Silva,2,Right Back,98.8,73.0,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,37.761887,-1.26412,3.0,High Pass,110.2,37.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,7a05f8c2-afec-4085-a842-8764fb2e5a91,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d9918b4-0925-4965-8d6c-832a185f780d,589,1,00:13:20.442,13,20,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,0.3589,,8386938a-e671-4c4f-964a-1c5a9913577f,5211,Jordi Alba Ramos,6,Left Back,31.2,0.1,,,,,,,,,True,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,18.33303,2.5581286,2.0,Low Pass,15.9,10.2,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08849173-33ae-48d8-95b8-cf57cdc1a149,591,1,00:13:21.258,13,21,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,0.9162,,5806509b-fe41-4671-ad83-c2ab1fa8ebfd,5506,Javier Alejandro Mascherano,5,Left Center Back,15.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,19.906029,2.056912,1.0,Ground Pass,6.2,28.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bf0a0bc-7a89-47eb-8312-1d1e9388c10d,594,1,00:13:23.192,13,23,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,1.3021,,c1f6ae6d-173b-4f01-ba61-7a6a33532ba6,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.6,30.8,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,19.795202,1.346648,1.0,Ground Pass,11.0,50.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e55af5-6d05-458e-849b-c108396c8f34,598,1,00:13:26.097,13,26,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,1.4055,,0a787ecc-4b96-47ef-8249-199be4deb04d,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.8,54.5,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,27.00463,0.9458116,1.0,Ground Pass,25.6,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7718a4bb-9736-4db7-87d4-79b400250e78,601,1,00:13:28.815,13,28,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,2.2909,,a591581c-4742-4e32-bd06-e38b7eb4dc9a,4324,Daniel Alves da Silva,2,Right Back,25.7,76.2,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,35.42612,-0.78739417,2.0,Low Pass,50.7,51.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a1f03e7-1731-4ef1-8f3e-bfac0f1d0c44,618,1,00:13:36.966,13,36,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,4.248218,,cb27dc8e-a1c0-4256-b951-ba656a527c68,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.9,55.2,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,31.39331,0.5163804,1.0,Ground Pass,106.2,70.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022011d-285c-41e6-b22b-9d2cf168a1fc,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67889b63-eff6-4c98-bdc7-b5c615929dbf,625,1,00:13:48.290,13,48,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,0.6365,,b12a48ff-c353-4aa5-848e-e9dec195a545,5211,Jordi Alba Ramos,6,Left Back,80.6,22.8,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.10198,0.6237017,2.0,Low Pass,88.8,28.7,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0685859-badc-4c83-b896-1efd281aa29b,628,1,00:13:49.018,13,49,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,0.044173,,769b4672-95be-45f6-8e58-33401e0e2248,5216,Andrés Iniesta Luján,15,Left Center Midfield,88.8,28.7,,,,,,,,,,,,,,,,,,,,,f8c896d6-fc84-40e1-bed8-a5f1f3c04dd8,,,5211.0,Jordi Alba Ramos,4.016217,-2.8119683,3.0,High Pass,85.0,27.4,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55426975-544c-48a7-b63b-50d44f3ab1a2,636,1,00:13:53.176,13,53,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,2.3149,,c359f10a-36df-4fac-aff2-3b9770813239,5211,Jordi Alba Ramos,6,Left Back,67.2,15.3,,,True,,,,,,,,,,,,,,,,,,d4adf91b-b15b-4d59-bb1b-d5b02d6b56f3,,,5506.0,Javier Alejandro Mascherano,27.736618,2.4634733,3.0,High Pass,45.6,32.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
