id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,out,clearance,ball_recovery,block,substitution,miscontrol,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,dribble_no_touch,related_events_3,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch,block_offensive,shot_end_location_2,clearance_right_foot,ball_recovery_recovery_failure,pass_goal_assist,shot_deflected
c0344834-f9ef-4989-863b-557e80ecb9db,2304,2,00:06:51.926,51,51,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.16,,004d3cf9-9702-4a52-b23a-47dda9bce3dd,10609,Jérémy Mathieu,5,Left Center Back,56.1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.1,0.0,1.0,Ground Pass,77.2,9.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f020c06-1001-483b-be6a-0133b507a3de,2307,2,00:06:53.086,51,53,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.4114,,0ac3ff96-7c29-4303-9abb-ff5180999b09,4320,Neymar da Silva Santos Junior,21,Left Wing,77.0,10.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,d48af1cb-2ab7-40a7-9470-6869817db32f,5211.0,Jordi Alba Ramos,10.568349,-0.967047,1.0,Ground Pass,83.0,2.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f731860-0d20-401e-8385-c3f889ae3de6,2321,2,00:06:59.968,51,59,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.6622,,72877368-b109-40a7-ac04-2e55723959c4,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,61.0,26.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,cdad6e5b-e5a4-4f97-9aff-76e4d6499b0a,10609.0,Jérémy Mathieu,8.982204,-2.9398303,1.0,Ground Pass,52.2,24.7,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03e6451b-c13e-4107-af56-692015d98f85,2325,2,00:07:01.671,52,1,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.423953,,8815c326-0b01-473c-a191-07f72fdf428f,10609,Jérémy Mathieu,5,Left Center Back,54.4,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,17.722866,0.050803702,1.0,Ground Pass,72.1,25.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9512af3-4598-49b8-8226-927869091dac,2332,2,00:07:05.991,52,5,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.458273,,09875a06-f972-451f-ad2b-83d2cc3868d1,4320,Neymar da Silva Santos Junior,21,Left Wing,76.6,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,22.627638,1.4645314,1.0,Ground Pass,79.0,47.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167e540-2c9c-405a-92de-e3b67369200f,2336,2,00:07:07.775,52,7,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.060922,,0acec0d2-ff51-4bac-99a9-7d117d48db6b,20131,Xavier Hernández Creus,13,Right Center Midfield,80.8,45.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,bcf799de-1e52-4555-92c9-ad8c26829431,5246.0,Luis Alberto Suárez Díaz,14.509652,1.1595697,1.0,Ground Pass,86.6,58.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b6104b2-2bf7-4c30-9510-a163510f7141,2339,2,00:07:10.200,52,10,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.891341,,5032c9c2-35c9-45af-b2ff-6abcae19baba,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.7,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,16.292637,0.29263258,1.0,Ground Pass,106.3,64.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9c8ba49-1f86-4d81-a9c6-40ff75a4d39b,2343,2,00:07:12.649,52,12,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.5852,,6e817e83-eae3-45a8-b7b7-8843e0088b04,4324,Daniel Alves da Silva,2,Right Back,110.7,67.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,9f3c4a56-29d1-46f5-88c1-02db47b81643,4320.0,Neymar da Silva Santos Junior,27.089481,-1.4894944,3.0,High Pass,112.9,40.1,,,40.0,Right Foot,,a5ad230c-5269-4da7-868f-0006a6bf1bb6,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a741c618-12a4-4d3c-8fc8-be717f7388e1,2346,2,00:07:28.207,52,28,30,Pass,109,217,Barcelona,2,From Corner,217,Barcelona,1.6546,,74fcacdd-b0ef-470a-ba67-c046a3b97a68,20131,Xavier Hernández Creus,13,Right Center Midfield,120.0,80.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.8767724,-2.4282346,1.0,Ground Pass,114.8,75.5,61.0,Corner,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02d73da-6031-4b01-a74b-96fed18f020c,2348,2,00:07:31.370,52,31,30,Pass,109,217,Barcelona,2,From Corner,217,Barcelona,0.9573,,2f80e06f-0bec-4ba0-b78c-c4e36dc02e01,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,114.8,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,e77935dc-b99b-4f10-be05-e4ce6b42e010,5246.0,Luis Alberto Suárez Díaz,20.42988,-1.4579769,3.0,High Pass,117.1,46.3,,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38e99f97-1110-4dfd-a15d-2ce401e58aad,2360,2,00:07:54.822,52,54,30,Pass,110,217,Barcelona,4,From Throw In,217,Barcelona,1.499,,11d9ef19-36a4-46df-b1d2-5c1e4d9092e0,4324,Daniel Alves da Silva,2,Right Back,55.1,80.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.010586,-1.5355169,2.0,Low Pass,55.7,63.0,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92c2830-6830-4750-9300-7bbc7ec4c966,2362,2,00:07:56.321,52,56,30,Pass,110,217,Barcelona,4,From Throw In,217,Barcelona,1.3278,,b625f226-a7a2-4b47-a81c-c8219ab2b253,20131,Xavier Hernández Creus,13,Right Center Midfield,54.9,60.1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,14.354442,0.14682312,2.0,Low Pass,69.1,62.2,,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73d54cca-25bf-407c-a39a-d6d2ec473faf,2384,2,00:08:10.706,53,10,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.640258,,b1976d04-1a4d-4620-8c09-fc9c066a797f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.9,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.85635,-0.86961406,1.0,Ground Pass,63.0,32.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6fcc903-93e9-4d25-8c63-27063ce961f6,2388,2,00:08:16.597,53,16,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,0.3132,,683b0ac3-e7a1-43b3-8fa7-23fa6d7eb5cc,4320,Neymar da Silva Santos Junior,21,Left Wing,94.6,33.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,6e8f8078-9401-4daf-a51f-7e398b46a2f2,5503.0,Lionel Andrés Messi Cuccittini,2.6400757,0.9197196,1.0,Ground Pass,96.2,35.5,,,40.0,Right Foot,,bf57becd-7e8b-4c88-8ac4-e69aa9559ce2,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d79a145f-1683-46c7-824c-eabf22fbd934,2394,2,00:08:21.974,53,21,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.0154,,de36d560-227e-48e8-b359-b19905db65ce,20131,Xavier Hernández Creus,13,Right Center Midfield,93.0,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.674709,1.0516502,1.0,Ground Pass,97.8,60.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844e2c7d-7329-4ea4-9ef8-d64bd39fa82a,2398,2,00:08:25.049,53,25,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,0.6045,,280403d5-f7dc-421d-b10b-88569a641472,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.4,59.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,96fbf480-4511-4e9a-926e-3689c97b8b24,20131.0,Xavier Hernández Creus,11.269872,-1.111117,1.0,Ground Pass,103.4,49.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ccc1a9c-fe4c-4f52-91a5-145dd72a0f5b,2400,2,00:08:25.654,53,25,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,0.77735,,a8fc98ea-9324-4ce6-b952-0e8f6c0811aa,20131,Xavier Hernández Creus,13,Right Center Midfield,103.4,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,ae932568-c3dd-4dc1-b075-2eeadd984b16,5503.0,Lionel Andrés Messi Cuccittini,5.866856,1.0537643,1.0,Ground Pass,106.3,54.6,,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899fb43-acce-49b8-b63b-7ca4a6ced002,2418,2,00:08:42.396,53,42,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.1662,,631aa9bb-a234-486e-873b-ed5c51f97c64,5213,Gerard Piqué Bernabéu,3,Right Center Back,3.2,55.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,d4c1f145-4513-4940-b5c2-5f497a69754b,4691.0,Claudio Andrés Bravo Muñoz,9.464143,-1.6872878,1.0,Ground Pass,2.1,46.5,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62afca12-8fdc-428b-a702-e659f29d86fd,2421,2,00:08:43.603,53,43,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,0.966509,,87665af4-9cf4-4b41-97d6-ddf2cd483eb4,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,2.1,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,18.755266,1.1883098,1.0,Ground Pass,9.1,63.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eb09176-e505-45a6-8e2b-46071f097cee,2424,2,00:08:46.210,53,46,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.339224,,f84683b3-9e3a-46a5-81de-37d96547fa63,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,14.0,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,21.17475,-0.16126671,1.0,Ground Pass,34.9,60.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be49b95f-9afc-4174-8e7e-b63711282ffb,2428,2,00:08:48.128,53,48,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.352341,,bf2910a4-b26d-4397-b1c1-0da5a71a8e50,20131,Xavier Hernández Creus,13,Right Center Midfield,33.2,60.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,c13e0d34-6f61-4fb2-a72a-35d60155e73c,4324.0,Daniel Alves da Silva,12.030378,2.027009,1.0,Ground Pass,27.9,70.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295f358b-20ed-454d-9acd-972be2abd360,2431,2,00:08:49.997,53,49,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.0986,,46d25cfd-91a2-4cc2-8c5d-068bbd23fdb7,4324,Daniel Alves da Silva,2,Right Back,28.2,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.355523,-1.7667235,1.0,Ground Pass,25.6,60.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456351e-bce8-445d-a43b-a3554a07a1f3,2433,2,00:08:51.095,53,51,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.17846,,35e5460b-5f5e-4dbb-8153-168dd9d478d1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,25.6,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,18.1,0.10516612,1.0,Ground Pass,43.6,62.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58e14f7d-6680-404e-8208-579dd5471d28,2437,2,00:08:54.602,53,54,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.203597,,0e875fd6-5423-47c7-92c0-4c56885545ec,20131,Xavier Hernández Creus,13,Right Center Midfield,42.1,57.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,8fca7ed5-6e4b-4109-955a-a061863092eb,5246.0,Luis Alberto Suárez Díaz,20.790863,-0.79900277,2.0,Low Pass,56.6,42.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818e152-a953-4ba3-96ba-2e5c6501e47b,2444,2,00:08:57.043,53,57,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.229078,,104a4fcc-d412-46f2-9bcc-13d658122f93,5246,Luis Alberto Suárez Díaz,23,Center Forward,57.3,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,15.3,-1.5707964,2.0,Low Pass,57.3,21.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceaba5fd-ed07-4d16-b662-ae9ad02af8e2,2447,2,00:09:00.634,54,0,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.868957,,e6ed8750-53ac-4cab-bb01-d54f8d211498,5211,Jordi Alba Ramos,6,Left Back,84.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.7931795,-1.2706251,1.0,Ground Pass,86.6,5.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
