id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,off_camera,under_pressure,dribble,ball_receipt,counterpress,interception,clearance,foul_committed,foul_won,shot,goalkeeper,duel,out,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,block_offensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging
9d41480e-8a1e-4966-a095-2b00322a15df,2054,2,00:05:57.705,50,57,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,0.850896,,2aab8af3-3e7a-4b26-9cfd-5f71b107879a,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,60.0,40.0,5216.0,Andrés Iniesta Luján,2.596151,-1.8438051,1.0,Ground Pass,59.3,37.5,40.0,Right Foot,65.0,Kick Off,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4cacf1e-1400-464e-877a-b8669c72ee03,2056,2,00:06:01.920,51,1,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,0.948083,,556957c1-6393-4a55-9112-a075341002f1,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.9,28.5,20131.0,Xavier Hernández Creus,21.339634,1.509839,1.0,Ground Pass,59.2,49.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bedf571-c1a5-47a6-964e-63b36a16c918,2059,2,00:06:05.103,51,5,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.2601,,4353d26b-264b-4dd1-8ee4-5b7d2f01fe68,20131,Xavier Hernández Creus,13,Right Center Midfield,64.7,44.0,5216.0,Andrés Iniesta Luján,16.237303,-1.6385934,1.0,Ground Pass,63.6,27.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c96ca9b-4887-4198-815f-eaa99c3a4660,2063,2,00:06:07.107,51,7,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.103267,,d922bd79-6f1a-43a8-90ff-7d27c0dd4fcd,5216,Andrés Iniesta Luján,15,Left Center Midfield,61.8,29.3,5213.0,Gerard Piqué Bernabéu,24.352617,2.1485486,1.0,Ground Pass,48.5,49.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed38d2a-d3d0-4446-a812-d5737ffa88a1,2066,2,00:06:09.126,51,9,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.445338,,f4463b16-f92f-42ce-8c69-3dd4ae7626f6,5213,Gerard Piqué Bernabéu,3,Right Center Back,44.4,54.9,4324.0,Daniel Alves da Silva,24.665766,0.71654165,1.0,Ground Pass,63.0,71.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27c0c16-5942-44c1-bf96-26d33d3f2783,2069,2,00:06:12.176,51,12,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.387552,,d680de4e-85fa-4a28-add6-ed3d9d14cdda,4324,Daniel Alves da Silva,2,Right Back,68.4,71.6,5203.0,Sergio Busquets i Burgos,20.97737,-1.4079988,1.0,Ground Pass,71.8,50.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52b0281f-35a4-4801-885e-c929afe2cf8f,2073,2,00:06:16.091,51,16,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.022031,,5ecfb695-ee6d-40d7-8a65-5b8ffa14fb8b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,66.6,42.0,5506.0,Javier Alejandro Mascherano,11.92057,-2.4393358,1.0,Ground Pass,57.5,34.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b415f166-4df8-4bcf-aea3-b2317d8eb914,2076,2,00:06:21.727,51,21,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.755372,,00f39521-6b67-47f7-8196-82a90bf446ed,5506,Javier Alejandro Mascherano,5,Left Center Back,72.9,30.6,10609.0,Jérémy Mathieu,37.631104,-0.81170785,3.0,High Pass,98.8,3.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe23dbdb-80b2-4dd0-bffa-30b92b850315,2083,2,00:06:26.450,51,26,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.1127,,5d26101b-6c58-4a70-a3f5-017c80bb1469,10609,Jérémy Mathieu,6,Left Back,96.2,8.0,5216.0,Andrés Iniesta Luján,15.400325,-3.1350992,1.0,Ground Pass,80.8,7.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cef6c7e5-7859-463f-bb48-c80ab0eecb78,2086,2,00:06:28.714,51,28,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,0.968876,,ae196b6e-1ca0-4da7-a45d-46b3909f05b0,5216,Andrés Iniesta Luján,15,Left Center Midfield,80.8,7.9,20131.0,Xavier Hernández Creus,8.956003,1.6826866,1.0,Ground Pass,79.8,16.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e36d7e01-31cc-4a76-99ad-95ad6fbc5df3,2089,2,00:06:31.360,51,31,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,0.770224,,01cf0d94-b535-4fba-8b78-edf92c0604ef,20131,Xavier Hernández Creus,13,Right Center Midfield,81.4,17.8,5216.0,Andrés Iniesta Luján,9.3771,-1.442473,1.0,Ground Pass,82.6,8.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e23e43f-0e25-4bff-893b-edd8e700bba2,2096,2,00:06:59.922,51,59,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,0.909663,,5d204332-7671-490f-9dd5-e6bba19d56f9,10609,Jérémy Mathieu,6,Left Back,72.4,0.1,5506.0,Javier Alejandro Mascherano,7.6550636,1.9173352,2.0,Low Pass,69.8,7.3,,,67.0,Throw-in,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c45e26c-4270-44ed-8502-5744f5da2a4b,2098,2,00:07:01.742,52,1,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,0.942462,,14424f9f-5019-48c4-8c47-b1677661eaec,5506,Javier Alejandro Mascherano,5,Left Center Back,57.3,7.4,5203.0,Sergio Busquets i Burgos,21.323462,1.7451968,1.0,Ground Pass,53.6,28.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d18d47c1-7461-4cb1-94a5-91a84e3436ad,2101,2,00:07:04.044,52,4,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.765071,,5ff63fb5-8eaf-4420-b7a5-809010a6bb5e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.0,30.1,5213.0,Gerard Piqué Bernabéu,13.520355,1.4372673,1.0,Ground Pass,54.8,43.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c86633-7dba-408e-8d89-1409d9f9bd38,2104,2,00:07:08.313,52,8,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.280609,,02705372-ea8c-4932-8c53-ed3c04f8061a,5213,Gerard Piqué Bernabéu,3,Right Center Back,62.7,42.3,5506.0,Javier Alejandro Mascherano,20.660349,-1.8603987,1.0,Ground Pass,56.8,22.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dba888d-5b99-4bfa-9549-8d3fd557720e,2108,2,00:07:16.368,52,16,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.4449,,8e647e60-7579-4eaa-bf7e-d6d733ed1ea4,5506,Javier Alejandro Mascherano,5,Left Center Back,71.3,29.3,10609.0,Jérémy Mathieu,32.539974,-0.96233624,3.0,High Pass,89.9,2.6,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,d98d31de-694d-4e50-b199-651af0e07181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d03c83c-df12-4a0f-a2ab-c5924cbdb208,2110,2,00:07:17.813,52,17,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,0.4683,,08b2492c-dbaf-4108-acc9-5de9e5e0e4cd,10609,Jérémy Mathieu,6,Left Back,89.9,2.6,4320.0,Neymar da Silva Santos Junior,7.8549347,1.0216434,2.0,Low Pass,94.0,9.3,70.0,Other,,,,,,,,,,,,,,,,,,,,dd186fb7-ff7a-4fad-b287-cfea54bade3e,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c120048c-7c3e-4d1c-89fd-e3a6ecfef9db,2117,2,00:07:20.448,52,20,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,0.9269,,b59cf2dd-c9bf-4829-9b49-aa700e623f20,5246,Luis Alberto Suárez Díaz,17,Right Wing,82.6,18.8,5503.0,Lionel Andrés Messi Cuccittini,12.529964,0.49934673,2.0,Low Pass,93.6,24.8,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,cd5a54e9-5d66-454a-a4e4-58850aa316d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c10afac-da92-4f1c-91d6-f21dc8ecb28d,2121,2,00:07:22.356,52,22,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,0.632,,d90f56a4-1a9c-4ae5-86df-16ec2e8b75e1,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,94.3,27.9,5246.0,Luis Alberto Suárez Díaz,4.031129,2.3737366,2.0,Low Pass,91.4,30.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ede6dd02-adc5-4b7e-84b6-916622387b68,2141,2,00:07:48.798,52,48,30,Pass,106,217,Barcelona,1,Regular Play,217,Barcelona,0.520197,,439a917a-e07d-4f97-9b95-4dbb7f060147,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.6,40.9,5213.0,Gerard Piqué Bernabéu,15.802848,0.50894237,1.0,Ground Pass,22.4,48.6,69.0,Keeper Arm,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da512fe1-ee5e-42f6-b96f-ccc58e9a141e,2144,2,00:07:50.957,52,50,30,Pass,106,217,Barcelona,1,Regular Play,217,Barcelona,0.799006,,2e36c746-cda6-45c5-bf1b-8ba359a063fd,5213,Gerard Piqué Bernabéu,3,Right Center Back,16.3,52.0,20131.0,Xavier Hernández Creus,17.974426,0.7460484,1.0,Ground Pass,29.5,64.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdcd081b-3b8d-4745-b777-45a79e7874ff,2147,2,00:07:53.047,52,53,30,Pass,106,217,Barcelona,1,Regular Play,217,Barcelona,1.212349,,e7fd2f51-f71c-4b9a-aa85-4ead2de65c1e,20131,Xavier Hernández Creus,13,Right Center Midfield,30.8,64.2,5503.0,Lionel Andrés Messi Cuccittini,25.96151,-0.3704924,1.0,Ground Pass,55.0,54.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7e2a05d-8e82-440f-8256-ed7aa9a45416,2156,2,00:07:58.382,52,58,30,Pass,106,217,Barcelona,1,Regular Play,217,Barcelona,0.6493,,4108bad4-7ff3-4ebd-b632-a7ae91c390ec,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,77.5,51.4,5246.0,Luis Alberto Suárez Díaz,10.965857,0.22064719,1.0,Ground Pass,88.2,53.8,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,7f61f42c-9878-4625-a8d6-6615eb850d3a,,,b6e55988-269b-4aaa-af59-964b1bd40fba,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09cf8b89-a178-4b03-b02d-06ff692f2890,2207,2,00:09:03.469,54,3,30,Pass,109,217,Barcelona,1,Regular Play,217,Barcelona,2.786,,40574b9a-3a76-4ef4-858d-0d792a632d98,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,13.0,45.5,4320.0,Neymar da Silva Santos Junior,46.434902,-0.96606886,3.0,High Pass,39.4,7.3,69.0,Keeper Arm,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8466056-9d10-4a9a-81b4-9c95dc48d458,2222,2,00:09:20.863,54,20,30,Pass,112,217,Barcelona,8,From Keeper,217,Barcelona,1.336942,,51c4e3cc-81fd-48e5-9504-2a9dbc7407c8,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.2,42.1,4324.0,Daniel Alves da Silva,27.714617,0.9597748,1.0,Ground Pass,25.1,64.8,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7d15319-d99e-45a8-beac-b3e43847facf,2225,2,00:09:24.441,54,24,30,Pass,113,217,Barcelona,1,Regular Play,217,Barcelona,1.5481,,18b97431-a5da-4526-a534-0817202dd402,4324,Daniel Alves da Silva,2,Right Back,29.2,69.9,5246.0,Luis Alberto Suárez Díaz,18.222239,-0.21569276,1.0,Ground Pass,47.0,66.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f78d7d-351b-48ed-a733-10d00e6d5120,2229,2,00:09:29.521,54,29,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,2.2697,,1d3f07f1-718f-479d-ad59-40518ff48435,5246,Luis Alberto Suárez Díaz,17,Right Wing,64.6,48.6,4320.0,Neymar da Silva Santos Junior,45.71969,-1.0562623,3.0,High Pass,87.1,8.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479fac73-7a16-4b74-b6c1-f4990b9c8599,2235,2,00:09:34.442,54,34,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,1.2214,,954ba300-e564-4025-8ca7-54d3c53ab71a,4320,Neymar da Silva Santos Junior,21,Left Wing,86.6,22.5,5246.0,Luis Alberto Suárez Díaz,22.489998,0.16076274,1.0,Ground Pass,108.8,26.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793a17cf-5262-41d2-8800-cb123f4c9c8c,2278,2,00:10:27.028,55,27,30,Pass,118,217,Barcelona,1,Regular Play,217,Barcelona,1.776989,,be13359c-7554-42da-8ac3-cf4f4c63a354,5506,Javier Alejandro Mascherano,5,Left Center Back,18.0,4.6,4691.0,Claudio Andrés Bravo Muñoz,29.37516,2.1427474,2.0,Low Pass,2.1,29.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b6ae97-b28f-40a4-8cdf-f371e3e08917,2282,2,00:10:29.986,55,29,30,Pass,118,217,Barcelona,1,Regular Play,217,Barcelona,1.411084,,fd7e3fa4-45ea-424f-8356-4b0b269042ad,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.3,25.5,5506.0,Javier Alejandro Mascherano,22.520435,-1.1548263,1.0,Ground Pass,12.4,4.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40f92d07-dedb-4a41-bf44-46c582d19fc8,2285,2,00:10:31.397,55,31,30,Pass,118,217,Barcelona,1,Regular Play,217,Barcelona,1.057665,,268b1ca0-f8db-4608-9319-11981775b8e5,5506,Javier Alejandro Mascherano,5,Left Center Back,11.2,4.6,10609.0,Jérémy Mathieu,14.013208,0.29692495,2.0,Low Pass,24.6,8.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
