id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,clearance,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel,counterpress,off_camera,ball_receipt,out,interception,dribble,foul_committed,foul_won,block,ball_recovery,50_50,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events,pass_switch,clearance_head,interception_outcome_id,interception_outcome_name,related_events_3,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,shot_freeze_frame_19_location_0,shot_freeze_frame_19_location_1,shot_freeze_frame_19_player_id,shot_freeze_frame_19_player_name,shot_freeze_frame_19_position_id,shot_freeze_frame_19_position_name,shot_freeze_frame_19_teammate
062c3cef-d11f-4069-9523-e25841e14a66,782,1,00:16:33.669,16,33,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.892167,,23de9917-de8e-4f09-befe-10b303c29b33,5216,Andrés Iniesta Luján,15,Left Center Midfield,64.2,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,35.54603,1.9032227,1.0,Ground Pass,52.6,50.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e482a22-f974-49e6-93a4-aa25d016313f,785,1,00:16:36.410,16,36,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.872092,,53c5db1c-fe89-45c1-b39f-a9424099b38e,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.3,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,22.063545,-1.4160795,1.0,Ground Pass,57.7,27.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b6b0d4b-e614-41de-9070-f4ea7b135103,788,1,00:16:38.442,16,38,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.443312,,8da8765e-1902-40ef-8679-64b03ec4f79f,10609,Jérémy Mathieu,5,Left Center Back,57.1,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.343447,-0.73997486,1.0,Ground Pass,64.0,17.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f27bf9ad-92fd-4a98-b700-b18a441b74a6,791,1,00:16:39.966,16,39,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.472552,,363b21d1-4fdf-43a7-a00d-6bd5d9f916ef,5216,Andrés Iniesta Luján,15,Left Center Midfield,64.2,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,7.6791925,2.997854,1.0,Ground Pass,56.6,19.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2751e87-cfd1-4d2d-a7e7-84a0584cb0ba,794,1,00:16:42.164,16,42,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.33377,,4caf12ad-246b-41bb-b9d6-9d88266578cf,10609,Jérémy Mathieu,5,Left Center Back,57.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,12.517588,-0.7684506,1.0,Ground Pass,66.1,4.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807f22e5-0e34-4088-a9bf-2bc6d10717c4,797,1,00:16:45.960,16,45,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.005585,,ef7f6982-145a-4094-844a-04eb1cd2e7e6,5211,Jordi Alba Ramos,6,Left Back,77.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.744766,2.244084,1.0,Ground Pass,70.5,13.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7fb50eb-810f-406e-b5cd-3025247b8ead,800,1,00:16:49.849,16,49,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,0.9799,,bd34acb8-936e-4359-82d1-ad9c48df2625,5216,Andrés Iniesta Luján,15,Left Center Midfield,86.5,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.71193,2.001123,2.0,Low Pass,83.7,25.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59db6f23-b340-47dd-9dc3-8fc1eae47d36,817,1,00:17:03.059,17,3,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.53792,,3a52fe59-ddaf-4963-9fcb-ba73234f6af3,5470,Ivan Rakitić,13,Right Center Midfield,62.9,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,6.718631,-2.8857841,1.0,Ground Pass,56.4,50.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f632be98-49df-4e6e-877f-3114ec0a297c,820,1,00:17:03.637,17,3,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.83193,,bb0353ce-ecdc-40a3-8720-945e2ba88dd4,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.4,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.628413,1.0185779,1.0,Ground Pass,62.5,60.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c847ab0-f237-42c0-9f8b-1184abb877ad,823,1,00:17:09.743,17,9,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.7643,,8f575587-ba90-419f-aed3-7d5906f63a21,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.0,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,20.67293,-1.2964834,1.0,Ground Pass,89.6,25.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c237316-3835-4c09-b87a-7e7eede5b1b9,825,1,00:17:10.507,17,10,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.070706,,b84c9dd8-29dd-4361-8517-95b035e9b420,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,22.942755,1.1149459,2.0,Low Pass,100.8,47.2,,,40.0,Right Foot,,c069cf41-5ebf-4241-a2e8-a8db7876ef0c,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ad18cf4-1ed3-4365-98c4-eda95b05a26c,830,1,00:17:14.307,17,14,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.668203,,c74b0f83-25d0-4c56-be11-1a31ca8d58a9,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,77.7,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.810142,-1.7454685,1.0,Ground Pass,75.3,25.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c3abdb-83c9-4198-ba99-0f8eb9dbf5e3,833,1,00:17:15.905,17,15,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.789421,,76ef766b-419a-4cc7-8623-7a5375bab3fd,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.4,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,20.254875,-0.72951233,1.0,Ground Pass,91.5,10.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78b27fcf-faa0-4a52-9378-5c5ee2ea53c4,836,1,00:17:18.292,17,18,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.851807,,2512a7aa-cbfd-403f-84be-163b2be96643,5211,Jordi Alba Ramos,6,Left Back,92.6,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.360016,2.2126794,1.0,Ground Pass,85.2,17.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f933522c-1c28-41e2-aa10-f013dbaeb81b,839,1,00:17:21.147,17,21,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.457399,,11bef5e7-99ff-49af-a97e-681186ae2790,4320,Neymar da Silva Santos Junior,21,Left Wing,84.4,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.668333,2.2581491,1.0,Ground Pass,78.9,23.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae41bfaa-c34e-4ca5-bc77-51af7f38b71b,842,1,00:17:23.145,17,23,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.780412,,e8071211-ee5d-47d8-8a16-a455a17e086f,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.9,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.345335,1.0167365,1.0,Ground Pass,87.5,38.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225427b-85ee-4b53-a523-9de84b791a26,845,1,00:17:25.164,17,25,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.760614,,57f48d0b-fa59-4bc9-a3ea-1cd67c2aa1e2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,87.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.7,3.1415927,1.0,Ground Pass,71.8,38.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dcd1f81-8355-4602-87cb-d241e50939bd,848,1,00:17:27.003,17,27,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.451386,,ad7b9d1c-ecaa-4572-8534-41cabbd6f5c6,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.2,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.3,0.0,1.0,Ground Pass,78.5,38.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5adeda3e-c633-464a-8269-23449818e027,851,1,00:17:27.784,17,27,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.5209,,c1671373-2e61-4f05-8a93-b3d5a073306f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,5.333854,-3.028865,1.0,Ground Pass,73.2,37.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ca6b847-017a-402c-bd9c-3680556a48ba,854,1,00:17:28.360,17,28,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.235051,,7cc90f94-7e52-4f9e-b316-42bbc3c84eec,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,71.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,16.835974,-1.6361792,1.0,Ground Pass,70.5,21.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a8c66a0-f0ad-493f-9a45-0aff25b07506,857,1,00:17:30.915,17,30,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.232608,,7e3563ff-9765-49f1-8638-17397235ec7e,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.5,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,21.572435,-0.80834496,2.0,Low Pass,85.4,5.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dd30d2e-d215-4606-b171-a27575144214,860,1,00:17:33.856,17,33,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.393436,,cef05fe2-7a17-4baf-8b64-03b1d6bea575,5211,Jordi Alba Ramos,6,Left Back,84.4,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,16.961428,2.5961175,1.0,Ground Pass,69.9,14.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1bb6e86-d27b-4aad-a940-9287955c41a0,863,1,00:17:35.841,17,35,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,0.98945,,c2ed4773-ee85-4ba0-a3f8-481820768677,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.5,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.423659,2.0931997,1.0,Ground Pass,64.8,25.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138d54c-da84-481c-85a4-ddc6b6e0363e,866,1,00:17:38.179,17,38,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,2.492382,,da954175-1752-4fca-a2a8-1d5c42c49793,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.8,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,45.606358,1.2656878,2.0,Low Pass,78.5,74.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050f4c85-6c3d-4f8b-8db0-b3366253984e,869,1,00:17:41.380,17,41,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.756718,,6c88a49c-26a1-4e7f-a08f-a5cd11398b9c,4324,Daniel Alves da Silva,2,Right Back,81.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,17.05755,3.059425,1.0,Ground Pass,64.2,74.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1c342dd-3799-433b-983b-7ccf8291509b,872,1,00:17:43.735,17,43,30,Pass,33,217,Barcelona,1,Regular Play,217,Barcelona,1.241501,,afd71c2d-fc60-4fc8-845f-06a846424dd9,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.4,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.247294,-1.6495802,1.0,Ground Pass,63.2,47.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
