id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_no_touch,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,clearance_head,clearance_left_foot,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_inswinging,pass_technique_id,pass_technique_name,location,injury_stoppage_in_chain,player,position,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_straight,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,dribble_nutmeg,related_events_4,related_events_5,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,ball_recovery_recovery_failure,block_deflection,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,clearance_aerial_won,pass_goal_assist,pass_through_ball
0f839b6a-0dc7-4871-9d8a-c0a56d02ec2f,420,1,00:08:26.884,8,26,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,1.295772,,f612dc82-766a-4522-87ce-4cb724836ecc,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,75.8,27.3,5213.0,Gerard Piqué Bernabéu,25.997692,1.8755169,1.0,Ground Pass,68.0,52.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1de6a3dd-ced8-4562-af26-f6d1948edbc4,423,1,00:08:29.721,8,29,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.617377,,ba5f3920-3c43-4c8d-bf96-a4c8a6ca38a3,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,70.5,53.1,5503.0,Lionel Andrés Messi Cuccittini,11.443775,-0.08749534,1.0,Ground Pass,81.9,52.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcc6e12d-f0a6-495c-91ba-b92fe464ee7b,426,1,00:08:30.773,8,30,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.881697,,bba9b686-10fd-49e7-a97f-2acdb6ac22f0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.8,50.6,5213.0,Gerard Piqué Bernabéu,15.373354,3.0438657,1.0,Ground Pass,65.5,52.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85df2c32-3752-4396-8403-48897dbd607f,429,1,00:08:33.559,8,33,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.612465,,fc7c6280-2957-4976-95a0-02f37c4652d8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,67.1,52.3,5503.0,Lionel Andrés Messi Cuccittini,4.049691,0.3529904,1.0,Ground Pass,70.9,53.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3da699af-2307-406a-a993-29b2626dad72,433,1,00:08:35.474,8,35,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,1.332237,,4951668a-d133-4f2f-bae4-9ca52c383e15,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,67.4,48.1,5506.0,Javier Alejandro Mascherano,14.329341,-1.8682691,1.0,Ground Pass,63.2,34.4,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,b802d0b2-5519-47c1-b7f9-2d407d4917b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765e3e7-f825-4dd8-9718-95db92db7b00,436,1,00:08:37.968,8,37,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.816846,,a2048cc0-2358-4e41-983c-70820b44cb32,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,64.6,34.0,4320.0,Neymar da Silva Santos Junior,16.60271,-0.31222704,1.0,Ground Pass,80.4,28.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af10c3ab-37ad-488b-8408-77558bb98336,439,1,00:08:38.864,8,38,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,1.438609,,6ce837c0-99bb-446b-acd0-02d49737ce49,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,82.9,29.1,5503.0,Lionel Andrés Messi Cuccittini,10.707474,-3.1042268,1.0,Ground Pass,72.2,28.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6796b626-3a3f-4e99-b34a-83ad85e21f0d,442,1,00:08:43.029,8,43,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.642798,,cf172003-36a8-4dde-8857-857ec2cd63df,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.5,26.4,,,12.414508,-0.048349388,1.0,Ground Pass,90.9,25.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212f76a4-606f-4cdc-b49b-c4b2b6c8bebb,445,1,00:08:45.760,8,45,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,1.684668,,64bfbdff-c30c-4457-a5e3-76fe49b6e8ca,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,73.7,19.5,5506.0,Javier Alejandro Mascherano,10.722406,2.799196,2.0,Low Pass,63.6,23.1,40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,a062de0a-e834-4f97-91a7-738c9b33f5b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237f4cf8-4bbd-4f2c-8e01-277b88802e59,448,1,00:08:48.876,8,48,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.854799,,a605227b-5c65-4969-bccb-a59d0336d3be,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,63.8,26.0,5216.0,Andrés Iniesta Luján,13.670406,0.35877067,1.0,Ground Pass,76.6,30.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcace629-7dd8-4990-9562-90f499301b77,455,1,00:08:55.251,8,55,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,1.197483,,92323a1a-fb93-4bfb-83b0-16da35e47998,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,43.0,48.3,5506.0,Javier Alejandro Mascherano,24.288681,-1.0868937,1.0,Ground Pass,54.3,26.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aead455d-fd58-47e0-b7cb-89ae4901a17f,458,1,00:08:58.455,8,58,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.896521,,004852e3-99bb-4d36-ab3e-d86888b88508,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,61.3,26.8,4320.0,Neymar da Silva Santos Junior,17.827227,-0.37321484,1.0,Ground Pass,77.9,20.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061878a9-4b30-4dc0-b090-03b26f92a7f7,461,1,00:08:59.575,8,59,30,Pass,20,217,Barcelona,1,Regular Play,217,Barcelona,0.6251,,b968f3ef-4b18-4044-ae43-82bd141c0bed,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.9,21.2,5503.0,Lionel Andrés Messi Cuccittini,5.5,0.9272952,3.0,High Pass,81.2,25.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,e45f09db-a4cb-4fb2-b4ac-e3d737c68eb3,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68fa446d-3b99-4c34-9438-074d33bfffe0,467,1,00:09:12.569,9,12,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,0.851605,,de15d035-01a5-44e2-97b0-480e706b552f,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,72.6,36.9,5470.0,Ivan Rakitić,18.498108,1.4243121,1.0,Ground Pass,75.3,55.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d2a4d23-867d-4521-80ca-d19648e3712f,470,1,00:09:15.432,9,15,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,1.427214,,62424e0e-2101-483c-8176-338abc1d2960,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.8,59.0,4324.0,Daniel Alves da Silva,20.13579,0.98692596,1.0,Ground Pass,86.9,75.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057a56e2-6d8c-4263-b225-9c1347ff85f5,473,1,00:09:16.879,9,16,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,1.757839,,7d224570-6bdc-4d41-ba32-f29a50b60503,4324.0,Daniel Alves da Silva,2.0,Right Back,87.1,75.4,5470.0,Ivan Rakitić,15.580115,-2.7670457,1.0,Ground Pass,72.6,69.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911aac83-de2f-40c3-ab2d-34023974bf14,476,1,00:09:20.453,9,20,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,1.06388,,9b52c6f4-3790-4e52-84c7-0d4ad9e3aa0d,5470.0,Ivan Rakitić,13.0,Right Center Midfield,72.6,69.7,5213.0,Gerard Piqué Bernabéu,19.773973,-2.4241898,1.0,Ground Pass,57.7,56.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f729a0e-9d85-48bc-92e3-9d2017ac6761,479,1,00:09:22.236,9,22,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,1.304009,,484c519e-d9c9-4b50-9017-264409259aa2,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,58.1,54.2,5506.0,Javier Alejandro Mascherano,21.909359,-1.2981392,1.0,Ground Pass,64.0,33.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fec7a93-98d7-4a3c-be3b-47401672d2fb,482,1,00:09:25.493,9,25,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,1.032395,,b111728d-1573-41bd-bdf5-34181f8947ad,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,67.6,22.6,5211.0,Jordi Alba Ramos,18.607794,-1.1793123,1.0,Ground Pass,74.7,5.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e66809-c60b-436d-8dfd-40b889e740de,485,1,00:09:27.945,9,27,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,0.826054,,d13d77ff-3b73-4378-bfda-2ea64924fe2a,5211.0,Jordi Alba Ramos,6.0,Left Back,74.7,3.9,5216.0,Andrés Iniesta Luján,5.9135437,1.6384894,1.0,Ground Pass,74.3,9.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0b29ff6-dbc5-46b4-b159-0709e8d1ca34,488,1,00:09:29.107,9,29,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,0.612021,,d37a1c16-684c-4e23-a6db-e8c2addf726c,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,73.0,11.7,5506.0,Javier Alejandro Mascherano,11.374533,-3.027052,1.0,Ground Pass,61.7,10.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18f9d289-7b46-4af8-9b01-2d031b89bdfc,491,1,00:09:31.947,9,31,30,Pass,21,217,Barcelona,3,From Free Kick,217,Barcelona,3.665124,,30885bc4-7299-42a0-ae4c-e533b80e133b,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,62.5,22.6,4324.0,Daniel Alves da Silva,62.50504,1.1558208,3.0,High Pass,87.7,79.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e8771a2-b289-4610-aef6-c6847b52b9e1,506,1,00:09:57.086,9,57,30,Pass,23,217,Barcelona,1,Regular Play,217,Barcelona,0.940712,,fa008173-9e9d-45f6-a7be-2f8171178091,4324.0,Daniel Alves da Silva,2.0,Right Back,52.4,73.3,5216.0,Andrés Iniesta Luján,19.106281,-1.423718,1.0,Ground Pass,55.2,54.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fd3a293-bfed-46bb-a84d-d232db5546b7,513,1,00:10:04.661,10,4,30,Pass,23,217,Barcelona,1,Regular Play,217,Barcelona,1.682325,,c1abcff1-fe86-406e-adcc-daf3b68528ae,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.0,46.2,5211.0,Jordi Alba Ramos,34.012497,-1.2815924,1.0,Ground Pass,65.7,13.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
