id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,counterpress,ball_receipt,clearance,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,duel,out,dribble,foul_won,interception,foul_committed,ball_recovery,block,substitution,50_50,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_advantage,foul_won_advantage,location,player,position,dribble_nutmeg,dribble_overrun,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_4,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,pass_switch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_head,pass_aerial_won,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,pass_cut_back,foul_committed_offensive,foul_won_defensive,pass_cross,pass_goal_assist
767e7ca2-2eac-4b15-9da5-334d6ce9ae6c,2595,2,00:09:19.541,54,19,30,Pass,105,217,Barcelona,1,Regular Play,217,Barcelona,0.747366,,f4859ca3-0ec7-4cbb-a65e-e33c89e020e4,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,76.7,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,8.302409,0.024091724,1.0,Ground Pass,85.0,70.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ae98c8a-1c76-4c39-b324-9fc919098729,2598,2,00:09:20.328,54,20,30,Pass,105,217,Barcelona,1,Regular Play,217,Barcelona,0.598726,,e36aa076-116b-4795-8898-1313ebb82663,5470.0,Ivan Rakitić,13.0,Right Center Midfield,85.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.7252245,-3.0695527,1.0,Ground Pass,75.3,69.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2e937bf-e7db-4436-8e36-12e024a831b5,2602,2,00:09:22.094,54,22,30,Pass,105,217,Barcelona,1,Regular Play,217,Barcelona,1.0895,,2c8861da-d5f9-4435-837f-fa2bf79781c0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,77.1,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,11.85327,-0.4825133,1.0,Ground Pass,87.6,63.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5720f5f-fa1a-42e3-b123-0bd2f22d4685,2606,2,00:09:26.067,54,26,30,Pass,105,217,Barcelona,1,Regular Play,217,Barcelona,1.0974,,389c703b-59d9-41b1-87c5-d3d085306e9d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,91.1,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,10.47855,1.801887,1.0,Ground Pass,88.7,76.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ce7456b-e584-44e0-b229-b88921d62e47,2609,2,00:09:27.204,54,27,30,Pass,105,217,Barcelona,1,Regular Play,217,Barcelona,0.79302,,6fe2271b-254e-4e56-869a-8c4e2ab6a91a,6593.0,Martín Montoya Torralbo,2.0,Right Back,88.7,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.658863,-2.0630076,1.0,Ground Pass,81.3,62.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a30eaae-b8a0-4bc0-ad90-c24ca00f609f,2612,2,00:09:29.407,54,29,30,Pass,105,217,Barcelona,1,Regular Play,217,Barcelona,1.093759,,f429756e-ac2d-4ea1-851e-aed86abb99c6,5470.0,Ivan Rakitić,13.0,Right Center Midfield,81.3,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,31.34358,-1.4460456,1.0,Ground Pass,85.2,31.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca63e48b-056a-40d5-96ee-c012a2eaef22,2615,2,00:09:32.631,54,32,30,Pass,105,217,Barcelona,1,Regular Play,217,Barcelona,2.2044,,ed756647-7f1e-4d2b-87df-d4eb0082e269,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,84.8,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,38.109577,-0.7259886,1.0,Ground Pass,113.3,1.6,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d24db80b-d7a2-4266-ac7c-9fd7d368defa,2619,2,00:09:52.458,54,52,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,2.4261,,9d99f546-25de-47c1-ab77-edeb232d8b2a,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,81.5,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c17105-cb05-4911-a829-68a30a11c8a8,,,5506.0,Javier Alejandro Mascherano,13.179529,2.4206214,1.0,Ground Pass,71.6,21.6,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031030d1-d391-4c90-bdaa-1f74efec98b3,2622,2,00:09:54.924,54,54,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,2.0823,,816c3dd9-147e-4902-9dad-090192d63d41,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,71.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,21.064663,1.3603661,1.0,Ground Pass,76.0,43.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805d8769-1ac5-40c2-af3b-397b7bbee371,2625,2,00:09:58.960,54,58,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,0.815126,,c49045ed-bd2c-455c-b477-4ad2c7188551,5470.0,Ivan Rakitić,13.0,Right Center Midfield,78.5,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.292637,-1.863429,1.0,Ground Pass,73.8,31.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5d34d93-d62e-453b-97a2-99ac9a188090,2628,2,00:10:00.999,55,0,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,0.5882,,1a25a05f-0a4b-45cd-8ef1-4df5fa7d1b06,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,74.7,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.454529,0.12102722,1.0,Ground Pass,82.1,34.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61eea3b3-09be-4d9c-9ace-ccd17a37a817,2632,2,00:10:01.627,55,1,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,0.971,,2f5014a8-6f2b-4a8c-93da-30559cb56c81,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.8,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.3552704,-0.7661698,1.0,Ground Pass,86.1,30.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f78b43fb-9f10-4484-a089-727c601be03c,2635,2,00:10:05.165,55,5,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,2.3919,,2479ae4b-5cf4-4f85-9739-fc09de807a95,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,103.4,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,21.22687,-0.9527374,1.0,Ground Pass,115.7,14.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ea5143d-7d45-4a1c-aec0-fe5b5661db79,2638,2,00:10:08.142,55,8,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,1.113313,,b719f1b5-e6b8-45a0-85d5-ee4bd5103e6f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,115.7,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,18.497837,-3.0386965,1.0,Ground Pass,97.3,12.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd28484-437a-40b6-9a41-de574fbe33fc,2645,2,00:10:11.260,55,11,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,1.500492,,8647df8d-7190-4ec9-908f-10fe2baf1964,5211.0,Jordi Alba Ramos,6.0,Left Back,103.2,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,15.81455,1.8725495,1.0,Ground Pass,98.5,32.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c500fe-5950-4510-981c-7c5f36d62828,2648,2,00:10:12.841,55,12,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,1.0047,,6bc31cdd-b0e6-4efb-b55a-075e5037f71d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,98.1,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.8,3.1415927,1.0,Ground Pass,86.3,32.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559c157-e9ce-451c-8c72-92079a9a52b1,2651,2,00:10:14.401,55,14,30,Pass,107,217,Barcelona,1,Regular Play,217,Barcelona,1.597975,,dd2612b7-2f8a-441a-947a-d43ac97aac0b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,86.1,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,21.805046,1.3158069,1.0,Ground Pass,91.6,55.7,40.0,Right Foot,,,,,,,,,,,,5fd46c85-8519-41b8-9c43-0e2d900549dd,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425817fe-beb0-481a-8157-b0023ca0b930,2667,2,00:11:01.684,56,1,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,1.088019,,aab0cc9e-34f9-4515-9141-16737a5a74e5,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,35.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,18.632498,1.1623809,1.0,Ground Pass,43.0,45.8,40.0,Right Foot,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8f63ee1-701e-452d-bcbd-9094dffb3564,2670,2,00:11:03.752,56,3,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,1.468498,,91fa56b1-c759-4106-ae4f-0ff607200b8c,5470.0,Ivan Rakitić,13.0,Right Center Midfield,43.0,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,30.176315,1.1976744,1.0,Ground Pass,54.0,73.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be28d4b5-52b5-4e5e-95a5-40556aebd92a,2673,2,00:11:06.180,56,6,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,1.34929,,44ff6b26-c333-49bf-9030-7e942fc5c932,6593.0,Martín Montoya Torralbo,2.0,Right Back,54.4,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,16.835974,0.06538286,1.0,Ground Pass,71.2,75.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa09f6e-945e-4c6c-8f2d-726fc3ae4b5e,2677,2,00:11:10.148,56,10,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,1.366016,,3a200f99-e630-419f-b526-a05d79a667e2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,67.7,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.040419,-3.0518346,1.0,Ground Pass,57.7,74.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7536156a-29c1-4ea2-8e07-e8d982a35bde,2680,2,00:11:12.297,56,12,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,1.066017,,30fbf6b7-03e1-485d-a676-62e946fc4e07,5470.0,Ivan Rakitić,13.0,Right Center Midfield,57.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,23.40299,-1.2625585,1.0,Ground Pass,64.8,51.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e893a9c-0f62-4d67-9320-7097cd0c6f8d,2683,2,00:11:16.361,56,16,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,1.199169,,c05ad245-ad96-4892-8e0a-fd65dffa7939,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,72.2,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2db8a1-e5d5-4fcf-af7d-ee67d95307fd,,,5211.0,Jordi Alba Ramos,24.42376,-0.4856221,3.0,High Pass,93.8,30.6,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbcda22b-5a3e-43f0-814a-d64d77a0c179,2710,2,00:11:28.341,56,28,30,Pass,111,217,Barcelona,1,Regular Play,217,Barcelona,0.79227,,a89d70ea-9a3c-4579-936e-7f74f011d75c,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,91.4,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.430724,-1.4940244,1.0,Ground Pass,92.2,43.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7c2750a-f13a-4753-a471-90865b31f563,2715,2,00:11:29.924,56,29,30,Pass,111,217,Barcelona,1,Regular Play,217,Barcelona,1.515,,47531a7e-6b67-4b95-8824-fab34356d9c3,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,91.8,42.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5a80fc94-7396-4a2a-8fbd-b16a675028d1,,,5216.0,Andrés Iniesta Luján,15.6285,-1.442473,1.0,Ground Pass,93.8,26.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
