id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper,out,clearance,ball_recovery,block,substitution,miscontrol,pass,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,related_events,related_events_2,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,duel_type_id,duel_type_name,pass_goal_assist,shot_open_goal
db61b30f-76d4-45d8-a880-9a6692573c4a,3001,2,00:22:13.397,67,13,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.6607,,e8cb27e7-c7ba-4a24-a97a-8ddedcb93ba9,,5211,Jordi Alba Ramos,6,Left Back,78.8,4.7,5470.0,Ivan Rakitić,7.1168814,1.9147655,1.0,Ground Pass,76.4,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c47fa30-5928-4a1f-8783-366e3307172b,3004,2,00:22:14.098,67,14,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.76162,,3b177a5e-17ed-4be1-97fb-2d89057aa599,,5470,Ivan Rakitić,15,Left Center Midfield,76.4,11.4,5211.0,Jordi Alba Ramos,7.746612,-1.3759325,1.0,Ground Pass,77.9,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a21a56e-b21d-42ee-a9eb-9d8a53ec0f44,3007,2,00:22:16.240,67,16,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.9125,,6dd66220-95ad-4c34-abeb-1ce982dc0c55,,5211,Jordi Alba Ramos,6,Left Back,76.6,4.4,5246.0,Luis Alberto Suárez Díaz,9.15478,0.70033264,1.0,Ground Pass,83.6,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b7e80b-48c9-4bec-a064-a2f5536a7986,3011,2,00:22:17.193,67,17,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.058719,,470c1c1d-b392-4220-8bd7-118006f9935d,cd7fb35c-c43c-480b-94e8-65240f8ac134,5246,Luis Alberto Suárez Díaz,23,Center Forward,83.4,11.1,5211.0,Jordi Alba Ramos,10.247438,-2.6430247,1.0,Ground Pass,74.4,6.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d4a1f35-6b27-4653-83d7-82ffe4c04af9,3014,2,00:22:19.113,67,19,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.7957,,00af4ee6-261e-4f40-a45d-cb5b7373665f,,5211,Jordi Alba Ramos,6,Left Back,75.2,6.5,5246.0,Luis Alberto Suárez Díaz,6.264982,0.14415438,1.0,Ground Pass,81.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1527bfa-0f14-42f9-8dca-e4c5af27e172,3018,2,00:22:19.949,67,19,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.788494,,2875fb88-62ce-4d23-8fdb-ea0a7a32f4a9,3a088b05-01aa-4513-a909-8869e0eb3121,5246,Luis Alberto Suárez Díaz,23,Center Forward,81.1,7.9,4320.0,Neymar da Silva Santos Junior,7.0434365,-2.2455373,1.0,Ground Pass,76.7,2.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370df4dc-b21b-47e4-baee-44faccf1e42a,3022,2,00:22:21.534,67,21,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.052832,,b1a454f4-c02a-4834-a1e3-6f51d86196f9,d783adfa-7d67-4320-9746-fed38883aeb7,4320,Neymar da Silva Santos Junior,21,Left Wing,73.8,2.2,5470.0,Ivan Rakitić,9.272001,1.8550218,1.0,Ground Pass,71.2,11.1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14f3ea7e-6c29-45ff-ac50-dbd92568219c,3025,2,00:22:22.627,67,22,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.8469,,a200b27d-d62e-435d-8ead-8ba70a771420,,5470,Ivan Rakitić,15,Left Center Midfield,70.6,11.4,4320.0,Neymar da Silva Santos Junior,5.903389,-1.7582254,2.0,Low Pass,69.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e37e3f93-3be2-4024-9777-d12d5afebce2,3034,2,00:22:27.133,67,27,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.720116,,814a8117-c22b-4956-b254-92d5d65d53b3,,4320,Neymar da Silva Santos Junior,21,Left Wing,67.4,21.3,,,14.50655,1.8358392,1.0,Ground Pass,63.6,35.3,,,77.0,Unknown,,True,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680793ba-6346-4d61-8a0a-83c6088e1527,3037,2,00:22:43.559,67,43,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,2.382823,,d565c00f-05ef-44a0-9a04-4452428a0a06,,5470,Ivan Rakitić,15,Left Center Midfield,63.3,20.2,5213.0,Gerard Piqué Bernabéu,26.782457,1.6492864,1.0,Ground Pass,61.2,46.9,62.0,Free Kick,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70bb0b2c-0a93-4575-a5f3-95f266f56ddb,3039,2,00:22:46.197,67,46,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.419521,,5e3e06f8-abd3-418f-89e1-48e2080356f4,,5213,Gerard Piqué Bernabéu,3,Right Center Back,61.8,45.7,10609.0,Jérémy Mathieu,24.654613,-1.7833061,1.0,Ground Pass,56.6,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50850599-1d92-439c-b246-a1b2376feed8,3042,2,00:22:47.831,67,47,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.6794,,2e736558-c44e-4327-abd1-dc5eb244edbc,,10609,Jérémy Mathieu,5,Left Center Back,56.6,21.2,4320.0,Neymar da Silva Santos Junior,18.399185,-0.8816252,1.0,Ground Pass,68.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6733bcb4-962b-408c-a64e-f4fe75a676f2,3045,2,00:22:49.614,67,49,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.4402,,dfea9690-91db-4825-9251-b07258ffee26,,4320,Neymar da Silva Santos Junior,21,Left Wing,68.3,7.0,10609.0,Jérémy Mathieu,15.922626,2.3162158,1.0,Ground Pass,57.5,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40b56014-75b9-4e82-aa6b-ee0b8513546d,3048,2,00:22:51.733,67,51,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.200849,,5d4b2856-bbf8-4a7a-b57e-6c52868da577,,10609,Jérémy Mathieu,5,Left Center Back,56.1,18.1,4320.0,Neymar da Silva Santos Junior,15.590061,-0.9632233,1.0,Ground Pass,65.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1def7fdc-dc6e-4636-855b-3487ce2486d0,3052,2,00:22:53.569,67,53,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,2.1214,,2626d053-3f8f-42aa-bbfc-316faa7cd9eb,606f868d-2b68-47e4-9259-92386289ef50,4320,Neymar da Silva Santos Junior,21,Left Wing,64.2,4.4,10609.0,Jérémy Mathieu,18.96365,2.3934906,1.0,Ground Pass,50.3,17.3,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12c42b08-c051-4a8c-a312-c4e06abb5220,3055,2,00:22:55.771,67,55,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.633271,,f872c8dd-3853-4acf-8435-77e01c30371e,,10609,Jérémy Mathieu,5,Left Center Back,49.7,17.5,5213.0,Gerard Piqué Bernabéu,31.057528,1.8446732,1.0,Ground Pass,41.3,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69902fa4-15d7-445e-9fd9-88a54f582b52,3058,2,00:22:58.327,67,58,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.189969,,7c56c46a-7859-4d67-b4e8-96af1877fe47,,5213,Gerard Piqué Bernabéu,3,Right Center Back,43.2,48.6,5203.0,Sergio Busquets i Burgos,21.102133,-0.6577182,1.0,Ground Pass,59.9,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d772b19c-b7d9-4169-9354-105f27047e3b,3061,2,00:23:03.158,68,3,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,0.7435,,eb3ca564-b779-4cd6-bede-32aee485b553,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.6,41.9,20131.0,Xavier Hernández Creus,10.340696,1.735945,1.0,Ground Pass,65.9,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
