id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,dribble,goalkeeper,interception,counterpress,duel,clearance,shot,off_camera,foul_committed,foul_won,miscontrol,out,ball_recovery,substitution,block,injury_stoppage,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,pass_cross,pass_cut_back,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,pass_deflected,related_events_4,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,pass_through_ball,dribble_overrun,clearance_aerial_won,clearance_left_foot,miscontrol_aerial_won,interception_outcome_id,interception_outcome_name,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,pass_no_touch,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,ball_recovery_recovery_failure,block_offensive,pass_goal_assist
ab86eb01-1e17-4eae-bed4-8da1b82c1e2e,428,1,00:08:15.170,8,15,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,0.812789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c89745-08f4-4feb-b208-026ca0437c65,5211.0,Jordi Alba Ramos,6.0,Left Back,83.9,1.0,5203.0,Sergio Busquets i Burgos,8.935883,2.5877383,3.0,High Pass,76.3,5.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f977654-dc80-4596-be24-ff6590f0513d,431,1,00:08:16.312,8,16,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,0.587577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b249bf-339f-489c-b125-3dba9480d76d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,76.3,5.7,5211.0,Jordi Alba Ramos,3.3970575,-0.82704073,1.0,Ground Pass,78.6,3.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39b11e4d-6556-4aaa-b390-0a4860b78064,435,1,00:08:19.029,8,19,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,1.260516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3eae5728-0ec9-493b-9621-f748938bb166,5211.0,Jordi Alba Ramos,6.0,Left Back,64.9,4.9,10609.0,Jérémy Mathieu,15.133077,-3.075464,1.0,Ground Pass,49.8,3.9,,,40.0,Right Foot,fdf08f0a-b9fa-405f-bf2c-4c20c2068ea0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e081338d-4bdd-41d3-92b6-1e5f657ca3df,444,1,00:08:23.699,8,23,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,0.814727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,979b1b65-ff40-4309-94c8-65b770cc972c,10609.0,Jérémy Mathieu,5.0,Left Center Back,59.4,12.0,5203.0,Sergio Busquets i Burgos,7.7833157,-0.8217458,1.0,Ground Pass,64.7,6.3,,,40.0,Right Foot,d91cd77c-105d-4739-9dc4-1d7b5d088957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c846ac67-390e-40a3-aa8a-7e4e7898acb1,447,1,00:08:24.830,8,24,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,1.773137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2272efe-0e8c-4e90-8846-fca2bba5a309,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.7,6.3,5470.0,Ivan Rakitić,37.426193,1.5333806,1.0,Ground Pass,66.1,43.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb496925-7536-4561-a3c0-dee605819aa4,450,1,00:08:30.201,8,30,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,1.652185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726db0dd-7fd5-4020-9997-3de557633da6,5470.0,Ivan Rakitić,13.0,Right Center Midfield,84.3,54.1,6593.0,Martín Montoya Torralbo,24.732367,0.47449708,1.0,Ground Pass,106.3,65.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fb09ead-3225-4852-b0e2-9a74edf17f2b,453,1,00:08:32.491,8,32,30,Pass,21,217,Barcelona,4,From Throw In,217,Barcelona,0.341135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333f4675-0ad5-402c-b2f2-474ca53d8ee7,6593.0,Martín Montoya Torralbo,2.0,Right Back,106.8,65.6,,,7.083784,-0.72547,2.0,Low Pass,112.1,60.9,,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ca2fb81-9b8c-470e-8d2c-b9212c239b72,455,1,00:08:58.447,8,58,30,Pass,22,217,Barcelona,2,From Corner,217,Barcelona,1.6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c940312b-14e6-41ab-9191-17196e2fe834,5470.0,Ivan Rakitić,13.0,Right Center Midfield,120.0,80.0,,,38.451267,-1.7936965,3.0,High Pass,111.5,42.5,61.0,Corner,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee449cd1-c114-422a-be75-4bf48fb36451,458,1,00:09:04.603,9,4,30,Pass,22,217,Barcelona,2,From Corner,217,Barcelona,2.537996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8a906880-86f0-45d8-a10b-db48fcbfaa5f,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,67.9,55.7,10609.0,Jérémy Mathieu,24.130478,-2.1496038,1.0,Ground Pass,54.7,35.5,66.0,Recovery,38.0,Left Foot,f3845e7c-0a8c-47b7-8e56-1a1cd756abc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1fa0566-be0d-4c0f-891a-d7e495d1123a,462,1,00:09:08.550,9,8,30,Pass,22,217,Barcelona,2,From Corner,217,Barcelona,1.796544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c25cd621-d4ee-4db5-9641-b24ec2b123ae,10609.0,Jérémy Mathieu,5.0,Left Center Back,50.8,31.4,5506.0,Javier Alejandro Mascherano,20.13579,1.5111656,2.0,Low Pass,52.0,51.5,,,40.0,Right Foot,e102bc6a-5fa0-46d1-955c-c3a97cd69ab1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbd452af-18ca-4f3e-a342-d4d7d475f69f,465,1,00:09:11.623,9,11,30,Pass,22,217,Barcelona,2,From Corner,217,Barcelona,5.383974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b41c74b-aa1c-458b-8ed9-17ab48cad32b,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,52.0,51.5,3958.0,Pedro Eliezer Rodríguez Ledesma,72.46861,-0.7444055,3.0,High Pass,105.3,2.4,,,40.0,Right Foot,,,,,76.0,Pass Offside,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb829330-5575-4904-bff5-ef5b179c2a4d,498,1,00:10:37.228,10,37,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,2.202697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44d757f-2849-421c-9bca-0268f6c48a49,10609.0,Jérémy Mathieu,5.0,Left Center Back,20.4,38.6,5216.0,Andrés Iniesta Luján,22.831556,0.05258306,1.0,Ground Pass,43.2,39.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c88dea6a-b49f-4af2-aa37-47a8a40f51a3,502,1,00:10:39.510,10,39,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,1.05572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,06e08c4d-bc0e-4e07-8874-faf7c7ff507a,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,43.2,40.6,5503.0,Lionel Andrés Messi Cuccittini,10.9018345,0.018346565,1.0,Ground Pass,54.1,40.8,,,38.0,Left Foot,a1342aa1-6ce9-4cde-a15f-72a4789e4efc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831d4cdf-ac71-4b33-929e-9ffe7346bd5f,505,1,00:10:40.606,10,40,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,1.415934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d65673e8-bdce-4410-8122-fc32257b72b8,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,54.1,40.8,6616.0,Munir El Haddadi Mohamed,18.420097,-1.6850506,1.0,Ground Pass,52.0,22.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ecc2428-dd3b-43e9-b914-ddc5d04bc18f,508,1,00:10:42.062,10,42,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,2.764373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa781fbe-c999-4fbf-96d8-c0a0666e9bed,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,52.0,22.5,3958.0,Pedro Eliezer Rodríguez Ledesma,41.85236,0.9861072,3.0,High Pass,75.1,57.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1977e99-4d96-4bfc-b6c8-2b47c23d1982,511,1,00:10:49.863,10,49,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,3.526965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d598643-dd97-4b8f-a52b-5727f422ba4e,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,82.0,55.7,5503.0,Lionel Andrés Messi Cuccittini,30.910355,-0.025884185,1.0,Ground Pass,112.9,54.9,,,38.0,Left Foot,21f15da6-27d9-4f1e-a35b-9474a4c3016e,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ed1c96-6527-4216-a557-705e8896a857,518,1,00:11:17.149,11,17,30,Pass,27,217,Barcelona,4,From Throw In,217,Barcelona,1.122936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dad0b8e-9117-43f9-ad60-93c0c5a03806,5211.0,Jordi Alba Ramos,6.0,Left Back,57.5,1.0,3958.0,Pedro Eliezer Rodríguez Ledesma,11.650322,0.57133746,3.0,High Pass,67.3,7.3,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fc370b5-23e7-4df7-836f-3f3e7e66f2f2,522,1,00:11:18.352,11,18,30,Pass,27,217,Barcelona,4,From Throw In,217,Barcelona,0.732564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5cb95de6-9fb0-4d4d-803b-4ffdbdcf1606,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,66.5,6.3,5211.0,Jordi Alba Ramos,8.316851,-2.8236444,2.0,Low Pass,58.6,3.7,,,40.0,Right Foot,e68b1fbb-8b98-44c9-9523-6dac082de158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820fa117-3b7b-47d1-b62e-d5672be84c9c,526,1,00:11:19.739,11,19,30,Pass,27,217,Barcelona,4,From Throw In,217,Barcelona,1.306035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7ad3ae66-7749-4d93-9483-27fe1f4996a6,5211.0,Jordi Alba Ramos,6.0,Left Back,52.0,4.5,10609.0,Jérémy Mathieu,18.380697,2.8490937,1.0,Ground Pass,34.4,9.8,,,38.0,Left Foot,bbe6f439-ff72-42e7-bfa1-0fd6d99e56b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d8c20b6-0687-45b6-b93c-eeae30a2c547,529,1,00:11:21.310,11,21,30,Pass,27,217,Barcelona,4,From Throw In,217,Barcelona,1.687432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab0ba075-754f-4c25-9e09-b721d2f965e5,10609.0,Jérémy Mathieu,5.0,Left Center Back,34.4,9.8,5506.0,Javier Alejandro Mascherano,21.3244,1.7930257,1.0,Ground Pass,29.7,30.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22bd55db-f34f-49c0-b68e-6c1e829fca44,532,1,00:11:25.895,11,25,30,Pass,27,217,Barcelona,4,From Throw In,217,Barcelona,1.255504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab3dab02-75fc-4253-a57e-e1fe7e3f797a,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,37.7,42.7,6593.0,Martín Montoya Torralbo,30.421703,1.2428088,1.0,Ground Pass,47.5,71.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4691208-8b70-4d9e-b2d0-55056add85ec,536,1,00:11:28.317,11,28,30,Pass,27,217,Barcelona,4,From Throw In,217,Barcelona,1.599792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c5cd7312-98d5-4dbf-8843-f5b15aaa0e88,6593.0,Martín Montoya Torralbo,2.0,Right Back,50.0,73.5,5470.0,Ivan Rakitić,16.916855,0.16028963,1.0,Ground Pass,66.7,76.2,,,40.0,Right Foot,e109bc8a-d351-4e8f-9910-868f101a9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
