id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,interception,counterpress,duel,off_camera,out,clearance,dribble,ball_recovery,shot,goalkeeper,foul_won,foul_committed,block,50_50,bad_behaviour,substitution,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_deflected,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,pass_cut_back,pass_inswinging,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,dribble_overrun,related_events_3,ball_recovery_offensive,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_switch,pass_aerial_won,related_events_4,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,pass_goal_assist,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
87eb62a7-62fd-4b0c-ae6d-09b7c0d63274,37,1,00:00:29.771,0,29,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.9482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0846dab2-23c1-4ab3-9805-f6edb6365fb7,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,77.5,10.5,4320.0,Neymar da Silva Santos Junior,12.801562,-0.5055811,1.0,Ground Pass,88.7,4.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523b69b7-66f0-4859-8e6f-4eb15da6714e,41,1,00:00:33.398,0,33,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.8084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5c10a4-03b2-48c9-8d39-71d9c4e9ece4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.7,6.5,5246.0,Luis Alberto Suárez Díaz,13.6,1.5707964,1.0,Ground Pass,90.7,20.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967d3d28-b364-493c-b231-afc56d070fe6,43,1,00:00:34.206,0,34,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c14a72-9ad3-48be-81c1-3d42749253f9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,91.1,20.7,5211.0,Jordi Alba Ramos,14.242542,-2.4207811,1.0,Ground Pass,80.4,11.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef66041f-49c9-45c4-85ed-70ac0f576623,45,1,00:00:35.530,0,35,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.9747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf093bf9-ec9e-47e3-b848-ec85e2bc7710,5211.0,Jordi Alba Ramos,6.0,Left Back,80.1,10.7,4320.0,Neymar da Silva Santos Junior,8.713208,1.0146301,1.0,Ground Pass,84.7,18.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e24dac6e-ac9b-47ab-a6b2-29701712859d,48,1,00:00:37.663,0,37,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fa8c269-1f3d-4026-b36c-7f6b45ac147a,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.7,18.1,5216.0,Andrés Iniesta Luján,8.655634,0.86718255,1.0,Ground Pass,90.3,24.7,40.0,Right Foot,,,ffea56dc-2918-4f73-8ddc-c93259eb20dd,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91133412-af61-415f-aa07-6b53ad24e547,59,1,00:00:59.457,0,59,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.093523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623770f-d3be-434f-9d27-b00ab1d6c8ea,5470.0,Ivan Rakitić,13.0,Right Center Midfield,36.2,63.1,5506.0,Javier Alejandro Mascherano,11.001818,-2.042574,1.0,Ground Pass,31.2,53.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e6b0ef5-b067-4795-9dbd-c938b77e35e3,62,1,00:01:01.937,1,1,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95e07edc-79ce-41ee-99e6-9d6c56fdbb6a,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,31.4,53.3,10609.0,Jérémy Mathieu,28.420063,-1.8524792,1.0,Ground Pass,23.5,26.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35b1cc33-ec47-4864-a5b3-f29d2e06ba76,65,1,00:01:05.357,1,5,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa2297de-2271-4c96-ae97-a0a29e892487,10609.0,Jérémy Mathieu,5.0,Left Center Back,29.0,20.9,5211.0,Jordi Alba Ramos,17.889942,-1.1196481,1.0,Ground Pass,36.8,4.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005f8d3-2378-4552-bf11-625270db9a10,69,1,00:01:09.923,1,9,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.40779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,06fb31d8-25c6-468e-9741-54571d63c083,5211.0,Jordi Alba Ramos,6.0,Left Back,35.4,17.2,5213.0,Gerard Piqué Bernabéu,35.388275,1.88093,1.0,Ground Pass,24.6,50.9,38.0,Left Foot,,,67ea106c-fd3c-4274-810f-67dce7aa4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885c6405-27e6-41ec-8316-694261f3441d,73,1,00:01:18.011,1,18,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.112253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3788c15c-e08a-4eda-b6d8-78d6386479ba,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.3,55.2,5503.0,Lionel Andrés Messi Cuccittini,25.4637,0.99804306,1.0,Ground Pass,64.1,76.6,40.0,Right Foot,,,5a5707c4-53e6-4390-971c-5a1d35f32a1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdb30e3c-68d9-45c8-a27b-757fb58246e1,77,1,00:01:20.890,1,20,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.478067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9964e9d2-d82a-40ab-bd94-d94ccb5f3609,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,65.0,75.4,5246.0,Luis Alberto Suárez Díaz,25.682678,-0.49499622,2.0,Low Pass,87.6,63.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66ab4234-2166-45bf-acd6-e95ad5410e66,80,1,00:01:23.174,1,23,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.17963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccc0767e-d102-43a1-a190-2cabba68b578,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,87.8,66.0,5470.0,Ivan Rakitić,7.2401657,2.1396441,2.0,Low Pass,83.9,72.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fcaf64-8f33-4dc3-8180-734f587557a8,84,1,00:01:25.262,1,25,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,065839ad-da3a-4b6d-b221-e283ff0d2625,5470.0,Ivan Rakitić,13.0,Right Center Midfield,93.1,74.1,5246.0,Luis Alberto Suárez Díaz,7.206941,0.5070985,1.0,Ground Pass,99.4,77.6,40.0,Right Foot,,,523b40ce-41d3-4574-b1de-fc957b86c235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158d48a-460b-4acd-b4b3-0a4a86c6d685,87,1,00:01:26.397,1,26,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.8399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c1ad3f-1aae-4153-9282-1aed2523576b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,99.4,77.6,5470.0,Ivan Rakitić,5.3935146,-1.7572832,2.0,Low Pass,98.4,72.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e344af1e-8b97-42ad-b581-14be27396f74,102,1,00:01:46.565,1,46,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,2.9289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,a2b0ec5b-4526-4a95-bed6-fab040f0dbbb,4324.0,Daniel Alves da Silva,2.0,Right Back,86.5,80.0,5213.0,Gerard Piqué Bernabéu,30.556505,-2.7057564,2.0,Low Pass,58.8,67.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc76c0ab-2904-4bb5-b47c-51fc4bc8ecfe,104,1,00:01:50.204,1,50,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,0.9402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a2e6cd3-cb2c-4ce9-9330-34189143c37f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,62.1,67.1,5506.0,Javier Alejandro Mascherano,11.2445545,-0.67196316,1.0,Ground Pass,70.9,60.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f06287f6-ba95-4a24-a3a0-64c05fc883e7,106,1,00:01:51.144,1,51,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,1.471824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ec46b9-7fa3-4be1-82ec-ea51cb21a770,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,70.5,59.9,5213.0,Gerard Piqué Bernabéu,14.205632,2.1861358,1.0,Ground Pass,62.3,71.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dd195c5-30bc-42a9-a70e-4702e0d0e934,109,1,00:01:53.013,1,53,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,1.416455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bef506b-0305-405c-9a90-32b2f6f3b78d,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,62.3,71.5,5470.0,Ivan Rakitić,22.095474,0.25156474,1.0,Ground Pass,83.7,77.0,40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a950f83a-f1ce-419c-8582-c8f869462c65,114,1,00:01:55.701,1,55,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,0.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,336abf1e-5715-44ed-aa6d-0387b0092fe4,5470.0,Ivan Rakitić,13.0,Right Center Midfield,84.8,75.6,5503.0,Lionel Andrés Messi Cuccittini,5.6648035,-1.2099595,1.0,Ground Pass,86.8,70.3,40.0,Right Foot,,,8bf76598-1ab3-41bd-bfe8-e44c20316d04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632054b7-e60d-4f62-b01f-06209695770f,116,1,00:01:56.474,1,56,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,0.2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd379f4-84bc-4c6a-97f8-ab4aa1ec8830,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,86.8,70.3,5470.0,Ivan Rakitić,4.7010636,2.082027,1.0,Ground Pass,84.5,74.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc01a8d-12a3-482f-9524-778864fa1c78,119,1,00:01:59.137,1,59,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,0.955207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ea4b2ca-08c6-4a58-8443-f615ffbfb32b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,84.5,74.4,5506.0,Javier Alejandro Mascherano,15.286922,-2.1842017,1.0,Ground Pass,75.7,61.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0df2738-7ac4-4f3a-a3ce-7b90556a994c,122,1,00:02:01.139,2,1,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,0.592654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b082668a-5062-4173-bd34-69828e36a05f,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,75.7,61.9,5216.0,Andrés Iniesta Luján,28.251194,-1.6310072,1.0,Ground Pass,74.0,33.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf5c21b-e72f-4a81-827b-522dabcfb1c2,126,1,00:02:07.555,2,7,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,1.2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1275d4aa-6735-40ee-a5e3-7f5095277f4f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,97.6,15.2,5246.0,Luis Alberto Suárez Díaz,8.860023,2.2120402,1.0,Ground Pass,92.3,22.3,40.0,Right Foot,,,6e768370-c0b0-472c-a831-e74dba5c3c06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ff8bc73-a049-4e4c-9ebf-fc3840d6ac49,129,1,00:02:08.927,2,8,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,1.362255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd020d3c-4d54-45c5-af85-350a051f48ff,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,92.2,22.3,5216.0,Andrés Iniesta Luján,20.97737,-0.08591241,3.0,High Pass,113.1,20.5,38.0,Left Foot,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
