index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
5,1,0,1,30,Barcelona,Pass,2,From Kick Off,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,60.0,40.0,5503.0,Lionel Andrés Messi Cuccittini,3.471311,1.0,Ground Pass,59.3,43.4,Right Foot,
8,1,0,2,30,Barcelona,Pass,2,From Kick Off,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,59.3,44.0,5203.0,Sergio Busquets i Burgos,13.004999,1.0,Ground Pass,46.5,41.7,Right Foot,
11,1,0,4,30,Barcelona,Pass,2,From Kick Off,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,45.9,41.0,22102.0,Adriano Correia Claro,34.90229,1.0,Ground Pass,51.8,6.6,Right Foot,
14,1,0,7,30,Barcelona,Pass,2,From Kick Off,22102.0,Adriano Correia Claro,6.0,Left Back,51.4,8.7,5203.0,Sergio Busquets i Burgos,18.993156,1.0,Ground Pass,47.1,27.2,Left Foot,
17,1,0,10,30,Barcelona,Pass,2,From Kick Off,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,45.9,29.0,5506.0,Javier Alejandro Mascherano,25.395472,1.0,Ground Pass,43.7,54.3,Right Foot,
20,1,0,13,30,Barcelona,Pass,2,From Kick Off,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,47.3,53.2,10609.0,Jérémy Mathieu,24.745504,1.0,Ground Pass,48.8,28.5,Right Foot,
23,1,0,16,30,Barcelona,Pass,2,From Kick Off,10609.0,Jérémy Mathieu,5.0,Left Center Back,56.5,20.8,22102.0,Adriano Correia Claro,26.284025,1.0,Ground Pass,77.8,5.4,Right Foot,
26,1,0,19,30,Barcelona,Pass,2,From Kick Off,22102.0,Adriano Correia Claro,6.0,Left Back,77.8,5.4,10609.0,Jérémy Mathieu,25.491175,1.0,Ground Pass,55.0,16.8,Left Foot,
29,1,0,21,30,Barcelona,Pass,2,From Kick Off,10609.0,Jérémy Mathieu,5.0,Left Center Back,56.2,19.8,5203.0,Sergio Busquets i Burgos,12.568612,1.0,Ground Pass,52.8,31.9,Left Foot,
32,1,0,24,30,Barcelona,Pass,2,From Kick Off,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,55.0,42.3,5506.0,Javier Alejandro Mascherano,22.461077,1.0,Ground Pass,62.7,63.4,Right Foot,
35,1,0,27,30,Barcelona,Pass,2,From Kick Off,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,68.1,64.8,4324.0,Daniel Alves da Silva,17.32195,1.0,Ground Pass,81.8,75.4,Right Foot,
38,1,0,29,30,Barcelona,Pass,2,From Kick Off,4324.0,Daniel Alves da Silva,2.0,Right Back,85.8,74.8,5470.0,Ivan Rakitić,10.878419,1.0,Ground Pass,82.3,64.5,Right Foot,
41,1,0,30,30,Barcelona,Pass,2,From Kick Off,5470.0,Ivan Rakitić,15.0,Left Center Midfield,82.3,63.6,4324.0,Daniel Alves da Silva,10.5948105,1.0,Ground Pass,85.8,73.6,Right Foot,
45,1,0,32,30,Barcelona,Pass,2,From Kick Off,4324.0,Daniel Alves da Silva,2.0,Right Back,85.5,75.6,6616.0,Munir El Haddadi Mohamed,3.748333,1.0,Ground Pass,88.2,73.0,Right Foot,Incomplete
48,1,0,39,30,Barcelona,Pass,3,From Throw In,4324.0,Daniel Alves da Silva,2.0,Right Back,82.0,80.0,5470.0,Ivan Rakitić,13.595955,2.0,Low Pass,84.3,66.6,,
51,1,0,40,30,Barcelona,Pass,3,From Throw In,5470.0,Ivan Rakitić,15.0,Left Center Midfield,83.2,67.4,4324.0,Daniel Alves da Silva,8.030566,1.0,Ground Pass,82.5,75.4,Right Foot,
55,1,0,41,30,Barcelona,Pass,3,From Throw In,4324.0,Daniel Alves da Silva,2.0,Right Back,80.4,78.4,6616.0,Munir El Haddadi Mohamed,16.27329,2.0,Low Pass,92.3,67.3,Right Foot,
