id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,dribble,shot,goalkeeper,counterpress,duel,50_50,interception,foul_won,foul_committed,block,substitution,ball_recovery,injury_stoppage,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_switch,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_type_id,pass_type_name,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot,related_events_4,pass_through_ball,clearance_left_foot,pass_cut_back,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,50_50_outcome_id,50_50_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,pass_aerial_won,dribble_nutmeg,shot_end_location_2,shot_aerial_won,foul_won_defensive,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,clearance_aerial_won,interception_outcome_id,interception_outcome_name,dribble_overrun,pass_no_touch,pass_goal_assist
886df841-5fe0-4096-937a-9ea4eabe4403,48,1,00:00:48.499,0,48,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,2.031417,,806d5ac8-d0db-4569-b4f4-3f35fe90a817,,5506,Javier Alejandro Mascherano,3,Right Center Back,62.0,46.3,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,41.627876,-1.273357,2.0,Low Pass,74.2,6.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f117b20f-e970-467f-85b8-55643665c51f,51,1,00:00:52.334,0,52,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,0.7232,,4a5d801e-b02e-4406-9498-4bd9a3cd4f6d,,5211,Jordi Alba Ramos,6,Left Back,79.1,8.1,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.746428,1.0303768,1.0,Ground Pass,83.6,15.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9e61ed-3291-4034-9deb-6d37f633fb60,53,1,00:00:53.057,0,53,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,0.7668,,ae431f95-4606-4c8b-8194-d1a7e7bad58e,,4320,Neymar da Silva Santos Junior,21,Left Wing,83.6,15.6,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.041144,2.9539528,1.0,Ground Pass,75.7,17.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2841d7-80c8-4c01-a075-e2f5d9af9e22,56,1,00:00:54.505,0,54,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,0.559784,,c5d74d82-6366-4bb7-9966-f56e3bf140a0,,5216,Andrés Iniesta Luján,15,Left Center Midfield,75.7,17.1,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,5.8189344,-0.3326197,1.0,Ground Pass,81.2,15.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f40f3a3-1254-4746-a967-36e7f2d52c99,60,1,00:00:57.034,0,57,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,1.6514,,af58054b-9aa6-4e04-a564-366ea2c5a97f,,4320,Neymar da Silva Santos Junior,21,Left Wing,83.6,14.4,,,True,,,,,,,,,,,,,,,,,c5ee1574-b97a-4a5a-a54d-879bdcba5c70,,,5211.0,Jordi Alba Ramos,21.40841,-0.5179874,1.0,Ground Pass,102.2,3.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d5a669-fdba-48bc-aa0d-54300e1cde1b,63,1,00:00:58.725,0,58,30,Pass,3,217,Barcelona,1,Regular Play,217,Barcelona,1.3118,,6b564355-bbcb-4b0f-af3c-8025ebeed4d3,,5211,Jordi Alba Ramos,6,Left Back,105.9,5.6,,,,,,,,,,,,,,,,,,,,d6f753bd-8301-4446-9bd9-2bc9b14d8eed,,,3958.0,Pedro Eliezer Rodríguez Ledesma,30.934286,1.352478,3.0,High Pass,112.6,35.8,38.0,Left Foot,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dec2de5-168a-4f41-b65f-7fffe5bff183,66,1,00:01:22.281,1,22,30,Pass,4,217,Barcelona,2,From Corner,217,Barcelona,0.839904,,aef647e4-463e-4b85-bec4-13813bd071c6,,5470,Ivan Rakitić,13,Right Center Midfield,120.0,1.0,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.9093146,2.7233684,1.0,Ground Pass,114.6,3.4,40.0,Right Foot,,,,,,,,,,,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475fc97-7039-41b1-b579-2290e1bf123c,69,1,00:01:24.496,1,24,30,Pass,4,217,Barcelona,2,From Corner,217,Barcelona,1.606458,,d8971c98-addc-48db-b089-899396ff68f7,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,112.2,7.7,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,21.992044,2.7838864,1.0,Ground Pass,91.6,15.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdd131d8-b341-4fb9-9827-ca31a430269b,76,1,00:01:28.992,1,28,30,Pass,4,217,Barcelona,2,From Corner,217,Barcelona,2.1018,,6ebefe14-80c8-453d-8798-313bdef13420,,5216,Andrés Iniesta Luján,15,Left Center Midfield,107.7,19.5,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,34.630188,1.235348,3.0,High Pass,119.1,52.2,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8440bc8c-29d3-4e65-85a4-656b79c5c13b,78,1,00:01:31.094,1,31,30,Pass,4,217,Barcelona,2,From Corner,217,Barcelona,0.289,,a62a85f0-a2ad-4709-8723-70788d2d0f9a,,4320,Neymar da Silva Santos Junior,21,Left Wing,119.1,52.2,,,,,,,,,,,,,,,,,,,,,,,,,2.3345234,-1.7429872,2.0,Low Pass,118.7,49.9,40.0,Right Foot,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
