id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,related_events_1,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,out,clearance,dribble,shot,goalkeeper,counterpress,duel,50_50,interception,foul_won,foul_committed,block,substitution,ball_recovery,injury_stoppage,pass,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,related_events_4,related_events_5,related_events_6,related_events_7,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,interception_outcome_id,interception_outcome_name
7f5f4fe1-e4ee-473d-9a9c-9f61eb3b815a,3136,2,00:32:46.989,77,46,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,0.7781,,36702d1a-8a70-4897-8481-719e0c35e5c7,,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,81.7,58.6,20131.0,Xavier Hernández Creus,11.0421915,1.7806246,1.0,Ground Pass,79.4,69.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116919a3-998a-45d3-8995-9ee642ba8e32,3139,2,00:32:48.500,77,48,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.463306,,fb17a038-aec9-498c-aa07-181dd79fd990,,,20131,Xavier Hernández Creus,13,Right Center Midfield,78.8,70.1,4324.0,Daniel Alves da Silva,15.811388,0.32175055,1.0,Ground Pass,93.8,75.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dff32176-151c-4697-af7f-f31a22f41d3d,3142,2,00:32:53.636,77,53,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.1271,,b128fdf4-b2cb-40a4-b285-0f09c283af8a,,,4324,Daniel Alves da Silva,2,Right Back,99.7,69.2,5503.0,Lionel Andrés Messi Cuccittini,15.454773,-2.1300814,1.0,Ground Pass,91.5,56.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d34e7a77-0312-4b65-b58e-38ca0223230e,3146,2,00:32:56.025,77,56,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.3701,,b8a74fc6-e99f-479a-a7a5-52dcd1f1f188,eabcd290-78f1-48d3-8a05-1fea0e0d7245,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,90.8,56.1,5470.0,Ivan Rakitić,18.693583,-1.9145399,1.0,Ground Pass,84.5,38.5,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4236d7d1-e028-42e7-b6bb-7351ed81e5fb,3148,2,00:32:57.396,77,57,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.89272,,712ead6f-59ff-4eaa-8ea1-4f6f3c6778bf,d7fc0f6b-c751-42ed-98cd-b01d8396ccd6,,5470,Ivan Rakitić,10,Center Defensive Midfield,85.1,38.7,6379.0,Sergi Roberto Carnicer,21.559452,-0.48231763,3.0,High Pass,104.2,28.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9a745ee-acee-43f1-b547-d9e3df576a9a,3158,2,00:33:03.969,78,3,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.5894,,4747844b-de4f-40cc-86f9-98e793d23775,,,5211,Jordi Alba Ramos,5,Left Center Back,69.2,25.3,5506.0,Javier Alejandro Mascherano,17.940178,2.5025508,2.0,Low Pass,54.8,36.0,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342a15d8-91e7-48a4-8431-9ac82320b940,3161,2,00:33:07.498,78,7,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.1292,,ff81ff15-ac20-4dce-8d9b-a7ff6e95e160,,,5506,Javier Alejandro Mascherano,3,Right Center Back,55.5,40.0,20131.0,Xavier Hernández Creus,10.748954,0.2156417,1.0,Ground Pass,66.0,42.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb52ef28-5602-4a12-ac29-ec382143f4f6,3164,2,00:33:11.310,78,11,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.4257,,e0d5d54b-74f1-4536-a4f8-17b43591dad6,,,20131,Xavier Hernández Creus,13,Right Center Midfield,72.0,44.2,5503.0,Lionel Andrés Messi Cuccittini,17.084496,0.47411844,1.0,Ground Pass,87.2,52.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5f38b97-d58e-4fc9-85c1-77e5bc77b824,3167,2,00:33:12.855,78,12,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.8743,,4bffefb1-7894-4716-ba99-a8fb70094136,,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,87.7,51.8,4324.0,Daniel Alves da Silva,19.498974,0.9714144,1.0,Ground Pass,98.7,67.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f64df34-52cb-4724-b8d2-38c00ad16bfc,3170,2,00:33:15.592,78,15,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.3391,,2dd13754-8281-499c-94d6-cc1e97402d87,,,4324,Daniel Alves da Silva,2,Right Back,103.6,67.3,,,33.234318,-1.3462528,3.0,High Pass,111.0,34.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
