id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,duel,goalkeeper,out,clearance,dribble,off_camera,shot,interception,ball_recovery,50_50,foul_won,foul_committed,bad_behaviour,substitution,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_left_foot,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_deflected,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_goal_assist,pass_no_touch
b35e28eb-48e4-405b-befc-36f5555c6486,35,1,00:00:26.811,0,26,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.242356,,bdc406b0-5444-4a71-8a70-291b4e1bbe80,5213,Gerard Piqué Bernabéu,3,Right Center Back,46.4,48.7,4324.0,Daniel Alves da Silva,25.58945,1.3381393,1.0,Ground Pass,52.3,73.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f47d35a-61db-4496-80aa-aaf0f7cce5c3,38,1,00:00:29.591,0,29,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.848833,,b3f5e3e3-63e0-4560-aa06-edde6bb6bd59,4324,Daniel Alves da Silva,2,Right Back,55.6,74.4,5503.0,Lionel Andrés Messi Cuccittini,18.668154,-0.13432144,1.0,Ground Pass,74.1,71.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05db9b65-bfbb-4502-bd2c-b6391fbb7500,41,1,00:00:30.727,0,30,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.755606,,d4a6a34b-5a3a-46fa-a2e2-a7c7058bc395,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,74.1,71.9,4324.0,Daniel Alves da Silva,17.229046,2.9783523,1.0,Ground Pass,57.1,74.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8c4553e-cb00-4419-a3f2-825eaa4bb970,44,1,00:00:32.519,0,32,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.516258,,a97ac9f5-7982-412e-b79f-27894b72d780,4324,Daniel Alves da Silva,2,Right Back,57.1,74.7,6998.0,Rafael Alcântara do Nascimento,8.19878,-0.5236847,1.0,Ground Pass,64.2,70.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096d921e-0fab-4be4-b7c2-092d1d7ecf55,47,1,00:00:33.739,0,33,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.678609,,3a214583-0608-4785-a383-00e20cd1e10c,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,64.2,70.6,4324.0,Daniel Alves da Silva,9.928243,2.6824496,1.0,Ground Pass,55.3,75.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f67f5d8-d5dd-43f7-a590-a8f44d104107,50,1,00:00:34.965,0,34,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.060475,,72115763-12f2-411a-9882-31d9a251a3c5,4324,Daniel Alves da Silva,2,Right Back,55.3,75.0,5213.0,Gerard Piqué Bernabéu,24.851961,-2.4473696,1.0,Ground Pass,36.2,59.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c267737c-1884-4432-8b35-888db0f4716f,53,1,00:00:38.544,0,38,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.652794,,ec46ccc8-65d7-49f9-b427-f5193a6d6b8f,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.9,58.0,5211.0,Jordi Alba Ramos,55.594692,-1.4372939,1.0,Ground Pass,45.3,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8a3ac97-2195-4f35-991b-6b02d16d08ef,56,1,00:00:45.163,0,45,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.128256,,765a0746-836b-497d-8087-ea2b43b0ab4e,5211,Jordi Alba Ramos,6,Left Back,39.8,15.7,5506.0,Javier Alejandro Mascherano,20.270422,1.897227,1.0,Ground Pass,33.3,34.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1502564-d1e9-4189-9976-26c38a12a58c,59,1,00:00:50.317,0,50,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.600844,,126519ac-54b0-4df9-b566-28267b3d27bb,5506,Javier Alejandro Mascherano,5,Left Center Back,37.9,34.9,4324.0,Daniel Alves da Silva,41.3386,1.1786103,1.0,Ground Pass,53.7,73.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec9bb4de-d4d0-4c8d-a6e2-201b11695d91,62,1,00:00:53.398,0,53,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.008739,,db085484-5104-4918-988f-24a09acd9218,4324,Daniel Alves da Silva,2,Right Back,62.7,72.7,5503.0,Lionel Andrés Messi Cuccittini,9.89798,0.51789296,1.0,Ground Pass,71.3,77.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3acb328-eadc-487b-8c13-b5a10e484a7e,66,1,00:00:57.323,0,57,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.1264,,7e798986-732c-4016-a265-e01c01e533bf,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,71.3,75.7,5216.0,Andrés Iniesta Luján,49.712975,-1.0738577,1.0,Ground Pass,95.0,32.0,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,b96d873c-1f5e-47b0-b999-08d38e07237a,,,True,dd9865c5-4777-43af-b126-6c2b00ce53fa,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff6d4903-5074-4c80-9c08-3fb090f18d14,79,1,00:01:04.884,1,4,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.345,,c1da020b-f622-4b3b-991e-e0b408290ae8,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,82.5,47.1,,,2.5495098,-2.411693,1.0,Ground Pass,80.6,45.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985000ab-c90f-406c-83c9-333baf545224,88,1,00:01:15.335,1,15,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,0.66079,,30d5e493-45bf-40f6-a6f6-16bff2d256d0,4324,Daniel Alves da Silva,2,Right Back,39.7,73.3,5213.0,Gerard Piqué Bernabéu,7.4464755,-1.8288035,1.0,Ground Pass,37.8,66.1,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,8052738f-4d99-4684-9525-2aca99ae636d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
