id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,ball_receipt,ball_recovery,under_pressure,counterpress,clearance,interception,dribble,duel,goalkeeper,shot,off_camera,out,foul_committed,foul_won,injury_stoppage,substitution,miscontrol,block,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_cross,pass_switch,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_deflected,block_deflection,related_events,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_lost_in_play,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate
f8d26c86-58b5-4240-8b93-e9de7673aaf0,3185,2,00:22:35.455,67,35,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.807137,,5caa972d-1104-4363-bb30-78544d0d6f7e,22102,Adriano Correia Claro,6,Left Back,110.1,14.2,4320.0,Neymar da Silva Santos Junior,12.440257,3.0611217,1.0,Ground Pass,97.7,15.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fcaf3ba-9acb-4332-97f2-6945a21f6988,3188,2,00:22:36.857,67,36,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.538458,,1f407b8e-ee46-4291-951a-e07a8ba6f160,4320,Neymar da Silva Santos Junior,21,Left Wing,97.7,15.2,5503.0,Lionel Andrés Messi Cuccittini,15.340469,2.490269,1.0,Ground Pass,85.5,24.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783f7f6-b660-4901-967e-4942ae3910a0,3191,2,00:22:39.179,67,39,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.6919,,729843d5-94b7-46b6-8dce-e9a714e60801,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.7,25.3,20131.0,Xavier Hernández Creus,10.046392,1.1828964,1.0,Ground Pass,89.5,34.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29defcc-0d85-475c-b9a5-1560a6fbc029,3195,2,00:22:43.823,67,43,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.603878,,ad312310-180f-4d5b-ab84-38eda2e99d49,20131,Xavier Hernández Creus,15,Left Center Midfield,83.6,38.6,6998.0,Rafael Alcântara do Nascimento,8.5,2.0607536,1.0,Ground Pass,79.6,46.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84254256-5a1c-4995-8972-cb6433dfacd5,3199,2,00:22:46.413,67,46,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.690502,,7c5c8950-0bc2-4f27-8488-a6a7f32fc3c1,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,78.4,39.4,22102.0,Adriano Correia Claro,29.275415,-1.4990021,1.0,Ground Pass,80.5,10.2,,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,bee27898-10ad-4641-bb97-4f4eebcbf534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d0b185-af92-47ae-9d6c-25cc53867fa8,3202,2,00:22:49.062,67,49,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.103953,,7f73cd40-3806-445a-a4b4-61ff67f25b56,22102,Adriano Correia Claro,6,Left Back,83.4,10.2,4320.0,Neymar da Silva Santos Junior,12.006665,-0.033320997,1.0,Ground Pass,95.4,9.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e40747d5-0e0b-4789-91ea-f43baa5cc724,3205,2,00:22:53.147,67,53,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.522611,,d92aa4f3-845f-410a-b507-da007474527e,4320,Neymar da Silva Santos Junior,21,Left Wing,97.3,11.0,6998.0,Rafael Alcântara do Nascimento,12.984991,2.1310282,1.0,Ground Pass,90.4,22.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e883042-a825-481b-aa12-aca14b7840e5,3208,2,00:22:56.158,67,56,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.885266,,804c85da-58f1-4da9-8dd6-1eed8bab92ec,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,94.8,20.3,4320.0,Neymar da Silva Santos Junior,16.985876,-1.7843567,1.0,Ground Pass,91.2,3.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da429c8a-4f06-4855-9b32-828042806253,3214,2,00:23:15.765,68,15,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,2.209257,,8ca1acf5-9de2-4132-95ba-690d414817d4,4320,Neymar da Silva Santos Junior,21,Left Wing,90.5,4.3,,,43.178005,1.2036225,1.0,Ground Pass,106.0,44.6,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,True,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f67eb531-5f7e-4d99-9236-333dc63d0917,3226,2,00:23:29.501,68,29,30,Pass,111,217,Barcelona,1,Regular Play,217,Barcelona,1.3266,,271b4ab6-07f8-4491-9dc7-95bf5b468155,22102,Adriano Correia Claro,6,Left Back,36.1,33.7,5503.0,Lionel Andrés Messi Cuccittini,19.864038,-0.34403986,1.0,Ground Pass,54.8,27.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b504d91-a766-4459-8289-53d5a61ff692,3232,2,00:23:33.687,68,33,30,Pass,111,217,Barcelona,1,Regular Play,217,Barcelona,1.0067,,933b25c3-45c6-422d-be76-e90b8a3785e3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,42.7,24.9,20131.0,Xavier Hernández Creus,19.231745,1.2260236,1.0,Ground Pass,49.2,43.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453e405-2c29-49e9-a268-3467d450e95b,3235,2,00:23:35.899,68,35,30,Pass,111,217,Barcelona,1,Regular Play,217,Barcelona,1.38417,,146b6a51-7441-4c39-ba7b-9efc934ae315,20131,Xavier Hernández Creus,15,Left Center Midfield,52.7,42.8,3958.0,Pedro Eliezer Rodríguez Ledesma,25.366316,-0.37538198,1.0,Ground Pass,76.3,33.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db05b50c-d7bf-400e-b367-ab0f54535dc8,3270,2,00:25:08.788,70,8,30,Pass,114,217,Barcelona,7,From Goal Kick,217,Barcelona,3.03473,,fed4ffcb-c598-4a6e-be3a-7a5bc605d667,11302,Jordi Masip López,1,Goalkeeper,7.0,44.1,6998.0,Rafael Alcântara do Nascimento,17.67767,0.5016041,1.0,Ground Pass,22.5,52.6,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbeef9de-90a1-4280-9ab1-53fb0009e9fe,3273,2,00:25:13.291,70,13,30,Pass,114,217,Barcelona,7,From Goal Kick,217,Barcelona,1.342856,,c0bbea41-4604-44f6-9bd3-adf353ce7226,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,29.2,55.6,27318.0,Douglas Pereira dos Santos,18.245548,1.4444019,1.0,Ground Pass,31.5,73.7,,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,de6d8a1a-f1b8-468c-b501-62f2a6574ee6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c3f56f9-421d-4a95-965a-9885d40ab015,3276,2,00:25:15.911,70,15,30,Pass,114,217,Barcelona,7,From Goal Kick,217,Barcelona,1.806896,,6ec45687-ce7c-4dcd-aab6-84543f668666,27318,Douglas Pereira dos Santos,2,Right Back,30.7,73.4,5506.0,Javier Alejandro Mascherano,18.000555,-3.0358434,1.0,Ground Pass,12.8,71.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50ec66c8-25d0-45aa-aed1-0c4f2590eca3,3280,2,00:25:18.541,70,18,30,Pass,114,217,Barcelona,7,From Goal Kick,217,Barcelona,1.638861,,19d221b2-f51b-465a-b4c2-702b458fec4b,5506,Javier Alejandro Mascherano,3,Right Center Back,13.0,69.2,11302.0,Jordi Masip López,24.291769,-2.008667,1.0,Ground Pass,2.7,47.2,,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,1cd97367-f0ae-4c1f-8011-51f40cdad5f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211d9e47-7975-47c5-bd05-ac035d51ae52,3284,2,00:25:20.983,70,20,30,Pass,114,217,Barcelona,7,From Goal Kick,217,Barcelona,4.106732,,2b50ef4c-fbf0-4fb4-a63f-f7b436680d36,11302,Jordi Masip López,1,Goalkeeper,1.7,52.4,,,55.42355,0.2572319,3.0,High Pass,55.3,66.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920a330-169e-4712-9a68-0b522f014024,3303,2,00:25:47.546,70,47,30,Pass,116,217,Barcelona,1,Regular Play,217,Barcelona,1.050559,,971c3ba9-b141-4798-a2a5-425a64b90147,11302,Jordi Masip López,1,Goalkeeper,13.7,28.7,10609.0,Jérémy Mathieu,9.9985,-0.53527373,1.0,Ground Pass,22.3,23.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2c09fa4-3d1b-4e95-8dca-be0504ca14e1,3306,2,00:25:51.527,70,51,30,Pass,116,217,Barcelona,1,Regular Play,217,Barcelona,0.883642,,41a35bf3-39b7-412f-8d70-b84ba92ecadb,10609,Jérémy Mathieu,5,Left Center Back,27.3,25.5,6379.0,Sergi Roberto Carnicer,22.219135,1.0002701,1.0,Ground Pass,39.3,44.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a11730e1-5392-44f6-a794-2503c9fc7e3e,3309,2,00:25:53.251,70,53,30,Pass,116,217,Barcelona,1,Regular Play,217,Barcelona,1.411114,,4e88d6b3-0c59-49e7-910e-97d5ee52d2d9,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,37.6,45.1,10609.0,Jérémy Mathieu,23.970816,-1.7469186,1.0,Ground Pass,33.4,21.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8458241a-b651-4b1e-8dd6-e8abf41c9674,3313,2,00:25:56.197,70,56,30,Pass,116,217,Barcelona,1,Regular Play,217,Barcelona,1.3223,,69b9920c-14ff-4b34-9861-7c4fcfe1497b,10609,Jérémy Mathieu,5,Left Center Back,36.6,18.6,3958.0,Pedro Eliezer Rodríguez Ledesma,30.220026,-0.036407746,2.0,Low Pass,66.8,17.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,beb66161-9617-43c8-add3-9ee7114466cf,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da13f4ab-75a8-4c9b-b74b-7bf928f4e68d,3356,2,00:26:35.633,71,35,30,Pass,118,217,Barcelona,7,From Goal Kick,217,Barcelona,3.204667,,988e0933-36a5-4869-9664-4bcabe59367f,11302,Jordi Masip López,1,Goalkeeper,7.0,36.1,5506.0,Javier Alejandro Mascherano,29.329336,1.3994818,1.0,Ground Pass,12.0,65.0,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
