id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,ball_recovery_recovery_failure,dribble_overrun,pass_outcome_id,pass_outcome_name,related_events_4,related_events_5,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
83fe66c2-19d0-445d-8f8d-85152dcbc2f8,1832,1,00:44:37.950,44,37,30,Pass,79,217,Barcelona,3,From Free Kick,217,Barcelona,1.798825,,864d948d-c267-4607-b15e-aa6b95f7f095,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.6,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,7.62168,-1.9049944,1.0,Ground Pass,54.1,37.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71d1c17f-6e60-4352-880d-07111577c452,1835,1,00:44:40.026,44,40,30,Pass,79,217,Barcelona,3,From Free Kick,217,Barcelona,0.670225,,b20b8635-900c-4cdd-ad90-1ab012eca08d,5506,Javier Alejandro Mascherano,5,Left Center Back,54.1,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.458621,-0.56137455,1.0,Ground Pass,63.8,30.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d369680c-6278-4437-8960-f11028470002,1838,1,00:44:42.514,44,42,30,Pass,79,217,Barcelona,3,From Free Kick,217,Barcelona,0.528785,,c8de1bc7-e2e0-4fb4-8d9a-97da33492a16,5216,Andrés Iniesta Luján,15,Left Center Midfield,65.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,25.81182,-1.4776812,1.0,Ground Pass,67.4,4.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7d67e58-4c86-426c-a69d-2ea159fcbc91,1841,1,00:44:44.185,44,44,30,Pass,79,217,Barcelona,3,From Free Kick,217,Barcelona,1.153729,,ae80df47-7703-45f9-bdf4-e0fd808486fd,5211,Jordi Alba Ramos,6,Left Back,67.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.228493,-0.06329562,1.0,Ground Pass,81.6,3.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b898849-c929-4718-ac20-9a8a1032a542,1847,1,00:44:52.119,44,52,30,Pass,80,217,Barcelona,3,From Free Kick,217,Barcelona,1.310677,,6c925b3c-9103-4b37-b887-7eab1945617d,4320,Neymar da Silva Santos Junior,21,Left Wing,56.4,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.805072,0.12345652,1.0,Ground Pass,70.1,11.5,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f6e621c-2f28-4425-aa43-c802e1095f0e,1850,1,00:44:53.796,44,53,30,Pass,80,217,Barcelona,3,From Free Kick,217,Barcelona,0.654995,,0f44273c-1154-40eb-9577-5a7ab8fb1821,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.1,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,3.4205263,2.4805496,1.0,Ground Pass,67.4,16.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5d04432-6eb3-47b8-8d0a-822fcf589eca,1853,1,00:44:58.263,44,58,30,Pass,80,217,Barcelona,3,From Free Kick,217,Barcelona,0.937087,,f403e411-5798-4e51-b876-e3fca7d68d0d,4320,Neymar da Silva Santos Junior,21,Left Wing,82.1,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.546704,1.9739989,1.0,Ground Pass,76.0,47.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9479cd2-f08a-4977-8c49-93a6f645192e,1856,1,00:45:00.258,45,0,30,Pass,80,217,Barcelona,3,From Free Kick,217,Barcelona,2.31833,,20c3c115-674d-4066-9a25-37680a14160f,5470,Ivan Rakitić,13,Right Center Midfield,77.2,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,38.11837,0.76870215,1.0,Ground Pass,104.6,75.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923bd03-2180-4244-a610-43bc455908e8,1862,1,00:45:12.456,45,12,30,Pass,81,217,Barcelona,4,From Throw In,217,Barcelona,1.089293,,cb4e295e-a281-4ed1-844d-5ddf2b3a7b70,4324,Daniel Alves da Silva,2,Right Back,108.1,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.261579,-1.8370484,2.0,Low Pass,105.4,70.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89f3a61d-f62d-4f4c-b48f-e0563bffab4e,1866,1,00:45:15.089,45,15,30,Pass,81,217,Barcelona,4,From Throw In,217,Barcelona,0.493819,,0d41a48c-50fc-434d-a67a-f7f9562ab33a,5246,Luis Alberto Suárez Díaz,23,Center Forward,97.8,70.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,5.9808025,1.2120256,1.0,Ground Pass,99.9,76.4,40.0,Right Foot,,,,1ccc06a1-3565-4ab4-b63a-67ae0f38d0ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01380afd-7ac3-443e-8f34-ddf18bfd7e62,1891,1,00:45:48.125,45,48,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.860647,,98160648-e93e-4ef8-8c3e-f292dee26593,5213,Gerard Piqué Bernabéu,3,Right Center Back,17.1,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.360018,-0.16804303,3.0,High Pass,28.3,67.4,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a336f6-5f63-47d4-9cbd-96061beb017a,1895,1,00:45:51.332,45,51,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.731968,,8dea3e0b-ad3f-425b-8921-4882f6becad8,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,25.3,67.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.780074,0.92358464,3.0,High Pass,31.8,76.0,40.0,Right Foot,,,,c9b197cd-275d-4349-b900-d9d547ca2dd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a93ea9b6-94c3-44d0-915b-04a9a25139ec,1898,1,00:45:52.144,45,52,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,3.7207,,bc97c7f6-5c0d-47fb-9249-40ab13f4ce6b,5470,Ivan Rakitić,13,Right Center Midfield,31.8,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,34.940662,-0.52127606,3.0,High Pass,62.1,59.4,40.0,Right Foot,,,,d96e632e-2916-4d84-9789-c7e8b0bd0b62,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214a6960-cbac-40a6-bdd6-f0d6be9da5d2,1907,1,00:46:06.060,46,6,30,Pass,86,217,Barcelona,1,Regular Play,217,Barcelona,1.119559,,3e9a336a-4e3b-4c5f-8c4d-dd388b41d7e1,5506,Javier Alejandro Mascherano,5,Left Center Back,49.1,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,12.677539,-1.4601392,2.0,Low Pass,50.5,17.2,40.0,Right Foot,66.0,Recovery,,e4cad82a-8ab2-4464-afa2-4240994e1c4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1eb99ad-ebfd-456f-bf2b-42df7913cc6a,1910,1,00:46:12.233,46,12,30,Pass,86,217,Barcelona,1,Regular Play,217,Barcelona,1.08231,,8a507986-1bf5-4c6f-acf8-e847402b049d,5211,Jordi Alba Ramos,6,Left Back,79.3,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.5,-1.4172525,1.0,Ground Pass,80.6,4.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55035971-8210-4e87-85ab-614475d51540,1913,1,00:46:16.965,46,16,30,Pass,86,217,Barcelona,1,Regular Play,217,Barcelona,1.310648,,fe89b28e-d3ad-4bda-b8db-775ed43ff6e3,4320,Neymar da Silva Santos Junior,21,Left Wing,82.3,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.718539,2.2760744,1.0,Ground Pass,76.0,17.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cffd60de-95fa-4f3a-902f-0e615d7be2dd,1916,1,00:46:19.903,46,19,30,Pass,86,217,Barcelona,1,Regular Play,217,Barcelona,1.572153,,7c796f03-983f-471b-9f26-3080322ace5c,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,30.88689,1.990993,2.0,Low Pass,63.4,46.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15b18319-cb80-44f4-bf28-b67d0f9cf0c8,1919,1,00:46:23.443,46,23,30,Pass,86,217,Barcelona,1,Regular Play,217,Barcelona,0.968827,,0ea8fcc0-14af-4175-beeb-a49724ee9179,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.6,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.538027,0.76526666,1.0,Ground Pass,72.2,53.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
