id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,clearance,out,foul_committed,interception,foul_won,dribble,duel,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol,block,ball_recovery,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,pass_deflected,pass_technique_id,pass_technique_name,pass_through_ball,block_deflection,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,block_save_block,related_events,shot_end_location_2,shot_first_time,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,duel_type_id,duel_type_name,pass_aerial_won,dribble_overrun,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,clearance_right_foot,related_events_3,dribble_nutmeg,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,interception_outcome_id,interception_outcome_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,pass_outswinging,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,block_offensive,clearance_head,foul_committed_advantage,foul_won_advantage,shot_one_on_one,foul_committed_type_id,foul_committed_type_name
74ca090a-e61d-4bc2-84b6-4a3cf2c56210,1069,1,00:28:35.261,28,35,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.2801,,23c8ab3a-813e-45c4-909d-0ef64feac95c,,5470,Ivan Rakitić,15,Left Center Midfield,65.8,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.681088,-2.4175699,1.0,Ground Pass,56.3,34.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2fa53c-6683-41de-bbb3-055181e86ed8,1072,1,00:28:37.110,28,37,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,0.7199,,05c9dd92-1586-481b-81e1-50d89554edcc,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.3,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.257451,-0.9786096,1.0,Ground Pass,63.7,23.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558550c-270b-44b3-a5b6-a05cfcffb7c5,1074,1,00:28:37.830,28,37,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.0254,,88529a18-fa2f-4a72-aad6-58732abf7640,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.9,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.146863,2.1503603,1.0,Ground Pass,56.7,34.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507c1a8-7956-4a0a-9f14-12a979f38133,1077,1,00:28:40.648,28,40,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.1132,,725c5b94-8ad7-4cc4-87bb-2d8b02d1e5e6,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.6,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.42716,-1.4214736,1.0,Ground Pass,56.3,26.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc70301d-bd4f-4d20-9e54-0df458e90d8b,1080,1,00:28:42.445,28,42,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,0.6796,,9a85f19d-3cec-4e01-881c-3b4e492316bd,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.9,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.228217,-0.52183425,1.0,Ground Pass,64.9,20.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff7d5010-f8d0-4528-a9c6-a4b8139f6c47,1083,1,00:28:43.205,28,43,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,0.6582,,a59f6286-dffc-4c66-b941-cfd96ae01ec4,,20131,Xavier Hernández Creus,13,Right Center Midfield,64.9,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.5,3.1415927,1.0,Ground Pass,58.4,20.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aa7f20e-4ac0-494c-bdb5-e239e326071e,1087,1,00:28:44.877,28,44,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.0148,,0630aa83-ca45-4975-bee1-2775334116b7,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.1,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,10.517129,-1.6278771,1.0,Ground Pass,64.5,4.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339090b1-272e-400d-9180-fd8847d0b929,1090,1,00:28:47.079,28,47,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,0.8223,,28549d70-030d-402b-84d7-6c67c2304085,,5211,Jordi Alba Ramos,6,Left Back,63.7,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.626702,-0.7853982,1.0,Ground Pass,69.8,3.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d1be33d-b2da-4ffd-b420-d6cf5284df8f,1093,1,00:28:47.942,28,47,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.9238,,a89f3dd0-9a26-45da-be99-0471f96b904e,,4320,Neymar da Silva Santos Junior,21,Left Wing,69.8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.328732,0.23706743,1.0,Ground Pass,84.7,6.8,40.0,Right Foot,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737219a-8569-471f-84e9-54d6513769d9,1133,1,00:29:33.952,29,33,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.8842,,580bd587-8217-4fa2-ada0-735085229cac,,5470,Ivan Rakitić,15,Left Center Midfield,75.4,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,ff481eb9-e5f1-471c-a898-61a84bba9ad9,5246.0,Luis Alberto Suárez Díaz,12.010412,0.6851437,1.0,Ground Pass,84.7,65.7,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5df1e2b5-4a15-409a-8192-2f6c9f0386ad,1135,1,00:29:34.836,29,34,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.9191,,8c16a73e-36fb-4968-8ca8-1faa92334903,,5246,Luis Alberto Suárez Díaz,23,Center Forward,84.7,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.073939,-2.1197383,1.0,Ground Pass,78.4,55.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efa8f9b2-2104-4bb5-bc53-da5dd379c6e4,1138,1,00:29:37.033,29,37,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.0024,,78d252c5-b5e0-474c-839e-ecdc7aeea872,,5470,Ivan Rakitić,15,Left Center Midfield,78.8,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.795253,-1.024948,1.0,Ground Pass,87.0,39.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c794cdc-7595-46cd-844f-2dad7eb480ab,1141,1,00:29:38.158,29,38,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.9279,,d25d9e0b-1b71-4cf0-af56-6ba45d5fbb30,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,87.0,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,20.673655,-0.2144717,2.0,Low Pass,107.2,35.4,38.0,Left Foot,,,,,,,,,,,,,True,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833192d7-4863-41b3-94ae-c699e5e4057b,1148,1,00:29:42.593,29,42,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.3801,,134d75fc-3f97-41aa-80c7-7550621367df,,20131,Xavier Hernández Creus,13,Right Center Midfield,118.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.904128,1.7645948,2.0,Low Pass,116.2,37.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,ad1fb447-8513-44c0-8da4-d50dc9ad3041,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed187ffd-7117-40f2-8188-a90244c23038,1156,1,00:29:48.051,29,48,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.6293,,ccded8f9-1c94-4954-93a9-a5054877437d,,5246,Luis Alberto Suárez Díaz,23,Center Forward,117.1,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.813974,-2.876083,2.0,Low Pass,105.7,53.9,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59bb5f7a-3bed-431d-8944-eb12cfeb0b63,1160,1,00:29:49.600,29,49,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,2.0223,,e34d8aeb-8eda-4136-af10-7b9c492c37e7,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,110.7,56.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.204411,0.4241944,2.0,Low Pass,120.0,60.4,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84737d11-a3dd-4681-8ede-9affc7d17ee9,1205,1,00:32:54.132,32,54,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,1.2168,,ae446d7b-d4dd-42f8-b197-209790f49928,True,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.1,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,32.91018,-1.3626741,1.0,Ground Pass,17.9,12.7,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77912ad0-02ee-4dac-b0f7-b9e030ac5f1d,1212,1,00:32:58.384,32,58,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,1.1636,,a5d3b3db-3c68-4013-abd6-94a799c2e029,,10609,Jérémy Mathieu,5,Left Center Back,26.3,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,13.661991,-0.83199656,1.0,Ground Pass,35.5,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65c6ecef-7761-4c76-b412-3264ea2a12d1,1219,1,00:33:01.111,33,1,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,1.3767,,2b071c29-7d26-4066-9116-d96190a5c263,,5211,Jordi Alba Ramos,6,Left Back,32.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,20.13405,2.1078086,1.0,Ground Pass,22.3,20.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249685b-f42e-4545-a4e5-74b995e2d61c,1223,1,00:33:04.018,33,4,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,2.9974,,f865776c-c418-4b69-92b0-2319068d0631,,10609,Jérémy Mathieu,5,Left Center Back,24.6,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,44.270645,1.5142955,3.0,High Pass,27.1,65.5,38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442752e-ba3d-4372-899d-0bee5a7ba408,1230,1,00:33:13.653,33,13,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,2.1797,,3405a243-a64b-4783-a17f-2112cfbe35d5,,4324,Daniel Alves da Silva,2,Right Back,46.9,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,43.58555,-1.3932002,1.0,Ground Pass,54.6,11.0,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050621cc-dee9-40ae-a5a9-8a4c46c599ca,1233,1,00:33:18.766,33,18,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,0.7214,,8ef2d094-3f57-4cd0-807d-8ba52261c4c0,,5211,Jordi Alba Ramos,6,Left Back,57.8,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,12.033703,1.6456562,1.0,Ground Pass,56.9,25.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b66f1161-3786-4b5c-b7cf-7805561d9a81,1235,1,00:33:19.487,33,19,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,1.3875,,1259f22a-3726-4c25-99a5-0768992e2816,,20131,Xavier Hernández Creus,13,Right Center Midfield,57.4,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,11.615507,3.0899146,1.0,Ground Pass,45.8,25.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70dd6693-5831-4f70-978f-4b71e2cab6c3,1238,1,00:33:20.955,33,20,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,1.8237,,7fb4d76c-dcf6-4da4-a8ee-71e42cc5ca25,,10609,Jérémy Mathieu,5,Left Center Back,45.2,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,20.8,1.5707964,1.0,Ground Pass,45.2,46.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187dbb34-4128-4a5f-800a-9dfa5f84bda5,1241,1,00:33:24.390,33,24,30,Pass,70,217,Barcelona,3,From Free Kick,217,Barcelona,1.2618,,363b9966-0d51-4173-9be7-1e1f98866824,,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.0,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,12.73185,0.99804306,1.0,Ground Pass,55.9,58.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
