id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,under_pressure,carry,counterpress,ball_receipt,clearance,shot,goalkeeper,off_camera,duel,out,dribble,foul_won,interception,foul_committed,ball_recovery,block,substitution,50_50,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_cross,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
99ae8b65-c418-4498-9ea7-b63282f6c6da,49,1,00:00:33.450,0,33,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,1.178894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0d3a6543-8fd1-4269-8f5a-d8f79839c4dd,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.9,54.0,5216.0,Andrés Iniesta Luján,15.717824,-1.3397057,1.0,Ground Pass,73.5,38.7,40.0,Right Foot,64.0,Interception,f73fba94-81f0-437a-9ea0-7627d6f17177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b2aaba9-4905-46cb-ac6d-8710f2358cc4,52,1,00:00:35.675,0,35,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,0.792528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2dec2ce-c9d2-42cc-944a-dc4bda0269a6,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,74.6,36.5,5246.0,Luis Alberto Suárez Díaz,13.0,-0.6435011,1.0,Ground Pass,85.0,28.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9ca8b29-4c34-4954-a5dd-f581457e599f,55,1,00:00:36.508,0,36,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,1.083705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d67779-a6bd-44bb-bbc7-f94481e94b31,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,85.0,28.7,5216.0,Andrés Iniesta Luján,10.645186,-2.69475,1.0,Ground Pass,75.4,24.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da2f169a-bedf-4957-867c-af2bf4d9bea0,59,1,00:00:41.470,0,41,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,1.582794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2c787e-1d3f-405b-a5ba-7672aa6af2cc,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,89.3,7.0,3958.0,Pedro Eliezer Rodríguez Ledesma,10.920165,-0.36520144,1.0,Ground Pass,99.5,3.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36aac043-51ab-4418-bc55-cc106301344e,62,1,00:00:43.093,0,43,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,0.4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7197994d-22da-47c1-b49a-d790fa6bfb70,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,99.5,3.1,5216.0,Andrés Iniesta Luján,8.161495,3.0187573,1.0,Ground Pass,91.4,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f95f3e0-2659-4346-8fed-7871680fb824,65,1,00:00:44.386,0,44,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,1.338156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219b0847-a268-4046-8190-c4a263166f79,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,91.4,4.1,5211.0,Jordi Alba Ramos,9.32309,2.7451513,1.0,Ground Pass,82.8,7.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5ddcf08-b91f-4b26-9fe7-58b77479d0ed,69,1,00:00:46.728,0,46,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,0.757741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,9c6b0416-ccd3-4643-b0a9-57b63f1b0951,5211.0,Jordi Alba Ramos,6.0,Left Back,86.1,7.0,5216.0,Andrés Iniesta Luján,6.3702435,-0.82981336,1.0,Ground Pass,90.4,2.3,38.0,Left Foot,,,fad114b1-046e-4118-8344-969f911ae298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50b32044-bec4-403f-bcb5-52a88219a072,72,1,00:00:50.162,0,50,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,2.29857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08854d48-8235-4dd1-8d33-080051a40655,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,77.6,10.3,5213.0,Gerard Piqué Bernabéu,37.642662,1.9404496,1.0,Ground Pass,64.0,45.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8633c8fa-137f-4e50-9262-7cc4d77036f9,75,1,00:00:53.511,0,53,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,2.1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e42c09-19da-47d1-ab8c-979a5dd400d1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.9,49.7,6593.0,Martín Montoya Torralbo,25.536053,1.1036462,1.0,Ground Pass,76.4,72.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46489acb-4e16-4bd4-9352-eef692d52f3c,78,1,00:00:56.526,0,56,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,0.750534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d31c06b2-c6b6-4331-853c-5d323c25c027,6593.0,Martín Montoya Torralbo,2.0,Right Back,76.4,72.5,5470.0,Ivan Rakitić,9.525755,-1.4972451,1.0,Ground Pass,77.1,63.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09ecbe9a-2451-4b66-8238-09246f7b74d6,81,1,00:00:57.277,0,57,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,4.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b310d831-d935-4244-b425-28dcaee31915,5470.0,Ivan Rakitić,13.0,Right Center Midfield,74.6,63.4,6593.0,Martín Montoya Torralbo,43.82625,0.24663888,3.0,High Pass,117.1,74.1,40.0,Right Foot,,,e3b27bc1-33ff-4390-9ea7-c185b88f1c32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d128b95-5ede-4c15-b1c7-64f19fada519,84,1,00:01:02.709,1,2,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,1.591262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c5f936-8ef5-4a50-b65c-2e71d82f6c18,6593.0,Martín Montoya Torralbo,2.0,Right Back,117.0,73.2,,,32.164577,-1.7584361,3.0,High Pass,111.0,41.6,40.0,Right Foot,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a043ec1-c26c-4072-8d85-746461eb7c59,88,1,00:01:07.009,1,7,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,1.431702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d896fe-4d03-4d37-bf96-02e6ce176d42,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,88.5,54.8,5470.0,Ivan Rakitić,9.121404,1.8370484,1.0,Ground Pass,86.1,63.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f19400-1e7e-44b7-a98c-9e123d19d8dc,91,1,00:01:09.487,1,9,30,Pass,4,217,Barcelona,1,Regular Play,217,Barcelona,1.825532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a05bab-895b-447b-ad9a-7850b6431a0f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,86.1,63.6,3958.0,Pedro Eliezer Rodríguez Ledesma,32.420055,-0.6453518,3.0,High Pass,112.0,44.1,38.0,Left Foot,,,,,,,True,,,,,,375b77d4-72a9-44f0-8d40-2571f844c836,True,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
