id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,duel,dribble,out,clearance,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won,ball_recovery,foul_committed,block,50_50,miscontrol,substitution,player,position,location,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_no_touch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_cut_back,interception_outcome_id,interception_outcome_name,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_end_location_2,shot_first_time,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,related_events_3,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot
05b5aa6e-7a34-46dc-84c3-38e0c0bdc28d,1876,2,00:01:06.738,46,6,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,0.994542,,6a360bfb-4937-43b6-8b61-72685131b291,,5211.0,Jordi Alba Ramos,6.0,Left Back,85.9,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.222517,2.690523,1.0,Ground Pass,73.1,20.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c75209bb-c646-4acf-b67d-4251fc06e488,1879,2,00:01:09.873,46,9,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,2.660661,,5e9b82a0-2fc5-495b-a79b-99e45922df09,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,72.4,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,55.001907,1.2680199,3.0,High Pass,88.8,75.3,40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33fd85c1-3ade-4012-999a-c1e1241ba24f,1882,2,00:01:14.631,46,14,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,1.4628,,5990f402-d092-46eb-9c00-47d54cab4c71,,4324.0,Daniel Alves da Silva,2.0,Right Back,91.3,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,19.68883,-0.4977253,1.0,Ground Pass,108.6,58.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5ef6801-91bb-43e6-82ce-9a7e0ba42d4c,1886,2,00:01:18.921,46,18,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,1.7663,,41a2b721-872e-4d4d-bd9e-dcea4873e71b,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,116.5,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,6.8963757,-2.847358,1.0,Ground Pass,109.9,57.7,40.0,Right Foot,,,a6d819a3-2461-40e2-ac96-f454a5468d55,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42045243-f16a-4518-935f-b354d7a53256,1893,2,00:01:23.913,46,23,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,0.615508,,06db75a7-7d48-4ef3-acce-4b6ca85fabca,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,101.9,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.02282,-1.9195673,1.0,Ground Pass,99.5,52.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753bbaf1-c19b-4613-a4b1-795f7fd25985,1897,2,00:01:25.801,46,25,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,1.196712,,1cfdb49c-c031-46ee-975d-1853fbb4559e,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,100.5,49.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,21.925783,-1.7681919,1.0,Ground Pass,96.2,27.7,38.0,Left Foot,,,66eb7918-c18c-4f75-9415-701d4a1855c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56d92d75-6517-4b21-b22a-1e5566bcca46,1901,2,00:01:29.410,46,29,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,1.123902,,0c485103-123c-48de-9f42-0356ca69c7c5,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,92.0,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.207314,-0.75092906,1.0,Ground Pass,98.0,19.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c86a7be-1df1-407f-934c-53dcdc3c4b29,1904,2,00:01:31.323,46,31,30,Pass,89,217,Barcelona,9,From Kick Off,217,Barcelona,0.6298,,99991255-a228-4286-9774-4982501c2e26,,5211.0,Jordi Alba Ramos,6.0,Left Back,98.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.612782,0.27032533,1.0,Ground Pass,106.3,21.5,38.0,Left Foot,,,bcffa67f-9496-4bb8-9cd0-2f8f0becf536,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435e8224-ea5a-4146-928d-4e07dc288fef,1926,2,00:01:54.756,46,54,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.552624,,bc50a305-adb4-4305-8e33-a164693b9c7d,True,5211.0,Jordi Alba Ramos,6.0,Left Back,63.6,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.004999,-0.17779022,1.0,Ground Pass,76.4,4.1,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1aa6a85-d3ba-40f7-8e6c-3b78a4707b43,1928,2,00:01:56.505,46,56,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.701918,,4044973a-b9c0-4809-ba1b-d0584eee151c,True,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,72.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.6884985,2.932911,1.0,Ground Pass,64.1,5.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996b7aec-342b-4445-8594-8d6c83934536,1930,2,00:01:57.303,46,57,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,2.056981,,e94f5013-fee2-4220-b846-81179db11cd2,,5211.0,Jordi Alba Ramos,6.0,Left Back,64.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,31.785532,2.150073,1.0,Ground Pass,46.7,32.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbde8467-b363-41cf-a987-e05515ce1202,1933,2,00:02:05.748,47,5,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,2.025423,,1cb640a1-2a96-425b-8165-6252fcbff79d,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,62.3,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,30.84153,1.4013833,1.0,Ground Pass,67.5,75.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d67c109d-6cb2-4d86-af88-8d3856245cc4,1936,2,00:02:09.916,47,9,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.754788,,3ab11790-c99e-425c-a715-597c49085b0a,,4324.0,Daniel Alves da Silva,2.0,Right Back,76.1,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,21.247353,-0.44259807,1.0,Ground Pass,95.3,64.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa7ea733-1480-49d9-bdbf-413fa6858440,1945,2,00:02:14.996,47,14,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.7933,,67187709-a8a1-48b0-ab39-e0d4f0ccd55d,,4324.0,Daniel Alves da Silva,2.0,Right Back,89.8,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,5.5362444,0.3503142,1.0,Ground Pass,95.0,78.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23e7f06e-162d-4902-a738-f17835e689d9,1947,2,00:02:15.789,47,15,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.670465,,17852c75-24e1-41ef-8156-14c380a0a33a,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,95.0,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,6.958448,-1.4410938,1.0,Ground Pass,95.9,71.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ee5dfca-e6ad-4ca1-b13f-77fc4d77b158,1959,2,00:02:25.131,47,25,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.9629,,3a8045f2-1c92-4253-99de-6ed70f4ffba2,,4324.0,Daniel Alves da Silva,2.0,Right Back,113.9,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.107452,-2.4397004,1.0,Ground Pass,101.6,56.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af22b4f7-f575-4a7a-aa13-cb1867c3c0b8,1968,2,00:02:29.518,47,29,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.311,,339dcf0f-faba-4baf-b35f-c9addf9beae6,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,92.5,66.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,3.482815,0.887087,1.0,Ground Pass,94.7,69.5,38.0,Left Foot,,,43034f0e-5192-442c-a4f7-e681d29eb17b,,,a78278c1-ff34-4477-98db-87dc44582698,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754d9fb3-3ce0-42d6-99f2-7b9d2c2b3335,1971,2,00:02:35.582,47,35,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,0.766347,,704f5985-50b6-42f9-840f-3257f99c6014,,4324.0,Daniel Alves da Silva,2.0,Right Back,85.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.780082,-2.8618884,2.0,Low Pass,76.4,77.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07142d5c-c2db-4a0d-b1ec-d84140c03f26,1974,2,00:02:37.282,47,37,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,1.723793,,2f068667-dd67-47d4-8c7f-d4f2987fde13,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,76.4,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.404022,-1.9288945,1.0,Ground Pass,70.3,61.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e45e5c-5eb5-4403-9091-b65833aee2a8,1977,2,00:02:43.010,47,43,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,2.253523,,eeffff0c-2367-42e5-8e7c-05bd951a7dd2,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,76.5,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,45.72144,-0.9579202,1.0,Ground Pass,102.8,9.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dacf1b77-b137-4a1c-ba2f-c621b4761763,1980,2,00:02:48.289,47,48,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,0.733862,,ddd8119c-3a11-4f40-811c-3bef538c7878,,5211.0,Jordi Alba Ramos,6.0,Left Back,97.7,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.564564,2.4298863,1.0,Ground Pass,89.7,28.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed17fc44-c67a-42be-b603-0c3c93a7fd1f,1983,2,00:02:50.264,47,50,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,1.53073,,010d2962-c213-4412-bcd8-b3838226af72,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,89.7,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,21.57962,-0.60085535,1.0,Ground Pass,107.5,16.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4599a26-6888-48d7-a76b-e20efdc06720,1986,2,00:02:52.530,47,52,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,1.6157,,4014a556-5238-4f79-832f-e88611a7d5a6,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,107.3,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,31.223068,1.6092389,3.0,High Pass,106.1,47.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,True,0701cce1-2a83-4d04-a958-b0478bdab99f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f836bf25-1694-44f6-a682-fb6124c4eec3,1991,2,00:02:55.854,47,55,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,2.1048,,5306f3b5-c609-41ff-a45f-4cbc7f4fba7c,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,117.5,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.405355,-2.5337906,3.0,High Pass,110.6,42.1,40.0,Right Foot,66.0,Recovery,a9d203b7-fbb8-4a50-ae93-02ef75db823b,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce4bf1f-cbbf-4a22-a194-91f170a1b957,1995,2,00:02:58.647,47,58,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,1.3329,,78bd05fc-8bd9-47cc-bc12-c4ac622bf5c5,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,105.8,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.261579,2.2318394,2.0,Low Pass,99.5,55.4,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,b176d8af-07bc-411a-ab89-c653dc30ff5f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077600a-87f4-4512-8304-a5f9e29e4920,2000,2,00:03:35.438,48,35,30,Pass,95,217,Barcelona,4,From Throw In,217,Barcelona,1.411477,,5d19e498-a0dd-4757-a959-05549d814199,,5211.0,Jordi Alba Ramos,6.0,Left Back,35.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,23.036058,2.251639,2.0,Low Pass,21.2,18.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70fc057f-2e03-45f1-9c28-993962e18516,2003,2,00:03:39.533,48,39,30,Pass,95,217,Barcelona,4,From Throw In,217,Barcelona,2.455847,,5e858dc7-401d-4365-b311-c8891011bf87,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,26.4,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,39.41294,1.3325868,1.0,Ground Pass,35.7,58.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
