id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,50_50,interception,foul_won,foul_committed,block,substitution,ball_recovery,injury_stoppage,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events_3,related_events_4,related_events_5,dribble_outcome_id,dribble_outcome_name,dribble_overrun,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
f2c8b1f7-d836-4e86-b141-3941bf0cbf13,2377,2,00:14:30.106,59,30,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,0.9362,,4faca4f3-352c-4d06-8059-05df04c6ee84,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,43.5,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,17.04846,-0.17093453,1.0,Ground Pass,60.3,53.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0abe71d-0891-4ac4-913e-ab74c2bb5f71,2380,2,00:14:32.455,59,32,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,0.777372,,f077b9a5-a6a6-44d0-bcf3-a9c6b942bb69,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,61.3,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,14.080128,0.35544565,1.0,Ground Pass,74.5,57.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e62607-8bf7-43e8-b3fc-c8cd9ebb97b1,2383,2,00:14:34.003,59,34,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,0.6116,,bac14c4e-aea0-45f7-ad31-781fd35b0406,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,78.6,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.4242845,-1.4898922,1.0,Ground Pass,79.2,49.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9301356-1de7-4cb2-8d86-461bab83738d,2385,2,00:14:34.615,59,34,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,2.045,,5bc2b0e6-03fc-4a0f-ad89-e96731cbeaa8,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,79.2,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,29.940775,0.74051106,2.0,Low Pass,101.3,69.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b9599e-05da-473a-8e1a-19e500ddf8bc,2388,2,00:14:38.217,59,38,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,1.1799,,a2a95b53-943a-44e8-a31a-96b126dab1e2,,4324.0,Daniel Alves da Silva,2.0,Right Back,108.2,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.346935,-1.7350489,1.0,Ground Pass,105.2,46.8,40.0,Right Foot,,,a5b0749d-863b-4e11-869d-ccd19b34de64,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7ebc142-8b66-4d25-b5ac-26460e7ea79b,2396,2,00:14:53.482,59,53,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,0.9252,,41a500ed-f363-4093-8041-44759ba9446a,,4324.0,Daniel Alves da Silva,2.0,Right Back,106.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.127115,-2.539939,3.0,High Pass,100.1,75.4,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625a77bf-a8cf-46eb-83c1-06a84ad8cea3,2398,2,00:14:54.407,59,54,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,0.9034,,097878de-117d-4f1d-85fb-128b075fe6a4,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,100.1,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,5.9,0.0,2.0,Low Pass,106.0,75.4,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6b5f5cd-f14e-415b-9c48-c3cd9f5b5538,2402,2,00:14:56.000,59,56,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,0.9041,,551a27c9-54e5-4a1f-a2ed-42cae6c3dc0b,,4324.0,Daniel Alves da Silva,2.0,Right Back,107.0,76.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.428473,-1.8454902,1.0,Ground Pass,103.9,65.4,38.0,Left Foot,,,695f73f0-91da-4ece-86b6-2deb6e1a90a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d30b79c0-57c1-4967-b53e-1e82a345e33d,2405,2,00:14:57.743,59,57,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,1.431,,2cbadafe-eb17-4fa5-8a9e-bc5930e5cf9e,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,103.9,65.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.483932,-2.5199327,1.0,Ground Pass,90.5,55.8,40.0,Right Foot,,,695f73f0-91da-4ece-86b6-2deb6e1a90a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097cfed9-1f62-4f5f-bec2-e02a8b93797b,2408,2,00:14:59.490,59,59,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,1.7302,,ced7566a-8f98-4ce0-92e9-72a33eb6f984,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,88.8,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,16.635504,-2.1070921,1.0,Ground Pass,80.3,41.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd8fabb1-059c-4f9a-8512-2defff0500a0,2411,2,00:15:03.779,60,3,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,1.0895,,d145cf2f-9b8d-47c1-83b3-0f24298ecd0f,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,81.1,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,17.102047,1.3825748,1.0,Ground Pass,84.3,56.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e98defa-acd1-4d7a-a658-3ffc029ff9c7,2414,2,00:15:05.801,60,5,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,0.5417,,ac2dc297-3bd2-4385-89b6-9a271041fd1c,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,88.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.850888,-0.101688854,1.0,Ground Pass,97.8,56.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190aac8b-8830-4a08-8f63-4081a25c27c0,2416,2,00:15:06.343,60,6,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,0.589,,6f32849a-a015-445c-a9fa-90e7b7da445f,,4324.0,Daniel Alves da Silva,2.0,Right Back,97.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.88973,0.80357796,1.0,Ground Pass,100.5,58.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86cebe3a-482d-431e-b37d-1c4cf74169bd,2428,2,00:15:15.640,60,15,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,0.8393,,0535d2b8-5e31-418d-bf0d-b2d8480b2bca,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,63.3,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,7.702597,-3.1156244,1.0,Ground Pass,55.6,72.7,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f47b97b0-e67d-4257-9dab-6ee6a394685c,2431,2,00:15:18.578,60,18,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,1.156369,,5c3fbcb2-a686-4b84-817b-cd0829a19702,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,51.1,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,20.615528,-1.0420235,1.0,Ground Pass,61.5,49.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee3af373-bc18-4df3-92f2-b0ae4c9d1a3a,2434,2,00:15:20.892,60,20,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,1.0012,,b8d85ab8-1731-4492-9edc-46ab4dd211c8,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,62.3,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,13.612494,-0.27527243,1.0,Ground Pass,75.4,43.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866a6dc-c8e0-42d0-a7b3-e4aa8ef4d7c7,2436,2,00:15:21.893,60,21,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,1.1719,,626c577f-f739-4775-9a71-7c3fdc8967f5,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,75.6,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.81025,-2.9090357,1.0,Ground Pass,68.0,41.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd9e7128-0ad0-4125-8260-b849eb10f70c,2439,2,00:15:23.769,60,23,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,1.016,,82859d23-26df-482e-a024-30df4d03abc2,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,70.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,13.431679,-0.6852057,1.0,Ground Pass,80.7,30.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba5e1e98-8e80-4eb6-bd0b-a09054b70200,2448,2,00:16:31.332,61,31,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,1.2356,,9d700b24-4d74-48fc-8f0f-b0510fdf788f,,5470.0,Ivan Rakitić,10.0,Center Defensive Midfield,63.7,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,10.218122,0.3496071,1.0,Ground Pass,73.3,46.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caaa8f58-0849-4498-91ba-3371fb9c6d0f,2451,2,00:16:33.087,61,33,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,1.345153,,d5f1f621-20d5-4edf-a47c-ccc7d947f8c8,,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,73.3,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,15.890248,-2.0766723,1.0,Ground Pass,65.6,32.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdbab919-3943-48c7-8314-17db7fae4162,2453,2,00:16:34.432,61,34,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,0.9221,,0fdd5f17-a2b4-4e1f-b53a-f60145691410,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.6,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.060905,0.73855746,1.0,Ground Pass,72.3,38.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e58598-7f4a-4bad-af80-84d5860b82f9,2455,2,00:16:35.355,61,35,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,0.9666,,4607ce90-3d80-4e1e-a7f8-ec92ff2308af,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,72.3,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.542248,-2.6674743,1.0,Ground Pass,64.7,34.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e356ef91-b823-419a-84d2-e075bb701e9e,2458,2,00:16:37.151,61,37,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,2.2237,,5ac825a3-f125-46ce-bd9c-61b9c20d817a,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.7,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,32.073196,-1.1294602,3.0,High Pass,78.4,5.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecec2db5-9c5f-4b9d-8c98-70e9d6f3eb47,2461,2,00:16:41.118,61,41,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,1.3243,,5379819c-3099-433a-aa99-2c0ccccbf90a,,5211.0,Jordi Alba Ramos,6.0,Left Back,83.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,14.775656,2.4520535,1.0,Ground Pass,72.5,13.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d0a256-50d6-47dc-b150-24d41a2651ce,2464,2,00:16:42.650,61,42,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,0.709,,4aece89f-d6e1-4b2d-8448-c10a2c43733c,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,72.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,10.547511,-1.1920505,1.0,Ground Pass,76.4,3.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b1b630-53f6-4d52-904c-b36ae8564095,2467,2,00:16:43.519,61,43,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,2.4308,,af5ea778-6365-44f1-b59d-b2cc9414a778,,5211.0,Jordi Alba Ramos,6.0,Left Back,76.4,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,31.25924,2.3742921,1.0,Ground Pass,53.9,25.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4f0bb9d-9fd2-4757-a416-6a5d9eeffbe4,2470,2,00:16:46.864,61,46,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,1.2313,,d5bf4f48-02df-4044-bacb-06707f578a38,,10609.0,Jérémy Mathieu,5.0,Left Center Back,53.7,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,16.445364,0.669043,1.0,Ground Pass,66.6,36.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701fa77c-542a-449f-9113-722556fa01c0,2473,2,00:16:50.115,61,50,30,Pass,145,217,Barcelona,3,From Free Kick,217,Barcelona,0.8383,,f4ae02fc-bc27-4821-b644-5fc23fa6098f,,5470.0,Ivan Rakitić,10.0,Center Defensive Midfield,68.2,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,18.258423,0.688427,1.0,Ground Pass,82.3,49.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ca0288b-0336-4d6a-b0ba-3eb67acdb58d,2496,2,00:17:20.501,62,20,30,Pass,148,217,Barcelona,1,Regular Play,217,Barcelona,0.8054,,53f1d584-799e-4329-90ea-36c56ef8aca8,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,43.3,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.247438,-0.4985679,2.0,Low Pass,52.3,50.9,37.0,Head,66.0,Recovery,961f1a1e-d5cc-4089-b34b-802ce8b6b162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d6703f0-c593-4e63-bf8c-8fe54f5a8735,2498,2,00:17:21.306,62,21,30,Pass,148,217,Barcelona,1,Regular Play,217,Barcelona,1.525101,,a0e6a031-1843-4f24-ab4b-f1bd3aefe044,,5470.0,Ivan Rakitić,10.0,Center Defensive Midfield,52.3,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,16.68832,-2.3646688,3.0,High Pass,40.4,39.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
