id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,out,clearance,counterpress,duel,off_camera,dribble,miscontrol,interception,shot,goalkeeper,block,foul_committed,substitution,foul_won,ball_recovery,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,foul_won_advantage,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,interception_outcome_id,interception_outcome_name,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name
a8fbec54-660d-4034-a5d4-aa48d2cfa173,3488,2,00:39:07.328,84,7,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.348591,,8511c825-0537-41dd-8e2b-16e1f0497988,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,64.0,27.2,6379.0,Sergi Roberto Carnicer,29.321835,1.226396,2.0,Low Pass,73.9,54.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22c9ce66-0528-493b-a30a-9b5c54a5d090,3491,2,00:39:10.485,84,10,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.974715,,09cb82e9-927b-4b9d-9975-9ab79cd19e5d,6379,Sergi Roberto Carnicer,13,Right Center Midfield,78.5,59.0,3508.0,Sandro Ramírez Castillo,8.664871,0.3290497,1.0,Ground Pass,86.7,61.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69acabf6-fa93-44ec-9eee-a581425047a7,3498,2,00:39:13.386,84,13,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.309478,,cb60901f-8ae1-4da3-86e9-2fc865d7e8d9,3508,Sandro Ramírez Castillo,17,Right Wing,76.6,52.1,5506.0,Javier Alejandro Mascherano,14.669697,-2.0222495,1.0,Ground Pass,70.2,38.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc4360d2-d9b4-4e84-a965-a7e6ef82311a,3501,2,00:39:16.216,84,16,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.123277,,40238b78-7e75-494e-b337-47342c1d7837,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,72.0,37.7,4320.0,Neymar da Silva Santos Junior,22.418297,-0.49756673,1.0,Ground Pass,91.7,27.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbca9438-2273-4dad-b80c-679a4a1e8106,3504,2,00:39:18.365,84,18,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.587102,,1c3d11e7-92ba-4b9f-8a59-2e3fc3db8220,4320,Neymar da Silva Santos Junior,21,Left Wing,89.8,26.6,20131.0,Xavier Hernández Creus,6.2128897,-3.0771658,1.0,Ground Pass,83.6,26.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663f954-041f-401f-993a-645bb3881583,3507,2,00:39:18.992,84,18,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.149,,4ab5a9db-2fed-457b-8f02-f8f21ee69f7a,20131,Xavier Hernández Creus,15,Left Center Midfield,83.7,25.8,22102.0,Adriano Correia Claro,21.455303,-1.021584,1.0,Ground Pass,94.9,7.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d593c67-0fbe-41e9-b38f-621a4056a6a5,3510,2,00:39:20.628,84,20,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.166386,,1c4140a0-2372-4548-9d84-437d8574a6c9,22102,Adriano Correia Claro,6,Left Back,92.5,10.3,20131.0,Xavier Hernández Creus,12.509996,2.254276,1.0,Ground Pass,84.6,20.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97225801-5859-4df3-abd5-c4b888077995,3513,2,00:39:23.464,84,23,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,2.702863,,dadeb91a-5698-4287-a381-b0c2e5d44906,20131,Xavier Hernández Creus,15,Left Center Midfield,84.6,21.8,4324.0,Daniel Alves da Silva,60.59249,1.2151163,3.0,High Pass,105.7,78.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5c45795-ed9b-485a-a7d9-dc4bf4f94f91,3564,2,00:41:05.607,86,5,30,Pass,166,217,Barcelona,7,From Goal Kick,217,Barcelona,1.903955,,78fde38d-d892-42d3-9117-aeb04f10afb2,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,37.0,10609.0,Jérémy Mathieu,22.042913,-1.2619575,1.0,Ground Pass,13.7,16.0,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332030a7-fcbb-4479-8cbc-3516bd786358,3567,2,00:41:13.279,86,13,30,Pass,166,217,Barcelona,7,From Goal Kick,217,Barcelona,1.081639,,9bde64c4-7b7e-489f-904a-aa13b02cc9fb,10609,Jérémy Mathieu,5,Left Center Back,32.0,24.9,6379.0,Sergi Roberto Carnicer,12.525574,0.74587077,1.0,Ground Pass,41.2,33.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4ad799e-0206-4fe9-8209-23648c6a4e91,3570,2,00:41:16.468,86,16,30,Pass,166,217,Barcelona,7,From Goal Kick,217,Barcelona,1.673548,,56e42a0c-020e-4a2c-9020-153a1109e8a0,6379,Sergi Roberto Carnicer,13,Right Center Midfield,50.3,29.7,20131.0,Xavier Hernández Creus,31.009836,-0.9944211,1.0,Ground Pass,67.2,3.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61819599-192f-4b38-92f0-26b3f4528151,3573,2,00:41:19.037,86,19,30,Pass,166,217,Barcelona,7,From Goal Kick,217,Barcelona,1.067258,,65e68cd1-5bc5-472a-b156-6274412d1f64,20131,Xavier Hernández Creus,15,Left Center Midfield,70.5,11.1,3508.0,Sandro Ramírez Castillo,16.727522,1.0026916,1.0,Ground Pass,79.5,25.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691bf72-36f4-4fae-8aca-f9ed80fa87d5,3622,2,00:42:52.827,87,52,30,Pass,170,217,Barcelona,7,From Goal Kick,217,Barcelona,3.093571,,351c6899-56a6-456b-94ad-181a5d0decf8,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,37.0,5503.0,Lionel Andrés Messi Cuccittini,71.378006,0.5433027,3.0,High Pass,68.1,73.9,63.0,Goal Kick,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,d4d57148-3f4f-496e-985a-89aec4fc5022,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f13247-2646-4c3c-b699-4f669d3fb2f5,3659,2,00:43:27.625,88,27,30,Pass,172,217,Barcelona,1,Regular Play,217,Barcelona,1.67219,,3c0fe6b9-9361-4bf9-973e-4172e0bc17dd,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,15.1,59.6,20131.0,Xavier Hernández Creus,16.790474,-0.21608497,1.0,Ground Pass,31.5,56.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b55189-74b5-41c5-b9e6-58c225a08d89,3662,2,00:43:31.675,88,31,30,Pass,172,217,Barcelona,1,Regular Play,217,Barcelona,1.417257,,9dfe3d12-9e14-475c-87bf-381bb7332c4c,20131,Xavier Hernández Creus,15,Left Center Midfield,43.3,48.0,6379.0,Sergi Roberto Carnicer,22.100225,-1.5753212,1.0,Ground Pass,43.2,25.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
