id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,counterpress,clearance,out,foul_committed,interception,foul_won,dribble,duel,shot,goalkeeper,miscontrol,block,ball_recovery,substitution,bad_behaviour,pass,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_goal_assist,shot_first_time
36f2fb7c-697f-4afc-8a64-f6f6596c4cfa,2743,2,00:22:06.011,67,6,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.8461,,d30d3f44-9592-441f-be66-53001ed50634,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,49.5,45.7,5211.0,Jordi Alba Ramos,38.264473,-1.3841641,1.0,Ground Pass,56.6,8.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69ff4b47-9bc0-418e-93f8-2def5e30d336,2746,2,00:22:08.341,67,8,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.1388,,9e6d9176-7261-40c8-ad18-35c502b11839,,5211.0,Jordi Alba Ramos,6.0,Left Back,56.6,8.1,4320.0,Neymar da Silva Santos Junior,9.741663,-0.3022725,1.0,Ground Pass,65.9,5.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92653b88-ae15-46c3-876b-8abb2581c955,2748,2,00:22:09.480,67,9,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.0742,,f37ed382-77f3-49d3-9c2b-f55bd3cddaae,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,65.9,5.2,20131.0,Xavier Hernández Creus,9.985991,0.99945885,1.0,Ground Pass,71.3,13.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1ffabe6-d170-4258-92ea-244cebcf3684,2751,2,00:22:10.554,67,10,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.4236,,5a012922-1546-45e4-be7d-d6108cc64c9d,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,71.6,13.8,4320.0,Neymar da Silva Santos Junior,5.866856,-2.6245606,1.0,Ground Pass,66.5,10.9,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,9d8bbe70-6881-40de-a9a5-7185353252e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4366812-e698-4ec6-866d-bbb10850e978,2754,2,00:22:11.018,67,11,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.3141,,9b4fb628-541a-4aef-85b6-f1f1dbf8aace,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.5,10.9,,,4.560702,0.26625204,2.0,Low Pass,70.9,12.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55728b97-49a6-484a-8002-6ecbd76cf274,2758,2,00:22:14.098,67,14,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.9921,,27d009ea-929a-4c60-b2eb-df4a7c090cf0,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.2,22.6,5246.0,Luis Alberto Suárez Díaz,25.84144,0.40997306,1.0,Ground Pass,107.9,32.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,b9c0ce46-aff1-4872-8b74-b61f8ff30d13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ff2112-7484-4079-baa7-a577f7ffe08b,2763,2,00:22:23.544,67,23,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.8141,,287a574c-bdea-4ad3-ab27-19887402fb60,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,56.8,42.4,5213.0,Gerard Piqué Bernabéu,7.702597,3.1156244,2.0,Low Pass,49.1,42.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d199ce7-69d3-4833-bba6-81a41a3ef99c,2766,2,00:22:26.023,67,26,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.1318,,867ea255-6963-4b48-9317-9a1ebc3fb0e5,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,49.3,43.6,10609.0,Jérémy Mathieu,14.808105,-1.8583722,1.0,Ground Pass,45.1,29.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bae2adf-c495-4793-85a4-7ed3f8e1672c,2769,2,00:22:28.087,67,28,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.774,,3ba4e151-c9b7-48fa-9538-6aca30cdd58e,,10609.0,Jérémy Mathieu,5.0,Left Center Back,45.1,29.4,20131.0,Xavier Hernández Creus,11.732433,-0.32983664,1.0,Ground Pass,56.2,25.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62c8c3fd-e0f3-4c70-acd8-5e208095979b,2771,2,00:22:28.861,67,28,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.9091,,196a43e7-7659-45e8-a76d-59f91239d033,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,56.2,25.6,5203.0,Sergio Busquets i Burgos,10.937093,1.4884144,1.0,Ground Pass,57.1,36.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f9872be-e870-4787-b7e8-ab69fe7f7c21,2773,2,00:22:29.770,67,29,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.425,,6400ae26-1233-490c-a269-ced1013c85f5,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,57.1,36.5,5211.0,Jordi Alba Ramos,28.848743,-2.0499465,1.0,Ground Pass,43.8,10.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44281ffa-5d1b-4820-bdfe-5a21041cd418,2776,2,00:22:31.741,67,31,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.3249,,2313d882-9fdd-4984-b607-d906ab901d8f,,5211.0,Jordi Alba Ramos,6.0,Left Back,43.8,10.9,20131.0,Xavier Hernández Creus,18.9,0.0,1.0,Ground Pass,62.7,10.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc86fc2a-830f-44b3-98a3-783595051374,2779,2,00:22:34.467,67,34,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.8245,,11a83f7a-852e-4b3f-af54-77151bc9cb18,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,62.7,10.2,4320.0,Neymar da Silva Santos Junior,17.69209,1.4233038,1.0,Ground Pass,65.3,27.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d223f494-f336-4605-a709-a0853bfcf3f5,2782,2,00:22:35.331,67,35,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.9445,,7cf08fda-43bf-473b-b926-45cd2c864921,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,65.3,27.7,5203.0,Sergio Busquets i Burgos,6.5734315,-2.9113731,1.0,Ground Pass,58.9,26.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d39d786-f091-4cbb-92d7-b84aa0089341,2788,2,00:22:37.558,67,37,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,2.2249,,42deef68-a601-45be-ab74-2e713d73da20,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,59.8,40.3,5211.0,Jordi Alba Ramos,30.907928,-1.7694609,3.0,High Pass,53.7,10.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cd5d813-53f3-4825-885b-679cf392c78a,2791,2,00:22:40.744,67,40,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,0.7968,,b86b827f-41d1-43b6-b648-bce3426cef1e,,5211.0,Jordi Alba Ramos,6.0,Left Back,53.7,10.0,20131.0,Xavier Hernández Creus,12.014991,-0.049958397,1.0,Ground Pass,65.7,9.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a9c2e30-c9ba-43b7-8bbf-72e25d76a101,2794,2,00:22:43.473,67,43,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.128,,b27f607d-5a90-413b-a726-f0ca236a3798,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,66.5,21.2,5203.0,Sergio Busquets i Burgos,7.7620873,2.2374892,1.0,Ground Pass,61.7,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b9c6f83-a905-4589-80a2-0af334060a93,2797,2,00:22:45.831,67,45,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,2.2189,,17167cb4-de87-4b22-b78a-f69bfcfc5d98,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,62.3,34.6,5503.0,Lionel Andrés Messi Cuccittini,38.164383,1.3703176,1.0,Ground Pass,69.9,72.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc314cd9-201f-4bb5-9df8-18ac7219f662,2800,2,00:22:52.900,67,52,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.7673,,b5e5984a-ae7e-4185-a81e-90a0dfe015ca,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,77.0,75.6,5470.0,Ivan Rakitić,16.311039,-2.6148422,1.0,Ground Pass,62.9,67.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e480f82-f513-4f51-ab0b-802e11b5939a,2803,2,00:22:55.189,67,55,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.5636,,33460b7f-1ce5-4134-bfea-8f4640043b8f,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,62.9,67.4,5213.0,Gerard Piqué Bernabéu,13.875157,-2.8791332,1.0,Ground Pass,49.5,63.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60801819-c0d4-4fb0-96d4-1bb6df13e0ff,2806,2,00:22:57.460,67,57,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.2358,,2dfd0b29-88be-42ee-b3a3-d0c67854c18b,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,49.5,63.8,5203.0,Sergio Busquets i Burgos,17.09415,-0.70672274,1.0,Ground Pass,62.5,52.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65bd3660-3b4b-423e-aed0-d1bea3f8e6fc,2809,2,00:22:59.276,67,59,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.7718,,bc0f0ba3-66e0-4020-ae18-775eb0a8715c,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,56.6,50.2,10609.0,Jérémy Mathieu,26.220602,-1.945637,1.0,Ground Pass,47.0,25.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9106def1-565b-44ca-ac8e-47c452e3205a,2812,2,00:23:01.669,68,1,30,Pass,140,217,Barcelona,1,Regular Play,217,Barcelona,1.7243,,868db1de-6190-414e-ad8b-0e950f66a30b,,10609.0,Jérémy Mathieu,5.0,Left Center Back,49.5,24.9,5211.0,Jordi Alba Ramos,19.071707,-1.2672858,1.0,Ground Pass,55.2,6.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
