id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,duel,out,counterpress,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,off_camera,ball_recovery,dribble,foul_committed,foul_won,clearance,shot,block,bad_behaviour,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_overrun,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,related_events_3,clearance_left_foot,pass_aerial_won,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,pass_technique_id,pass_technique_name
fb8bcb66-3930-41e0-a8ab-ea0b110778ea,3041,2,00:29:51.550,74,51,30,Pass,149,217,Barcelona,4,From Throw In,217,Barcelona,1.9341,,1cfa8685-cf7b-4262-b207-222fb136e77d,22102.0,Adriano Correia Claro,6.0,Left Back,36.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,21.819487,0.37540004,2.0,Low Pass,56.6,8.1,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2acb396a-0b36-4af0-88ac-e2811c5b013e,3047,2,00:30:11.180,75,11,30,Pass,150,217,Barcelona,4,From Throw In,217,Barcelona,1.514192,,884d2ea3-b97b-4e9a-baf7-81913cf3abf5,22102.0,Adriano Correia Claro,6.0,Left Back,63.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.948244,2.2946608,2.0,Low Pass,53.7,11.3,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e3f9608-f9b3-4c44-989d-4c3f22b71ccc,3050,2,00:30:15.149,75,15,30,Pass,150,217,Barcelona,4,From Throw In,217,Barcelona,2.3838,,5a21243d-d816-44ae-8b8c-8ad3b0aefdeb,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,47.6,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,33.05344,2.6941817,1.0,Ground Pass,17.8,30.8,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d697856e-6373-46fe-b4a3-4e5846afec56,3053,2,00:30:17.587,75,17,30,Pass,150,217,Barcelona,4,From Throw In,217,Barcelona,0.9353,,60333b8a-2b7e-4ab9-81b1-dd1bb18254f2,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,17.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,6.7542577,1.1270137,1.0,Ground Pass,20.7,36.9,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c794151c-38b3-4b19-81aa-31bbd8c34db0,3056,2,00:30:19.660,75,19,30,Pass,150,217,Barcelona,4,From Throw In,217,Barcelona,2.179807,,61ec0505-3470-4db0-b600-3e940e160576,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.3,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,24.323856,-1.2269428,1.0,Ground Pass,28.5,14.0,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfb75483-fff9-4318-83fb-285fa4ea9edb,3060,2,00:30:27.481,75,27,30,Pass,150,217,Barcelona,4,From Throw In,217,Barcelona,1.395315,,f4914ad4-85ef-4234-8128-bc4a390219d1,10609.0,Jérémy Mathieu,5.0,Left Center Back,48.2,9.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.20994,0.21803483,1.0,Ground Pass,81.6,17.2,,,,,,,,,,,38.0,Left Foot,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8eb689d-0337-4e92-b562-efd2bcfe4848,3063,2,00:30:45.752,75,45,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.3967,,36a144da-8163-4722-8a14-daade50a8c9f,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,81.9,15.1,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,14.707821,0.39060703,1.0,Ground Pass,95.5,20.7,62.0,Free Kick,,,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271be8d3-98c7-4ec2-ba66-205eb2017bd7,3065,2,00:30:55.385,75,55,30,Pass,152,217,Barcelona,4,From Throw In,217,Barcelona,1.4536,,edff0fd4-fd27-4f2a-b4db-cc261aaf1527,22102.0,Adriano Correia Claro,6.0,Left Back,70.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,17.164207,0.665642,2.0,Low Pass,84.0,10.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60f8d36e-51e6-4967-8f4e-8f977669ad49,3069,2,00:30:57.971,75,57,30,Pass,152,217,Barcelona,4,From Throw In,217,Barcelona,1.1075,,34b3123a-bff6-4271-8381-b21db2a3b212,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,83.3,11.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.096039,1.2897756,3.0,High Pass,86.1,21.2,,,e1281926-41b2-4a50-ba19-dff5d51d17f6,,,,,,,,40.0,Right Foot,,,,,,80e81f85-1815-4b2a-89b5-852a6d0e2054,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31a2783f-ce36-42b7-833b-599955d1b437,3108,2,00:31:54.489,76,54,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.5978,,8d60fae6-5e4a-495f-8161-af20cb73c6c2,4324.0,Daniel Alves da Silva,2.0,Right Back,56.0,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,19.064627,-2.5201237,1.0,Ground Pass,40.5,63.0,62.0,Free Kick,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2757fc3-a02c-4dc9-9e15-11a3ed07c520,3112,2,00:31:56.577,76,56,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.9842,,08f5a611-9a42-45e3-bd23-a6b8667b6633,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,41.3,63.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.822661,1.1112809,1.0,Ground Pass,46.1,73.1,,,0f964dd0-573d-4f66-92c1-4d6c2d66df77,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76754b5d-b924-427a-91d5-c3c4291472e3,3116,2,00:31:58.961,76,58,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.0021,,6376516e-743e-42e3-a768-4d3d5450a66f,4324.0,Daniel Alves da Silva,2.0,Right Back,47.0,74.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.906702,-0.7419473,1.0,Ground Pass,60.2,62.4,,,b40de4e0-0bf6-4129-b2c3-542a318bc0fc,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eebde949-88db-4128-afc5-9548f5e59f56,3120,2,00:32:00.001,77,0,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.919,,7520ac40-a25a-4431-a64a-fdc399e63dea,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,59.2,62.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.237883,-2.9354713,1.0,Ground Pass,48.2,60.5,,,963b6ac6-4b70-41e3-ac3c-b12464b40af1,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7bb6807-6afe-4e86-9dda-2d9608d0815b,3122,2,00:32:00.920,77,0,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.498644,,b5f902de-36db-4971-89e3-00a811b7839b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,48.2,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,20.781963,-0.7070605,1.0,Ground Pass,64.0,47.0,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c3a8dcb-4efc-4a75-a6b8-11314e5c8165,3125,2,00:32:03.188,77,3,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.496042,,4b656958-a952-4c6e-a4c8-32076a1732df,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,67.6,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,33.740925,-1.1880885,1.0,Ground Pass,80.2,11.9,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
