id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,ball_receipt,50_50,counterpress,off_camera,out,duel,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,clearance,block,foul_committed,foul_won,miscontrol,substitution,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,foul_won_defensive,related_events,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_right_foot,pass_cross,related_events_4,pass_switch,location,pass_inswinging,pass_technique_id,pass_technique_name,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_first_time,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,pass_cut_back,pass_goal_assist,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
14bd1f8f-668b-4f4d-a9b7-6216cab0df9f,1403,1,00:30:47.342,30,47,23,Goal Keeper,54,217,Barcelona,3,From Free Kick,213,Sevilla,0.0,,a24e1560-f6d7-4aa9-8912-bcaa3f7ba25e,6823,Sergio Rico González,1,Goalkeeper,0.9,38.7,,,,,,,,,,,,,55.0,No Touch,26.0,Goal Conceded,46.0,Standing,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033e4a6-1a94-47a1-97a9-645fa95096ea,1412,1,00:31:48.357,31,48,2,Ball Recovery,56,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,535dde6f-b4b3-4104-b28e-9c27afba7718,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.3,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07d76b44-b59f-4bea-95d7-a7b4d79da601,1413,1,00:31:48.357,31,48,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,0.8774,,7033e4a6-1a94-47a1-97a9-645fa95096ea,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.3,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e7ec74-768d-462d-bddc-60695cf51dfa,48.7,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0e7ec74-768d-462d-bddc-60695cf51dfa,1414,1,00:31:49.235,31,49,30,Pass,56,217,Barcelona,1,Regular Play,217,Barcelona,2.457919,,3e681075-66cf-4b9b-b144-cba8d577d194,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.7,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,29.409182,-2.819842,1.0,Ground Pass,20.8,50.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e681075-66cf-4b9b-b144-cba8d577d194,1415,1,00:31:51.692,31,51,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,217,Barcelona,,,a0e7ec74-768d-462d-bddc-60695cf51dfa,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,20.8,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4d48290-61f1-4f9d-b921-02765be817fe,1416,1,00:31:51.692,31,51,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,1.159981,,3e681075-66cf-4b9b-b144-cba8d577d194,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,20.8,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876daab4-c324-4e22-a9d3-c4f21e95923b,20.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876daab4-c324-4e22-a9d3-c4f21e95923b,1417,1,00:31:52.852,31,52,30,Pass,56,217,Barcelona,1,Regular Play,217,Barcelona,2.014847,,0e2ed6d7-667c-4a7c-b592-a04321e5483c,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,20.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,32.344707,-1.133422,1.0,Ground Pass,34.2,21.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2ed6d7-667c-4a7c-b592-a04321e5483c,1418,1,00:31:54.867,31,54,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,217,Barcelona,,,876daab4-c324-4e22-a9d3-c4f21e95923b,5211,Jordi Alba Ramos,6,Left Back,34.2,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d083e986-4d07-4c4e-8b78-a5496f1de9e8,1419,1,00:31:54.867,31,54,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,3.709353,,0e2ed6d7-667c-4a7c-b592-a04321e5483c,5211,Jordi Alba Ramos,6,Left Back,34.2,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62f3afc-aa3d-4ecc-aa6f-995448e10168,47.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f62f3afc-aa3d-4ecc-aa6f-995448e10168,1420,1,00:31:58.577,31,58,30,Pass,56,217,Barcelona,1,Regular Play,217,Barcelona,0.743957,,c7ae7596-7d25-4a40-92af-a3010d256906,5211,Jordi Alba Ramos,6,Left Back,47.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,10.607545,0.77206564,1.0,Ground Pass,54.6,27.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7ae7596-7d25-4a40-92af-a3010d256906,1421,1,00:31:59.321,31,59,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,217,Barcelona,,,f62f3afc-aa3d-4ecc-aa6f-995448e10168,11094,Arda Turan,15,Left Center Midfield,54.6,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c8fc79f-0939-4502-8b69-6a7a2b8da5ef,1422,1,00:31:59.321,31,59,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,0.200043,,c7ae7596-7d25-4a40-92af-a3010d256906,11094,Arda Turan,15,Left Center Midfield,54.6,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1dc85ee-a6b4-4a73-ac59-dc93ab8a68d6,54.6,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1dc85ee-a6b4-4a73-ac59-dc93ab8a68d6,1423,1,00:31:59.521,31,59,30,Pass,56,217,Barcelona,1,Regular Play,217,Barcelona,1.083853,,9e05832a-cb74-49df-96bd-c35da675d5b5,11094,Arda Turan,15,Left Center Midfield,54.6,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,13.44061,-1.9043111,1.0,Ground Pass,50.2,15.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e05832a-cb74-49df-96bd-c35da675d5b5,1424,1,00:32:00.604,32,0,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,217,Barcelona,,,d1dc85ee-a6b4-4a73-ac59-dc93ab8a68d6,5211,Jordi Alba Ramos,6,Left Back,50.2,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8783e12c-80ce-40a9-a0a0-fe2186606702,1425,1,00:32:00.604,32,0,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,0.366547,,9e05832a-cb74-49df-96bd-c35da675d5b5,5211,Jordi Alba Ramos,6,Left Back,50.2,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d23c6820-0a29-4177-adf4-794d29ebdc72,50.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d23c6820-0a29-4177-adf4-794d29ebdc72,1426,1,00:32:00.971,32,0,30,Pass,56,217,Barcelona,1,Regular Play,217,Barcelona,0.780476,,a395331c-8bfe-4270-b67b-4eb217a03066,5211,Jordi Alba Ramos,6,Left Back,50.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.7006493,-0.6564874,1.0,Ground Pass,56.1,2.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a395331c-8bfe-4270-b67b-4eb217a03066,1427,1,00:32:01.751,32,1,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,217,Barcelona,,,d23c6820-0a29-4177-adf4-794d29ebdc72,4320,Neymar da Silva Santos Junior,21,Left Wing,56.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f74145e-2781-47f4-af97-fe31d65a2a91,1428,1,00:32:01.751,32,1,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,2.005246,,8239b2cf-da6b-424f-8bef-03b03db60146,4320,Neymar da Silva Santos Junior,21,Left Wing,56.1,2.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,a395331c-8bfe-4270-b67b-4eb217a03066,57.5,2.1,,,,,,,,,,,a95bf4c3-9c74-4948-a5fe-891ec8f68d88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a95bf4c3-9c74-4948-a5fe-891ec8f68d88,1429,1,00:32:01.903,32,1,17,Pressure,56,217,Barcelona,1,Regular Play,213,Sevilla,1.371761,,0f74145e-2781-47f4-af97-fe31d65a2a91,6841,Víctor Machín Pérez,17,Right Wing,62.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239b2cf-da6b-424f-8bef-03b03db60146,1430,1,00:32:03.757,32,3,14,Dribble,56,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,3ee8e659-04c1-48e3-bc8d-1c1a309cda4a,4320,Neymar da Silva Santos Junior,21,Left Wing,57.5,2.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ee8e659-04c1-48e3-bc8d-1c1a309cda4a,1431,1,00:32:03.757,32,3,4,Duel,56,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,8239b2cf-da6b-424f-8bef-03b03db60146,6841,Víctor Machín Pérez,17,Right Wing,62.6,78.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ed88729-d4c4-4482-a11e-2d2d9a69fb86,1432,1,00:32:03.757,32,3,43,Carry,56,217,Barcelona,1,Regular Play,213,Sevilla,3.197378,,3ee8e659-04c1-48e3-bc8d-1c1a309cda4a,6841,Víctor Machín Pérez,17,Right Wing,62.6,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbebb816-b409-4e2e-b43f-58f6a707944b,72.0,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbebb816-b409-4e2e-b43f-58f6a707944b,1433,1,00:32:06.954,32,6,30,Pass,56,217,Barcelona,1,Regular Play,213,Sevilla,1.5131,,73d87c97-bfb2-4c47-81ea-066ea31a6860,6841,Víctor Machín Pérez,17,Right Wing,72.0,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc1a30f8-ab99-4251-80c4-7a6af2aa0455,,,3497.0,Vicente Iborra De La Fuente,23.632605,-0.8213109,1.0,Ground Pass,88.1,54.3,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc1a30f8-ab99-4251-80c4-7a6af2aa0455,1434,1,00:32:08.467,32,8,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,213,Sevilla,,,cbebb816-b409-4e2e-b43f-58f6a707944b,3497,Vicente Iborra De La Fuente,19,Center Attacking Midfield,86.3,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73d87c97-bfb2-4c47-81ea-066ea31a6860,1435,1,00:32:08.467,32,8,30,Pass,56,217,Barcelona,1,Regular Play,217,Barcelona,0.9394,,a23240a8-34f8-432c-bb4b-ad1260312a0e,5213,Gerard Piqué Bernabéu,3,Right Center Back,32.0,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbebb816-b409-4e2e-b43f-58f6a707944b,,,5203.0,Sergio Busquets i Burgos,9.615092,-0.4636476,1.0,Ground Pass,40.6,21.5,40.0,Right Foot,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a23240a8-34f8-432c-bb4b-ad1260312a0e,1436,1,00:32:09.407,32,9,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,217,Barcelona,,,73d87c97-bfb2-4c47-81ea-066ea31a6860,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,40.6,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad54a532-7414-431f-a92c-f7ef94969fde,1437,1,00:32:09.407,32,9,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,0.1215,,74fcfce3-8607-4b8f-9589-962fffd71a32,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,40.6,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a23240a8-34f8-432c-bb4b-ad1260312a0e,40.6,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74fcfce3-8607-4b8f-9589-962fffd71a32,1438,1,00:32:09.528,32,9,30,Pass,56,217,Barcelona,1,Regular Play,217,Barcelona,2.420886,,e894d6ad-435e-4ab8-ba8d-849518454245,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,40.6,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,33.397156,1.3258177,1.0,Ground Pass,48.7,53.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e894d6ad-435e-4ab8-ba8d-849518454245,1439,1,00:32:11.949,32,11,42,Ball Receipt*,56,217,Barcelona,1,Regular Play,217,Barcelona,,,74fcfce3-8607-4b8f-9589-962fffd71a32,6379,Sergi Roberto Carnicer,13,Right Center Midfield,48.7,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b05ac85e-1dd8-4734-93a8-d3e4c14636d3,1440,1,00:32:11.949,32,11,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,1.637014,,5b6fc273-3c97-4b12-b2a4-153400cd5b0f,6379,Sergi Roberto Carnicer,13,Right Center Midfield,48.7,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e894d6ad-435e-4ab8-ba8d-849518454245,62.5,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
