id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_3,related_events_4,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_cut_back,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_aerial_won
1cb4cfe0-f18d-4d9e-9e78-2182c79ab3e6,1902,2,00:00:15.826,45,15,30,Pass,79,217,Barcelona,9,From Kick Off,217,Barcelona,1.714826,,731ca59d-ccfd-4923-88d0-d4d6a7749db2,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,32.7,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,27.760584,-2.2207816,1.0,Ground Pass,15.9,45.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731ca59d-ccfd-4923-88d0-d4d6a7749db2,1903,2,00:00:17.541,45,17,42,Ball Receipt*,79,217,Barcelona,9,From Kick Off,217,Barcelona,,,1cb4cfe0-f18d-4d9e-9e78-2182c79ab3e6,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,15.9,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35abf192-8267-41ef-99fb-2600e7056e1b,1904,2,00:00:17.541,45,17,43,Carry,79,217,Barcelona,9,From Kick Off,217,Barcelona,1.464288,,731ca59d-ccfd-4923-88d0-d4d6a7749db2,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,15.9,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc86132-935f-4e40-bb78-7a3abfb8efba,17.1,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdc86132-935f-4e40-bb78-7a3abfb8efba,1905,2,00:00:19.005,45,19,30,Pass,79,217,Barcelona,9,From Kick Off,217,Barcelona,2.304551,,ac883dd5-a9fc-4688-acab-212776495292,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,17.1,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,27.72598,-1.6140906,1.0,Ground Pass,15.9,16.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac883dd5-a9fc-4688-acab-212776495292,1906,2,00:00:21.310,45,21,42,Ball Receipt*,79,217,Barcelona,9,From Kick Off,217,Barcelona,,,fdc86132-935f-4e40-bb78-7a3abfb8efba,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,15.9,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56d784fe-b48c-4e76-ad87-86176867984a,1907,2,00:00:21.310,45,21,30,Pass,79,217,Barcelona,9,From Kick Off,217,Barcelona,1.026064,,0ff5160a-09e1-4d6c-9217-771d45878823,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,15.9,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,13.601471,-0.6287963,2.0,Low Pass,26.9,8.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ff5160a-09e1-4d6c-9217-771d45878823,1908,2,00:00:22.336,45,22,42,Ball Receipt*,79,217,Barcelona,9,From Kick Off,217,Barcelona,,,56d784fe-b48c-4e76-ad87-86176867984a,5211.0,Jordi Alba Ramos,6.0,Left Back,26.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847aa9f-3c54-4e2d-b4b0-2f095c01204b,1909,2,00:00:22.336,45,22,43,Carry,79,217,Barcelona,9,From Kick Off,217,Barcelona,1.815234,,001dca13-f7b5-4223-8b85-de5d6ad5907e,5211.0,Jordi Alba Ramos,6.0,Left Back,26.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff5160a-09e1-4d6c-9217-771d45878823,26.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001dca13-f7b5-4223-8b85-de5d6ad5907e,1910,2,00:00:24.151,45,24,30,Pass,79,217,Barcelona,9,From Kick Off,217,Barcelona,1.747602,,1ffd499d-b0db-4846-868e-83776ead7960,5211.0,Jordi Alba Ramos,6.0,Left Back,26.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,37.038494,0.086504444,3.0,High Pass,63.8,11.6,,,,f545ffd6-f127-40dd-97cc-ce4ce068d6b8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f545ffd6-f127-40dd-97cc-ce4ce068d6b8,1911,2,00:00:25.899,45,25,42,Ball Receipt*,79,217,Barcelona,9,From Kick Off,217,Barcelona,,,001dca13-f7b5-4223-8b85-de5d6ad5907e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,61.5,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ffd499d-b0db-4846-868e-83776ead7960,1912,2,00:00:25.899,45,25,9,Clearance,79,217,Barcelona,9,From Kick Off,222,Villarreal,0.0,,001dca13-f7b5-4223-8b85-de5d6ad5907e,3324.0,Eric Bertrand Bailly,3.0,Right Center Back,57.2,69.4,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a0ffbdd-64d9-479d-ae97-b7e5c2a15106,1913,2,00:00:42.831,45,42,30,Pass,80,217,Barcelona,4,From Throw In,217,Barcelona,0.555114,,377bb078-6fa9-43b0-ac5a-b5cae1817540,5211.0,Jordi Alba Ramos,6.0,Left Back,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.044899,1.740855,3.0,High Pass,53.3,10.9,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed55fb54-31fc-4641-b292-d313e047f8df,1914,2,00:00:42.890,45,42,17,Pressure,80,217,Barcelona,4,From Throw In,222,Villarreal,1.685573,,0eb0a752-fce0-40db-8a3e-8c88b7c24ed4,6609.0,Denis Suárez Fernández,12.0,Right Midfield,67.0,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b1dbf77-3f87-4ba6-babe-ad6ad72e9b9c,,,,,1e0088e1-6177-4211-a047-6fdaab17d7d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377bb078-6fa9-43b0-ac5a-b5cae1817540,f189afa3-724b-41bd-8c73-3668e23887f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377bb078-6fa9-43b0-ac5a-b5cae1817540,1915,2,00:00:43.386,45,43,42,Ball Receipt*,80,217,Barcelona,4,From Throw In,217,Barcelona,,,0a0ffbdd-64d9-479d-ae97-b7e5c2a15106,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,53.3,10.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed55fb54-31fc-4641-b292-d313e047f8df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eb0a752-fce0-40db-8a3e-8c88b7c24ed4,1916,2,00:00:43.386,45,43,43,Carry,80,217,Barcelona,4,From Throw In,217,Barcelona,0.735586,,1b1dbf77-3f87-4ba6-babe-ad6ad72e9b9c,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,53.3,10.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377bb078-6fa9-43b0-ac5a-b5cae1817540,50.9,12.6,,,ed55fb54-31fc-4641-b292-d313e047f8df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b1dbf77-3f87-4ba6-babe-ad6ad72e9b9c,1917,2,00:00:44.121,45,44,30,Pass,80,217,Barcelona,4,From Throw In,217,Barcelona,0.4068,,ed55fb54-31fc-4641-b292-d313e047f8df,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,50.9,12.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,9.254189,-1.6790669,1.0,Ground Pass,49.9,3.4,,,,f189afa3-724b-41bd-8c73-3668e23887f3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f189afa3-724b-41bd-8c73-3668e23887f3,1918,2,00:00:44.528,45,44,42,Ball Receipt*,80,217,Barcelona,4,From Throw In,217,Barcelona,,,1b1dbf77-3f87-4ba6-babe-ad6ad72e9b9c,5211.0,Jordi Alba Ramos,6.0,Left Back,49.9,3.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed55fb54-31fc-4641-b292-d313e047f8df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e0088e1-6177-4211-a047-6fdaab17d7d8,1919,2,00:00:44.528,45,44,30,Pass,80,217,Barcelona,4,From Throw In,217,Barcelona,1.809603,,79c9851d-0555-40c0-9997-0fabe3f4d79d,5211.0,Jordi Alba Ramos,6.0,Left Back,50.1,3.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,23.379051,2.760292,2.0,Low Pass,28.4,12.5,,,,ed55fb54-31fc-4641-b292-d313e047f8df,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79c9851d-0555-40c0-9997-0fabe3f4d79d,1920,2,00:00:46.338,45,46,42,Ball Receipt*,80,217,Barcelona,4,From Throw In,217,Barcelona,,,1e0088e1-6177-4211-a047-6fdaab17d7d8,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,28.4,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6820adac-d462-4610-88d0-4b7f1eb816c8,1921,2,00:00:46.338,45,46,43,Carry,80,217,Barcelona,4,From Throw In,217,Barcelona,1.773005,,79c9851d-0555-40c0-9997-0fabe3f4d79d,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,28.4,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d89dcc31-c676-42eb-b648-c3153d2ee52b,28.4,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d89dcc31-c676-42eb-b648-c3153d2ee52b,1922,2,00:00:48.111,45,48,30,Pass,80,217,Barcelona,4,From Throw In,217,Barcelona,1.264396,,3f38273f-73a6-4e0a-b7a7-5a96a30ef94a,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,28.4,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,23.320591,2.4259899,1.0,Ground Pass,10.8,27.8,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f38273f-73a6-4e0a-b7a7-5a96a30ef94a,1923,2,00:00:49.375,45,49,42,Ball Receipt*,80,217,Barcelona,4,From Throw In,217,Barcelona,,,d89dcc31-c676-42eb-b648-c3153d2ee52b,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9050bf5-6ae6-4810-8d60-f784027477ed,1924,2,00:00:49.375,45,49,43,Carry,80,217,Barcelona,4,From Throw In,217,Barcelona,0.860012,,3f38273f-73a6-4e0a-b7a7-5a96a30ef94a,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0a684fd-3c0b-4b2b-b7ff-b5b1ccc786cc,10.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0a684fd-3c0b-4b2b-b7ff-b5b1ccc786cc,1925,2,00:00:50.235,45,50,30,Pass,80,217,Barcelona,4,From Throw In,217,Barcelona,1.167484,,f246babb-3200-4db4-b76e-c805001dde62,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.753431,-0.42857426,1.0,Ground Pass,22.4,23.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f246babb-3200-4db4-b76e-c805001dde62,1926,2,00:00:51.403,45,51,42,Ball Receipt*,80,217,Barcelona,4,From Throw In,217,Barcelona,,,b0a684fd-3c0b-4b2b-b7ff-b5b1ccc786cc,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,22.4,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43f81753-08aa-4865-ab17-d4fb42328080,1927,2,00:00:51.403,45,51,30,Pass,80,217,Barcelona,4,From Throw In,217,Barcelona,1.440861,,d9ab5215-45f8-408d-9502-53a8354fb956,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,22.4,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,14.042791,2.5180318,1.0,Ground Pass,11.0,31.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
