id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,counterpress,dribble,duel,off_camera,out,ball_recovery,interception,shot,goalkeeper,clearance,foul_won,block,foul_committed,miscontrol,substitution,bad_behaviour,related_events_0,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,pass_deflected,block_deflection,pass_through_ball,clearance_aerial_won,ball_recovery_recovery_failure,pass_switch,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cut_back
8a99e0fc-ea2f-45e5-a7c4-d639564cdcac,425,1,00:08:43.435,8,43,14,Dribble,20,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,74.8,49.7,,True,,,,,,,,,,,,,,,,,,,1803801d-e99d-4010-ad24-d4e96c18d7a2,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039792bd-11c0-48d5-8cfa-776509e6e248,445,1,00:09:17.444,9,17,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,1.311041,,,20055,Marc-André ter Stegen,1,Goalkeeper,6.0,44.0,,,,,,,,True,,,,,,,,,,,,,e9fd6c65-1390-44bf-bf28-952f30451d60,,,,5213.0,Gerard Piqué Bernabéu,26.983328,1.0723369,1.0,Ground Pass,18.9,67.7,40.0,Right Foot,,,,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9fd6c65-1390-44bf-bf28-952f30451d60,446,1,00:09:18.755,9,18,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,18.9,67.7,,,,,,,,,,,,,,,,,,,,,039792bd-11c0-48d5-8cfa-776509e6e248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60017bee-6f66-4385-8aa2-1d63b55590c0,447,1,00:09:21.515,9,21,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,3.2642,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,27.2,60.9,,,,,,,,,,,,,,,,,,,,,651b05ff-937d-4e03-9572-61795a09782c,,,,5506.0,Javier Alejandro Mascherano,43.73751,-2.0354664,3.0,High Pass,7.6,21.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651b05ff-937d-4e03-9572-61795a09782c,448,1,00:09:24.780,9,24,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5506,Javier Alejandro Mascherano,5,Left Center Back,7.6,21.8,,,,,,,,,,,,,,,,,,,,,60017bee-6f66-4385-8aa2-1d63b55590c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaee40c9-9d9f-4e5c-b7af-9b9254d1c43f,449,1,00:09:24.780,9,24,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,2.431388,,,5506,Javier Alejandro Mascherano,5,Left Center Back,7.6,21.8,,,,,,,,,,,,,,,,,,,,,651b05ff-937d-4e03-9572-61795a09782c,acfb5088-e194-442f-81b2-681b96e89f09,8.5,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acfb5088-e194-442f-81b2-681b96e89f09,450,1,00:09:27.211,9,27,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,2.314394,,,5506,Javier Alejandro Mascherano,5,Left Center Back,8.5,26.8,,,,,,,,,,,,,,,,,,,,,f59412b1-ef96-4944-8790-38adea572de9,,,,5213.0,Gerard Piqué Bernabéu,31.657068,1.2360595,1.0,Ground Pass,18.9,56.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f59412b1-ef96-4944-8790-38adea572de9,451,1,00:09:29.525,9,29,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,18.9,56.7,,,,,,,,,,,,,,,,,,,,,acfb5088-e194-442f-81b2-681b96e89f09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f0b94c-6a89-40c4-ac6b-d1aaf19c0fca,452,1,00:09:29.525,9,29,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,3.678018,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,18.9,56.7,,,,,,,,,,,,,,,,,,,,,080986b3-5522-4f04-b723-b4218238e331,f59412b1-ef96-4944-8790-38adea572de9,26.3,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080986b3-5522-4f04-b723-b4218238e331,453,1,00:09:33.203,9,33,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,2.6583,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.3,60.9,,,,,,,,,,,,,,,,,,,,,ee21d96d-efe7-45f7-8880-9d71c518b02f,,,,20055.0,Marc-André ter Stegen,25.825762,-2.320593,1.0,Ground Pass,8.7,42.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee21d96d-efe7-45f7-8880-9d71c518b02f,454,1,00:09:35.862,9,35,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,20055,Marc-André ter Stegen,1,Goalkeeper,8.7,42.0,,,,,,,,,,,,,,,,,,,,,080986b3-5522-4f04-b723-b4218238e331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a41f0729-dc97-4a69-85ca-e5dbbc62a60e,455,1,00:09:35.862,9,35,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.040000003,,,20055,Marc-André ter Stegen,1,Goalkeeper,8.7,42.0,,,,,,,,,,,,,,,,,,,,,d53e3a06-44c4-43e3-9beb-766a5157300e,ee21d96d-efe7-45f7-8880-9d71c518b02f,8.7,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d53e3a06-44c4-43e3-9beb-766a5157300e,456,1,00:09:35.902,9,35,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.913636,,,20055,Marc-André ter Stegen,1,Goalkeeper,8.7,42.2,,,,,,,,,,,,,,,,,,,,,8c91b30d-9bb1-437f-88ed-0b275ac7a193,,,,5506.0,Javier Alejandro Mascherano,17.017637,-1.1597317,1.0,Ground Pass,15.5,26.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c91b30d-9bb1-437f-88ed-0b275ac7a193,457,1,00:09:36.815,9,36,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5506,Javier Alejandro Mascherano,5,Left Center Back,15.5,26.6,,,,,,,,,,,,,,,,,,,,,d53e3a06-44c4-43e3-9beb-766a5157300e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c32bdbef-0fcb-467d-b7de-4c094c5b661d,458,1,00:09:36.815,9,36,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,1.723832,,,5506,Javier Alejandro Mascherano,5,Left Center Back,15.5,26.6,,,,,,,,,,,,,,,,,,,,,394cc59f-0f26-40fd-b680-38524f8e2431,8c91b30d-9bb1-437f-88ed-0b275ac7a193,14.1,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394cc59f-0f26-40fd-b680-38524f8e2431,459,1,00:09:38.539,9,38,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.977432,,,5506,Javier Alejandro Mascherano,5,Left Center Back,14.1,28.9,,,,,,,,,,,,,,,,,,,,,7018b6b2-f0f8-430e-9631-9ad48e460c3a,,,,5203.0,Sergio Busquets i Burgos,21.881727,0.16064082,1.0,Ground Pass,35.7,32.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018b6b2-f0f8-430e-9631-9ad48e460c3a,460,1,00:09:39.517,9,39,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.7,32.4,,,,,,,,,,,,,,,,,,,,,394cc59f-0f26-40fd-b680-38524f8e2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a07e34c1-13a9-4a16-8b16-7f1f13e79143,461,1,00:09:39.517,9,39,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.08,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.7,32.4,,,,,,,,,,,,,,,,,,,,,7018b6b2-f0f8-430e-9631-9ad48e460c3a,c027f446-b608-49a1-8f63-7dbf54e5284d,35.7,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c027f446-b608-49a1-8f63-7dbf54e5284d,462,1,00:09:39.597,9,39,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,2.6547,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.7,32.4,,,,,,,,,,,,,,,,,,,,,1eb8d765-02ec-4bfd-9988-b7f86030c9fb,,,,5213.0,Gerard Piqué Bernabéu,22.675318,1.8799952,1.0,Ground Pass,28.8,54.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eb8d765-02ec-4bfd-9988-b7f86030c9fb,463,1,00:09:42.251,9,42,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.8,54.0,,,,,,,,,,,,,,,,,,,,,c027f446-b608-49a1-8f63-7dbf54e5284d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31350a98-91dc-4578-ba7c-44b16d387438,464,1,00:09:42.251,9,42,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,3.789692,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.8,54.0,,,,,,,,,,,,,,,,,,,,,06795507-4629-4ad4-9f5c-da697ef4d665,1eb8d765-02ec-4bfd-9988-b7f86030c9fb,45.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06795507-4629-4ad4-9f5c-da697ef4d665,465,1,00:09:46.041,9,46,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.966008,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,45.5,57.6,,,,,,,,,,,,,,,,,,,,,dab6181f-3e9e-4de9-ad6c-1d2f7fdd8a80,,,,5503.0,Lionel Andrés Messi Cuccittini,14.317122,-0.048912007,1.0,Ground Pass,59.8,56.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522f851c-cb5a-46b2-9025-9826ee8cefda,466,1,00:09:46.726,9,46,17,Pressure,22,217,Barcelona,7,From Goal Kick,209,Celta Vigo,0.9664,,,6802,Jonathan Castro Otto,6,Left Back,54.4,22.6,,,,,,,,,,,,,,,,,,,,,6139965c-b7a8-4ee8-9fff-4f80f95da495,dab6181f-3e9e-4de9-ad6c-1d2f7fdd8a80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dab6181f-3e9e-4de9-ad6c-1d2f7fdd8a80,467,1,00:09:47.007,9,47,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,59.8,56.9,,True,,,,,,,,,,,,,,,,,,,06795507-4629-4ad4-9f5c-da697ef4d665,522f851c-cb5a-46b2-9025-9826ee8cefda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139965c-b7a8-4ee8-9fff-4f80f95da495,468,1,00:09:47.007,9,47,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,2.595994,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,59.8,56.9,,True,,,,,,,,,,,,,,,,,,,36a07066-e1fd-4906-a00e-ca41d96482e5,522f851c-cb5a-46b2-9025-9826ee8cefda,55.8,61.3,,,,,,,,,,,dab6181f-3e9e-4de9-ad6c-1d2f7fdd8a80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36a07066-e1fd-4906-a00e-ca41d96482e5,469,1,00:09:49.603,9,49,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,1.104206,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,55.8,61.3,,,,,,,,,,,,,,,,,,,,,66aa6f1f-0f3c-4210-b1dc-a0e21bbc0d93,,,,6379.0,Sergi Roberto Carnicer,13.5,-0.6435011,1.0,Ground Pass,66.6,53.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66aa6f1f-0f3c-4210-b1dc-a0e21bbc0d93,470,1,00:09:50.707,9,50,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,66.6,53.2,,,,,,,,,,,,,,,,,,,,,36a07066-e1fd-4906-a00e-ca41d96482e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b54fab28-6739-418c-a547-c62f880e8584,471,1,00:09:50.707,9,50,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.08,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,66.6,53.2,,,,,,,,,,,,,,,,,,,,,66aa6f1f-0f3c-4210-b1dc-a0e21bbc0d93,9cdd8721-b168-4180-a4ac-a9c19be181d4,66.4,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cdd8721-b168-4180-a4ac-a9c19be181d4,472,1,00:09:50.787,9,50,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.5126,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,66.4,53.2,,,,,,,,,,,,,,,,,,,,,fbedf8e6-9b7b-4747-b1e7-e35bda90e1a4,,,,5503.0,Lionel Andrés Messi Cuccittini,4.1785164,2.7744188,1.0,Ground Pass,62.5,54.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbedf8e6-9b7b-4747-b1e7-e35bda90e1a4,473,1,00:09:51.300,9,51,42,Ball Receipt*,22,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,62.5,54.7,,,,,,,,,,,,,,,,,,,,,9cdd8721-b168-4180-a4ac-a9c19be181d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78c88223-bc05-4ba4-b0b0-9d2a1750b888,474,1,00:09:51.300,9,51,43,Carry,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.040000003,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,62.5,54.7,,,,,,,,,,,,,,,,,,,,,d7e75242-8ca8-4e63-a6b6-98253de9e930,fbedf8e6-9b7b-4747-b1e7-e35bda90e1a4,62.5,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7e75242-8ca8-4e63-a6b6-98253de9e930,475,1,00:09:51.340,9,51,30,Pass,22,217,Barcelona,7,From Goal Kick,217,Barcelona,0.740035,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,62.5,54.7,,,,,,,,,,,,,,,,,,,,,83508300-2472-4dee-be42-813a1690bc19,,,,5203.0,Sergio Busquets i Burgos,9.124144,-2.0491488,1.0,Ground Pass,58.3,46.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
