id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,dribble,duel,clearance,foul_won,off_camera,out,foul_committed,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_2,related_events,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_right_foot,pass_cross,foul_won_defensive,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate
22ec82e8-b092-477f-9110-b3c19f77d4e7,2994,2,00:36:06.691,81,6,22,Foul Committed,158,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,e14d1493-39c4-4257-9d93-774c35a61067,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,91.7,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e14d1493-39c4-4257-9d93-774c35a61067,2995,2,00:36:06.691,81,6,21,Foul Won,158,217,Barcelona,3,From Free Kick,214,Espanyol,0.0,,22ec82e8-b092-477f-9110-b3c19f77d4e7,6867,Papa Kouly Diop,10,Center Defensive Midfield,28.4,56.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f8c053b-334e-430d-b1c1-6cb9a901816d,3001,2,00:36:26.180,81,26,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.068,,393bdf9d-1964-4547-a28a-1d7659ae9d5e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.0,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,8.4,3.1415927,1.0,Ground Pass,47.6,26.3,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393bdf9d-1964-4547-a28a-1d7659ae9d5e,3002,2,00:36:27.248,81,27,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,7f8c053b-334e-430d-b1c1-6cb9a901816d,5506,Javier Alejandro Mascherano,5,Left Center Back,47.6,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039b385c-f5b8-42fe-a220-eb3685a0caf4,3003,2,00:36:27.248,81,27,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,2.6032,,393bdf9d-1964-4547-a28a-1d7659ae9d5e,5506,Javier Alejandro Mascherano,5,Left Center Back,47.6,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10c52b1-2827-49ca-8ede-91f881556b97,37.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a10c52b1-2827-49ca-8ede-91f881556b97,3004,2,00:36:29.852,81,29,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.3221,,cebbc1b0-7006-4e1c-8f7e-a1a9f6ed7be3,5506,Javier Alejandro Mascherano,5,Left Center Back,37.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,13.0,1.0382922,1.0,Ground Pass,44.1,44.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebbc1b0-7006-4e1c-8f7e-a1a9f6ed7be3,3005,2,00:36:31.174,81,31,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,a10c52b1-2827-49ca-8ede-91f881556b97,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,44.1,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfbe482d-2aa2-418c-bb12-75589c46edbe,3006,2,00:36:31.174,81,31,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,1.968,,c0c9316d-add4-4843-9c5f-12d8e8f3ef36,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,44.1,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cebbc1b0-7006-4e1c-8f7e-a1a9f6ed7be3,41.7,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0c9316d-add4-4843-9c5f-12d8e8f3ef36,3007,2,00:36:33.142,81,33,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.2537,,b8700adb-18bb-46d4-8e34-958082a4e77e,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,41.7,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,16.73589,-1.0724033,1.0,Ground Pass,49.7,25.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8700adb-18bb-46d4-8e34-958082a4e77e,3008,2,00:36:34.395,81,34,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,c0c9316d-add4-4843-9c5f-12d8e8f3ef36,11094,Arda Turan,13,Right Center Midfield,49.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad26c4e8-2fb8-4d70-a7a4-651b535ca194,3009,2,00:36:34.395,81,34,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,4.3639,,72309c09-14ee-41a5-a371-73000245d5ad,11094,Arda Turan,13,Right Center Midfield,49.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8700adb-18bb-46d4-8e34-958082a4e77e,55.8,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72309c09-14ee-41a5-a371-73000245d5ad,3010,2,00:36:38.759,81,38,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,2.0197,,dccf6061-52f0-458e-b62f-cb2deb92407a,11094,Arda Turan,13,Right Center Midfield,55.8,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.287407,2.1820958,1.0,Ground Pass,47.6,32.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dccf6061-52f0-458e-b62f-cb2deb92407a,3011,2,00:36:40.779,81,40,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,72309c09-14ee-41a5-a371-73000245d5ad,5506,Javier Alejandro Mascherano,5,Left Center Back,47.6,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852c2177-87af-4c22-8d42-cd708905ab69,3012,2,00:36:40.779,81,40,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,1.0786,,2234edae-2ea2-46dc-84a0-9c51e63c9894,5506,Javier Alejandro Mascherano,5,Left Center Back,47.6,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dccf6061-52f0-458e-b62f-cb2deb92407a,48.3,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234edae-2ea2-46dc-84a0-9c51e63c9894,3013,2,00:36:41.858,81,41,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,4.167931,,e24db3b1-bf00-4afb-a2ae-b772425187a1,5506,Javier Alejandro Mascherano,5,Left Center Back,48.3,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,70.0437,0.6537806,3.0,High Pass,103.9,77.5,40.0,Right Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404966b-e4dd-4dd0-9c9c-fdf17c79fe78,3014,2,00:36:45.652,81,45,17,Pressure,160,217,Barcelona,1,Regular Play,214,Espanyol,0.9211,,664543f1-5634-4df6-a5d0-96c186cb6d85,27241,Víctor Guillermo Álvarez Delgado,6,Left Back,16.2,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e24db3b1-bf00-4afb-a2ae-b772425187a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e24db3b1-bf00-4afb-a2ae-b772425187a1,3015,2,00:36:46.026,81,46,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,2234edae-2ea2-46dc-84a0-9c51e63c9894,4324,Daniel Alves da Silva,2,Right Back,103.9,77.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404966b-e4dd-4dd0-9c9c-fdf17c79fe78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664543f1-5634-4df6-a5d0-96c186cb6d85,3016,2,00:36:46.026,81,46,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,0.933869,,0d0be1f6-34e3-4373-a9f1-bd39753e39cd,4324,Daniel Alves da Silva,2,Right Back,103.9,77.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404966b-e4dd-4dd0-9c9c-fdf17c79fe78,112.3,73.7,,,,,,,e24db3b1-bf00-4afb-a2ae-b772425187a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d0be1f6-34e3-4373-a9f1-bd39753e39cd,3017,2,00:36:46.959,81,46,14,Dribble,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,e5f32451-3152-488d-9aef-80dad0d66d52,4324,Daniel Alves da Silva,2,Right Back,112.3,73.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5f32451-3152-488d-9aef-80dad0d66d52,3018,2,00:36:46.959,81,46,4,Duel,160,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,0d0be1f6-34e3-4373-a9f1-bd39753e39cd,27241,Víctor Guillermo Álvarez Delgado,6,Left Back,7.8,6.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8548b44a-96e6-4548-ac92-e7fe9f892ed0,3019,2,00:36:54.855,81,54,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.443837,,c56236f1-0842-4021-9b9e-d4bb706dae84,4324,Daniel Alves da Silva,2,Right Back,109.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,12.306502,-2.4655826,3.0,High Pass,99.4,72.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c56236f1-0842-4021-9b9e-d4bb706dae84,3020,2,00:36:56.299,81,56,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,8548b44a-96e6-4548-ac92-e7fe9f892ed0,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,99.4,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1dabdc4-cbb0-4b93-8a65-fd214fc2b464,3021,2,00:36:56.299,81,56,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,1.548533,,b1a67853-ec1f-4470-9295-357b31f4ba98,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,99.4,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c56236f1-0842-4021-9b9e-d4bb706dae84,90.1,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1a67853-ec1f-4470-9295-357b31f4ba98,3022,2,00:36:57.847,81,57,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,0.9793,,f690a5e1-36d5-41b0-9f8c-6936237dcdfb,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,90.1,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.330059,-2.8367896,1.0,Ground Pass,81.2,65.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f690a5e1-36d5-41b0-9f8c-6936237dcdfb,3023,2,00:36:58.827,81,58,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,b1a67853-ec1f-4470-9295-357b31f4ba98,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.2,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea7c7647-77c1-4604-8c9f-bd0a2784cb0a,3024,2,00:36:58.827,81,58,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,0.782,,5c7884be-e60e-4d6d-94f7-24e3f3ba7198,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.2,65.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f690a5e1-36d5-41b0-9f8c-6936237dcdfb,80.8,66.7,,,,,,,fed0d531-b872-4d4f-835f-1617fd1aa3e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fed0d531-b872-4d4f-835f-1617fd1aa3e5,3025,2,00:36:59.273,81,59,17,Pressure,161,217,Barcelona,4,From Throw In,214,Espanyol,0.5592,,5c7884be-e60e-4d6d-94f7-24e3f3ba7198,24578,Francisco Montañés Claverías,13,Right Center Midfield,36.5,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea7c7647-77c1-4604-8c9f-bd0a2784cb0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c7884be-e60e-4d6d-94f7-24e3f3ba7198,3026,2,00:36:59.609,81,59,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,0.786854,,ce716171-334a-45bf-b712-dbcf75d65661,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,80.8,66.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.557816,0.6929793,1.0,Ground Pass,92.0,76.0,40.0,Right Foot,,,,fed0d531-b872-4d4f-835f-1617fd1aa3e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce716171-334a-45bf-b712-dbcf75d65661,3027,2,00:37:00.395,82,0,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,5c7884be-e60e-4d6d-94f7-24e3f3ba7198,4324,Daniel Alves da Silva,2,Right Back,92.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b49681c3-9052-4bc2-9469-475006d063af,3028,2,00:37:00.395,82,0,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,2.863346,,cbc5c794-86c4-47cb-9ce1-2d79191a1d9f,4324,Daniel Alves da Silva,2,Right Back,92.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce716171-334a-45bf-b712-dbcf75d65661,97.8,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbc5c794-86c4-47cb-9ce1-2d79191a1d9f,3029,2,00:37:03.259,82,3,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.7249,,59330272-fe10-4620-ae7c-1bb80a0fca90,4324,Daniel Alves da Silva,2,Right Back,97.8,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,19.281597,-1.3245598,1.0,Ground Pass,102.5,57.1,40.0,Right Foot,,,,917b4e5d-12b1-4bad-88b4-9e3b5060a9d3,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917b4e5d-12b1-4bad-88b4-9e3b5060a9d3,3030,2,00:37:04.984,82,4,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,cbc5c794-86c4-47cb-9ce1-2d79191a1d9f,5246,Luis Alberto Suárez Díaz,23,Center Forward,103.4,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59330272-fe10-4620-ae7c-1bb80a0fca90,3031,2,00:37:04.984,82,4,9,Clearance,161,217,Barcelona,4,From Throw In,214,Espanyol,0.0,,cbc5c794-86c4-47cb-9ce1-2d79191a1d9f,6867,Papa Kouly Diop,10,Center Defensive Midfield,17.6,23.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6173e78-890f-4902-ba1a-c3de519a02d7,3032,2,00:37:05.948,82,5,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.46473,,e68b79c1-86e4-4eec-b89f-613b1e42bab7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,84.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.722873,-0.06532747,1.0,Ground Pass,95.2,61.3,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e68b79c1-86e4-4eec-b89f-613b1e42bab7,3033,2,00:37:07.413,82,7,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,e6173e78-890f-4902-ba1a-c3de519a02d7,4324,Daniel Alves da Silva,2,Right Back,95.2,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76769b92-5c9b-471e-9cbc-6b48a887d588,3034,2,00:37:07.413,82,7,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,0.107200004,,13d87433-564c-4794-ad0f-b4e71d63ffc8,4324,Daniel Alves da Silva,2,Right Back,95.2,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e68b79c1-86e4-4eec-b89f-613b1e42bab7,95.2,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13d87433-564c-4794-ad0f-b4e71d63ffc8,3035,2,00:37:07.520,82,7,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,0.2754,,f403c3cd-ad37-43e7-9aaf-8a1a6619bc87,4324,Daniel Alves da Silva,2,Right Back,95.2,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,2.408319,-0.08314123,2.0,Low Pass,97.6,61.1,40.0,Right Foot,,,,fa754bcc-a5b5-4e01-9296-b611685cee9d,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa754bcc-a5b5-4e01-9296-b611685cee9d,3036,2,00:37:07.795,82,7,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,13d87433-564c-4794-ad0f-b4e71d63ffc8,5246,Luis Alberto Suárez Díaz,23,Center Forward,97.6,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f403c3cd-ad37-43e7-9aaf-8a1a6619bc87,3037,2,00:37:07.795,82,7,6,Block,161,217,Barcelona,4,From Throw In,214,Espanyol,0.0,,13d87433-564c-4794-ad0f-b4e71d63ffc8,5719,Marco Asensio Willemsen,21,Left Wing,22.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101d058-73c8-4f95-9def-222d234c6d90,3038,2,00:37:08.901,82,8,2,Ball Recovery,161,217,Barcelona,4,From Throw In,214,Espanyol,0.0,,,6867,Papa Kouly Diop,10,Center Defensive Midfield,25.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc1f718c-44a2-4b13-a7b7-80e47574a3aa,3039,2,00:37:09.487,82,9,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.083669,,9374c02a-3194-41ba-837e-943b8647348d,4324,Daniel Alves da Silva,2,Right Back,91.7,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.5960517,-1.2906884,1.0,Ground Pass,93.8,50.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0de1b1d8-9337-4f5e-a29f-77b55d771840,3040,2,00:37:10.304,82,10,17,Pressure,161,217,Barcelona,4,From Throw In,214,Espanyol,1.1824,,69fbbddc-4e78-4d75-a423-c317b94383cc,6867,Papa Kouly Diop,10,Center Defensive Midfield,26.3,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9374c02a-3194-41ba-837e-943b8647348d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
