id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,interception,counterpress,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,block,duel,dribble,ball_recovery,clearance,foul_committed,foul_won,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_body_part_id,pass_body_part_name,pass_switch,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,dribble_overrun,foul_committed_advantage,foul_won_advantage,related_events_4,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,dribble_nutmeg,clearance_head,clearance_right_foot,ball_recovery_recovery_failure,related_events_5,pass_technique_id,pass_technique_name,pass_through_ball,pass_goal_assist,shot_open_goal
cc06017f-65d6-4bf8-a9bc-d07e663d53dc,2186,2,00:09:58.308,54,58,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,1.50691,,0acb5311-47e2-4c43-8f88-d74234f51ce1,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.6,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.462244,-2.4820564,1.0,Ground Pass,36.8,38.6,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0acb5311-47e2-4c43-8f88-d74234f51ce1,2187,2,00:09:59.815,54,59,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,217,Barcelona,,,cc06017f-65d6-4bf8-a9bc-d07e663d53dc,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,36.8,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9168e5c-d8bb-4f19-85b6-a980f223a4c7,2188,2,00:09:59.815,54,59,43,Carry,117,217,Barcelona,1,Regular Play,217,Barcelona,3.00589,,00f1dbc4-f522-4c25-a73e-9f518497ed8f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,36.8,38.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0acb5311-47e2-4c43-8f88-d74234f51ce1,7175eccf-fb2e-45ee-b5ae-cd5b0476b0ed,39.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175eccf-fb2e-45ee-b5ae-cd5b0476b0ed,2189,2,00:10:01.622,55,1,17,Pressure,117,217,Barcelona,1,Regular Play,210,Real Sociedad,1.027086,,a9168e5c-d8bb-4f19-85b6-a980f223a4c7,5560,Carlos Alberto Vela Garrido,22,Right Center Forward,75.1,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971561de-a169-48a5-afbc-e56db74b9c45,2190,2,00:10:02.821,55,2,39,Dribbled Past,117,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,00f1dbc4-f522-4c25-a73e-9f518497ed8f,5560,Carlos Alberto Vela Garrido,22,Right Center Forward,80.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57d7c92f-6592-4c01-878f-db9caba5c3a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00f1dbc4-f522-4c25-a73e-9f518497ed8f,2191,2,00:10:02.821,55,2,14,Dribble,117,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,971561de-a169-48a5-afbc-e56db74b9c45,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,39.9,35.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57d7c92f-6592-4c01-878f-db9caba5c3a6,2192,2,00:10:02.821,55,2,43,Carry,117,217,Barcelona,1,Regular Play,217,Barcelona,2.7237,,00f1dbc4-f522-4c25-a73e-9f518497ed8f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,39.9,35.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971561de-a169-48a5-afbc-e56db74b9c45,a25dde5c-9d99-4695-a146-febcb7f98f24,47.1,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a25dde5c-9d99-4695-a146-febcb7f98f24,2193,2,00:10:05.545,55,5,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,1.2799,,b62a1968-9d2e-433e-8a21-415564aa7ecf,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.1,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.639711,-0.23040244,1.0,Ground Pass,63.3,25.3,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94366857-fb57-40cb-bfc5-e05f18677959,2194,2,00:10:06.127,55,6,17,Pressure,117,217,Barcelona,1,Regular Play,210,Real Sociedad,1.062452,,1fbce9cb-42ad-43d2-a651-c91505a4952a,6679,Aritz Elustondo Irribaria,2,Right Back,49.9,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62a1968-9d2e-433e-8a21-415564aa7ecf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b62a1968-9d2e-433e-8a21-415564aa7ecf,2195,2,00:10:06.825,55,6,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,217,Barcelona,,,94366857-fb57-40cb-bfc5-e05f18677959,4320,Neymar da Silva Santos Junior,21,Left Wing,63.3,25.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a25dde5c-9d99-4695-a146-febcb7f98f24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fbce9cb-42ad-43d2-a651-c91505a4952a,2196,2,00:10:06.825,55,6,43,Carry,117,217,Barcelona,1,Regular Play,217,Barcelona,0.8551,,94366857-fb57-40cb-bfc5-e05f18677959,4320,Neymar da Silva Santos Junior,21,Left Wing,63.3,25.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07ee034-1daf-4b6a-8375-e36eb72171fe,b62a1968-9d2e-433e-8a21-415564aa7ecf,64.7,24.5,,,,,,,,,,,,,,,,,fe120537-e07d-4e9b-9ab0-0649e79eeb6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe120537-e07d-4e9b-9ab0-0649e79eeb6d,2197,2,00:10:07.680,55,7,22,Foul Committed,117,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,1fbce9cb-42ad-43d2-a651-c91505a4952a,6679,Aritz Elustondo Irribaria,2,Right Back,55.4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07ee034-1daf-4b6a-8375-e36eb72171fe,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b07ee034-1daf-4b6a-8375-e36eb72171fe,2198,2,00:10:07.680,55,7,21,Foul Won,117,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,fe120537-e07d-4e9b-9ab0-0649e79eeb6d,4320,Neymar da Silva Santos Junior,21,Left Wing,64.7,24.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2953225-d913-4f2c-9448-068bc51efd7d,2199,2,00:10:42.069,55,42,30,Pass,118,217,Barcelona,3,From Free Kick,217,Barcelona,1.571127,,39cad139-e975-4ff1-8ada-54070565a6c3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.7,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,28.65746,2.1094205,1.0,Ground Pass,50.0,49.1,62.0,Free Kick,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39cad139-e975-4ff1-8ada-54070565a6c3,2200,2,00:10:43.640,55,43,42,Ball Receipt*,118,217,Barcelona,3,From Free Kick,217,Barcelona,,,b2953225-d913-4f2c-9448-068bc51efd7d,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840bac04-70eb-4b52-aab1-23909f687412,2201,2,00:10:43.640,55,43,43,Carry,118,217,Barcelona,3,From Free Kick,217,Barcelona,1.351373,,2eb3c565-5508-4f20-9043-3f709e7b9512,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39cad139-e975-4ff1-8ada-54070565a6c3,,51.7,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eb3c565-5508-4f20-9043-3f709e7b9512,2202,2,00:10:44.992,55,44,30,Pass,118,217,Barcelona,3,From Free Kick,217,Barcelona,1.988504,,2706a965-12a5-4195-b182-f0e9251826a1,5213,Gerard Piqué Bernabéu,3,Right Center Back,51.7,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,27.915945,-1.9719251,1.0,Ground Pass,40.8,21.7,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706a965-12a5-4195-b182-f0e9251826a1,2203,2,00:10:46.980,55,46,42,Ball Receipt*,118,217,Barcelona,3,From Free Kick,217,Barcelona,,,2eb3c565-5508-4f20-9043-3f709e7b9512,5506,Javier Alejandro Mascherano,5,Left Center Back,40.8,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b1580f4-dd7f-4c52-859c-0e0588ddf767,2204,2,00:10:46.980,55,46,43,Carry,118,217,Barcelona,3,From Free Kick,217,Barcelona,1.572396,,06cd1248-24b5-46f6-89d1-b1e843a46d53,5506,Javier Alejandro Mascherano,5,Left Center Back,40.8,21.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706a965-12a5-4195-b182-f0e9251826a1,bf918cc1-0844-4ee1-a92a-25a86787fa11,39.3,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06cd1248-24b5-46f6-89d1-b1e843a46d53,2205,2,00:10:47.728,55,47,17,Pressure,118,217,Barcelona,3,From Free Kick,210,Real Sociedad,0.78678,,4b1580f4-dd7f-4c52-859c-0e0588ddf767,6677,Imanol Agirretxe Arruti,24,Left Center Forward,74.3,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf918cc1-0844-4ee1-a92a-25a86787fa11,2206,2,00:10:48.553,55,48,30,Pass,118,217,Barcelona,3,From Free Kick,217,Barcelona,1.076465,,a7c82f05-152b-402c-b88a-66e53ca5adf5,5506,Javier Alejandro Mascherano,5,Left Center Back,39.3,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,28.17836,1.6453907,1.0,Ground Pass,37.2,52.2,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7c82f05-152b-402c-b88a-66e53ca5adf5,2207,2,00:10:49.629,55,49,42,Ball Receipt*,118,217,Barcelona,3,From Free Kick,217,Barcelona,,,bf918cc1-0844-4ee1-a92a-25a86787fa11,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.2,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc89fef5-fea6-417b-8a33-596835156708,2208,2,00:10:49.629,55,49,43,Carry,118,217,Barcelona,3,From Free Kick,217,Barcelona,5.085735,,a7c82f05-152b-402c-b88a-66e53ca5adf5,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.2,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b1342b-ce1e-4a62-a08b-aba725dbb716,,50.2,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b1342b-ce1e-4a62-a08b-aba725dbb716,2209,2,00:10:54.715,55,54,30,Pass,118,217,Barcelona,3,From Free Kick,217,Barcelona,3.7233,,6150313c-85d4-4c2a-9ea9-55c2dd281b1a,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.2,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,60.205067,-0.7536814,3.0,High Pass,94.1,12.7,,,,,d5146fbf-d981-4de8-9d1c-2a8e51cbaca3,,,,,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150313c-85d4-4c2a-9ea9-55c2dd281b1a,2210,2,00:10:58.438,55,58,42,Ball Receipt*,118,217,Barcelona,3,From Free Kick,217,Barcelona,,,d0b1342b-ce1e-4a62-a08b-aba725dbb716,4320,Neymar da Silva Santos Junior,21,Left Wing,94.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f26811f1-6064-4b6e-bfe7-6a32083858c9,2219,2,00:11:06.218,56,6,30,Pass,120,217,Barcelona,1,Regular Play,217,Barcelona,1.447872,,494dd640-145e-4a67-ac2b-6b42093938ce,5506,Javier Alejandro Mascherano,5,Left Center Back,63.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,5.6859474,-0.4164386,3.0,High Pass,68.9,16.7,66.0,Recovery,,,b00fabc7-2d7b-45e0-a080-adbd2ffcbe8f,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
