id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,counterpress,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,duel,interception,shot,clearance,foul_won,dribble,ball_recovery,foul_committed,substitution,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_cross,clearance_head,clearance_aerial_won,location,player,position
f75b0d3f-1948-4262-821b-7b9b155dddb2,3862,2,00:47:49.231,92,49,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,e84a08bb-6455-4004-823f-c1f4bdc5714e,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.1,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a747ecbd-ca25-4b3c-8fc3-636fe20fa9c5,3863,2,00:47:49.231,92,49,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,3.598426,,a8eddf9c-3f03-4cbb-a2b4-4e909a61b234,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.1,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75b0d3f-1948-4262-821b-7b9b155dddb2,,84.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8eddf9c-3f03-4cbb-a2b4-4e909a61b234,3864,2,00:47:52.829,92,52,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.2173,,1e4127e4-6547-4a78-99b1-29263a47a061,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,84.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,23.337952,-0.32717055,3.0,High Pass,106.7,28.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e4127e4-6547-4a78-99b1-29263a47a061,3865,2,00:47:54.047,92,54,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,a8eddf9c-3f03-4cbb-a2b4-4e909a61b234,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,106.7,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf0faa68-818d-4ec5-a455-d36d09ea6fe3,3866,2,00:47:54.047,92,54,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,0.8983,,0860c484-bcb9-4167-aff8-6b5be7aa85c8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,106.7,28.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e4127e4-6547-4a78-99b1-29263a47a061,3cc04116-f1bd-4908-bbc6-82657535eb7b,107.1,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
0860c484-bcb9-4167-aff8-6b5be7aa85c8,3867,2,00:47:54.114,92,54,17,Pressure,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.619911,,bf0faa68-818d-4ec5-a455-d36d09ea6fe3,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,11.3,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cc04116-f1bd-4908-bbc6-82657535eb7b,3868,2,00:47:54.945,92,54,3,Dispossessed,180,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,fadca4c1-b824-420a-9abb-6755676c0a3e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,107.1,26.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fadca4c1-b824-420a-9abb-6755676c0a3e,3869,2,00:47:54.945,92,54,4,Duel,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,3cc04116-f1bd-4908-bbc6-82657535eb7b,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,13.9,54.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,16.0,Success In Play,,,,,,
00764a8b-808a-4607-b2d5-c6031d6836ca,3870,2,00:47:55.334,92,55,17,Pressure,180,217,Barcelona,4,From Throw In,217,Barcelona,0.8892,,365d1684-3b25-4b43-a830-d147eeeff2a0,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,98.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5d801c-9d17-4866-8d71-e118fbafae5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa5d801c-9d17-4866-8d71-e118fbafae5a,3871,2,00:47:55.878,92,55,2,Ball Recovery,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,00764a8b-808a-4607-b2d5-c6031d6836ca,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,17.8,52.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365d1684-3b25-4b43-a830-d147eeeff2a0,3872,2,00:47:55.878,92,55,43,Carry,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.3789,,00764a8b-808a-4607-b2d5-c6031d6836ca,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,17.8,52.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78ca771b-3255-482c-bd49-278632da5dd7,fa5d801c-9d17-4866-8d71-e118fbafae5a,15.5,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
78ca771b-3255-482c-bd49-278632da5dd7,3873,2,00:47:56.256,92,56,30,Pass,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,4.091,,d044a4bd-1eda-42b2-8ccc-49c9dfc66e92,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,15.5,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.27208,0.073191956,3.0,High Pass,79.6,59.0,40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
d044a4bd-1eda-42b2-8ccc-49c9dfc66e92,3874,2,00:48:00.347,93,0,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.1234,,4fd29655-8247-46f5-a6f5-b545b199132d,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,41.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,13.904316,-0.12257087,1.0,Ground Pass,55.2,20.3,40.0,Right Foot,66.0,Recovery,,78ca771b-3255-482c-bd49-278632da5dd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fd29655-8247-46f5-a6f5-b545b199132d,3875,2,00:48:01.471,93,1,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,d044a4bd-1eda-42b2-8ccc-49c9dfc66e92,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,55.2,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41289bf5-0414-4b89-b31f-ceeb653ea0d2,3876,2,00:48:01.471,93,1,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,2.6671,,4fd29655-8247-46f5-a6f5-b545b199132d,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,55.2,20.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d385833-4640-400e-8b5a-1d7672cb7e3d,adf68dd4-8372-41ba-90a7-0065db666ec8,56.7,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
adf68dd4-8372-41ba-90a7-0065db666ec8,3877,2,00:48:03.373,93,3,17,Pressure,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.896372,,41289bf5-0414-4b89-b31f-ceeb653ea0d2,6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,62.9,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d385833-4640-400e-8b5a-1d7672cb7e3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d385833-4640-400e-8b5a-1d7672cb7e3d,3878,2,00:48:04.138,93,4,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.9079,,adf68dd4-8372-41ba-90a7-0065db666ec8,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,56.7,20.5,,,True,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,27.811508,1.5420272,2.0,Low Pass,57.5,48.3,40.0,Right Foot,,,,f6669208-10c7-44ef-9f39-e5f4bb5645ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6669208-10c7-44ef-9f39-e5f4bb5645ab,3879,2,00:48:06.046,93,6,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,5d385833-4640-400e-8b5a-1d7672cb7e3d,4324.0,Daniel Alves da Silva,2.0,Right Back,57.5,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80e8fc78-b834-4e37-a5d7-b1626fa34dad,3880,2,00:48:06.046,93,6,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,1.8114,,93c07801-e659-4971-9812-b75cdd2ae0c1,4324.0,Daniel Alves da Silva,2.0,Right Back,57.5,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6669208-10c7-44ef-9f39-e5f4bb5645ab,,63.2,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
93c07801-e659-4971-9812-b75cdd2ae0c1,3881,2,00:48:07.857,93,7,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,2.1536,,f850714c-cdff-4322-99f1-ccebf849d7cd,4324.0,Daniel Alves da Silva,2.0,Right Back,63.2,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,40.23133,-0.30288488,3.0,High Pass,101.6,36.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f850714c-cdff-4322-99f1-ccebf849d7cd,3882,2,00:48:10.011,93,10,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,93c07801-e659-4971-9812-b75cdd2ae0c1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,101.6,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e6829c8-74ac-472b-9b74-bd0ce193bda7,3883,2,00:48:10.028,93,10,4,Duel,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,d1b09cc5-c36b-4bea-9930-28b6757a6cfd,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,19.4,44.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,
d1b09cc5-c36b-4bea-9930-28b6757a6cfd,3884,2,00:48:10.028,93,10,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.358756,,3e6829c8-74ac-472b-9b74-bd0ce193bda7,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,101.6,36.3,,,True,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,15.511608,1.6094867,3.0,High Pass,101.0,51.8,,,,,,77049e35-abe9-4f6e-adc9-955553f9db34,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
77049e35-abe9-4f6e-adc9-955553f9db34,3885,2,00:48:11.387,93,11,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,d1b09cc5-c36b-4bea-9930-28b6757a6cfd,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,101.0,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9f441a1-28a6-4f91-a55c-4cc59799cc3a,3886,2,00:48:11.387,93,11,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,1.319044,,75e3b80d-c326-434e-af54-4304b62ae3fe,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,101.0,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77049e35-abe9-4f6e-adc9-955553f9db34,,105.2,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
75e3b80d-c326-434e-af54-4304b62ae3fe,3887,2,00:48:12.706,93,12,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.2018,,97b61a05-4fce-4165-a69c-2cc7a075157b,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,105.2,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,8.528775,1.4886287,1.0,Ground Pass,105.9,60.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b61a05-4fce-4165-a69c-2cc7a075157b,3888,2,00:48:13.908,93,13,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,75e3b80d-c326-434e-af54-4304b62ae3fe,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,105.9,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d75df41-f60e-40ed-9bc7-202ad346a331,3889,2,00:48:13.908,93,13,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,0.6718,,8a0f0799-a101-4e2d-8422-21d5bdacf586,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,105.9,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97b61a05-4fce-4165-a69c-2cc7a075157b,,107.3,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a0f0799-a101-4e2d-8422-21d5bdacf586,3890,2,00:48:14.579,93,14,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.2485,,a146548c-ed47-4da1-ba66-f30a4dba9293,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,107.3,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.029741,-1.4228469,3.0,High Pass,110.4,39.5,40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,True,,,,,
a146548c-ed47-4da1-ba66-f30a4dba9293,3891,2,00:48:15.828,93,15,9,Clearance,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,8a0f0799-a101-4e2d-8422-21d5bdacf586,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,10.6,41.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,
47521c51-4d7c-4426-a8b9-2b4d5e82c982,3892,2,00:48:18.924,93,18,17,Pressure,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,1.412556,,f149f9b8-8e2a-4312-8611-7573472aafda,10852.0,Miguel Filipe Nunes Cardoso,13.0,Right Center Midfield,26.0,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f149f9b8-8e2a-4312-8611-7573472aafda,3893,2,00:48:20.231,93,20,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.2226,,47521c51-4d7c-4426-a8b9-2b4d5e82c982,10609.0,Jérémy Mathieu,6.0,Left Back,92.2,15.6,,,True,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.584631,2.74541,1.0,Ground Pass,76.9,22.0,40.0,Right Foot,66.0,Recovery,,6f4c8aa7-dc9c-4d3d-9396-c3f6b6447f2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f4c8aa7-dc9c-4d3d-9396-c3f6b6447f2c,3894,2,00:48:21.453,93,21,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,f149f9b8-8e2a-4312-8611-7573472aafda,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,76.9,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05c0a644-2470-4361-add8-5b8bdb98b221,3895,2,00:48:21.453,93,21,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,3.2465,,133b0806-7169-40b0-8954-526a8fe3fb4e,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,76.9,22.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f4c8aa7-dc9c-4d3d-9396-c3f6b6447f2c,e26d128f-2f03-4924-8949-ae3b39582b19,86.7,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
133b0806-7169-40b0-8954-526a8fe3fb4e,3896,2,00:48:22.495,93,22,17,Pressure,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,1.238285,,05c0a644-2470-4361-add8-5b8bdb98b221,6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,35.3,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e26d128f-2f03-4924-8949-ae3b39582b19,3897,2,00:48:24.700,93,24,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.5507,,44cb4ce5-f276-468d-8e03-a752cb57ef10,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,86.7,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.981652,2.1541693,1.0,Ground Pass,80.1,21.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44cb4ce5-f276-468d-8e03-a752cb57ef10,3898,2,00:48:26.250,93,26,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,e26d128f-2f03-4924-8949-ae3b39582b19,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.1,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2508d3c-7f2b-49d2-9a6d-edf5b8792ee1,3899,2,00:48:26.250,93,26,43,Carry,180,217,Barcelona,4,From Throw In,217,Barcelona,1.0836,,44cb4ce5-f276-468d-8e03-a752cb57ef10,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.1,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddd0764d-7e76-421c-a35d-7ed5576e2191,,80.3,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddd0764d-7e76-421c-a35d-7ed5576e2191,3900,2,00:48:27.334,93,27,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,2.2199,,97c50266-77c0-4025-8524-edf3e8be33c3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.3,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,40.227478,1.006927,3.0,High Pass,101.8,55.4,40.0,Right Foot,,,,b7890b99-62ef-4676-aa41-78181cad6c42,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
b7890b99-62ef-4676-aa41-78181cad6c42,3901,2,00:48:29.554,93,29,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,217,Barcelona,,,ddd0764d-7e76-421c-a35d-7ed5576e2191,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,101.8,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
30fa1b32-6525-4426-b567-078814227245,3902,2,00:48:29.554,93,29,4,Duel,180,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,97c50266-77c0-4025-8524-edf3e8be33c3,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,101.8,55.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,
97c50266-77c0-4025-8524-edf3e8be33c3,3903,2,00:48:29.554,93,29,9,Clearance,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,30fa1b32-6525-4426-b567-078814227245,7782.0,Luis Alberto Romero Alconchel,22.0,Right Center Forward,19.2,25.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddd0764d-7e76-421c-a35d-7ed5576e2191,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,True,True,,,
736167c7-5663-4c05-b14f-185c9fa6ddda,3904,2,00:48:32.800,93,32,2,Ball Recovery,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,,5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,36.6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925ceca0-1c59-4be6-a591-6987a627ce55,3905,2,00:48:32.800,93,32,43,Carry,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,1.6176,,736167c7-5663-4c05-b14f-185c9fa6ddda,5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,36.6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c622b806-909b-4dd4-9873-306485735c4d,,49.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
c622b806-909b-4dd4-9873-306485735c4d,3906,2,00:48:34.418,93,34,30,Pass,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,1.5853,,d4becc77-5d87-46cb-9372-86f59233697a,5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,49.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,6732.0,Lucas Pérez Martínez,28.266058,0.21751776,1.0,Ground Pass,76.6,13.7,38.0,Left Foot,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,
d4becc77-5d87-46cb-9372-86f59233697a,3907,2,00:48:36.003,93,36,42,Ball Receipt*,180,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,c622b806-909b-4dd4-9873-306485735c4d,6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,76.6,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
b0351b70-5264-4077-8edc-6219c96702b5,3908,2,00:48:42.901,93,42,30,Pass,181,217,Barcelona,3,From Free Kick,217,Barcelona,1.488528,,d25cd701-d35a-4567-a439-80fc005e7f3a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.1,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,11.827087,-1.5031033,1.0,Ground Pass,56.9,36.9,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d25cd701-d35a-4567-a439-80fc005e7f3a,3909,2,00:48:44.389,93,44,42,Ball Receipt*,181,217,Barcelona,3,From Free Kick,217,Barcelona,,,b0351b70-5264-4077-8edc-6219c96702b5,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,56.9,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270c6f3-6ddc-4ab6-8e49-2d0b10bcb4fa,3910,2,00:48:44.389,93,44,43,Carry,181,217,Barcelona,3,From Free Kick,217,Barcelona,4.893272,,07de0a0f-25e0-49ed-b482-d5d6b5ad28c5,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,56.9,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d25cd701-d35a-4567-a439-80fc005e7f3a,,76.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
07de0a0f-25e0-49ed-b482-d5d6b5ad28c5,3911,2,00:48:49.282,93,49,30,Pass,181,217,Barcelona,3,From Free Kick,217,Barcelona,2.085708,,8499bcd7-0669-43b6-9783-2137ad8ab2e6,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,76.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,29.942945,-0.9132681,1.0,Ground Pass,95.0,26.0,40.0,Right Foot,,,,8dd4d1a2-d31b-4845-a7af-7446c1967a99,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
8dd4d1a2-d31b-4845-a7af-7446c1967a99,3912,2,00:48:51.368,93,51,42,Ball Receipt*,181,217,Barcelona,3,From Free Kick,217,Barcelona,,,07de0a0f-25e0-49ed-b482-d5d6b5ad28c5,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,87.5,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
8499bcd7-0669-43b6-9783-2137ad8ab2e6,3913,2,00:48:51.368,93,51,9,Clearance,181,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.0,,07de0a0f-25e0-49ed-b482-d5d6b5ad28c5,10852.0,Miguel Filipe Nunes Cardoso,13.0,Right Center Midfield,26.0,55.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,
3901b9e8-cbcc-43c4-9270-48f36a677c6e,3914,2,00:49:05.139,94,5,34,Half End,181,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,390d1814-d467-4293-8a59-4618665f50c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390d1814-d467-4293-8a59-4618665f50c3,3915,2,00:49:05.139,94,5,34,Half End,181,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.0,,3901b9e8-cbcc-43c4-9270-48f36a677c6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
