id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,foul_committed,foul_won,off_camera,ball_receipt,counterpress,interception,dribble,clearance,duel,out,bad_behaviour,shot,goalkeeper,ball_recovery,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events,related_events_2,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_defensive,foul_won_advantage,interception_outcome_id,interception_outcome_name,pass_outswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_overrun,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_miscommunication,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,pass_aerial_won,clearance_left_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_end_location_2,goalkeeper_technique_id,goalkeeper_technique_name,related_events_4,foul_committed_card_id,foul_committed_card_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position
9be5e6ba-28c3-4925-ba23-48340167058e,2678,2,00:20:31.113,65,31,42,Ball Receipt*,120,217,Barcelona,4,From Throw In,217,Barcelona,,,258a6cb3-39b4-4519-bfa4-04c51f16455f,5211.0,Jordi Alba Ramos,6.0,Left Back,74.9,2.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,27b931cf-cbcf-4e58-8539-f04f7b8d6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560bbbc3-fe3a-4a47-b6c1-d4f775c2d091,2679,2,00:20:31.113,65,31,43,Carry,120,217,Barcelona,4,From Throw In,217,Barcelona,0.536678,,1f143fe3-6028-4b7c-b69b-4868f438d15a,5211.0,Jordi Alba Ramos,6.0,Left Back,74.9,2.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,258a6cb3-39b4-4519-bfa4-04c51f16455f,74.3,2.6,,,9be5e6ba-28c3-4925-ba23-48340167058e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f143fe3-6028-4b7c-b69b-4868f438d15a,2680,2,00:20:31.649,65,31,30,Pass,120,217,Barcelona,4,From Throw In,217,Barcelona,0.94328,,300686c6-fa72-4d32-916b-2e9010596c92,5211.0,Jordi Alba Ramos,6.0,Left Back,74.3,2.6,5216.0,Andrés Iniesta Luján,11.175867,1.6873823,1.0,Ground Pass,73.0,13.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300686c6-fa72-4d32-916b-2e9010596c92,2681,2,00:20:32.593,65,32,42,Ball Receipt*,120,217,Barcelona,4,From Throw In,217,Barcelona,,,1f143fe3-6028-4b7c-b69b-4868f438d15a,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,73.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5b68587-69de-4623-95ba-383465e30fcf,2682,2,00:20:32.593,65,32,43,Carry,120,217,Barcelona,4,From Throw In,217,Barcelona,6.770829,,300686c6-fa72-4d32-916b-2e9010596c92,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,73.0,13.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9ab6c7fd-d31b-48c4-8a93-b76e8d565cdb,71.1,21.9,,,b1b0921f-ab42-44f7-ac43-25727211c305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1b0921f-ab42-44f7-ac43-25727211c305,2683,2,00:20:35.416,65,35,17,Pressure,120,217,Barcelona,4,From Throw In,220,Real Madrid,4.097505,,9ab6c7fd-d31b-48c4-8a93-b76e8d565cdb,6399.0,Gareth Frank Bale,17.0,Right Wing,45.2,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b68587-69de-4623-95ba-383465e30fcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ab6c7fd-d31b-48c4-8a93-b76e8d565cdb,2684,2,00:20:39.364,65,39,30,Pass,120,217,Barcelona,4,From Throw In,217,Barcelona,0.662522,,b1b0921f-ab42-44f7-ac43-25727211c305,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,71.1,21.9,5203.0,Sergio Busquets i Burgos,6.71193,-3.0819619,1.0,Ground Pass,64.4,21.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,c6f66818-fdcb-4c83-b9fd-240eeadd3fc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6f66818-fdcb-4c83-b9fd-240eeadd3fc2,2685,2,00:20:40.026,65,40,42,Ball Receipt*,120,217,Barcelona,4,From Throw In,217,Barcelona,,,9ab6c7fd-d31b-48c4-8a93-b76e8d565cdb,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15f7f50c-d257-49f1-abdd-a893a3b3d4da,2686,2,00:20:40.026,65,40,43,Carry,120,217,Barcelona,4,From Throw In,217,Barcelona,0.968668,,c6f66818-fdcb-4c83-b9fd-240eeadd3fc2,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d46721fc-3ca2-4a9a-a926-fbe26a1404b9,65.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46721fc-3ca2-4a9a-a926-fbe26a1404b9,2687,2,00:20:40.995,65,40,30,Pass,120,217,Barcelona,4,From Throw In,217,Barcelona,1.276701,,f14f17f6-70af-4410-a565-83932c6064bb,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,65.1,26.4,5470.0,Ivan Rakitić,22.303364,1.0026916,1.0,Ground Pass,77.1,45.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f14f17f6-70af-4410-a565-83932c6064bb,2688,2,00:20:42.271,65,42,42,Ball Receipt*,120,217,Barcelona,4,From Throw In,217,Barcelona,,,d46721fc-3ca2-4a9a-a926-fbe26a1404b9,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.1,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f391abf1-91fd-4db8-afc9-36d30620185a,2689,2,00:20:42.271,65,42,43,Carry,120,217,Barcelona,4,From Throw In,217,Barcelona,0.856967,,afadab36-c119-452e-893d-ad17f2c6ffef,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.1,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f14f17f6-70af-4410-a565-83932c6064bb,78.5,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afadab36-c119-452e-893d-ad17f2c6ffef,2690,2,00:20:43.128,65,43,30,Pass,120,217,Barcelona,4,From Throw In,217,Barcelona,2.591133,,127640d6-df6f-404c-b274-786c88501f16,5470.0,Ivan Rakitić,13.0,Right Center Midfield,78.5,52.3,4324.0,Daniel Alves da Silva,21.716814,1.2956592,1.0,Ground Pass,84.4,73.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127640d6-df6f-404c-b274-786c88501f16,2691,2,00:20:45.720,65,45,42,Ball Receipt*,120,217,Barcelona,4,From Throw In,217,Barcelona,,,afadab36-c119-452e-893d-ad17f2c6ffef,4324.0,Daniel Alves da Silva,2.0,Right Back,84.4,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c893b07-ede9-4f60-8bce-60d5cdd1878f,2692,2,00:20:45.720,65,45,43,Carry,120,217,Barcelona,4,From Throw In,217,Barcelona,0.953391,,127640d6-df6f-404c-b274-786c88501f16,4324.0,Daniel Alves da Silva,2.0,Right Back,84.4,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c04a5496-db11-4785-902d-f14ffff0e77a,91.6,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c04a5496-db11-4785-902d-f14ffff0e77a,2693,2,00:20:46.673,65,46,30,Pass,120,217,Barcelona,4,From Throw In,217,Barcelona,1.341209,,12e252e2-836d-4e59-b7df-b740225adfc3,4324.0,Daniel Alves da Silva,2.0,Right Back,91.6,68.5,5503.0,Lionel Andrés Messi Cuccittini,18.402445,-1.9492846,1.0,Ground Pass,84.8,51.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12e252e2-836d-4e59-b7df-b740225adfc3,2694,2,00:20:48.014,65,48,42,Ball Receipt*,120,217,Barcelona,4,From Throw In,217,Barcelona,,,c04a5496-db11-4785-902d-f14ffff0e77a,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,84.8,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80585c60-1b0e-4e2e-9a5d-bccfbdc3c07a,2695,2,00:20:48.014,65,48,43,Carry,120,217,Barcelona,4,From Throw In,217,Barcelona,1.706495,,12e252e2-836d-4e59-b7df-b740225adfc3,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,84.8,51.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,21e252ac-bb2e-4717-91df-635545b776e2,86.1,49.0,,,8628c689-196b-4bab-983d-6e92f96c35ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e252ac-bb2e-4717-91df-635545b776e2,2696,2,00:20:49.152,65,49,17,Pressure,120,217,Barcelona,4,From Throw In,220,Real Madrid,0.669669,,80585c60-1b0e-4e2e-9a5d-bccfbdc3c07a,5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,30.2,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8628c689-196b-4bab-983d-6e92f96c35ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8628c689-196b-4bab-983d-6e92f96c35ee,2697,2,00:20:49.721,65,49,30,Pass,120,217,Barcelona,4,From Throw In,217,Barcelona,2.089805,,14b58eed-c604-4bdd-8ff5-a73a5ec984fc,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,86.1,49.0,5211.0,Jordi Alba Ramos,31.701893,-0.9897927,3.0,High Pass,103.5,22.5,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,21e252ac-bb2e-4717-91df-635545b776e2,,,,,801ef381-56fb-4599-861c-40cb9c5d6b3e,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14b58eed-c604-4bdd-8ff5-a73a5ec984fc,2698,2,00:20:51.810,65,51,42,Ball Receipt*,120,217,Barcelona,4,From Throw In,217,Barcelona,,,8628c689-196b-4bab-983d-6e92f96c35ee,5211.0,Jordi Alba Ramos,6.0,Left Back,105.4,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8bd3daa-8d0f-4f74-b9d3-c86178c30512,2716,2,00:21:27.794,66,27,30,Pass,123,217,Barcelona,1,Regular Play,217,Barcelona,1.3256,,15249c7e-8b46-45ec-9236-446bc4c29225,5211.0,Jordi Alba Ramos,6.0,Left Back,31.3,19.1,5213.0,Gerard Piqué Bernabéu,12.170867,2.6448689,1.0,Ground Pass,20.6,24.9,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15249c7e-8b46-45ec-9236-446bc4c29225,2717,2,00:21:29.120,66,29,42,Ball Receipt*,123,217,Barcelona,1,Regular Play,217,Barcelona,,,a8bd3daa-8d0f-4f74-b9d3-c86178c30512,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b49635b-c9bf-45cf-bc23-410564e7fc74,2718,2,00:21:29.120,66,29,43,Carry,123,217,Barcelona,1,Regular Play,217,Barcelona,3.6042,,15249c7e-8b46-45ec-9236-446bc4c29225,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9aa8760-6481-4906-8050-330e72a16017,28.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9aa8760-6481-4906-8050-330e72a16017,2719,2,00:21:32.724,66,32,30,Pass,123,217,Barcelona,1,Regular Play,217,Barcelona,0.8,,8a788802-7c52-4e31-8889-c68afdc2a463,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,28.2,33.5,5203.0,Sergio Busquets i Burgos,8.188406,-1.0743736,1.0,Ground Pass,32.1,26.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a788802-7c52-4e31-8889-c68afdc2a463,2720,2,00:21:33.524,66,33,42,Ball Receipt*,123,217,Barcelona,1,Regular Play,217,Barcelona,,,c9aa8760-6481-4906-8050-330e72a16017,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,32.1,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
