id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,off_camera,duel,ball_receipt,clearance,interception,counterpress,dribble,foul_committed,shot,goalkeeper,out,block,miscontrol,foul_won,50_50,ball_recovery,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_no_touch,dribble_overrun,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,related_events,pass_cross,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,block_deflection,shot_open_goal,shot_end_location_2
f3f74eb6-d441-462d-9263-12f35beed67a,25,1,00:00:17.891,0,17,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.2701,,84f15289-b733-41ff-87af-62b8dff02d39,5211,Jordi Alba Ramos,6,Left Back,48.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9111e1c0-80af-4582-bfc7-9f90d2ab0c29,48.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84f15289-b733-41ff-87af-62b8dff02d39,26,1,00:00:19.161,0,19,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.9981,,0b9f6a6f-266e-478b-87fe-b4f07ebcd4a8,5211,Jordi Alba Ramos,6,Left Back,48.6,7.8,6616.0,Munir El Haddadi Mohamed,7.4168725,-0.06746502,1.0,Ground Pass,56.0,7.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b9f6a6f-266e-478b-87fe-b4f07ebcd4a8,27,1,00:00:20.159,0,20,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,84f15289-b733-41ff-87af-62b8dff02d39,6616,Munir El Haddadi Mohamed,21,Left Wing,56.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa873d39-a61a-422c-9db1-c534732b99a9,28,1,00:00:20.159,0,20,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.8797,,0b9f6a6f-266e-478b-87fe-b4f07ebcd4a8,6616,Munir El Haddadi Mohamed,21,Left Wing,56.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ad504c-c60b-4be2-841a-4e3521b76828,56.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57ad504c-c60b-4be2-841a-4e3521b76828,29,1,00:00:21.039,0,21,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.696,,e6a3e69d-52dd-49c2-b9ef-e750067c1713,6616,Munir El Haddadi Mohamed,21,Left Wing,56.0,7.3,5506.0,Javier Alejandro Mascherano,21.942652,2.3110638,2.0,Low Pass,41.2,23.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6a3e69d-52dd-49c2-b9ef-e750067c1713,30,1,00:00:22.735,0,22,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,57ad504c-c60b-4be2-841a-4e3521b76828,5506,Javier Alejandro Mascherano,5,Left Center Back,41.2,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516e56f1-000c-4ac4-a06f-bbdf722b667c,31,1,00:00:22.735,0,22,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.2883,,b69d331b-3351-4167-9da9-8eddf6949098,5506,Javier Alejandro Mascherano,5,Left Center Back,41.2,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6a3e69d-52dd-49c2-b9ef-e750067c1713,42.9,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b69d331b-3351-4167-9da9-8eddf6949098,32,1,00:00:24.023,0,24,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.223,,c9db65e8-81dd-406f-84e4-44069e2518ff,5506,Javier Alejandro Mascherano,5,Left Center Back,42.9,25.5,5213.0,Gerard Piqué Bernabéu,27.81798,1.606752,1.0,Ground Pass,41.9,53.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9db65e8-81dd-406f-84e4-44069e2518ff,33,1,00:00:26.246,0,26,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,b69d331b-3351-4167-9da9-8eddf6949098,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.9,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0b2d924-3dec-47fe-a6f6-11bd1123f8fe,34,1,00:00:26.246,0,26,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.2522,,f91ef993-034d-44df-9f0f-f8cf88e1ddd1,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.9,53.3,4691.0,Claudio Andrés Bravo Muñoz,24.791328,-2.7700748,1.0,Ground Pass,18.8,44.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f91ef993-034d-44df-9f0f-f8cf88e1ddd1,35,1,00:00:28.498,0,28,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,c0b2d924-3dec-47fe-a6f6-11bd1123f8fe,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,18.8,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5da2985-2151-41f7-b07c-c4a168eb28c8,36,1,00:00:28.498,0,28,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.08,,f91ef993-034d-44df-9f0f-f8cf88e1ddd1,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,18.8,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc226f9f-574d-43bb-a805-8ffa146a334c,18.8,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc226f9f-574d-43bb-a805-8ffa146a334c,37,1,00:00:28.578,0,28,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.119,,3328e4cf-8bb0-4cf9-b27d-4a352a446e48,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,18.8,44.3,5211.0,Jordi Alba Ramos,44.32437,-0.99593437,2.0,Low Pass,42.9,7.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328e4cf-8bb0-4cf9-b27d-4a352a446e48,38,1,00:00:30.697,0,30,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,fc226f9f-574d-43bb-a805-8ffa146a334c,5211,Jordi Alba Ramos,6,Left Back,42.9,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75a0a8e7-4c93-4484-b3cf-6e13c2cf5976,39,1,00:00:30.697,0,30,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.4873,,3328e4cf-8bb0-4cf9-b27d-4a352a446e48,5211,Jordi Alba Ramos,6,Left Back,42.9,7.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ed1c08a0-ef4d-414c-b38b-09d8c2ef2b46,41.4,5.7,f1c7873a-74c1-49f1-8b5f-977f74fbcb60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1c7873a-74c1-49f1-8b5f-977f74fbcb60,40,1,00:00:31.289,0,31,17,Pressure,2,217,Barcelona,9,From Kick Off,322,Eibar,1.252036,,75a0a8e7-4c93-4484-b3cf-6e13c2cf5976,6712,Gonzalo Escalante,12,Right Midfield,69.1,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed1c08a0-ef4d-414c-b38b-09d8c2ef2b46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed1c08a0-ef4d-414c-b38b-09d8c2ef2b46,41,1,00:00:32.185,0,32,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.9489,,2f5c63ab-8a5f-44a5-9e05-db6df85706cb,5211,Jordi Alba Ramos,6,Left Back,41.4,5.7,6616.0,Munir El Haddadi Mohamed,8.1,0.0,1.0,Ground Pass,49.5,5.7,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,f1c7873a-74c1-49f1-8b5f-977f74fbcb60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f5c63ab-8a5f-44a5-9e05-db6df85706cb,42,1,00:00:33.134,0,33,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,ed1c08a0-ef4d-414c-b38b-09d8c2ef2b46,6616,Munir El Haddadi Mohamed,21,Left Wing,49.5,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ca09eca-2415-4f54-906c-71a4c1a92ff6,43,1,00:00:33.134,0,33,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.8307,,2f5c63ab-8a5f-44a5-9e05-db6df85706cb,6616,Munir El Haddadi Mohamed,21,Left Wing,49.5,5.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4e6f436e-ed76-4fa7-90c8-7efca673d698,49.8,5.7,72549f07-87f8-4d5a-811d-984969d41c2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e6f436e-ed76-4fa7-90c8-7efca673d698,44,1,00:00:33.291,0,33,17,Pressure,2,217,Barcelona,9,From Kick Off,322,Eibar,1.131469,,72549f07-87f8-4d5a-811d-984969d41c2c,6699,Ander Capa Rodríguez,2,Right Back,67.7,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ca09eca-2415-4f54-906c-71a4c1a92ff6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72549f07-87f8-4d5a-811d-984969d41c2c,45,1,00:00:33.964,0,33,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.0869,,4e6f436e-ed76-4fa7-90c8-7efca673d698,6616,Munir El Haddadi Mohamed,21,Left Wing,49.8,5.7,5203.0,Sergio Busquets i Burgos,17.645962,1.2418774,2.0,Low Pass,55.5,22.4,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,d63f97cc-3c74-4aeb-9007-2a78b2d4c7d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d5b49d0-da43-48dd-bc88-1d4e60f85b2e,46,1,00:00:34.673,0,34,17,Pressure,2,217,Barcelona,9,From Kick Off,322,Eibar,1.102796,,265147a7-d03d-4dfd-abb9-ef963988e9f9,6775,Daniel García Carrillo,11,Left Defensive Midfield,63.2,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550abc92-3d91-4fc5-a47e-8b32bf5d7359,,,d63f97cc-3c74-4aeb-9007-2a78b2d4c7d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d63f97cc-3c74-4aeb-9007-2a78b2d4c7d8,47,1,00:00:35.051,0,35,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,72549f07-87f8-4d5a-811d-984969d41c2c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.5,22.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8d5b49d0-da43-48dd-bc88-1d4e60f85b2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550abc92-3d91-4fc5-a47e-8b32bf5d7359,48,1,00:00:35.051,0,35,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.6353,,05c70c52-a5fe-4267-a74d-03ff1c1c5a27,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.5,22.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,265147a7-d03d-4dfd-abb9-ef963988e9f9,55.5,23.3,8d5b49d0-da43-48dd-bc88-1d4e60f85b2e,d63f97cc-3c74-4aeb-9007-2a78b2d4c7d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05c70c52-a5fe-4267-a74d-03ff1c1c5a27,49,1,00:00:35.686,0,35,22,Foul Committed,2,217,Barcelona,9,From Kick Off,322,Eibar,0.0,,265147a7-d03d-4dfd-abb9-ef963988e9f9,6775,Daniel García Carrillo,11,Left Defensive Midfield,64.6,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550abc92-3d91-4fc5-a47e-8b32bf5d7359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265147a7-d03d-4dfd-abb9-ef963988e9f9,50,1,00:00:35.686,0,35,21,Foul Won,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.0,,05c70c52-a5fe-4267-a74d-03ff1c1c5a27,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.5,23.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8d5b49d0-da43-48dd-bc88-1d4e60f85b2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263b1125-73bb-4e72-83ed-12b7f600cc95,51,1,00:00:49.470,0,49,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,0.7969,,488991f9-fbc0-4233-98a3-eddfb35bccb3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.5,23.3,5211.0,Jordi Alba Ramos,15.323511,-1.9731175,1.0,Ground Pass,49.5,9.2,40.0,Right Foot,62.0,Free Kick,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488991f9-fbc0-4233-98a3-eddfb35bccb3,52,1,00:00:50.267,0,50,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,263b1125-73bb-4e72-83ed-12b7f600cc95,5211,Jordi Alba Ramos,6,Left Back,49.5,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ea792e6-1b68-4b38-aa9c-a156f89e9677,53,1,00:00:50.837,0,50,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,1.5058,,c90f7416-8788-40f4-89ea-291c2472103b,5211,Jordi Alba Ramos,6,Left Back,49.5,9.2,5506.0,Javier Alejandro Mascherano,14.286357,1.7324928,1.0,Ground Pass,47.2,23.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939416d0-fdcf-4987-94cb-8bfc0afee606,54,1,00:00:52.028,0,52,17,Pressure,3,217,Barcelona,3,From Free Kick,322,Eibar,1.085574,,26ade04d-eca3-48dd-be28-0bca0855956b,6566,Borja González Tomás,24,Left Center Forward,68.7,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75960bd9-c62e-4f7e-8761-a55a26daa60c,,,c90f7416-8788-40f4-89ea-291c2472103b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c90f7416-8788-40f4-89ea-291c2472103b,55,1,00:00:52.343,0,52,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,4ea792e6-1b68-4b38-aa9c-a156f89e9677,5506,Javier Alejandro Mascherano,5,Left Center Back,47.2,23.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,939416d0-fdcf-4987-94cb-8bfc0afee606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
