id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,ball_receipt,counterpress,dribble,duel,off_camera,out,ball_recovery,interception,shot,goalkeeper,clearance,foul_won,block,foul_committed,miscontrol,substitution,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_straight,pass_technique_id,pass_technique_name,pass_cross,miscontrol_aerial_won,clearance_head,pass_aerial_won,pass_switch,clearance_aerial_won,player,position,location,shot_end_location_2,pass_through_ball,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging
606bc211-68b0-42d0-9a98-74bb3b77a108,1654,1,00:39:24.714,39,24,39,Dribbled Past,79,217,Barcelona,2,From Corner,209,Celta Vigo,0.0,,34e7df11-4c76-4af4-a0b1-ea5ea431a88a,5217.0,Iago Aspas Juncal,24.0,Left Center Forward,13.1,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c79ab1-bd3e-435f-85e7-c407cf2af45c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34e7df11-4c76-4af4-a0b1-ea5ea431a88a,1655,1,00:39:24.714,39,24,14,Dribble,79,217,Barcelona,2,From Corner,217,Barcelona,0.0,,606bc211-68b0-42d0-9a98-74bb3b77a108,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.9,57.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8c79ab1-bd3e-435f-85e7-c407cf2af45c,1656,1,00:39:24.714,39,24,43,Carry,79,217,Barcelona,2,From Corner,217,Barcelona,2.09915,,34e7df11-4c76-4af4-a0b1-ea5ea431a88a,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.9,57.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,606bc211-68b0-42d0-9a98-74bb3b77a108,91d6a778-990c-4c8f-8e59-576899da2c8b,116.4,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3807d7-9dd7-4e84-8a51-9cb06a13536d,1657,1,00:39:26.813,39,26,39,Dribbled Past,79,217,Barcelona,2,From Corner,209,Celta Vigo,0.0,,4663f131-626f-4c93-8ec7-ec5e840a402c,5217.0,Iago Aspas Juncal,24.0,Left Center Forward,4.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d6a778-990c-4c8f-8e59-576899da2c8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91d6a778-990c-4c8f-8e59-576899da2c8b,1658,1,00:39:26.813,39,26,14,Dribble,79,217,Barcelona,2,From Corner,217,Barcelona,0.0,,4c3807d7-9dd7-4e84-8a51-9cb06a13536d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,116.4,57.8,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663f131-626f-4c93-8ec7-ec5e840a402c,1659,1,00:39:26.813,39,26,43,Carry,79,217,Barcelona,2,From Corner,217,Barcelona,5.1707,,4c3807d7-9dd7-4e84-8a51-9cb06a13536d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,116.4,57.8,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,91d6a778-990c-4c8f-8e59-576899da2c8b,a5281402-20d0-4344-9d3b-11a62c27f695,109.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5281402-20d0-4344-9d3b-11a62c27f695,1660,1,00:39:31.984,39,31,30,Pass,79,217,Barcelona,2,From Corner,217,Barcelona,1.2324,,e4b80c35-d4de-417a-899a-2742a6d3ab24,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,109.3,53.8,5503.0,Lionel Andrés Messi Cuccittini,11.107204,-3.1055722,1.0,Ground Pass,98.2,53.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4b80c35-d4de-417a-899a-2742a6d3ab24,1661,1,00:39:33.217,39,33,42,Ball Receipt*,79,217,Barcelona,2,From Corner,217,Barcelona,,,a5281402-20d0-4344-9d3b-11a62c27f695,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,98.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342d418-f975-4cc9-aaa2-d277b2bb16fb,1662,1,00:39:33.217,39,33,43,Carry,79,217,Barcelona,2,From Corner,217,Barcelona,1.8829,,1b5e753c-dafb-4749-93c4-589b71d7512f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,98.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4b80c35-d4de-417a-899a-2742a6d3ab24,,98.4,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b5e753c-dafb-4749-93c4-589b71d7512f,1663,1,00:39:35.099,39,35,30,Pass,79,217,Barcelona,2,From Corner,217,Barcelona,1.4025,,bf61cbfa-2892-420a-b951-2020f4f26f86,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,98.4,53.8,6379.0,Sergi Roberto Carnicer,24.548931,-1.6810037,1.0,Ground Pass,95.7,29.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf61cbfa-2892-420a-b951-2020f4f26f86,1664,1,00:39:36.502,39,36,42,Ball Receipt*,79,217,Barcelona,2,From Corner,217,Barcelona,,,1b5e753c-dafb-4749-93c4-589b71d7512f,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,95.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef6dffe-18b6-4479-8850-b4294872e75f,1665,1,00:39:36.502,39,36,30,Pass,79,217,Barcelona,2,From Corner,217,Barcelona,1.308079,,6f9bb9d9-9544-498f-992c-223956a946ac,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,95.7,29.4,5216.0,Andrés Iniesta Luján,11.307077,2.249681,1.0,Ground Pass,88.6,38.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f9bb9d9-9544-498f-992c-223956a946ac,1666,1,00:39:37.810,39,37,42,Ball Receipt*,79,217,Barcelona,2,From Corner,217,Barcelona,,,0ef6dffe-18b6-4479-8850-b4294872e75f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,88.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac136d7e-7b3d-4d41-9e13-d8f713a51cf1,1667,1,00:39:37.810,39,37,43,Carry,79,217,Barcelona,2,From Corner,217,Barcelona,0.870649,,6f9bb9d9-9544-498f-992c-223956a946ac,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,88.6,38.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,7a58e591-dbd6-490e-a25d-bd28187292a8,df411bb6-598f-455a-a51f-f21bfcebbfd2,89.7,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a58e591-dbd6-490e-a25d-bd28187292a8,1668,1,00:39:38.110,39,38,17,Pressure,79,217,Barcelona,2,From Corner,209,Celta Vigo,0.6601,,ac136d7e-7b3d-4d41-9e13-d8f713a51cf1,6797.0,Daniel Wass,22.0,Right Center Forward,27.8,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df411bb6-598f-455a-a51f-f21bfcebbfd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df411bb6-598f-455a-a51f-f21bfcebbfd2,1669,1,00:39:38.681,39,38,30,Pass,79,217,Barcelona,2,From Corner,217,Barcelona,0.898672,,63f0ae02-99e0-4693-a8a3-f2412e50d16b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,89.7,43.5,4320.0,Neymar da Silva Santos Junior,20.542883,0.5028432,1.0,Ground Pass,107.7,53.4,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,7a58e591-dbd6-490e-a25d-bd28187292a8,,,,,,,,,,,,,,,,,,,,,,,,f29c7fe0-3a33-459b-af9f-c9fd61314d92,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63f0ae02-99e0-4693-a8a3-f2412e50d16b,1670,1,00:39:39.579,39,39,42,Ball Receipt*,79,217,Barcelona,2,From Corner,217,Barcelona,,,df411bb6-598f-455a-a51f-f21bfcebbfd2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.7,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7dd428a-f366-4c06-884a-3a31823dd95e,1671,1,00:39:39.579,39,39,43,Carry,79,217,Barcelona,2,From Corner,217,Barcelona,0.774392,,0b61b75f-2e94-4b6a-8de4-0b5956d2a19d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.7,53.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,63f0ae02-99e0-4693-a8a3-f2412e50d16b,73aecca9-a676-4d24-8c44-f84430d71abe,107.9,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73aecca9-a676-4d24-8c44-f84430d71abe,1672,1,00:39:40.354,39,40,39,Dribbled Past,79,217,Barcelona,2,From Corner,209,Celta Vigo,0.0,,0930a3f9-4287-45d8-be73-1b34af088b5e,7105.0,Fabián Ariel Orellana Valenzuela,12.0,Right Midfield,13.1,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b61b75f-2e94-4b6a-8de4-0b5956d2a19d,b7dd428a-f366-4c06-884a-3a31823dd95e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b61b75f-2e94-4b6a-8de4-0b5956d2a19d,1673,1,00:39:40.354,39,40,14,Dribble,79,217,Barcelona,2,From Corner,217,Barcelona,0.0,,73aecca9-a676-4d24-8c44-f84430d71abe,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.9,51.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0930a3f9-4287-45d8-be73-1b34af088b5e,1674,1,00:39:40.354,39,40,43,Carry,79,217,Barcelona,2,From Corner,217,Barcelona,1.205508,,0b61b75f-2e94-4b6a-8de4-0b5956d2a19d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.9,51.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,73aecca9-a676-4d24-8c44-f84430d71abe,f29c7fe0-3a33-459b-af9f-c9fd61314d92,109.9,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f29c7fe0-3a33-459b-af9f-c9fd61314d92,1675,1,00:39:41.559,39,41,16,Shot,79,217,Barcelona,2,From Corner,217,Barcelona,0.0999,,21434e5c-3310-4949-82df-232722ea8312,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,109.9,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fffa9b2f-53b8-4c1f-b85e-f7fbb9ea7e50,,,,,,,,,,,,,,,,,,,,,,,,,,0.076879054,112.1,47.7,df411bb6-598f-455a-a51f-f21bfcebbfd2,87.0,Open Play,96.0,Blocked,93.0,Normal,40.0,Right Foot,108.9,27.4,6805.0,Hugo Mallo Novegil,2.0,Right Back,False,108.0,41.8,6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,False,109.4,38.7,6804.0,Sergi Gómez Solà,5.0,Left Center Back,False,111.9,38.6,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,110.2,35.3,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,107.1,38.8,10609.0,Jérémy Mathieu,6.0,Left Back,True,98.5,47.7,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,True,104.7,43.9,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,108.7,23.1,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,112.9,35.5,6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,False,108.9,54.0,7105.0,Fabián Ariel Orellana Valenzuela,12.0,Right Midfield,False,109.6,48.5,6802.0,Jonathan Castro Otto,6.0,Left Back,False,95.5,63.9,6724.0,Manuel Agudo Durán,16.0,Left Midfield,False,104.3,51.2,5217.0,Iago Aspas Juncal,24.0,Left Center Forward,False,99.5,49.0,6797.0,Daniel Wass,22.0,Right Center Forward,False,112.4,46.8,19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,False,117.6,44.1,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fffa9b2f-53b8-4c1f-b85e-f7fbb9ea7e50,1676,1,00:39:41.659,39,41,6,Block,79,217,Barcelona,2,From Corner,209,Celta Vigo,0.0,,f29c7fe0-3a33-459b-af9f-c9fd61314d92,19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,8.0,32.4,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21434e5c-3310-4949-82df-232722ea8312,1677,1,00:39:41.784,39,41,23,Goal Keeper,79,217,Barcelona,2,From Corner,209,Celta Vigo,0.0,,f29c7fe0-3a33-459b-af9f-c9fd61314d92,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,2.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,36.0,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,
feafda14-bcf7-41bc-8594-f24722b3d4eb,1678,1,00:39:58.887,39,58,30,Pass,80,217,Barcelona,2,From Corner,217,Barcelona,0.9889,,e87be10e-1487-48d5-bc75-2747f7723723,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,120.0,80.0,5506.0,Javier Alejandro Mascherano,25.04496,-1.7595781,3.0,High Pass,115.3,55.4,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,107.0,Straight,,,,,,,,,,,,,,,,,,,
e87be10e-1487-48d5-bc75-2747f7723723,1679,1,00:39:59.876,39,59,42,Ball Receipt*,80,217,Barcelona,2,From Corner,217,Barcelona,,,feafda14-bcf7-41bc-8594-f24722b3d4eb,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,115.3,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
