id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_receipt,counterpress,interception,clearance,shot,goalkeeper,off_camera,out,block,ball_recovery,foul_committed,foul_won,injury_stoppage,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_inswinging,foul_won_defensive
f2733977-a5f1-4fd7-91bd-103d282245b5,3821,2,00:43:21.471,88,21,23,Goal Keeper,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,f6cb2871-c437-4cc5-9f8e-1e82f37f41b8,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,0.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,56.0,Saved Twice,,,,,,,,,,,,,,,,,,,,,,,,,
40570f41-1205-409c-b124-19b43087b65a,3822,2,00:43:24.991,88,24,30,Pass,161,217,Barcelona,8,From Keeper,217,Barcelona,2.136965,,8f0644aa-82dd-47c7-8378-169803e6b5e0,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.7,45.3,4324.0,Daniel Alves da Silva,18.406792,1.0536717,1.0,Ground Pass,21.8,61.3,69.0,Keeper Arm,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f0644aa-82dd-47c7-8378-169803e6b5e0,3823,2,00:43:27.128,88,27,42,Ball Receipt*,161,217,Barcelona,8,From Keeper,217,Barcelona,,,40570f41-1205-409c-b124-19b43087b65a,4324,Daniel Alves da Silva,2,Right Back,21.8,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58071812-c1b7-43f6-8e38-3f83893212af,3824,2,00:43:31.365,88,31,30,Pass,161,217,Barcelona,8,From Keeper,217,Barcelona,1.242922,,41fab88f-0cef-44c0-888b-3da9fc031433,4324,Daniel Alves da Silva,2,Right Back,40.9,63.0,5203.0,Sergio Busquets i Burgos,27.290474,-1.4014308,3.0,High Pass,45.5,36.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41fab88f-0cef-44c0-888b-3da9fc031433,3825,2,00:43:32.608,88,32,42,Ball Receipt*,161,217,Barcelona,8,From Keeper,217,Barcelona,,,58071812-c1b7-43f6-8e38-3f83893212af,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.5,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2a255fb-c060-44cb-bf5b-2491312a6cbe,3826,2,00:43:32.608,88,32,43,Carry,161,217,Barcelona,8,From Keeper,217,Barcelona,3.610049,,41fab88f-0cef-44c0-888b-3da9fc031433,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.5,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52392f13-211d-486d-8b21-e03543b39af3,56.4,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52392f13-211d-486d-8b21-e03543b39af3,3827,2,00:43:36.218,88,36,30,Pass,161,217,Barcelona,8,From Keeper,217,Barcelona,0.830971,,dac4c899-592d-43d9-b4f2-97e80fa52514,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.4,35.7,5503.0,Lionel Andrés Messi Cuccittini,11.280514,0.4200245,1.0,Ground Pass,66.7,40.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1daeada-c961-496d-9959-8aa3ffcb95dd,3828,2,00:43:36.756,88,36,17,Pressure,161,217,Barcelona,8,From Keeper,207,Valencia,1.298515,,cd51a69b-a5cd-4084-bc71-bf6e9883cc55,6595,Daniel Parejo Muñoz,13,Right Center Midfield,51.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dac4c899-592d-43d9-b4f2-97e80fa52514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c535146d-792e-4d96-83ec-6370684c34af,3829,2,00:43:36.871,88,36,17,Pressure,161,217,Barcelona,8,From Keeper,207,Valencia,1.132517,,cd51a69b-a5cd-4084-bc71-bf6e9883cc55,27481,Carlos Carbonell Gil,21,Left Wing,55.7,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dac4c899-592d-43d9-b4f2-97e80fa52514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dac4c899-592d-43d9-b4f2-97e80fa52514,3830,2,00:43:37.049,88,37,42,Ball Receipt*,161,217,Barcelona,8,From Keeper,217,Barcelona,,,52392f13-211d-486d-8b21-e03543b39af3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.7,40.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a1daeada-c961-496d-9959-8aa3ffcb95dd,,,c535146d-792e-4d96-83ec-6370684c34af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd51a69b-a5cd-4084-bc71-bf6e9883cc55,3831,2,00:43:37.049,88,37,43,Carry,161,217,Barcelona,8,From Keeper,217,Barcelona,1.256329,,9d6a0dab-18af-4707-b7d2-148a365ebe35,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.7,40.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a1daeada-c961-496d-9959-8aa3ffcb95dd,67.8,38.2,c535146d-792e-4d96-83ec-6370684c34af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dac4c899-592d-43d9-b4f2-97e80fa52514,,,,,,,,,,,,,,,
9d6a0dab-18af-4707-b7d2-148a365ebe35,3832,2,00:43:38.305,88,38,3,Dispossessed,161,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,d8787d1e-240a-47bd-8412-7e8f32092a1f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.8,38.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98f97994-5068-4d54-85ea-ee683276e914,3843,2,00:43:47.599,88,47,2,Ball Recovery,163,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,c6b11990-c0cd-4df2-ac15-57d81316813e,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.4,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f53e5cc-6990-40db-af91-22f2fba08d88,3844,2,00:43:47.599,88,47,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,3.229375,,98f97994-5068-4d54-85ea-ee683276e914,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.4,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92ff61f-49da-4632-b15c-f872903ec3cb,24.9,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92ff61f-49da-4632-b15c-f872903ec3cb,3845,2,00:43:50.829,88,50,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.907792,,2a3c44b3-8ab6-4fca-89c0-0f4b8740a736,5213,Gerard Piqué Bernabéu,3,Right Center Back,24.9,60.9,5506.0,Javier Alejandro Mascherano,36.72887,-1.2206297,1.0,Ground Pass,37.5,26.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a3c44b3-8ab6-4fca-89c0-0f4b8740a736,3846,2,00:43:52.737,88,52,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,a92ff61f-49da-4632-b15c-f872903ec3cb,5506,Javier Alejandro Mascherano,5,Left Center Back,37.5,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7a18302-3355-47d9-b87b-056d857ed4ad,3847,2,00:43:52.737,88,52,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.735108,,2a3c44b3-8ab6-4fca-89c0-0f4b8740a736,5506,Javier Alejandro Mascherano,5,Left Center Back,37.5,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a96aa219-0e7c-4afd-b707-2505a5f725a9,43.0,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a96aa219-0e7c-4afd-b707-2505a5f725a9,3848,2,00:43:54.472,88,54,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.074087,,06c439f4-81f6-4295-8208-24d1aff9e1a2,5506,Javier Alejandro Mascherano,5,Left Center Back,43.0,27.3,5216.0,Andrés Iniesta Luján,8.605231,-0.03486958,1.0,Ground Pass,51.6,27.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06c439f4-81f6-4295-8208-24d1aff9e1a2,3849,2,00:43:55.546,88,55,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,a96aa219-0e7c-4afd-b707-2505a5f725a9,5216,Andrés Iniesta Luján,15,Left Center Midfield,51.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156ae709-fca2-41f2-ad09-6bf9916e37d3,3850,2,00:43:55.546,88,55,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.082115,,06c439f4-81f6-4295-8208-24d1aff9e1a2,5216,Andrés Iniesta Luján,15,Left Center Midfield,51.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b10eb9c-35c7-4c82-b534-d328418f00c4,53.9,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b10eb9c-35c7-4c82-b534-d328418f00c4,3851,2,00:43:56.628,88,56,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,2.064973,,91480b21-14e7-440e-903e-1a4529167661,5216,Andrés Iniesta Luján,15,Left Center Midfield,53.9,26.6,5211.0,Jordi Alba Ramos,28.080065,-0.929432,3.0,High Pass,70.7,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91480b21-14e7-440e-903e-1a4529167661,3852,2,00:43:58.693,88,58,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,1b10eb9c-35c7-4c82-b534-d328418f00c4,5211,Jordi Alba Ramos,6,Left Back,70.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9ec971a-64ea-4fea-974b-b088f267240b,3853,2,00:43:58.693,88,58,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.893625,,91480b21-14e7-440e-903e-1a4529167661,5211,Jordi Alba Ramos,6,Left Back,70.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed6d1616-5a73-4a4a-bb63-92d342d16094,79.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed6d1616-5a73-4a4a-bb63-92d342d16094,3854,2,00:44:00.586,89,0,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.900228,,a922141d-14f9-4b8f-ade0-c868eb8e469c,5211,Jordi Alba Ramos,6,Left Back,79.1,4.1,4320.0,Neymar da Silva Santos Junior,20.544828,0.23081195,1.0,Ground Pass,99.1,8.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,d37f32c4-2f98-4137-8286-5592e03d595a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
35c109a4-11cd-480a-b5d2-3f6c9099545d,3855,2,00:44:01.252,89,1,17,Pressure,163,217,Barcelona,1,Regular Play,207,Valencia,1.235028,,d37f32c4-2f98-4137-8286-5592e03d595a,6592,Rúben Miguel Nunes Vezo,2,Right Back,23.1,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d37f32c4-2f98-4137-8286-5592e03d595a,3856,2,00:44:02.487,89,2,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,35c109a4-11cd-480a-b5d2-3f6c9099545d,4320,Neymar da Silva Santos Junior,21,Left Wing,97.8,6.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ed6d1616-5a73-4a4a-bb63-92d342d16094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,
a922141d-14f9-4b8f-ade0-c868eb8e469c,3857,2,00:44:02.487,89,2,10,Interception,163,217,Barcelona,1,Regular Play,207,Valencia,0.0,,ed6d1616-5a73-4a4a-bb63-92d342d16094,6592,Rúben Miguel Nunes Vezo,2,Right Back,21.0,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,
b9a4ecbc-3142-4c96-873f-ae1894e34a25,3858,2,00:44:16.654,89,16,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,1.397327,,3a8bd0be-b9af-4897-9036-87ca6eeaf1ae,4320,Neymar da Silva Santos Junior,21,Left Wing,109.2,0.1,5246.0,Luis Alberto Suárez Díaz,13.106106,1.5402714,3.0,High Pass,109.6,13.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,8d6050f1-dc3a-47b5-b88e-02ebf14d5202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
