id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,duel,counterpress,out,ball_recovery,off_camera,dribble,interception,miscontrol,50_50,foul_won,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,block,substitution,foul_committed,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_3,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,clearance_right_foot,related_events,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_technique_id,pass_technique_name,pass_through_ball,miscontrol_aerial_won,dribble_overrun,pass_cut_back,foul_committed_card_id,foul_committed_card_name,clearance_other,dribble_nutmeg,ball_recovery_recovery_failure,goalkeeper_body_part_id,goalkeeper_body_part_name
bf1bcc64-2aa0-4d85-b503-3cf3da32d152,2391,2,00:13:05.338,58,5,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.2311,,0db99bc6-fdfc-4654-ad5a-381fbaaf5c71,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,49.6,20.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,15.206906,-1.092444,1.0,Ground Pass,56.6,6.9,,,,6cd39833-df12-420a-87af-7ab2ebd2def8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db99bc6-fdfc-4654-ad5a-381fbaaf5c71,2392,2,00:13:06.569,58,6,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,bf1bcc64-2aa0-4d85-b503-3cf3da32d152,5211.0,Jordi Alba Ramos,6.0,Left Back,56.6,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37acb97b-665f-49c5-b4c8-3a15a02056ba,2393,2,00:13:06.569,58,6,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.766,,f46ec3f3-7242-4950-bee3-582a7d93a39d,5211.0,Jordi Alba Ramos,6.0,Left Back,57.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.410066,2.874732,1.0,Ground Pass,43.5,10.2,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f46ec3f3-7242-4950-bee3-582a7d93a39d,2394,2,00:13:08.335,58,8,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,37acb97b-665f-49c5-b4c8-3a15a02056ba,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,43.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c0fad2a-4a50-4226-8608-fa27d53f5046,2395,2,00:13:08.335,58,8,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,0.9659,,0fe093c8-d0b5-4652-9e71-890a5e39396b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,43.7,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.813037,0.9707461,2.0,Low Pass,51.5,21.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fe093c8-d0b5-4652-9e71-890a5e39396b,2396,2,00:13:09.301,58,9,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,8c0fad2a-4a50-4226-8608-fa27d53f5046,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,51.5,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fa2e819-f6d7-4f7a-b832-087bf756a0e5,2397,2,00:13:09.301,58,9,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,1.7364,,0871312e-eb44-474c-af73-248d0dc07dce,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,51.5,21.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe093c8-d0b5-4652-9e71-890a5e39396b,51.7,20.6,,,e6779581-ed1f-4da7-9928-cbd347085337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0871312e-eb44-474c-af73-248d0dc07dce,2398,2,00:13:10.197,58,10,17,Pressure,103,217,Barcelona,1,Regular Play,215,Athletic Club,1.0833,,2fa2e819-f6d7-4f7a-b832-087bf756a0e5,6390.0,Markel Susaeta Laskurain,17.0,Right Wing,68.2,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6779581-ed1f-4da7-9928-cbd347085337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6779581-ed1f-4da7-9928-cbd347085337,2399,2,00:13:11.037,58,11,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,2.4907,,0871312e-eb44-474c-af73-248d0dc07dce,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,51.7,20.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,36.279057,1.6701907,1.0,Ground Pass,48.1,56.7,,,,faf954ee-88d6-4250-a3b5-dcec2f29e56e,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faf954ee-88d6-4250-a3b5-dcec2f29e56e,2400,2,00:13:13.528,58,13,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,e6779581-ed1f-4da7-9928-cbd347085337,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,48.1,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a40e2359-5e5c-4a9d-a849-0c3eb3af98fd,2401,2,00:13:13.528,58,13,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,0.6463,,b7565267-20da-4ed8-a230-1b22032a6289,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,48.1,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faf954ee-88d6-4250-a3b5-dcec2f29e56e,49.2,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7565267-20da-4ed8-a230-1b22032a6289,2402,2,00:13:14.174,58,14,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.6639,,f2967b18-9b47-4f24-b92d-0dbf53adad27,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,49.2,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,23.149082,-0.87716424,1.0,Ground Pass,64.0,40.1,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2967b18-9b47-4f24-b92d-0dbf53adad27,2403,2,00:13:15.838,58,15,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,b7565267-20da-4ed8-a230-1b22032a6289,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58789c50-1d07-45dc-b350-55ac8b245440,2404,2,00:13:15.838,58,15,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,1.77,,4461b777-f3ff-4a13-8782-98b1aa601c70,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.0,40.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9ecfeca-eb74-47cb-93b8-24047ad078ab,78.6,44.2,,,f2967b18-9b47-4f24-b92d-0dbf53adad27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9ecfeca-eb74-47cb-93b8-24047ad078ab,2405,2,00:13:16.306,58,16,17,Pressure,103,217,Barcelona,1,Regular Play,215,Athletic Club,1.4035,,4461b777-f3ff-4a13-8782-98b1aa601c70,6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,51.4,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58789c50-1d07-45dc-b350-55ac8b245440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461b777-f3ff-4a13-8782-98b1aa601c70,2406,2,00:13:17.608,58,17,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,2.0463,,8367f742-fed6-41c3-a8a8-a2e1ec365c7d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.6,44.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,19.69873,0.8500561,1.0,Ground Pass,91.6,59.0,,,,e9ecfeca-eb74-47cb-93b8-24047ad078ab,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8367f742-fed6-41c3-a8a8-a2e1ec365c7d,2407,2,00:13:19.655,58,19,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,4461b777-f3ff-4a13-8782-98b1aa601c70,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,91.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bce1a9f8-af7b-47e8-9050-c083453a97e5,2408,2,00:13:19.655,58,19,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,1.1454,,8367f742-fed6-41c3-a8a8-a2e1ec365c7d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,91.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d1244e-89d8-4b23-a162-080703a79303,97.9,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2d1244e-89d8-4b23-a162-080703a79303,2409,2,00:13:20.800,58,20,3,Dispossessed,103,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,18721fba-aa54-46f9-b22b-19b6b636f0c7,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,97.9,59.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18721fba-aa54-46f9-b22b-19b6b636f0c7,2410,2,00:13:20.800,58,20,4,Duel,103,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,b2d1244e-89d8-4b23-a162-080703a79303,4353.0,Aymeric Laporte,5.0,Left Center Back,22.2,21.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d20b79a4-1e6f-4df9-bd69-abf8f1edf050,2411,2,00:13:22.084,58,22,30,Pass,103,217,Barcelona,1,Regular Play,215,Athletic Club,1.5807,,488ec426-8199-4025-b4f8-75c9f5d1c976,6656.0,Mikel Rico Moreno,13.0,Right Center Midfield,25.6,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6649.0,Óscar de Marcos Arana,7.91012,-3.091003,1.0,Ground Pass,17.7,24.7,66.0,Recovery,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488ec426-8199-4025-b4f8-75c9f5d1c976,2412,2,00:13:23.665,58,23,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,215,Athletic Club,,,d20b79a4-1e6f-4df9-bd69-abf8f1edf050,6649.0,Óscar de Marcos Arana,6.0,Left Back,17.7,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24f1b49d-9931-47e2-9cd2-331e27bdfb76,2413,2,00:13:23.665,58,23,43,Carry,103,217,Barcelona,1,Regular Play,215,Athletic Club,1.1054,,488ec426-8199-4025-b4f8-75c9f5d1c976,6649.0,Óscar de Marcos Arana,6.0,Left Back,17.7,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927d0172-fddc-4d04-99d6-7b15b725c549,17.7,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927d0172-fddc-4d04-99d6-7b15b725c549,2414,2,00:13:24.770,58,24,30,Pass,103,217,Barcelona,1,Regular Play,215,Athletic Club,2.5872,,87022cad-12e4-46af-9453-150b728b7425,6649.0,Óscar de Marcos Arana,6.0,Left Back,17.7,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6394.0,Aritz Aduriz Zubeldia,45.069946,0.20783904,3.0,High Pass,61.8,34.0,,,,c32351ed-9d0c-4055-bffc-2db045d6ca88,,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87022cad-12e4-46af-9453-150b728b7425,2415,2,00:13:27.357,58,27,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,215,Athletic Club,,,927d0172-fddc-4d04-99d6-7b15b725c549,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,64.1,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
