id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,out,shot,goalkeeper,clearance,ball_recovery,counterpress,dribble,duel,interception,off_camera,foul_won,foul_committed,block,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_switch,related_events,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_left_foot,related_events_3,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
dee56bc0-0b22-4a4a-a755-9386af8ab14a,36,1,00:00:22.784,0,22,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.6,,c1740666-9579-4ec6-b2db-78b0e5bd47c7,10609,Jérémy Mathieu,5,Left Center Back,36.8,29.7,5506.0,Javier Alejandro Mascherano,29.562984,1.4657423,1.0,Ground Pass,39.9,59.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1740666-9579-4ec6-b2db-78b0e5bd47c7,37,1,00:00:24.384,0,24,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,dee56bc0-0b22-4a4a-a755-9386af8ab14a,5506,Javier Alejandro Mascherano,3,Right Center Back,39.9,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0afb35f8-8a39-4bba-a12a-12e9924b82d6,38,1,00:00:24.384,0,24,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.8,,64149f14-4f20-4c39-a860-147dff77e4a1,5506,Javier Alejandro Mascherano,3,Right Center Back,39.9,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1740666-9579-4ec6-b2db-78b0e5bd47c7,49.5,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64149f14-4f20-4c39-a860-147dff77e4a1,39,1,00:00:27.184,0,27,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.8077,,04eb2916-2374-410b-ad5d-4b957f199d65,5506,Javier Alejandro Mascherano,3,Right Center Back,49.5,68.0,4324.0,Daniel Alves da Silva,12.0415945,0.844154,1.0,Ground Pass,57.5,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04eb2916-2374-410b-ad5d-4b957f199d65,40,1,00:00:27.992,0,27,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,64149f14-4f20-4c39-a860-147dff77e4a1,4324,Daniel Alves da Silva,2,Right Back,57.5,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c6d708f-7cfb-4b99-8a36-1cb4a3942c57,41,1,00:00:27.992,0,27,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.8,,04eb2916-2374-410b-ad5d-4b957f199d65,4324,Daniel Alves da Silva,2,Right Back,57.5,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23d27e25-c4c5-4049-b3ee-724fba733fe5,57.6,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23d27e25-c4c5-4049-b3ee-724fba733fe5,42,1,00:00:28.792,0,28,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.881938,,8df2d755-8e41-44a9-9950-29ebaabdc727,4324,Daniel Alves da Silva,2,Right Back,57.6,77.3,5503.0,Lionel Andrés Messi Cuccittini,9.334345,0.08581027,1.0,Ground Pass,66.9,78.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8df2d755-8e41-44a9-9950-29ebaabdc727,43,1,00:00:29.674,0,29,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,23d27e25-c4c5-4049-b3ee-724fba733fe5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.9,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0219708d-cf8a-4c0c-8286-a7ca49199021,44,1,00:00:29.674,0,29,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.519962,,3300e027-b29d-4878-ad93-4f597671784b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.9,78.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,53413df1-355d-42c0-8dc1-58dfbe0b4584,65.6,77.9,8df2d755-8e41-44a9-9950-29ebaabdc727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300e027-b29d-4878-ad93-4f597671784b,45,1,00:00:30.047,0,30,17,Pressure,2,217,Barcelona,9,From Kick Off,208,Las Palmas,0.33099,,0219708d-cf8a-4c0c-8286-a7ca49199021,6934,Jerónimo Figueroa Cabrera,16,Left Midfield,56.2,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53413df1-355d-42c0-8dc1-58dfbe0b4584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53413df1-355d-42c0-8dc1-58dfbe0b4584,46,1,00:00:30.194,0,30,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.771915,,3300e027-b29d-4878-ad93-4f597671784b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.6,77.9,4324.0,Daniel Alves da Silva,8.845903,3.0396743,2.0,Low Pass,56.8,78.8,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,fa1a144d-069c-4be7-bc02-f828a3aea813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1a144d-069c-4be7-bc02-f828a3aea813,47,1,00:00:30.965,0,30,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,53413df1-355d-42c0-8dc1-58dfbe0b4584,4324,Daniel Alves da Silva,2,Right Back,56.8,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d30b31e-d4ad-4665-bf1c-72b78061b88e,48,1,00:00:30.965,0,30,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,3.199985,,d646f03b-0a20-452b-8bc4-0376992c06df,4324,Daniel Alves da Silva,2,Right Back,56.8,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa1a144d-069c-4be7-bc02-f828a3aea813,51.1,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d646f03b-0a20-452b-8bc4-0376992c06df,49,1,00:00:34.165,0,34,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.7809,,1a56a2db-2fcc-43c2-ab54-9f07ac613794,4324,Daniel Alves da Silva,2,Right Back,51.1,79.0,6379.0,Sergi Roberto Carnicer,6.3126855,-1.5073894,1.0,Ground Pass,51.5,72.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a56a2db-2fcc-43c2-ab54-9f07ac613794,50,1,00:00:34.946,0,34,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,d646f03b-0a20-452b-8bc4-0376992c06df,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,51.5,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07f0e0ef-cc89-4de3-bd10-2d4c4e6086cd,51,1,00:00:34.946,0,34,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.1165,,bcf3f5a8-75cd-4aa0-a0f5-a63127d999e2,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,51.5,72.7,4324.0,Daniel Alves da Silva,8.711487,2.4130437,1.0,Ground Pass,45.0,78.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcf3f5a8-75cd-4aa0-a0f5-a63127d999e2,52,1,00:00:36.063,0,36,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,07f0e0ef-cc89-4de3-bd10-2d4c4e6086cd,4324,Daniel Alves da Silva,2,Right Back,45.0,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c895e326-300d-46bc-a847-9df588ef67b0,53,1,00:00:36.063,0,36,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.50127,,bcf3f5a8-75cd-4aa0-a0f5-a63127d999e2,4324,Daniel Alves da Silva,2,Right Back,45.0,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e65a23b6-289e-44dd-9675-749f072b64cb,44.0,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e65a23b6-289e-44dd-9675-749f072b64cb,54,1,00:00:37.564,0,37,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.55513,,6a42b31e-55b0-4770-b7a9-6d1cd21dd21d,4324,Daniel Alves da Silva,2,Right Back,44.0,76.2,10609.0,Jérémy Mathieu,32.459976,-1.8389398,3.0,High Pass,35.4,44.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a42b31e-55b0-4770-b7a9-6d1cd21dd21d,55,1,00:00:39.119,0,39,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,e65a23b6-289e-44dd-9675-749f072b64cb,10609,Jérémy Mathieu,5,Left Center Back,35.4,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa5cd7f-1566-4248-b52d-d85cd557e10a,56,1,00:00:39.159,0,39,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.28374,,0713379a-fc34-436f-a3d7-49fc683500f2,10609,Jérémy Mathieu,5,Left Center Back,35.3,43.2,5211.0,Jordi Alba Ramos,38.129517,-1.5314466,3.0,High Pass,36.8,5.1,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0713379a-fc34-436f-a3d7-49fc683500f2,57,1,00:00:41.443,0,41,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,1fa5cd7f-1566-4248-b52d-d85cd557e10a,5211,Jordi Alba Ramos,6,Left Back,36.8,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae93bc29-91cf-481a-8562-8451215ae92c,58,1,00:00:41.443,0,41,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,5.79996,,0713379a-fc34-436f-a3d7-49fc683500f2,5211,Jordi Alba Ramos,6,Left Back,36.8,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769f7e28-6563-40dd-beab-055f2fe82cd4,48.2,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769f7e28-6563-40dd-beab-055f2fe82cd4,59,1,00:00:47.243,0,47,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.6,,d70be023-d564-42c4-a086-96788d627e7b,5211,Jordi Alba Ramos,6,Left Back,48.2,19.7,5506.0,Javier Alejandro Mascherano,37.68209,1.6691446,2.0,Low Pass,44.5,57.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d70be023-d564-42c4-a086-96788d627e7b,60,1,00:00:48.843,0,48,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,769f7e28-6563-40dd-beab-055f2fe82cd4,5506,Javier Alejandro Mascherano,3,Right Center Back,44.5,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161914a-6fea-4263-a8e1-a9340fc18f04,61,1,00:00:48.843,0,48,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,4.32,,d18190a2-581b-42ea-be3e-e06e207123e9,5506,Javier Alejandro Mascherano,3,Right Center Back,44.5,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d70be023-d564-42c4-a086-96788d627e7b,57.1,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d18190a2-581b-42ea-be3e-e06e207123e9,62,1,00:00:53.163,0,53,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.5634,,00694977-d0b1-41f5-bab3-b569406e750f,5506,Javier Alejandro Mascherano,3,Right Center Back,57.1,53.9,4320.0,Neymar da Silva Santos Junior,45.25174,-0.7071881,3.0,High Pass,91.5,24.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,c00c2fe0-eb89-455c-905f-c96f1882247c,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c00c2fe0-eb89-455c-905f-c96f1882247c,63,1,00:00:54.726,0,54,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,d18190a2-581b-42ea-be3e-e06e207123e9,4320,Neymar da Silva Santos Junior,21,Left Wing,94.5,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00694977-d0b1-41f5-bab3-b569406e750f,64,1,00:00:54.726,0,54,30,Pass,2,217,Barcelona,9,From Kick Off,208,Las Palmas,1.698,,24d326b1-01cf-442f-8341-56fb9f0e62ba,6608,Nabil El Zhar,12,Right Midfield,29.5,56.5,,,17.762882,-1.4352686,2.0,Low Pass,31.9,38.9,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,d18190a2-581b-42ea-be3e-e06e207123e9,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d326b1-01cf-442f-8341-56fb9f0e62ba,65,1,00:00:56.424,0,56,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.163237,,00694977-d0b1-41f5-bab3-b569406e750f,5246,Luis Alberto Suárez Díaz,23,Center Forward,89.1,42.1,5216.0,Andrés Iniesta Luján,10.783784,-1.9013443,1.0,Ground Pass,85.6,31.9,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,cfa357f0-79ec-401b-94d4-53f1a8de21bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfa357f0-79ec-401b-94d4-53f1a8de21bd,66,1,00:00:57.588,0,57,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,24d326b1-01cf-442f-8341-56fb9f0e62ba,5216,Andrés Iniesta Luján,15,Left Center Midfield,85.6,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb89c17e-45d6-448d-85d7-5af1ab4e4860,67,1,00:00:57.588,0,57,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.799963,,8bd3bb7a-29d3-4321-9423-a78c27530cc6,5216,Andrés Iniesta Luján,15,Left Center Midfield,85.6,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfa357f0-79ec-401b-94d4-53f1a8de21bd,85.8,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bd3bb7a-29d3-4321-9423-a78c27530cc6,68,1,00:00:58.388,0,58,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.428986,,63c342d3-60e2-4a63-8c1c-78296ad86d6e,5216,Andrés Iniesta Luján,15,Left Center Midfield,85.8,22.2,4320.0,Neymar da Silva Santos Junior,14.403125,-0.94812554,1.0,Ground Pass,94.2,10.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63c342d3-60e2-4a63-8c1c-78296ad86d6e,69,1,00:00:59.816,0,59,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,8bd3bb7a-29d3-4321-9423-a78c27530cc6,4320,Neymar da Silva Santos Junior,21,Left Wing,94.2,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169ca903-c523-4bb9-a359-34e4dbeea389,70,1,00:00:59.816,0,59,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.514514,,0e1a11a5-49e7-4f09-b12e-3cdc2158749a,4320,Neymar da Silva Santos Junior,21,Left Wing,94.2,10.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,61f73ba3-1361-4da9-bea3-1aed8ea04ed8,95.5,13.4,63c342d3-60e2-4a63-8c1c-78296ad86d6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61f73ba3-1361-4da9-bea3-1aed8ea04ed8,71,1,00:01:02.072,1,2,17,Pressure,2,217,Barcelona,9,From Kick Off,208,Las Palmas,0.329651,,0e1a11a5-49e7-4f09-b12e-3cdc2158749a,6928,Pedro Taunausú Domínguez Placeres,13,Right Center Midfield,22.0,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169ca903-c523-4bb9-a359-34e4dbeea389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e1a11a5-49e7-4f09-b12e-3cdc2158749a,72,1,00:01:02.331,1,2,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.6133,,61f73ba3-1361-4da9-bea3-1aed8ea04ed8,4320,Neymar da Silva Santos Junior,21,Left Wing,95.5,13.4,5246.0,Luis Alberto Suárez Díaz,9.483143,1.3258177,1.0,Ground Pass,97.8,22.6,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,c158766f-6e1c-47bc-8618-757fcf6de792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c158766f-6e1c-47bc-8618-757fcf6de792,73,1,00:01:02.944,1,2,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,0e1a11a5-49e7-4f09-b12e-3cdc2158749a,5246,Luis Alberto Suárez Díaz,23,Center Forward,97.8,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
