id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,location,bad_behaviour_card_id,bad_behaviour_card_name,related_events_3,pass_switch,dribble_overrun,pass_through_ball,pass_technique_id,pass_technique_name,pass_deflected,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_4,ball_recovery_recovery_failure,pass_aerial_won,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_end_location_2
165c8782-2ffc-4c53-999d-47ad202824ee,1111,1,00:26:56.392,26,56,42,Ball Receipt*,43,217,Barcelona,6,From Counter,217,Barcelona,,,55803c4a-90ea-4d46-8c7e-6cc7f15bace8,5246,Luis Alberto Suárez Díaz,23,Center Forward,55.1,11.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6e53c159-e26b-4545-b0ba-be6865a4755c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69d7cf97-6458-4e3e-b4cd-e7a130c094c8,1112,1,00:26:56.392,26,56,43,Carry,43,217,Barcelona,6,From Counter,217,Barcelona,0.886193,,165c8782-2ffc-4c53-999d-47ad202824ee,5246,Luis Alberto Suárez Díaz,23,Center Forward,55.1,11.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,55803c4a-90ea-4d46-8c7e-6cc7f15bace8,62.0,9.3,,,,,,,,,,,,,,,,,c699a545-f30d-4736-9953-8c4cdf55f48f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c699a545-f30d-4736-9953-8c4cdf55f48f,1113,1,00:26:57.278,26,57,30,Pass,43,217,Barcelona,6,From Counter,217,Barcelona,2.9517,,55803c4a-90ea-4d46-8c7e-6cc7f15bace8,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.0,9.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,88881157-a692-4566-a618-eee978e2dbd6,,,4320.0,Neymar da Silva Santos Junior,31.582432,0.15577883,1.0,Ground Pass,93.2,14.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f581047-f130-4cdd-aca1-af47fae5d59d,1114,1,00:26:58.513,26,58,17,Pressure,43,217,Barcelona,6,From Counter,222,Villarreal,3.688102,,788c6f0b-6563-4448-9bdf-200e20e2584a,6752,Víctor Ruíz Torre,5,Left Center Back,41.6,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88881157-a692-4566-a618-eee978e2dbd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88881157-a692-4566-a618-eee978e2dbd6,1115,1,00:27:00.229,27,0,42,Ball Receipt*,43,217,Barcelona,6,From Counter,217,Barcelona,,,0f581047-f130-4cdd-aca1-af47fae5d59d,4320,Neymar da Silva Santos Junior,21,Left Wing,93.2,14.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,c699a545-f30d-4736-9953-8c4cdf55f48f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788c6f0b-6563-4448-9bdf-200e20e2584a,1116,1,00:27:00.229,27,0,43,Carry,43,217,Barcelona,6,From Counter,217,Barcelona,3.544322,,0f581047-f130-4cdd-aca1-af47fae5d59d,4320,Neymar da Silva Santos Junior,21,Left Wing,93.2,14.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,1dff5a0b-685c-4f5b-8a22-3a99c9b02d64,116.4,23.5,,,,,,,,,,,,,,,,,88881157-a692-4566-a618-eee978e2dbd6,,,,,,,,,,e5f8dc8e-9130-4657-b72b-08a9e34bb14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5f8dc8e-9130-4657-b72b-08a9e34bb14e,1117,1,00:27:03.774,27,3,39,Dribbled Past,43,217,Barcelona,6,From Counter,222,Villarreal,0.0,,1dff5a0b-685c-4f5b-8a22-3a99c9b02d64,6752,Víctor Ruíz Torre,5,Left Center Back,4.6,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788c6f0b-6563-4448-9bdf-200e20e2584a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dff5a0b-685c-4f5b-8a22-3a99c9b02d64,1118,1,00:27:03.774,27,3,14,Dribble,43,217,Barcelona,6,From Counter,217,Barcelona,0.0,,e5f8dc8e-9130-4657-b72b-08a9e34bb14e,4320,Neymar da Silva Santos Junior,21,Left Wing,116.4,23.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92eb3b5-7f76-47c3-8660-18e8ded58e5c,1174,1,00:28:06.271,28,6,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.783121,,a6ea1037-d46b-4c3d-b96e-f36b2602edc1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,51.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,12.96341,0.8454352,1.0,Ground Pass,60.1,42.5,38.0,Left Foot,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ea1037-d46b-4c3d-b96e-f36b2602edc1,1175,1,00:28:08.054,28,8,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,a92eb3b5-7f76-47c3-8660-18e8ded58e5c,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dcb5f54-920c-491a-942b-171fa629c515,1176,1,00:28:08.054,28,8,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.039979,,62b9a4b7-28ad-41f6-9787-f2c69aa6f0f6,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ea1037-d46b-4c3d-b96e-f36b2602edc1,60.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b9a4b7-28ad-41f6-9787-f2c69aa6f0f6,1177,1,00:28:08.094,28,8,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,0.854934,,5c37b813-5a80-4b6a-a2c8-fb62459498bb,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,5.295281,2.9516044,1.0,Ground Pass,54.9,43.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c37b813-5a80-4b6a-a2c8-fb62459498bb,1178,1,00:28:08.949,28,8,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,62b9a4b7-28ad-41f6-9787-f2c69aa6f0f6,5470,Ivan Rakitić,13,Right Center Midfield,54.9,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2be5e67c-1c4f-4775-8089-70afe067ea01,1179,1,00:28:08.949,28,8,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.039966,,448c7f10-2893-465e-8448-2ecac5b293f8,5470,Ivan Rakitić,13,Right Center Midfield,54.9,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c37b813-5a80-4b6a-a2c8-fb62459498bb,54.9,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448c7f10-2893-465e-8448-2ecac5b293f8,1180,1,00:28:08.989,28,8,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,0.809468,,1c700a16-2384-4382-8c92-7ed7f4004682,5470,Ivan Rakitić,13,Right Center Midfield,54.9,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.20049,0.6533047,1.0,Ground Pass,63.0,49.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c700a16-2384-4382-8c92-7ed7f4004682,1181,1,00:28:09.798,28,9,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,448c7f10-2893-465e-8448-2ecac5b293f8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.0,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5867754-e42d-4b52-9b20-c94b87de956d,1182,1,00:28:09.798,28,9,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.221432,,1c700a16-2384-4382-8c92-7ed7f4004682,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.0,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56f8dca3-d6dc-4fb8-9b46-721dea7e8559,66.3,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56f8dca3-d6dc-4fb8-9b46-721dea7e8559,1183,1,00:28:11.020,28,11,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,2.017107,,32372216-18b8-4950-8170-2838fe6f133e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.3,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,35.289944,-0.23741867,1.0,Ground Pass,100.6,41.1,38.0,Left Foot,76.0,Pass Offside,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32372216-18b8-4950-8170-2838fe6f133e,1184,1,00:28:13.037,28,13,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,56f8dca3-d6dc-4fb8-9b46-721dea7e8559,4320,Neymar da Silva Santos Junior,21,Left Wing,100.6,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ff76e7f-b993-4e2f-b92c-4ef2ed1040df,1206,1,00:29:15.711,29,15,30,Pass,47,217,Barcelona,1,Regular Play,217,Barcelona,1.8057,,78938773-f4c3-4d63-ba8a-57fbd6cdecc5,5506,Javier Alejandro Mascherano,5,Left Center Back,36.1,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5e2e17-5882-4fdc-a90d-bf482b8bb85b,,,5203.0,Sergio Busquets i Burgos,8.000625,0.31779802,3.0,High Pass,43.7,33.1,37.0,Head,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78938773-f4c3-4d63-ba8a-57fbd6cdecc5,1207,1,00:29:17.516,29,17,42,Ball Receipt*,47,217,Barcelona,1,Regular Play,217,Barcelona,,,8ff76e7f-b993-4e2f-b92c-4ef2ed1040df,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.7,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce190058-b6c6-4acc-897b-c570e4e2a3a7,1208,1,00:29:17.516,29,17,43,Carry,47,217,Barcelona,1,Regular Play,217,Barcelona,0.0176,,240491ee-a626-4df0-bb27-14fb7ea02b59,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.7,33.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,61e8bd39-48f7-4dd1-bf81-ec366949b68c,43.7,33.1,,,,,,,,,,,,,,,,,78938773-f4c3-4d63-ba8a-57fbd6cdecc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e8bd39-48f7-4dd1-bf81-ec366949b68c,1209,1,00:29:17.534,29,17,22,Foul Committed,47,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,240491ee-a626-4df0-bb27-14fb7ea02b59,22819,Bruno Soriano Llido,11,Left Defensive Midfield,77.3,47.9,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,ce190058-b6c6-4acc-897b-c570e4e2a3a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240491ee-a626-4df0-bb27-14fb7ea02b59,1210,1,00:29:17.534,29,17,21,Foul Won,47,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,61e8bd39-48f7-4dd1-bf81-ec366949b68c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.7,33.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
defa3392-f97a-4a8a-9f28-4891dbe08a6a,1211,1,00:29:33.845,29,33,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.716353,,2ec74a84-b49b-4dd0-8f0f-7300ec17ad99,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.6,38.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,40.919556,1.4112723,1.0,Ground Pass,48.1,78.6,40.0,Right Foot,,,,,62.0,Free Kick,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ec74a84-b49b-4dd0-8f0f-7300ec17ad99,1212,1,00:29:35.562,29,35,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,defa3392-f97a-4a8a-9f28-4891dbe08a6a,6379,Sergi Roberto Carnicer,2,Right Back,48.1,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bdf5589-649b-4237-b71e-1fa097ce5501,1213,1,00:29:36.924,29,36,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,0.671665,,357471fa-775c-4408-aaee-e9b47fcb62f0,6379,Sergi Roberto Carnicer,2,Right Back,62.6,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.76154,-1.4761891,1.0,Ground Pass,63.9,65.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357471fa-775c-4408-aaee-e9b47fcb62f0,1214,1,00:29:37.596,29,37,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,8bdf5589-649b-4237-b71e-1fa097ce5501,5470,Ivan Rakitić,13,Right Center Midfield,63.9,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df63703f-ddf4-49af-b3a2-7abc2633d145,1215,1,00:29:37.596,29,37,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.827821,,357471fa-775c-4408-aaee-e9b47fcb62f0,5470,Ivan Rakitić,13,Right Center Midfield,63.9,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40862a52-cb91-42e5-934d-e8d055dc3247,65.3,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40862a52-cb91-42e5-934d-e8d055dc3247,1216,1,00:29:39.424,29,39,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,0.952443,,03684e4f-dbde-44d9-aa82-57881bf6ad6a,5470,Ivan Rakitić,13,Right Center Midfield,65.3,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.399086,-1.6807802,1.0,Ground Pass,63.5,45.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03684e4f-dbde-44d9-aa82-57881bf6ad6a,1217,1,00:29:40.376,29,40,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,40862a52-cb91-42e5-934d-e8d055dc3247,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.5,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99d5412c-7e41-47e5-a292-6d8ae123e7b7,1218,1,00:29:40.376,29,40,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,3.562098,,03684e4f-dbde-44d9-aa82-57881bf6ad6a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.5,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d9c688f-0207-4a76-8903-268080d781fe,68.1,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
