id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,under_pressure,carry,ball_receipt,interception,dribble,duel,counterpress,shot,goalkeeper,clearance,miscontrol,out,foul_committed,foul_won,ball_recovery,block,substitution,bad_behaviour,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_body_part_id,pass_body_part_name,related_events_3,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
14c306f0-fed2-4a67-8b68-5062f1ed5412,119,1,00:02:36.629,2,36,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.3352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aa97c60-fb7c-497d-a45f-d154968ce923,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,89.0,18.1,5211.0,Jordi Alba Ramos,17.62413,-0.74125016,1.0,Ground Pass,102.0,6.2,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa97c60-fb7c-497d-a45f-d154968ce923,120,1,00:02:37.964,2,37,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c306f0-fed2-4a67-8b68-5062f1ed5412,,5211.0,Jordi Alba Ramos,6.0,Left Back,102.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f71a357-0203-4dac-96e6-01fb48a46307,121,1,00:02:37.964,2,37,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,2.9132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2912b194-c292-4b6a-b22c-875be463a12a,6aa97c60-fb7c-497d-a45f-d154968ce923,5211.0,Jordi Alba Ramos,6.0,Left Back,102.0,6.2,,,,,,,,,,,,,7095a983-d584-4153-8b58-e9aed1f9bcf2,,,,,97.3,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7095a983-d584-4153-8b58-e9aed1f9bcf2,122,1,00:02:38.413,2,38,17,Pressure,9,217,Barcelona,1,Regular Play,1041,Sporting Gijón,2.1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f71a357-0203-4dac-96e6-01fb48a46307,,16332.0,Ognjen Vranješ,2.0,Right Back,15.5,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912b194-c292-4b6a-b22c-875be463a12a,123,1,00:02:40.877,2,40,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d4ed016-5b0d-4b43-a17a-ceb79f7aabb9,,5211.0,Jordi Alba Ramos,6.0,Left Back,97.3,13.9,5203.0,Sergio Busquets i Burgos,25.836796,2.0846617,1.0,Ground Pass,84.6,36.4,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4ed016-5b0d-4b43-a17a-ceb79f7aabb9,124,1,00:02:42.166,2,42,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912b194-c292-4b6a-b22c-875be463a12a,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,84.6,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bf1df5a-9b72-47dc-b7de-7eb9ce5f32f2,125,1,00:02:42.166,2,42,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,2.2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0d4ed016-5b0d-4b43-a17a-ceb79f7aabb9,2100cc2a-db34-453c-9f39-998f74d7c1cc,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,84.6,36.4,,,,,,,,,,,,,b2559a82-2bf8-43a3-948c-b38649793009,,,,,83.3,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100cc2a-db34-453c-9f39-998f74d7c1cc,126,1,00:02:44.367,2,44,17,Pressure,9,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf1df5a-9b72-47dc-b7de-7eb9ce5f32f2,b2559a82-2bf8-43a3-948c-b38649793009,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,30.3,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2559a82-2bf8-43a3-948c-b38649793009,127,1,00:02:44.433,2,44,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2100cc2a-db34-453c-9f39-998f74d7c1cc,dc1a8541-35c2-45ec-9335-c64525346ec9,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,83.3,35.8,5503.0,Lionel Andrés Messi Cuccittini,13.536986,0.5695621,1.0,Ground Pass,94.7,43.1,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc1a8541-35c2-45ec-9335-c64525346ec9,128,1,00:02:45.024,2,45,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2559a82-2bf8-43a3-948c-b38649793009,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,94.7,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd6fff7b-e58e-487a-90cd-96a25deafbe7,129,1,00:02:45.024,2,45,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.7903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc5035f-030f-4f17-8e0e-c258916f5eba,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,94.9,43.7,5203.0,Sergio Busquets i Burgos,6.9231496,-1.7596935,1.0,Ground Pass,93.6,36.9,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc5035f-030f-4f17-8e0e-c258916f5eba,130,1,00:02:45.814,2,45,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd6fff7b-e58e-487a-90cd-96a25deafbe7,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,93.6,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a533d4-fea4-454e-b6e2-0745153d6d2d,131,1,00:02:45.814,2,45,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc5035f-030f-4f17-8e0e-c258916f5eba,c25405dd-587d-4f64-a5f9-054d3e436124,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,93.6,36.9,,,,,,,,,,,,,,,,,,93.0,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c25405dd-587d-4f64-a5f9-054d3e436124,132,1,00:02:45.841,2,45,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606209d4-2453-4d3e-bba7-097b31aab8c9,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,93.0,35.8,6379.0,Sergi Roberto Carnicer,28.456985,0.9905908,3.0,High Pass,108.6,59.6,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606209d4-2453-4d3e-bba7-097b31aab8c9,133,1,00:02:47.692,2,47,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c25405dd-587d-4f64-a5f9-054d3e436124,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,108.6,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678dff7e-6623-435c-a672-4c1ba5fb5d56,134,1,00:02:47.692,2,47,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,1.3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d94559-9ed4-498d-8feb-49204b401452,606209d4-2453-4d3e-bba7-097b31aab8c9,6379.0,Sergi Roberto Carnicer,2.0,Right Back,108.6,59.6,,,,,,,,,,,,,,,,,,111.2,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d94559-9ed4-498d-8feb-49204b401452,135,1,00:02:49.009,2,49,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.9361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc79b954-ee13-4fd9-b925-bfefca83ab77,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,111.2,58.7,5503.0,Lionel Andrés Messi Cuccittini,16.359095,-1.392583,3.0,High Pass,114.1,42.6,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,True,811d98b4-0e0d-4fe2-a1bd-06a274def6ec,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f9417a-539f-44c5-8c3b-d1e8c20e1185,136,1,00:02:49.069,2,49,17,Pressure,9,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.096164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263.0,Ismael López Blanco,6.0,Left Back,5.8,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc79b954-ee13-4fd9-b925-bfefca83ab77,137,1,00:02:49.936,2,49,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d94559-9ed4-498d-8feb-49204b401452,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,114.1,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811d98b4-0e0d-4fe2-a1bd-06a274def6ec,138,1,00:02:49.936,2,49,16,Shot,9,217,Barcelona,1,Regular Play,217,Barcelona,0.5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875b77a2-6725-4256-a2e0-8d3397173be0,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,114.6,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373829,120.0,42.6,4.3,55d94559-9ed4-498d-8feb-49204b401452,93.0,Normal,37.0,Head,87.0,Open Play,98.0,Off T,115.9,61.1,6379.0,Sergi Roberto Carnicer,2.0,Right Back,True,113.9,31.2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,107.8,38.1,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,114.6,45.3,26256.0,Igor Lichnovsky Osorio,5.0,Left Center Back,False,115.8,58.6,24263.0,Ismael López Blanco,6.0,Left Back,False,111.0,49.5,23994.0,Alejandro Menéndez Díez,21.0,Left Wing,False,118.9,42.7,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,False,110.9,34.4,23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,False,104.0,42.9,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,False,109.2,43.9,27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,False,114.0,40.3,6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,False,113.9,37.7,16332.0,Ognjen Vranješ,2.0,Right Back,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875b77a2-6725-4256-a2e0-8d3397173be0,139,1,00:02:50.472,2,50,23,Goal Keeper,9,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811d98b4-0e0d-4fe2-a1bd-06a274def6ec,,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,1.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,37.4,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,
b40a319d-1338-4374-b65d-55e47ece43f2,144,1,00:03:24.071,3,24,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,3.2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c832d8ea-923a-44dd-9282-b78da23c0621,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,43.3,22.8,4691.0,Claudio Andrés Bravo Muñoz,39.662704,2.5444994,3.0,High Pass,10.5,45.1,66.0,Recovery,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c832d8ea-923a-44dd-9282-b78da23c0621,145,1,00:03:27.316,3,27,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b40a319d-1338-4374-b65d-55e47ece43f2,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10.5,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
090a6641-a615-4071-9286-d908fe1a6302,146,1,00:03:27.316,3,27,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,1.7471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ff7ddf-b995-4d9d-8ff3-9984f8646795,c832d8ea-923a-44dd-9282-b78da23c0621,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10.5,45.1,,,,,,,,,,,,,,,,,,10.5,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
