id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,off_camera,ball_receipt,interception,out,clearance,ball_recovery,foul_committed,foul_won,shot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,50_50,block,miscontrol,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events_3,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,related_events,location,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,clearance_right_foot,pass_inswinging,clearance_left_foot,player,position,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,pass_switch,pass_goal_assist,shot_one_on_one
08523c69-691a-4116-83ec-ccd361bf5971,1666,1,00:41:18.190,41,18,2,Ball Recovery,77,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,c82bc570-8c8c-4d1b-af78-dafcd8dd476f,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,65.1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e9abe4b-bff3-4090-888e-5453f355c548,1667,1,00:41:18.190,41,18,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,1.3253,,08523c69-691a-4116-83ec-ccd361bf5971,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,65.1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23551d30-dcab-4b9b-b67c-3143cf3a461a,,,,,,,,,,,,,,,71.4,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23551d30-dcab-4b9b-b67c-3143cf3a461a,1668,1,00:41:19.515,41,19,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,0.6238,,c8854a61-e2bd-4fbd-bbe4-68beecbefd7d,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,71.4,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.5440035,0.28473043,1.0,Ground Pass,79.6,16.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aacdf689-2003-4bd4-a582-e1de34eab457,1669,1,00:41:19.559,41,19,17,Pressure,77,217,Barcelona,1,Regular Play,216,Getafe,2.844599,,93eec3e3-e3a0-46b0-b7ff-2ea03aeb33da,27403.0,Santiago Vergini,3.0,Right Center Back,36.2,63.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c8854a61-e2bd-4fbd-bbe4-68beecbefd7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8854a61-e2bd-4fbd-bbe4-68beecbefd7d,1670,1,00:41:20.139,41,20,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,23551d30-dcab-4b9b-b67c-3143cf3a461a,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,79.6,16.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,aacdf689-2003-4bd4-a582-e1de34eab457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93eec3e3-e3a0-46b0-b7ff-2ea03aeb33da,1671,1,00:41:20.139,41,20,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,3.4425,,1140ca71-a40a-44c9-acfa-75dacce7176b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,79.6,16.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7cb84a7b-5077-4114-86d0-412d74f88b63,,,,,,,,,,,,,,aacdf689-2003-4bd4-a582-e1de34eab457,74.9,17.8,c8854a61-e2bd-4fbd-bbe4-68beecbefd7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140ca71-a40a-44c9-acfa-75dacce7176b,1672,1,00:41:22.404,41,22,17,Pressure,77,217,Barcelona,1,Regular Play,216,Getafe,0.8536,,93eec3e3-e3a0-46b0-b7ff-2ea03aeb33da,23416.0,Stefan Šćepović,24.0,Left Center Forward,45.4,67.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88499306-1d9d-4f6f-8527-3ffd39bf6085,1673,1,00:41:23.582,41,23,22,Foul Committed,77,217,Barcelona,1,Regular Play,216,Getafe,0.0,,7cb84a7b-5077-4114-86d0-412d74f88b63,6736.0,Álvaro Medrán Just,15.0,Left Center Midfield,45.2,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce90716-08ce-487d-b6d9-06acd61b0ee9,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cb84a7b-5077-4114-86d0-412d74f88b63,1674,1,00:41:23.582,41,23,21,Foul Won,77,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,88499306-1d9d-4f6f-8527-3ffd39bf6085,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,74.9,17.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ce90716-08ce-487d-b6d9-06acd61b0ee9,1675,1,00:41:23.582,41,23,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,1.233002,,044eec3a-c93a-4ed7-8a2b-91ff1e8f1955,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,74.9,17.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7cb84a7b-5077-4114-86d0-412d74f88b63,,,,,,,,,,,,,,88499306-1d9d-4f6f-8527-3ffd39bf6085,74.0,32.6,e222cded-cad2-477a-924c-37e4828d418c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e222cded-cad2-477a-924c-37e4828d418c,1676,1,00:41:23.724,41,23,17,Pressure,77,217,Barcelona,1,Regular Play,216,Getafe,1.067005,,9ce90716-08ce-487d-b6d9-06acd61b0ee9,6736.0,Álvaro Medrán Just,15.0,Left Center Midfield,41.5,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf1adaec-bc6b-4e15-8c5e-88ddb1ca30af,1677,1,00:41:24.815,41,24,39,Dribbled Past,77,217,Barcelona,1,Regular Play,216,Getafe,0.0,,044eec3a-c93a-4ed7-8a2b-91ff1e8f1955,6736.0,Álvaro Medrán Just,15.0,Left Center Midfield,46.1,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d749d010-0184-4718-ae8a-49b47f870d9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044eec3a-c93a-4ed7-8a2b-91ff1e8f1955,1678,1,00:41:24.815,41,24,14,Dribble,77,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,cf1adaec-bc6b-4e15-8c5e-88ddb1ca30af,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,74.0,32.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d749d010-0184-4718-ae8a-49b47f870d9f,1679,1,00:41:24.815,41,24,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,3.980196,,044eec3a-c93a-4ed7-8a2b-91ff1e8f1955,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,74.0,32.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,11cc6c84-a5d6-40c5-a914-f8885ce8c181,,,,,,,,,,,,,,cf1adaec-bc6b-4e15-8c5e-88ddb1ca30af,86.1,46.3,de870326-b4b9-4cc0-aa9b-b66441d15f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de870326-b4b9-4cc0-aa9b-b66441d15f6f,1680,1,00:41:26.716,41,26,17,Pressure,77,217,Barcelona,1,Regular Play,216,Getafe,1.909051,,d749d010-0184-4718-ae8a-49b47f870d9f,6736.0,Álvaro Medrán Just,15.0,Left Center Midfield,42.5,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e74dcb4c-71ef-441c-bb27-5b49ca4705f5,1681,1,00:41:28.795,41,28,22,Foul Committed,77,217,Barcelona,1,Regular Play,216,Getafe,0.0,,11cc6c84-a5d6-40c5-a914-f8885ce8c181,6736.0,Álvaro Medrán Just,15.0,Left Center Midfield,34.0,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11cc6c84-a5d6-40c5-a914-f8885ce8c181,1682,1,00:41:28.795,41,28,21,Foul Won,77,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,e74dcb4c-71ef-441c-bb27-5b49ca4705f5,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,86.1,46.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a67f1c96-6f61-49b0-ae6d-93a535bac806,1683,1,00:41:45.255,41,45,40,Injury Stoppage,77,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4e6a72e-4a5a-45b0-9730-9b1489c3c105,1684,1,00:42:50.550,42,50,16,Shot,78,217,Barcelona,3,From Free Kick,217,Barcelona,1.101489,,9f125660-0f19-46dc-85e7-87ddc9d6a192,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,90.3,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03439893,120.0,42.5,4.1,38.0,Left Foot,62.0,Free Kick,98.0,Off T,93.0,Normal,103.8,52.9,6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,False,119.2,40.5,6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,False,102.9,31.4,27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,False,102.7,39.4,27403.0,Santiago Vergini,3.0,Right Center Back,False,103.8,44.5,17054.0,Emiliano Daniel Velázquez Maldonado,5.0,Left Center Back,False,101.6,47.3,6736.0,Álvaro Medrán Just,15.0,Left Center Midfield,False,101.5,46.4,25881.0,Juan Antonio Rodríguez Villamuela,13.0,Right Center Midfield,False,101.4,45.5,23416.0,Stefan Šćepović,24.0,Left Center Forward,False,101.3,44.7,27092.0,Abdoul Karim Yoda,12.0,Right Midfield,False,100.4,43.8,16426.0,Wanderson Maciel Sousa Campos,22.0,Right Center Forward,False,102.4,42.6,11813.0,Emiliano Buendía,2.0,Right Back,False,101.7,31.4,11094.0,Arda Turan,13.0,Right Center Midfield,True,88.2,44.9,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,90.0,37.7,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,True,101.8,42.3,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,103.2,55.2,6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,True,102.9,44.2,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,101.2,56.2,6400.0,Aleix Vidal Parreu,2.0,Right Back,True,102.6,45.4,10609.0,Jérémy Mathieu,5.0,Left Center Back,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f125660-0f19-46dc-85e7-87ddc9d6a192,1685,1,00:42:51.652,42,51,23,Goal Keeper,78,217,Barcelona,3,From Free Kick,216,Getafe,0.0,,b4e6a72e-4a5a-45b0-9730-9b1489c3c105,6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,0.9,39.6,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b74d4ee8-e159-4333-aaa8-b7354fe91f50,1694,1,00:43:52.641,43,52,30,Pass,81,217,Barcelona,4,From Throw In,217,Barcelona,2.592572,,64ebe69e-52df-47b8-b83b-15b5bb8c66cf,6400.0,Aleix Vidal Parreu,2.0,Right Back,15.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,30.805843,-1.5902743,3.0,High Pass,15.3,49.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64ebe69e-52df-47b8-b83b-15b5bb8c66cf,1695,1,00:43:55.234,43,55,42,Ball Receipt*,81,217,Barcelona,4,From Throw In,217,Barcelona,,,b74d4ee8-e159-4333-aaa8-b7354fe91f50,10609.0,Jérémy Mathieu,5.0,Left Center Back,15.3,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba9f43d6-c306-4c54-8cf6-336bcf549115,1696,1,00:43:55.234,43,55,43,Carry,81,217,Barcelona,4,From Throw In,217,Barcelona,5.346528,,64ebe69e-52df-47b8-b83b-15b5bb8c66cf,10609.0,Jérémy Mathieu,5.0,Left Center Back,15.3,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f099fd0-13ab-4dd2-979f-6dc1134aee93,,,,,,,,,,,,,,,54.2,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f099fd0-13ab-4dd2-979f-6dc1134aee93,1697,1,00:44:00.580,44,0,30,Pass,81,217,Barcelona,4,From Throw In,217,Barcelona,1.57797,,39a3d94b-3391-4c7e-8c7b-dfb4b840b79a,10609.0,Jérémy Mathieu,5.0,Left Center Back,54.2,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,17.323395,-1.6227726,1.0,Ground Pass,53.3,10.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a3d94b-3391-4c7e-8c7b-dfb4b840b79a,1698,1,00:44:02.158,44,2,42,Ball Receipt*,81,217,Barcelona,4,From Throw In,217,Barcelona,,,9f099fd0-13ab-4dd2-979f-6dc1134aee93,5211.0,Jordi Alba Ramos,6.0,Left Back,53.3,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
