id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,counterpress,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,duel,interception,shot,clearance,foul_won,dribble,ball_recovery,foul_committed,substitution,block,goalkeeper,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events_2,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,related_events_3,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,goalkeeper_end_location_0,goalkeeper_end_location_1,dribble_overrun,clearance_head,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,interception_outcome_id,interception_outcome_name,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure
a558b43c-cf8f-4035-88c5-2c959d007122,3102,2,00:27:59.172,72,59,14,Dribble,143,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,faa7f059-ce32-4452-9ba6-79fc8c93e556,4324,Daniel Alves da Silva,2,Right Back,86.9,64.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a78a556d-031c-4389-a153-8df4b95955d3,3103,2,00:27:59.172,72,59,43,Carry,143,217,Barcelona,1,Regular Play,217,Barcelona,0.9894,,97b00c3c-3dde-4c4f-98d7-3eca7617aea7,4324,Daniel Alves da Silva,2,Right Back,86.9,64.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,a558b43c-cf8f-4035-88c5-2c959d007122,95.9,61.8,,,,,,,,,,,,,,,,,,d9a35c26-894e-4d28-bfcd-c50200afbef3,,,,,,,,,,faa7f059-ce32-4452-9ba6-79fc8c93e556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9a35c26-894e-4d28-bfcd-c50200afbef3,3104,2,00:27:59.699,72,59,17,Pressure,143,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.577565,,97b00c3c-3dde-4c4f-98d7-3eca7617aea7,24234,Juan Domínguez Lamas,15,Left Center Midfield,30.7,20.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a78a556d-031c-4389-a153-8df4b95955d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b00c3c-3dde-4c4f-98d7-3eca7617aea7,3105,2,00:28:00.161,73,0,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,0.8673,,7a370dac-b85d-4401-81c6-04e71caa4b46,4324,Daniel Alves da Silva,2,Right Back,95.9,61.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a35c26-894e-4d28-bfcd-c50200afbef3,,,5503.0,Lionel Andrés Messi Cuccittini,6.5734315,0.99123234,1.0,Ground Pass,99.5,67.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a370dac-b85d-4401-81c6-04e71caa4b46,3106,2,00:28:01.029,73,1,42,Ball Receipt*,143,217,Barcelona,1,Regular Play,217,Barcelona,,,97b00c3c-3dde-4c4f-98d7-3eca7617aea7,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,99.5,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15a3ba27-1f75-4047-b31d-0a85a52dad75,3107,2,00:28:01.029,73,1,43,Carry,143,217,Barcelona,1,Regular Play,217,Barcelona,0.9695,,7a370dac-b85d-4401-81c6-04e71caa4b46,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,99.5,67.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,99147a57-7ade-4013-bdaf-64e6b5b8d800,100.4,64.2,,,,,,,,,,,,,,,,,,9a8e7b3a-35ac-4ebd-98de-15c3c65194f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a8e7b3a-35ac-4ebd-98de-15c3c65194f3,3108,2,00:28:01.298,73,1,17,Pressure,143,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.393352,,15a3ba27-1f75-4047-b31d-0a85a52dad75,6913,Fernando Navarro i Corbacho,6,Left Back,19.2,13.1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99147a57-7ade-4013-bdaf-64e6b5b8d800,3109,2,00:28:01.998,73,1,3,Dispossessed,143,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b6c7c361-f67b-4e3b-bac5-fbe6b9b08a2c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,100.4,64.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6c7c361-f67b-4e3b-bac5-fbe6b9b08a2c,3110,2,00:28:01.998,73,1,4,Duel,143,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,99147a57-7ade-4013-bdaf-64e6b5b8d800,6913,Fernando Navarro i Corbacho,6,Left Back,20.6,16.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503ac4b-5fab-446b-8532-cffebe5c971f,3111,2,00:28:03.497,73,3,17,Pressure,143,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.545355,,,23806,Alejandro Bergantiños García,10,Center Defensive Midfield,35.5,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
