id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,foul_committed,foul_won,off_camera,ball_receipt,counterpress,interception,dribble,clearance,duel,out,bad_behaviour,shot,goalkeeper,ball_recovery,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_won_defensive,ball_recovery_recovery_failure,pass_cross,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,player,position,location
43cf832c-48be-4260-ba27-a00dc132d40c,3465,2,00:41:12.941,86,12,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,ab2d5f35-622b-47ec-b367-5273cd162b71,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,57.8,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdfad0c5-9f47-4990-832c-d2135b72626a,3466,2,00:41:12.941,86,12,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,2.2675,,43cf832c-48be-4260-ba27-a00dc132d40c,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,57.8,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6953f9e1-cef5-4a75-bf66-90a6bdb6e37f,69.3,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953f9e1-cef5-4a75-bf66-90a6bdb6e37f,3467,2,00:41:15.208,86,15,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.7879,,792dbc58-3ed4-45e2-b28a-289b0ec0b0a4,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,69.3,20.2,4320.0,Neymar da Silva Santos Junior,9.390421,0.13888502,1.0,Ground Pass,78.6,21.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792dbc58-3ed4-45e2-b28a-289b0ec0b0a4,3468,2,00:41:15.996,86,15,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,6953f9e1-cef5-4a75-bf66-90a6bdb6e37f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,78.6,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d61a2ee4-c427-415c-b41b-3a6139bebadc,3469,2,00:41:15.996,86,15,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.04,,792dbc58-3ed4-45e2-b28a-289b0ec0b0a4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,78.6,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d33ff394-2f3f-4638-85bb-cb9b45d858cd,78.6,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d33ff394-2f3f-4638-85bb-cb9b45d858cd,3470,2,00:41:16.036,86,16,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.721654,,c618deed-ac5b-4ae9-8bad-a8c3dc750e72,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,78.6,21.5,5216.0,Andrés Iniesta Luján,6.4195013,-2.824768,1.0,Ground Pass,72.5,19.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c618deed-ac5b-4ae9-8bad-a8c3dc750e72,3471,2,00:41:16.758,86,16,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,d33ff394-2f3f-4638-85bb-cb9b45d858cd,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,72.5,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876b9b5-d401-44a3-90e8-1618d5fe6f63,3472,2,00:41:16.758,86,16,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,1.320746,,6e6437da-88df-4218-953a-b15f90025a76,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,72.5,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c618deed-ac5b-4ae9-8bad-a8c3dc750e72,79.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e6437da-88df-4218-953a-b15f90025a76,3473,2,00:41:18.079,86,18,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.9345,,6942bf14-a954-4874-b8bd-9b9f59c2fd36,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,79.0,9.4,5211.0,Jordi Alba Ramos,12.640016,-0.5309218,1.0,Ground Pass,89.9,3.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6942bf14-a954-4874-b8bd-9b9f59c2fd36,3474,2,00:41:19.013,86,19,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,6e6437da-88df-4218-953a-b15f90025a76,5211.0,Jordi Alba Ramos,6.0,Left Back,89.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfe54f9c-433b-438c-805c-a004a58bba18,3475,2,00:41:19.013,86,19,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.8828,,6942bf14-a954-4874-b8bd-9b9f59c2fd36,5211.0,Jordi Alba Ramos,6.0,Left Back,89.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e195efa8-23fb-46cf-8675-c1fbdbe45306,91.3,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e195efa8-23fb-46cf-8675-c1fbdbe45306,3476,2,00:41:19.896,86,19,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,1.0288,,803c877f-8e21-443c-8dbb-0c4b87296984,5211.0,Jordi Alba Ramos,6.0,Left Back,91.3,4.6,4320.0,Neymar da Silva Santos Junior,16.831518,2.3393893,1.0,Ground Pass,79.6,16.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803c877f-8e21-443c-8dbb-0c4b87296984,3477,2,00:41:20.925,86,20,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,e195efa8-23fb-46cf-8675-c1fbdbe45306,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,79.6,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43bf6816-0e74-49e5-aec1-4c33baf2b052,3478,2,00:41:20.925,86,20,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,3.6368,,803c877f-8e21-443c-8dbb-0c4b87296984,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,79.6,16.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9984c7d4-6e6f-448b-8bb3-58ed15ebef61,94.2,23.2,fac142cd-a5dc-4c36-85bb-9bbc5683ab34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984c7d4-6e6f-448b-8bb3-58ed15ebef61,3479,2,00:41:21.162,86,21,17,Pressure,160,217,Barcelona,9,From Kick Off,220,Real Madrid,1.228696,,43bf6816-0e74-49e5-aec1-4c33baf2b052,3990.0,Jesé Rodríguez Ruiz,23.0,Center Forward,40.6,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2fe1ed7-4e34-408a-a3dd-1ad6eeff0e30,3480,2,00:41:22.819,86,22,17,Pressure,160,217,Barcelona,9,From Kick Off,220,Real Madrid,1.4645,,,5463.0,Luka Modrić,13.0,Right Center Midfield,35.3,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fac142cd-a5dc-4c36-85bb-9bbc5683ab34,3481,2,00:41:24.562,86,24,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.5319,,a7aa4bda-7134-49f1-8d17-c0d05f0afb0b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,94.2,23.2,5216.0,Andrés Iniesta Luján,5.315073,1.6461252,1.0,Ground Pass,93.8,28.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ef8d186-3dbf-415f-b2e3-785d943d6610,3482,2,00:41:24.833,86,24,17,Pressure,160,217,Barcelona,9,From Kick Off,220,Real Madrid,0.2493,,,5574.0,Toni Kroos,15.0,Left Center Midfield,26.3,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7aa4bda-7134-49f1-8d17-c0d05f0afb0b,3483,2,00:41:25.093,86,25,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,fac142cd-a5dc-4c36-85bb-9bbc5683ab34,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,93.8,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b27579f-6acd-40f0-a4ca-0a199db4008b,3484,2,00:41:25.093,86,25,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.040000003,,a7aa4bda-7134-49f1-8d17-c0d05f0afb0b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,93.8,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd1c9424-77b0-4c5b-ab35-91657bdd051d,93.2,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd1c9424-77b0-4c5b-ab35-91657bdd051d,3485,2,00:41:25.133,86,25,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.6005,,2d79959e-da2b-4d94-ba7e-58d8243fb794,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,93.2,26.1,4320.0,Neymar da Silva Santos Junior,7.2277246,-0.25168997,2.0,Low Pass,100.2,24.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d79959e-da2b-4d94-ba7e-58d8243fb794,3486,2,00:41:25.734,86,25,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,bd1c9424-77b0-4c5b-ab35-91657bdd051d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,100.2,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d44b8b91-03b2-42a1-9d50-af3de76e72d0,3487,2,00:41:25.734,86,25,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,1.6903,,2d79959e-da2b-4d94-ba7e-58d8243fb794,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,100.2,24.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7b81a8e6-2b02-4459-9cb3-797eecf720f4,104.5,29.7,d326aed5-760a-4d86-85b4-2719b520fe51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d326aed5-760a-4d86-85b4-2719b520fe51,3488,2,00:41:25.735,86,25,17,Pressure,160,217,Barcelona,9,From Kick Off,220,Real Madrid,1.683442,,d44b8b91-03b2-42a1-9d50-af3de76e72d0,5721.0,Daniel Carvajal Ramos,2.0,Right Back,16.0,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b81a8e6-2b02-4459-9cb3-797eecf720f4,3489,2,00:41:27.424,86,27,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.4268,,cf09dd22-b849-4bc5-b18d-c8241281ae5d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,104.5,29.7,5246.0,Luis Alberto Suárez Díaz,6.521503,2.5195606,1.0,Ground Pass,99.2,33.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf09dd22-b849-4bc5-b18d-c8241281ae5d,3490,2,00:41:27.851,86,27,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,7b81a8e6-2b02-4459-9cb3-797eecf720f4,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,99.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e00f2fcc-6f5f-4a18-af03-b12e93ea75c8,3491,2,00:41:27.851,86,27,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,1.0413,,90145add-9499-44d9-9b14-f5ae8d253db0,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,99.2,33.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cf09dd22-b849-4bc5-b18d-c8241281ae5d,101.7,33.2,eb99b517-c37b-40cf-a964-6f51ee649c90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90145add-9499-44d9-9b14-f5ae8d253db0,3492,2,00:41:28.077,86,28,17,Pressure,160,217,Barcelona,9,From Kick Off,220,Real Madrid,0.7035,,e00f2fcc-6f5f-4a18-af03-b12e93ea75c8,5574.0,Toni Kroos,15.0,Left Center Midfield,20.4,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb99b517-c37b-40cf-a964-6f51ee649c90,3493,2,00:41:28.892,86,28,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.522326,,92aa1438-1475-4bf8-8a34-11b3975c9dc9,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,101.7,33.2,5216.0,Andrés Iniesta Luján,5.4589376,-0.49642277,1.0,Ground Pass,106.5,30.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92aa1438-1475-4bf8-8a34-11b3975c9dc9,3494,2,00:41:29.415,86,29,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,eb99b517-c37b-40cf-a964-6f51ee649c90,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,106.5,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67acdb5f-ffbc-46e6-86dd-10bc5afafb53,3495,2,00:41:29.415,86,29,43,Carry,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.159974,,92aa1438-1475-4bf8-8a34-11b3975c9dc9,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,106.5,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3248bb7-115c-49d3-82fa-4df34faab0c4,106.1,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3248bb7-115c-49d3-82fa-4df34faab0c4,3496,2,00:41:29.575,86,29,30,Pass,160,217,Barcelona,9,From Kick Off,217,Barcelona,0.6625,,590095e2-2e55-4cc1-a64e-14d1d9ca2edb,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,106.1,29.7,5246.0,Luis Alberto Suárez Díaz,4.6270943,0.10827059,1.0,Ground Pass,110.7,30.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,915785f0-180c-4ad8-bb5f-3219d78edd9c,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
