id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed,foul_won,substitution,block,goalkeeper,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,foul_committed_advantage,foul_won_advantage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_type_id,pass_type_name,related_events,foul_committed_offensive,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_switch,pass_deflected,block_deflection,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,dribble_nutmeg,pass_cross,pass_cut_back,shot_first_time,block_save_block,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,player,position,location,pass_aerial_won,clearance_head,foul_committed_card_id,foul_committed_card_name,shot_end_location_2,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_inswinging,pass_technique_id,pass_technique_name,pass_goal_assist
7ad57af2-361f-45a2-aa4e-784a33d096ee,1893,1,00:43:48.019,43,48,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,1.077154,,62ed75a2-3774-4054-bae2-46942c02a61b,5211.0,Jordi Alba Ramos,6.0,Left Back,49.8,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daace79d-6e74-4557-8d2f-d6873a224126,,,50.6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ed75a2-3774-4054-bae2-46942c02a61b,1894,1,00:43:49.096,43,49,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,1.2461,,a2d5078a-bdd5-4f8a-8ce8-24f9e2905563,5211.0,Jordi Alba Ramos,6.0,Left Back,50.6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,18.264994,-0.5469922,1.0,Ground Pass,66.2,4.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2d5078a-bdd5-4f8a-8ce8-24f9e2905563,1895,1,00:43:50.342,43,50,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,62ed75a2-3774-4054-bae2-46942c02a61b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee5357d3-5f19-4e96-a21e-d8b341e5db4a,1896,1,00:43:50.342,43,50,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.3878,,146e2be1-6b1f-40f0-87e8-32721a66d3c5,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d5078a-bdd5-4f8a-8ce8-24f9e2905563,,,66.2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146e2be1-6b1f-40f0-87e8-32721a66d3c5,1897,1,00:43:50.730,43,50,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.977712,,4c1a971f-b748-4c00-8ae7-4e1186be2e58,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,12.587692,1.3219641,1.0,Ground Pass,69.3,16.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c1a971f-b748-4c00-8ae7-4e1186be2e58,1898,1,00:43:51.707,43,51,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,146e2be1-6b1f-40f0-87e8-32721a66d3c5,6379.0,Sergi Roberto Carnicer,17.0,Right Wing,69.3,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b8c0f2a-68db-4640-a88b-6aea70610817,1899,1,00:43:51.707,43,51,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.053488,,4c1a971f-b748-4c00-8ae7-4e1186be2e58,6379.0,Sergi Roberto Carnicer,17.0,Right Wing,69.3,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad319139-7ed5-497b-b029-6536cbc9c1dd,,,71.4,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad319139-7ed5-497b-b029-6536cbc9c1dd,1900,1,00:43:51.761,43,51,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.8799,,a6e42b05-1995-4be3-912d-763054bf4298,6379.0,Sergi Roberto Carnicer,17.0,Right Wing,71.4,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.6297035,-2.0152156,1.0,Ground Pass,66.4,4.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6e42b05-1995-4be3-912d-763054bf4298,1901,1,00:43:52.641,43,52,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,ad319139-7ed5-497b-b029-6536cbc9c1dd,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b3de41-3b27-4b9e-95eb-cdff5c17c4ac,1902,1,00:43:52.641,43,52,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.1438,,a6e42b05-1995-4be3-912d-763054bf4298,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea51c5a1-705c-4d62-9308-70b6e1d47cf9,,,66.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea51c5a1-705c-4d62-9308-70b6e1d47cf9,1903,1,00:43:52.785,43,52,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.7119,,2bd4130a-5d97-435d-83e5-bc5698038ae8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,11.46342,1.1578864,1.0,Ground Pass,71.0,15.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bd4130a-5d97-435d-83e5-bc5698038ae8,1904,1,00:43:53.497,43,53,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,ea51c5a1-705c-4d62-9308-70b6e1d47cf9,6379.0,Sergi Roberto Carnicer,17.0,Right Wing,71.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac28de97-cbc2-45cb-a85c-230e4addbb2b,1905,1,00:43:53.497,43,53,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.846064,,591027aa-cc5d-4bb5-b516-dd9bb1eabaad,6379.0,Sergi Roberto Carnicer,17.0,Right Wing,71.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,16.311039,-2.6148422,1.0,Ground Pass,56.9,7.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591027aa-cc5d-4bb5-b516-dd9bb1eabaad,1906,1,00:43:54.343,43,54,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,ac28de97-cbc2-45cb-a85c-230e4addbb2b,5211.0,Jordi Alba Ramos,6.0,Left Back,56.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71d617fc-8313-44fa-a95a-7f908870239e,1907,1,00:43:54.343,43,54,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.579836,,591027aa-cc5d-4bb5-b516-dd9bb1eabaad,5211.0,Jordi Alba Ramos,6.0,Left Back,56.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94c6473-8f07-49c8-9d28-7c360d887262,,,56.9,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a94c6473-8f07-49c8-9d28-7c360d887262,1908,1,00:43:54.922,43,54,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.62797,,e8a44280-fb30-444f-ae1f-b4f2e1a9a7e7,5211.0,Jordi Alba Ramos,6.0,Left Back,56.9,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.013839,1.6169175,1.0,Ground Pass,56.3,18.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8a44280-fb30-444f-ae1f-b4f2e1a9a7e7,1909,1,00:43:55.550,43,55,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,a94c6473-8f07-49c8-9d28-7c360d887262,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.3,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0335f0ff-9ef7-41b1-9063-46ec3bb0bed5,1910,1,00:43:55.550,43,55,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,1.42593,,80bbffbd-f4b8-40d7-a990-259b15eb9865,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.3,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a44280-fb30-444f-ae1f-b4f2e1a9a7e7,,,56.3,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80bbffbd-f4b8-40d7-a990-259b15eb9865,1911,1,00:43:56.976,43,56,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,2.25186,,11d95fed-057a-4fe4-a7b0-974579cd74ef,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.3,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,45.860004,2.1037366,2.0,Low Pass,33.0,58.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11d95fed-057a-4fe4-a7b0-974579cd74ef,1912,1,00:43:59.228,43,59,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,80bbffbd-f4b8-40d7-a990-259b15eb9865,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,33.0,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab714901-e4e2-48e7-8211-3686e17e1502,1913,1,00:43:59.228,43,59,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,1.24674,,11d95fed-057a-4fe4-a7b0-974579cd74ef,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,33.0,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c0eb7a7-daf4-4600-8bc8-517db0e94f60,,,36.4,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c0eb7a7-daf4-4600-8bc8-517db0e94f60,1914,1,00:44:00.475,44,0,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,1.230799,,d8545952-c66a-4d71-ae92-dfe830bd28f8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,36.4,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,19.091883,-0.14189705,1.0,Ground Pass,55.3,54.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8545952-c66a-4d71-ae92-dfe830bd28f8,1915,1,00:44:01.706,44,1,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,3c0eb7a7-daf4-4600-8bc8-517db0e94f60,5470.0,Ivan Rakitić,13.0,Right Center Midfield,55.3,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f2aa183-9e2f-49d5-80b7-e5c850ea1f21,1916,1,00:44:01.706,44,1,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.908651,,c570992c-9117-47f3-b667-c621b45cb054,5470.0,Ivan Rakitić,13.0,Right Center Midfield,55.3,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8545952-c66a-4d71-ae92-dfe830bd28f8,,,51.5,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c570992c-9117-47f3-b667-c621b45cb054,1917,1,00:44:02.614,44,2,30,Pass,94,217,Barcelona,3,From Free Kick,217,Barcelona,1.454028,,36ffe8d9-cdac-4c35-846c-f47af5062923,5470.0,Ivan Rakitić,13.0,Right Center Midfield,51.5,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,13.717872,3.090542,1.0,Ground Pass,37.8,59.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36ffe8d9-cdac-4c35-846c-f47af5062923,1918,1,00:44:04.068,44,4,42,Ball Receipt*,94,217,Barcelona,3,From Free Kick,217,Barcelona,,,c570992c-9117-47f3-b667-c621b45cb054,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,37.8,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11017dc1-f08f-4600-bc73-1438f3255386,1919,1,00:44:04.068,44,4,43,Carry,94,217,Barcelona,3,From Free Kick,217,Barcelona,0.485822,,36ffe8d9-cdac-4c35-846c-f47af5062923,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,37.8,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e80d6a97-6bb5-4c6c-b531-8bea71764f6c,,,36.8,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
