index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
463,1,9,42,30,Barcelona,Pass,20,Regular Play,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,69.9,60.5,5503.0,Lionel Andrés Messi Cuccittini,13.587127,1.0,Ground Pass,78.4,71.1,Right Foot,
466,1,9,45,30,Barcelona,Pass,20,Regular Play,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.4,69.3,22102.0,Adriano Correia Claro,51.007843,3.0,High Pass,82.0,18.5,Left Foot,
469,1,9,51,30,Barcelona,Pass,20,Regular Play,22102,Adriano Correia Claro,6,Left Back,90.2,22.2,5503.0,Lionel Andrés Messi Cuccittini,14.384019,2.0,Low Pass,101.5,31.1,Right Foot,Incomplete
475,1,9,56,30,Barcelona,Pass,20,Regular Play,20131,Xavier Hernández Creus,15,Left Center Midfield,82.2,32.5,5203.0,Sergio Busquets i Burgos,11.356936,1.0,Ground Pass,73.5,39.8,Right Foot,
478,1,9,58,30,Barcelona,Pass,20,Regular Play,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.5,39.8,20131.0,Xavier Hernández Creus,14.556098,1.0,Ground Pass,76.7,25.6,Right Foot,
481,1,10,1,30,Barcelona,Pass,20,Regular Play,20131,Xavier Hernández Creus,15,Left Center Midfield,79.0,26.0,5246.0,Luis Alberto Suárez Díaz,16.18178,1.0,Ground Pass,91.8,35.9,Right Foot,
484,1,10,2,30,Barcelona,Pass,20,Regular Play,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.1,35.7,4320.0,Neymar da Silva Santos Junior,13.505924,2.0,Low Pass,89.7,22.2,Left Foot,
487,1,10,4,30,Barcelona,Pass,20,Regular Play,4320,Neymar da Silva Santos Junior,21,Left Wing,92.5,24.6,5503.0,Lionel Andrés Messi Cuccittini,3.5057096,1.0,Ground Pass,96.0,24.8,Right Foot,Incomplete
499,1,10,20,30,Barcelona,Pass,22,From Throw In,4324,Daniel Alves da Silva,2,Right Back,93.5,80.0,6998.0,Rafael Alcântara do Nascimento,8.405951,3.0,High Pass,89.0,72.9,,
503,1,10,23,30,Barcelona,Pass,22,From Throw In,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,84.8,75.5,7068.0,Marc Bartra Aregall,30.727512,1.0,Ground Pass,57.1,62.2,Left Foot,
505,1,10,26,30,Barcelona,Pass,22,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,57.6,52.3,10609.0,Jérémy Mathieu,23.047125,1.0,Ground Pass,55.0,29.4,Right Foot,
508,1,10,29,30,Barcelona,Pass,22,From Throw In,10609,Jérémy Mathieu,5,Left Center Back,56.4,20.5,22102.0,Adriano Correia Claro,20.348219,1.0,Ground Pass,69.7,5.1,Left Foot,
511,1,10,32,30,Barcelona,Pass,22,From Throw In,22102,Adriano Correia Claro,6,Left Back,69.7,5.3,4320.0,Neymar da Silva Santos Junior,13.529966,1.0,Ground Pass,83.2,4.4,Left Foot,
513,1,10,33,30,Barcelona,Pass,22,From Throw In,4320,Neymar da Silva Santos Junior,21,Left Wing,83.2,4.8,22102.0,Adriano Correia Claro,7.8,1.0,Ground Pass,75.4,4.8,Right Foot,
516,1,10,35,30,Barcelona,Pass,22,From Throw In,22102,Adriano Correia Claro,6,Left Back,75.4,4.8,10609.0,Jérémy Mathieu,26.888845,1.0,Ground Pass,58.0,25.3,Left Foot,
519,1,10,38,30,Barcelona,Pass,22,From Throw In,10609,Jérémy Mathieu,5,Left Center Back,61.5,27.7,7068.0,Marc Bartra Aregall,25.973833,1.0,Ground Pass,58.5,53.5,Left Foot,
521,1,10,40,30,Barcelona,Pass,22,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,58.6,56.7,4324.0,Daniel Alves da Silva,22.797588,1.0,Ground Pass,69.9,76.5,Right Foot,
525,1,10,43,30,Barcelona,Pass,22,From Throw In,4324,Daniel Alves da Silva,2,Right Back,70.4,75.7,5503.0,Lionel Andrés Messi Cuccittini,7.5006666,1.0,Ground Pass,77.9,75.8,Right Foot,
527,1,10,44,30,Barcelona,Pass,22,From Throw In,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.9,76.5,4324.0,Daniel Alves da Silva,12.340584,1.0,Ground Pass,64.6,77.5,Left Foot,
530,1,10,46,30,Barcelona,Pass,22,From Throw In,4324,Daniel Alves da Silva,2,Right Back,64.1,77.7,7068.0,Marc Bartra Aregall,18.03136,1.0,Ground Pass,48.9,68.0,Right Foot,
533,1,10,49,30,Barcelona,Pass,22,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,48.9,68.0,10609.0,Jérémy Mathieu,50.628548,1.0,Ground Pass,47.2,17.4,Right Foot,
536,1,10,53,30,Barcelona,Pass,22,From Throw In,10609,Jérémy Mathieu,5,Left Center Back,45.1,5.5,22102.0,Adriano Correia Claro,7.3082147,1.0,Ground Pass,52.1,3.4,Left Foot,
539,1,10,56,30,Barcelona,Pass,22,From Throw In,22102,Adriano Correia Claro,6,Left Back,54.9,5.1,4320.0,Neymar da Silva Santos Junior,16.786304,1.0,Ground Pass,71.6,3.4,Right Foot,
545,1,11,9,30,Barcelona,Pass,23,From Throw In,4320,Neymar da Silva Santos Junior,21,Left Wing,93.3,0.1,22102.0,Adriano Correia Claro,9.660746,2.0,Low Pass,84.6,4.3,,
548,1,11,12,30,Barcelona,Pass,23,From Throw In,22102,Adriano Correia Claro,6,Left Back,79.0,6.0,7068.0,Marc Bartra Aregall,37.924133,3.0,High Pass,62.2,40.0,Right Foot,
551,1,11,16,30,Barcelona,Pass,23,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,64.8,48.2,5503.0,Lionel Andrés Messi Cuccittini,30.761177,1.0,Ground Pass,86.8,69.7,Right Foot,
554,1,11,19,30,Barcelona,Pass,23,From Throw In,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,87.0,69.5,4324.0,Daniel Alves da Silva,9.780082,1.0,Ground Pass,77.6,66.8,Right Foot,
557,1,11,21,30,Barcelona,Pass,23,From Throw In,4324,Daniel Alves da Silva,2,Right Back,82.2,65.8,5503.0,Lionel Andrés Messi Cuccittini,12.640016,1.0,Ground Pass,92.3,73.4,Right Foot,
560,1,11,24,30,Barcelona,Pass,23,From Throw In,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.3,73.4,4324.0,Daniel Alves da Silva,10.718676,1.0,Ground Pass,86.8,64.2,Left Foot,
564,1,11,29,30,Barcelona,Pass,23,From Throw In,4324,Daniel Alves da Silva,2,Right Back,76.7,67.6,7068.0,Marc Bartra Aregall,22.405804,1.0,Ground Pass,56.6,57.7,Left Foot,
567,1,11,32,30,Barcelona,Pass,23,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,59.3,57.7,10609.0,Jérémy Mathieu,35.363823,1.0,Ground Pass,55.9,22.5,Right Foot,
570,1,11,35,30,Barcelona,Pass,23,From Throw In,10609,Jérémy Mathieu,5,Left Center Back,58.5,15.5,22102.0,Adriano Correia Claro,14.921461,1.0,Ground Pass,68.9,4.8,Left Foot,
574,1,11,37,30,Barcelona,Pass,23,From Throw In,22102,Adriano Correia Claro,6,Left Back,68.7,6.8,20131.0,Xavier Hernández Creus,7.6478753,1.0,Ground Pass,75.5,10.3,Left Foot,
576,1,11,38,30,Barcelona,Pass,23,From Throw In,20131,Xavier Hernández Creus,15,Left Center Midfield,75.7,10.3,22102.0,Adriano Correia Claro,7.81025,1.0,Ground Pass,69.7,5.3,Right Foot,
579,1,11,40,30,Barcelona,Pass,23,From Throw In,22102,Adriano Correia Claro,6,Left Back,67.9,8.2,7068.0,Marc Bartra Aregall,37.805424,1.0,Ground Pass,54.9,43.7,Left Foot,
582,1,11,44,30,Barcelona,Pass,23,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,56.1,48.2,4324.0,Daniel Alves da Silva,19.545076,1.0,Ground Pass,64.6,65.8,Right Foot,
585,1,11,46,30,Barcelona,Pass,23,From Throw In,4324,Daniel Alves da Silva,2,Right Back,70.2,67.6,5503.0,Lionel Andrés Messi Cuccittini,28.775858,1.0,Ground Pass,98.3,73.8,Right Foot,
588,1,11,49,30,Barcelona,Pass,23,From Throw In,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,99.3,76.0,6998.0,Rafael Alcântara do Nascimento,9.402127,1.0,Ground Pass,99.1,66.6,Left Foot,Incomplete
597,1,12,8,30,Barcelona,Pass,24,From Throw In,4324,Daniel Alves da Silva,2,Right Back,55.0,80.0,7068.0,Marc Bartra Aregall,19.241621,2.0,Low Pass,41.0,66.8,,
599,1,12,9,30,Barcelona,Pass,24,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,41.0,66.8,10609.0,Jérémy Mathieu,28.5,1.0,Ground Pass,41.0,38.3,Right Foot,
601,1,12,11,30,Barcelona,Pass,24,From Throw In,10609,Jérémy Mathieu,5,Left Center Back,41.9,38.6,20131.0,Xavier Hernández Creus,23.560135,1.0,Ground Pass,56.1,19.8,Left Foot,
604,1,12,15,30,Barcelona,Pass,24,From Throw In,20131,Xavier Hernández Creus,15,Left Center Midfield,63.1,22.7,5203.0,Sergio Busquets i Burgos,9.885848,1.0,Ground Pass,64.4,32.5,Right Foot,
606,1,12,16,30,Barcelona,Pass,24,From Throw In,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.6,32.6,20131.0,Xavier Hernández Creus,14.354442,1.0,Ground Pass,54.5,22.4,Right Foot,
609,1,12,22,30,Barcelona,Pass,24,From Throw In,20131,Xavier Hernández Creus,15,Left Center Midfield,56.6,28.5,7068.0,Marc Bartra Aregall,26.811937,1.0,Ground Pass,57.4,55.3,Right Foot,
613,1,12,26,30,Barcelona,Pass,24,From Throw In,7068,Marc Bartra Aregall,3,Right Center Back,63.2,61.5,4324.0,Daniel Alves da Silva,9.708244,1.0,Ground Pass,68.7,69.5,Right Foot,
616,1,12,28,30,Barcelona,Pass,24,From Throw In,4324,Daniel Alves da Silva,2,Right Back,69.7,70.0,5503.0,Lionel Andrés Messi Cuccittini,10.621205,1.0,Ground Pass,78.1,76.5,Right Foot,
620,1,12,30,30,Barcelona,Pass,24,From Throw In,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.1,76.5,6998.0,Rafael Alcântara do Nascimento,13.978555,1.0,Ground Pass,84.9,64.9,Left Foot,
626,1,13,23,30,Barcelona,Pass,25,From Free Kick,20131,Xavier Hernández Creus,15,Left Center Midfield,91.8,63.5,,,36.311153,3.0,High Pass,114.3,35.0,Right Foot,Incomplete
628,1,13,50,30,Barcelona,Pass,26,From Corner,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,120.0,80.0,6998.0,Rafael Alcântara do Nascimento,34.809338,3.0,High Pass,106.3,48.0,Right Foot,
635,1,14,27,30,Barcelona,Pass,28,Regular Play,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.4,23.2,4320.0,Neymar da Silva Santos Junior,21.261467,3.0,High Pass,56.1,3.8,,
639,1,14,30,30,Barcelona,Pass,28,Regular Play,4320,Neymar da Silva Santos Junior,21,Left Wing,55.0,3.3,5203.0,Sergio Busquets i Burgos,8.266196,2.0,Low Pass,50.3,10.1,Left Foot,
642,1,14,31,30,Barcelona,Pass,28,Regular Play,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.8,10.9,22102.0,Adriano Correia Claro,9.420191,2.0,Low Pass,40.5,9.4,Right Foot,
645,1,14,33,30,Barcelona,Pass,28,Regular Play,22102,Adriano Correia Claro,6,Left Back,40.9,9.1,,,42.628277,3.0,High Pass,75.5,34.0,Right Foot,Incomplete
663,1,14,57,30,Barcelona,Pass,30,Regular Play,10609,Jérémy Mathieu,5,Left Center Back,46.2,18.8,20131.0,Xavier Hernández Creus,14.8499155,1.0,Ground Pass,56.6,8.2,Left Foot,
666,1,15,0,30,Barcelona,Pass,30,Regular Play,20131,Xavier Hernández Creus,15,Left Center Midfield,68.5,9.1,4320.0,Neymar da Silva Santos Junior,10.7912,1.0,Ground Pass,77.9,3.8,Right Foot,
670,1,15,7,30,Barcelona,Pass,30,Regular Play,4320,Neymar da Silva Santos Junior,21,Left Wing,81.9,29.9,5503.0,Lionel Andrés Messi Cuccittini,31.781284,2.0,Low Pass,91.8,60.1,Right Foot,
