index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
2667,2,66,4,30,Barcelona,Pass,123,Regular Play,5211.0,Jordi Alba Ramos,6.0,Left Back,19.6,21.4,5203.0,Sergio Busquets i Burgos,16.51575,3.0,High Pass,33.7,12.8,Left Foot,
2672,2,66,31,30,Barcelona,Pass,124,From Free Kick,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,33.1,11.9,5503.0,Lionel Andrés Messi Cuccittini,61.52016,1.0,Ground Pass,57.9,68.2,Right Foot,
2677,2,67,12,30,Barcelona,Pass,125,From Free Kick,4324.0,Daniel Alves da Silva,2.0,Right Back,63.4,68.0,5470.0,Ivan Rakitić,12.786321,1.0,Ground Pass,74.1,75.0,Right Foot,
2680,2,67,14,30,Barcelona,Pass,125,From Free Kick,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.1,74.3,4324.0,Daniel Alves da Silva,8.914034,1.0,Ground Pass,68.6,68.2,Left Foot,
2683,2,67,16,30,Barcelona,Pass,125,From Free Kick,4324.0,Daniel Alves da Silva,2.0,Right Back,74.5,70.5,5503.0,Lionel Andrés Messi Cuccittini,18.987364,1.0,Ground Pass,91.9,78.1,Right Foot,
2687,2,67,18,30,Barcelona,Pass,125,From Free Kick,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.8,77.1,5470.0,Ivan Rakitić,23.32595,1.0,Ground Pass,69.5,76.0,Left Foot,
2690,2,67,19,30,Barcelona,Pass,125,From Free Kick,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.2,74.7,5203.0,Sergio Busquets i Burgos,19.969227,1.0,Ground Pass,58.1,58.1,Right Foot,
2694,2,67,22,30,Barcelona,Pass,125,From Free Kick,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,56.6,57.9,5506.0,Javier Alejandro Mascherano,30.581203,2.0,Low Pass,40.5,31.9,Left Foot,
2697,2,67,24,30,Barcelona,Pass,125,From Free Kick,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,40.5,31.9,5211.0,Jordi Alba Ramos,26.196373,1.0,Ground Pass,46.5,6.4,Right Foot,
2700,2,67,26,30,Barcelona,Pass,125,From Free Kick,5211.0,Jordi Alba Ramos,6.0,Left Back,50.5,7.5,5216.0,Andrés Iniesta Luján,15.838244,1.0,Ground Pass,60.6,19.7,Left Foot,
2703,2,67,28,30,Barcelona,Pass,125,From Free Kick,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,62.1,18.8,3958.0,Pedro Eliezer Rodríguez Ledesma,16.570456,1.0,Ground Pass,67.4,3.1,Right Foot,
2707,2,67,30,30,Barcelona,Pass,125,From Free Kick,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,66.9,5.6,5211.0,Jordi Alba Ramos,18.995262,1.0,Ground Pass,48.0,7.5,Left Foot,
2710,2,67,32,30,Barcelona,Pass,125,From Free Kick,5211.0,Jordi Alba Ramos,6.0,Left Back,48.2,7.5,5506.0,Javier Alejandro Mascherano,20.771133,1.0,Ground Pass,35.2,23.7,Left Foot,
2714,2,67,35,30,Barcelona,Pass,125,From Free Kick,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.1,23.1,,,52.18448,3.0,High Pass,65.0,67.2,Right Foot,Incomplete
2720,2,67,43,30,Barcelona,Pass,125,From Free Kick,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,19.0,69.5,4324.0,Daniel Alves da Silva,13.174597,1.0,Ground Pass,29.9,76.9,Right Foot,
2727,2,67,48,30,Barcelona,Pass,125,From Free Kick,4324.0,Daniel Alves da Silva,2.0,Right Back,36.7,65.5,5203.0,Sergio Busquets i Burgos,17.042301,1.0,Ground Pass,37.9,48.5,Right Foot,
2730,2,67,51,30,Barcelona,Pass,125,From Free Kick,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,42.6,52.9,5470.0,Ivan Rakitić,29.520332,1.0,Ground Pass,66.3,70.5,Right Foot,
2733,2,67,53,30,Barcelona,Pass,125,From Free Kick,5470.0,Ivan Rakitić,13.0,Right Center Midfield,66.9,71.4,5503.0,Lionel Andrés Messi Cuccittini,9.303762,1.0,Ground Pass,75.3,75.4,No Touch,
2736,2,67,55,30,Barcelona,Pass,125,From Free Kick,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,77.2,76.0,4324.0,Daniel Alves da Silva,19.811613,1.0,Ground Pass,73.7,56.5,Left Foot,
2741,2,67,59,30,Barcelona,Pass,125,From Free Kick,4324.0,Daniel Alves da Silva,2.0,Right Back,81.9,54.8,5503.0,Lionel Andrés Messi Cuccittini,14.464093,2.0,Low Pass,77.9,68.7,Right Foot,
2744,2,68,3,30,Barcelona,Pass,125,From Free Kick,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.3,62.4,5211.0,Jordi Alba Ramos,58.81947,3.0,High Pass,86.1,4.1,Left Foot,
